Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,10647,1970,,,,,,,,,,,,,,,,,,,,,34.3,18,40.2,10,
IDCJAC0005,10647,1971,40.4,22,39.6,03,38.8,04,33.4,04,24.5,12,20.1,29,19.0,09,20.1,25,21.6,15,27.4,31,30.6,29,35.9,15,40.4
IDCJAC0005,10647,1972,40.7,04,40.1,07,37.0,06,37.1,02,33.2,03,22.9,11,17.4,02,21.0,31,24.6,28,32.7,26,37.2,23,41.4,11,41.4
IDCJAC0005,10647,1973,39.4,16,37.5,15,35.8,14,29.9,09,24.8,20,17.2,03,18.8,23,20.1,29,22.1,06,29.5,06,35.7,27,38.2,07,39.4
IDCJAC0005,10647,1974,41.3,25,38.6,28,35.4,22,26.8,21,22.6,02,18.5,03,17.3,11,20.4,11,25.3,09,26.7,18,27.1,08,,,
IDCJAC0005,10647,1975,,,,,29.4,24,32.7,12,23.7,04,21.9,05,19.2,07,19.8,15,25.1,06,27.9,31,36.8,26,38.1,24,
IDCJAC0005,10647,1976,37.7,01,38.4,15,35.8,12,30.4,08,25.0,19,20.6,11,22.7,19,21.2,03,25.8,24,29.6,16,34.4,21,40.4,27,40.4
IDCJAC0005,10647,1977,42.4,04,40.6,07,37.3,01,30.4,10,25.2,14,22.8,02,21.6,05,20.4,16,27.3,19,31.8,23,36.7,22,40.7,06,42.4
IDCJAC0005,10647,1978,40.7,11,39.2,14,36.5,05,35.9,04,24.4,13,18.2,01,19.2,14,21.4,22,25.4,29,29.4,20,40.2,23,40.4,30,40.7
IDCJAC0005,10647,1979,41.5,27,40.7,08,36.7,07,27.8,29,24.4,07,20.0,01,18.9,28,20.6,13,26.2,19,33.7,29,32.0,30,40.4,25,41.5
IDCJAC0005,10647,1980,43.3,20,38.3,09,38.4,16,29.3,07,29.6,02,19.5,01,19.5,09,21.8,08,26.0,26,26.4,13,36.0,22,35.7,06,43.3
IDCJAC0005,10647,1981,40.8,07,35.0,25,34.5,27,32.2,20,25.7,12,16.7,26,20.0,08,17.9,24,27.6,13,33.7,24,29.4,18,38.0,14,40.8
IDCJAC0005,10647,1982,40.0,17,41.0,04,33.0,12,33.5,05,25.1,07,22.0,02,19.5,13,23.7,17,26.8,30,30.6,31,39.0,20,38.3,19,41.0
IDCJAC0005,10647,1983,42.1,17,38.9,03,34.9,27,31.0,05,26.4,11,21.3,16,20.3,23,21.9,11,27.0,21,32.5,25,35.6,27,38.6,16,42.1
IDCJAC0005,10647,1984,41.6,31,40.0,10,34.8,01,33.6,01,21.7,27,22.5,04,17.9,04,19.5,28,21.6,18,29.6,19,37.4,15,35.6,21,41.6
IDCJAC0005,10647,1985,40.3,09,41.1,26,38.8,25,29.4,23,26.2,11,23.2,06,18.8,09,20.4,17,24.8,20,30.6,07,35.9,11,37.5,09,41.1
IDCJAC0005,10647,1986,43.0,26,34.5,05,36.2,27,31.8,07,,,,,17.0,29,19.2,31,,,,,,,,,
IDCJAC0005,10647,1987,,,,,,,,,,,,,,,,,,,30.6,28,32.0,13,38.9,21,
IDCJAC0005,10647,1988,,,,,37.5,22,,,,,,,,,,,,,,,,,,,
IDCJAC0005,10647,1990,38.6,21,37.6,27,36.7,05,30.8,01,25.0,02,21.7,05,19.3,09,18.1,01,28.9,29,35.9,23,38.4,25,35.5,12,38.6
IDCJAC0005,10647,1991,42.7,31,43.0,23,36.1,02,33.4,04,28.8,03,19.2,22,20.8,01,22.0,25,27.2,29,32.0,13,33.1,29,37.5,22,43.0
IDCJAC0005,10647,1992,36.6,31,36.5,01,39.4,08,28.8,01,22.9,01,20.2,12,19.9,23,18.2,24,22.5,12,31.0,24,35.8,28,37.7,07,39.4
IDCJAC0005,10647,1993,40.8,30,39.6,05,36.0,06,32.2,17,24.9,17,17.5,15,17.5,28,20.0,21,25.2,26,26.0,21,39.5,24,41.8,18,41.8
IDCJAC0005,10647,1994,42.0,21,38.8,12,38.9,12,34.6,19,27.5,03,21.2,16,22.0,21,26.0,25,26.0,20,31.9,21,38.9,07,39.0,30,42.0
IDCJAC0005,10647,1995,39.6,18,39.6,23,37.7,15,32.2,13,24.4,10,20.3,04,19.0,05,23.8,28,23.5,24,30.5,15,34.7,22,35.9,18,39.6
IDCJAC0005,10647,1996,38.8,08,41.4,12,37.5,09,34.2,10,30.0,07,21.4,10,19.2,26,23.7,30,23.0,21,32.0,20,40.4,22,37.0,20,41.4
IDCJAC0005,10647,1997,43.7,03,41.0,26,33.0,25,32.2,25,24.7,16,21.7,26,20.7,30,19.5,14,25.0,29,32.6,22,35.0,03,43.2,23,43.7
IDCJAC0005,10647,1998,41.5,11,40.0,23,40.5,01,34.0,04,28.2,04,23.0,07,18.2,25,24.4,26,22.5,09,34.8,31,34.0,28,34.5,31,41.5
IDCJAC0005,10647,1999,38.8,20,38.0,28,35.1,01,32.2,06,26.7,01,20.0,01,21.2,25,21.7,23,25.8,25,26.3,22,37.6,25,38.6,05,38.8
IDCJAC0005,10647,2000,36.3,30,37.1,07,36.6,09,31.5,04,26.0,09,23.5,12,19.0,16,18.4,23,24.6,11,32.5,28,36.0,16,39.6,28,39.6
IDCJAC0005,10647,2001,40.1,16,37.0,05,36.8,06,34.0,05,29.8,05,22.1,16,22.6,26,22.0,22,27.7,26,27.0,20,32.2,02,34.4,16,40.1
IDCJAC0005,10647,2002,36.6,23,36.9,11,36.8,20,32.9,14,30.8,02,21.3,01,20.9,17,22.0,24,25.6,29,33.2,26,36.6,10,43.0,20,43.0
IDCJAC0005,10647,2003,41.4,22,38.8,10,39.8,10,32.4,20,28.2,02,21.0,24,18.8,13,19.2,02,25.2,03,28.7,11,39.8,12,42.0,27,42.0
IDCJAC0005,10647,2004,39.7,12,40.8,18,38.2,22,31.7,08,27.1,06,24.2,16,18.9,06,17.7,11,22.0,24,32.6,28,36.8,15,41.5,15,41.5
IDCJAC0005,10647,2005,38.8,23,40.0,04,39.2,23,30.1,05,25.7,01,20.0,05,19.4,27,21.8,01,23.4,19,28.7,20,34.8,15,38.3,18,40.0
IDCJAC0005,10647,2006,36.1,07,37.8,21,36.3,08,28.3,08,26.3,11,20.9,06,22.2,08,26.2,29,31.8,29,33.7,21,36.5,23,40.2,17,40.2
IDCJAC0005,10647,2007,41.2,14,40.9,03,40.3,08,34.5,05,23.9,10,21.0,27,19.8,18,20.3,21,22.5,29,29.7,25,38.3,12,43.7,26,43.7
IDCJAC0005,10647,2008,40.7,08,40.0,29,38.0,01,30.0,16,28.8,07,20.1,24,17.8,08,19.8,17,27.4,24,33.6,15,30.6,09,37.0,19,40.7
IDCJAC0005,10647,2009,42.6,16,40.1,02,37.5,16,30.5,12,25.5,03,22.1,01,18.7,31,18.7,07,23.3,27,33.2,17,37.0,24,39.6,13,42.6
IDCJAC0005,10647,2010,43.1,18,40.4,15,39.1,02,30.5,19,26.9,08,20.7,13,19.0,25,22.8,28,26.9,23,32.1,09,37.7,20,38.1,24,43.1
IDCJAC0005,10647,2011,42.2,28,37.8,26,36.5,10,33.2,06,25.4,08,20.5,24,19.3,24,24.6,21,24.2,12,33.0,16,34.6,24,38.9,29,42.2
IDCJAC0005,10647,2012,39.7,27,39.5,22,39.5,10,32.7,10,26.8,03,22.0,03,20.9,21,23.2,11,28.1,17,35.6,28,34.7,17,40.7,30,40.7
IDCJAC0005,10647,2013,41.6,15,40.6,13,32.7,03,35.0,08,23.8,07,20.0,30,20.5,15,23.4,24,21.7,02,37.0,30,35.9,16,42.4,15,42.4
IDCJAC0005,10647,2014,44.0,12,36.6,05,38.0,02,33.5,12,21.9,12,21.7,05,21.4,01,22.0,28,30.3,20,32.4,15,35.2,09,42.2,30,44.0
IDCJAC0005,10647,2015,41.8,05,40.7,08,38.1,12,27.0,03,22.2,15,22.1,11,20.0,01,25.2,16,28.0,09,35.5,22,38.0,14,41.7,29,41.8
IDCJAC0005,10647,2016,37.6,09,41.4,09,36.0,15,31.4,03,25.1,12,20.4,03,19.8,15,19.5,14,21.2,21,30.8,23,38.5,15,41.0,10,41.4
IDCJAC0005,10647,2017,41.1,04,37.0,03,36.0,03,28.7,11,28.0,09,22.5,02,19.0,18,21.8,27,24.8,16,29.9,13,36.0,11,37.8,11,41.1
IDCJAC0005,10647,2018,38.6,03,39.8,16,35.5,06,32.8,03,28.5,13,20.5,17,19.5,01,23.5,20,27.0,22,33.0,17,33.5,15,39.1,22,39.8
IDCJAC0005,10647,2019,42.3,20,40.0,01,34.5,18,33.3,10,,,,,,,,,,,,,,,,,
