Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,83090,2004,,,,,,,,,,,,,,,19.0,27,19.7,22,27.9,12,32.1,27,31.0,23,
IDCJAC0005,83090,2005,34.8,14,32.6,01,31.8,01,28.4,09,20.1,09,20.1,08,15.5,31,20.3,28,20.0,23,23.1,03,26.8,09,36.7,31,36.7
IDCJAC0005,83090,2006,37.3,22,34.4,17,33.2,12,23.5,12,18.0,16,14.5,22,13.6,26,19.1,31,22.8,19,30.3,13,34.3,21,35.8,10,37.3
IDCJAC0005,83090,2007,37.4,11,36.7,05,32.7,03,25.8,15,21.7,12,12.7,10,14.9,25,21.1,27,21.4,26,29.8,21,33.8,20,35.6,31,37.4
IDCJAC0005,83090,2008,35.3,10,28.7,19,35.1,15,22.6,11,18.2,09,16.5,02,15.3,14,15.7,30,24.2,27,29.6,19,30.3,12,29.9,26,35.3
IDCJAC0005,83090,2009,40.4,30,40.4,07,29.8,21,28.4,02,20.2,23,15.4,03,15.5,21,16.3,28,22.3,16,25.7,31,34.2,19,35.0,17,40.4
IDCJAC0005,83090,2010,37.9,11,32.7,09,27.9,20,23.2,18,19.3,02,15.1,04,13.8,31,13.0,30,18.6,26,23.4,22,27.9,12,33.0,31,37.9
IDCJAC0005,83090,2011,35.3,31,35.1,01,25.6,15,22.3,09,17.7,01,16.9,01,13.7,30,19.0,03,23.0,19,25.8,23,28.3,29,29.1,31,35.3
IDCJAC0005,83090,2012,33.5,03,30.6,25,25.8,15,25.4,05,19.3,10,13.7,01,14.1,13,15.4,22,23.1,27,27.7,31,31.6,29,31.9,23,33.5
IDCJAC0005,83090,2013,38.1,18,33.5,08,31.0,12,24.3,14,22.6,10,16.0,04,16.8,18,18.5,31,22.5,02,25.8,20,28.1,19,35.3,20,38.1
IDCJAC0005,83090,2014,39.0,17,38.3,02,31.0,10,26.4,02,20.2,17,14.7,04,14.8,31,16.8,31,21.7,23,28.0,31,33.4,14,30.4,22,39.0
IDCJAC0005,83090,2015,33.5,02,33.1,11,29.1,19,25.5,01,19.8,04,14.4,16,13.4,23,17.7,22,22.6,13,30.4,05,32.9,19,35.6,20,35.6
IDCJAC0005,83090,2016,35.7,13,34.7,24,35.7,08,25.7,05,21.2,07,14.2,02,16.5,19,17.3,31,19.5,06,22.8,26,29.9,21,32.3,25,35.7
IDCJAC0005,83090,2017,34.0,17,37.3,10,32.9,01,23.5,18,19.3,18,14.7,14,14.7,30,16.6,14,27.0,23,27.8,18,31.1,29,32.4,19,37.3
IDCJAC0005,83090,2018,38.1,20,33.9,08,32.4,10,31.4,11,22.2,01,15.3,06,15.5,05,16.0,26,19.5,12,25.3,30,30.1,01,35.1,27,38.1
IDCJAC0005,83090,2019,38.9,25,34.8,03,34.5,01,25.3,20,,,,,,,,,,,,,,,,,
