Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,31011,1942,09,79.4,Y
IDCJAC0001,31011,1942,10,39.5,Y
IDCJAC0001,31011,1942,11,43.5,Y
IDCJAC0001,31011,1942,12,649.3,Y
IDCJAC0001,31011,1943,01,119.0,Y
IDCJAC0001,31011,1943,02,702.1,Y
IDCJAC0001,31011,1943,03,164.6,Y
IDCJAC0001,31011,1943,04,99.2,Y
IDCJAC0001,31011,1943,05,26.5,Y
IDCJAC0001,31011,1943,06,29.1,Y
IDCJAC0001,31011,1943,07,1.4,Y
IDCJAC0001,31011,1943,08,3.3,Y
IDCJAC0001,31011,1943,09,50.3,Y
IDCJAC0001,31011,1943,10,45.1,Y
IDCJAC0001,31011,1943,11,69.5,Y
IDCJAC0001,31011,1943,12,80.5,Y
IDCJAC0001,31011,1944,01,110.1,Y
IDCJAC0001,31011,1944,02,510.9,Y
IDCJAC0001,31011,1944,03,276.6,Y
IDCJAC0001,31011,1944,04,52.0,Y
IDCJAC0001,31011,1944,05,6.4,Y
IDCJAC0001,31011,1944,06,99.0,Y
IDCJAC0001,31011,1944,07,66.4,Y
IDCJAC0001,31011,1944,08,27.1,Y
IDCJAC0001,31011,1944,09,86.3,Y
IDCJAC0001,31011,1944,10,28.8,Y
IDCJAC0001,31011,1944,11,30.5,Y
IDCJAC0001,31011,1944,12,93.5,Y
IDCJAC0001,31011,1945,01,572.2,Y
IDCJAC0001,31011,1945,02,587.9,Y
IDCJAC0001,31011,1945,03,1127.5,Y
IDCJAC0001,31011,1945,04,129.2,Y
IDCJAC0001,31011,1945,05,190.9,Y
IDCJAC0001,31011,1945,06,46.8,Y
IDCJAC0001,31011,1945,07,56.4,Y
IDCJAC0001,31011,1945,08,4.2,Y
IDCJAC0001,31011,1945,09,7.8,Y
IDCJAC0001,31011,1945,10,25.6,Y
IDCJAC0001,31011,1945,11,68.1,Y
IDCJAC0001,31011,1945,12,266.8,Y
IDCJAC0001,31011,1946,01,284.9,Y
IDCJAC0001,31011,1946,02,526.3,Y
IDCJAC0001,31011,1946,03,177.2,Y
IDCJAC0001,31011,1946,04,15.0,Y
IDCJAC0001,31011,1946,05,69.5,Y
IDCJAC0001,31011,1946,06,15.2,Y
IDCJAC0001,31011,1946,07,17.3,Y
IDCJAC0001,31011,1946,08,2.1,Y
IDCJAC0001,31011,1946,09,6.1,Y
IDCJAC0001,31011,1946,10,4.9,Y
IDCJAC0001,31011,1946,11,39.7,Y
IDCJAC0001,31011,1946,12,60.0,Y
IDCJAC0001,31011,1947,01,103.9,Y
IDCJAC0001,31011,1947,02,464.2,Y
IDCJAC0001,31011,1947,03,314.1,Y
IDCJAC0001,31011,1947,04,85.0,Y
IDCJAC0001,31011,1947,05,111.3,Y
IDCJAC0001,31011,1947,06,60.3,Y
IDCJAC0001,31011,1947,07,24.1,Y
IDCJAC0001,31011,1947,08,93.5,Y
IDCJAC0001,31011,1947,09,57.6,Y
IDCJAC0001,31011,1947,10,34.4,Y
IDCJAC0001,31011,1947,11,77.6,Y
