Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,70349,2004,null,null,null,null,null,4.4,55.0,105.2,42.0,21.2,19.2,88.8,null
IDCJAC0001,70349,2005,20.8,41.4,58.4,23.0,3.6,167.0,117.8,75.4,124.8,96.0,97.4,38.0,863.6
IDCJAC0001,70349,2006,68.8,12.6,25.0,38.2,21.4,44.8,57.0,23.8,32.8,11.0,9.6,7.2,352.2
IDCJAC0001,70349,2007,26.6,103.4,81.2,56.4,87.2,60.8,106.8,30.2,44.4,60.2,150.4,209.6,1017.2
IDCJAC0001,70349,2008,90.0,96.6,65.0,41.4,25.0,55.2,142.0,91.8,99.8,36.0,168.6,99.8,1011.2
IDCJAC0001,70349,2009,79.4,17.8,16.0,139.8,29.0,99.8,112.6,103.8,142.0,112.4,62.0,111.4,1026.0
IDCJAC0001,70349,2010,37.0,112.0,138.0,22.4,99.0,73.4,69.0,189.8,123.4,275.2,210.0,242.6,1591.8
IDCJAC0001,70349,2011,151.8,241.2,95.6,28.8,72.2,24.8,95.8,106.8,75.2,59.0,258.0,172.8,1382.0
IDCJAC0001,70349,2012,115.2,225.8,303.4,96.8,53.8,58.0,106.0,36.2,83.4,44.6,86.4,71.2,1280.8
IDCJAC0001,70349,2013,43.6,152.6,60.6,30.4,52.6,113.6,127.0,112.2,147.6,46.6,61.8,27.0,975.6
IDCJAC0001,70349,2014,21.4,134.4,113.0,91.6,35.2,124.6,67.8,39.6,38.4,54.2,63.2,121.0,904.4
IDCJAC0001,70349,2015,100.6,56.8,6.8,120.4,51.4,86.4,99.6,88.2,19.2,19.8,135.2,45.8,830.2
IDCJAC0001,70349,2016,145.4,41.4,54.8,15.6,106.4,274.6,197.0,70.6,241.2,108.0,57.8,92.0,1404.8
IDCJAC0001,70349,2017,30.8,21.4,63.6,90.2,116.8,8.4,72.8,165.4,52.6,75.0,145.2,183.8,1026.0
IDCJAC0001,70349,2018,111.6,64.4,22.4,43.6,45.2,106.6,44.4,81.0,39.2,55.4,161.8,145.6,921.2
IDCJAC0001,70349,2019,88.8,31.4,120.4,16.6,null,null,null,null,null,null,null,null,null
