Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,68241,1999,null,null,null,null,null,48.0,185.6,29.6,37.8,181.4,24.2,74.4,null
IDCJAC0001,68241,2000,34.6,9.8,183.2,47.4,46.2,47.4,28.6,25.8,40.2,55.6,222.0,50.6,791.4
IDCJAC0001,68241,2001,132.4,145.2,64.4,44.8,39.2,60.8,131.0,54.6,16.8,54.6,56.8,14.2,814.8
IDCJAC0001,68241,2002,93.4,328.2,99.6,52.6,40.4,31.4,12.2,9.4,8.8,2.6,9.6,62.8,751.0
IDCJAC0001,68241,2003,68.2,124.4,65.2,132.6,398.6,81.2,14.8,25.0,7.2,36.6,112.4,37.6,1103.8
IDCJAC0001,68241,2004,70.2,87.4,87.0,149.2,8.6,4.4,45.9,20.8,41.4,218.8,57.2,77.2,868.1
IDCJAC0001,68241,2005,80.0,115.4,51.0,17.0,34.4,47.2,156.0,1.6,43.8,64.0,147.8,21.6,779.8
IDCJAC0001,68241,2006,80.4,115.2,26.8,8.0,53.2,97.4,66.8,44.6,89.2,0.2,36.0,69.2,687.0
IDCJAC0001,68241,2007,17.0,219.8,73.4,104.6,18.6,302.2,23.2,55.0,31.6,12.2,108.4,107.6,1073.6
IDCJAC0001,68241,2008,48.2,334.0,36.2,54.6,4.8,77.8,48.4,28.8,48.0,63.0,42.8,92.8,879.4
IDCJAC0001,68241,2009,2.6,110.4,39.8,133.6,23.0,80.4,31.8,1.2,17.8,100.8,47.8,70.4,659.6
IDCJAC0001,68241,2010,85.6,132.2,63.6,30.8,104.0,62.6,78.2,46.4,112.0,89.0,121.4,132.0,1057.8
IDCJAC0001,68241,2011,49.8,38.0,422.2,37.4,43.0,0.0,3.8,54.2,63.6,158.2,146.6,52.6,1069.4
IDCJAC0001,68241,2012,45.4,185.6,164.8,84.4,7.4,91.4,31.6,4.8,18.4,73.4,24.8,30.2,762.2
IDCJAC0001,68241,2013,167.2,168.0,54.0,104.8,95.2,276.4,18.6,12.8,93.6,6.0,186.4,62.0,1245.0
IDCJAC0001,68241,2014,42.4,51.0,342.2,47.2,5.6,30.2,2.8,281.8,53.0,58.0,27.6,171.8,1113.6
IDCJAC0001,68241,2015,112.4,113.2,4.2,261.2,82.0,73.8,30.6,272.4,33.4,9.0,59.0,55.2,1106.4
IDCJAC0001,68241,2016,178.4,27.0,null,37.2,11.6,340.4,64.6,57.0,54.2,18.8,31.4,40.4,null
IDCJAC0001,68241,2017,20.4,248.0,376.6,37.4,30.8,42.2,1.4,24.8,0.0,24.0,116.4,49.8,971.8
IDCJAC0001,68241,2018,56.0,116.6,46.6,18.2,12.8,79.6,4.6,19.0,36.4,107.0,91.2,49.2,637.2
IDCJAC0001,68241,2019,102.6,30.6,157.2,37.2,null,null,null,null,null,null,null,null,null
