Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,69138,1994,06,0.4,N
IDCJAC0001,69138,1994,07,27.6,N
IDCJAC0001,69138,1994,08,30.2,N
IDCJAC0001,69138,1994,09,38.6,N
IDCJAC0001,69138,1994,10,105.6,N
IDCJAC0001,69138,1994,11,65.0,N
IDCJAC0001,69138,1994,12,69.2,N
IDCJAC0001,69138,1995,01,148.2,N
IDCJAC0001,69138,1995,02,25.6,N
IDCJAC0001,69138,1995,03,94.6,N
IDCJAC0001,69138,1995,04,19.8,N
IDCJAC0001,69138,1995,05,114.2,N
IDCJAC0001,69138,1995,06,138.2,N
IDCJAC0001,69138,1995,07,15.4,N
IDCJAC0001,69138,1995,08,0.8,N
IDCJAC0001,69138,1995,09,146.0,N
IDCJAC0001,69138,1995,10,108.8,N
IDCJAC0001,69138,1995,11,110.8,N
IDCJAC0001,69138,1995,12,83.6,N
IDCJAC0001,69138,1996,01,69.0,N
IDCJAC0001,69138,1996,02,27.4,N
IDCJAC0001,69138,1996,03,25.2,N
IDCJAC0001,69138,1996,04,90.4,N
IDCJAC0001,69138,1996,05,112.8,N
IDCJAC0001,69138,1996,06,110.0,N
IDCJAC0001,69138,1996,07,26.4,N
IDCJAC0001,69138,1996,08,61.2,N
IDCJAC0001,69138,1996,09,94.2,N
IDCJAC0001,69138,1996,10,24.2,N
IDCJAC0001,69138,1996,11,48.8,N
IDCJAC0001,69138,1996,12,13.0,N
IDCJAC0001,69138,1997,01,89.6,N
IDCJAC0001,69138,1997,02,114.6,N
IDCJAC0001,69138,1997,03,312.2,N
IDCJAC0001,69138,1997,05,98.0,N
IDCJAC0001,69138,1997,06,113.0,N
IDCJAC0001,69138,1997,07,89.4,N
IDCJAC0001,69138,1997,08,3.8,N
IDCJAC0001,69138,1997,09,160.0,N
IDCJAC0001,69138,1997,10,50.2,N
IDCJAC0001,69138,1997,11,15.2,N
IDCJAC0001,69138,1997,12,14.6,N
IDCJAC0001,69138,1998,01,59.4,N
IDCJAC0001,69138,1998,02,11.7,N
IDCJAC0001,69138,1998,03,9.6,N
IDCJAC0001,69138,1998,04,111.6,N
IDCJAC0001,69138,1998,05,178.2,N
IDCJAC0001,69138,1998,06,148.6,N
IDCJAC0001,69138,1998,07,78.6,N
IDCJAC0001,69138,1998,08,342.8,N
IDCJAC0001,69138,1998,09,49.4,N
IDCJAC0001,69138,1998,10,44.6,N
IDCJAC0001,69138,1998,11,102.2,N
IDCJAC0001,69138,1998,12,36.6,N
IDCJAC0001,69138,1999,01,132.6,N
IDCJAC0001,69138,1999,02,126.8,N
IDCJAC0001,69138,1999,03,78.8,N
IDCJAC0001,69138,1999,04,191.8,N
IDCJAC0001,69138,1999,05,34.4,N
IDCJAC0001,69138,1999,06,47.8,N
IDCJAC0001,69138,1999,07,145.4,N
IDCJAC0001,69138,1999,08,24.4,N
IDCJAC0001,69138,1999,09,50.6,N
IDCJAC0001,69138,1999,10,154.6,N
IDCJAC0001,69138,1999,11,77.0,N
IDCJAC0001,69138,1999,12,85.8,N
IDCJAC0001,69138,2000,01,80.2,N
IDCJAC0001,69138,2000,02,17.4,N
IDCJAC0001,69138,2000,03,122.4,N
IDCJAC0001,69138,2000,04,52.0,N
IDCJAC0001,69138,2000,05,22.6,N
IDCJAC0001,69138,2000,06,114.6,N
IDCJAC0001,69138,2000,07,49.2,N
IDCJAC0001,69138,2000,08,18.2,N
IDCJAC0001,69138,2000,09,67.2,N
IDCJAC0001,69138,2000,10,44.2,N
IDCJAC0001,69138,2000,11,129.5,N
IDCJAC0001,69138,2000,12,74.6,N
IDCJAC0001,69138,2001,01,65.2,N
IDCJAC0001,69138,2001,02,154.0,N
IDCJAC0001,69138,2001,03,54.4,N
IDCJAC0001,69138,2001,04,26.6,N
IDCJAC0001,69138,2001,05,72.8,N
IDCJAC0001,69138,2001,06,39.0,N
IDCJAC0001,69138,2001,07,205.0,N
IDCJAC0001,69138,2001,08,137.4,N
IDCJAC0001,69138,2001,09,151.6,N
IDCJAC0001,69138,2001,10,31.6,N
IDCJAC0001,69138,2001,11,51.7,N
IDCJAC0001,69138,2001,12,97.6,N
IDCJAC0001,69138,2002,01,145.8,N
IDCJAC0001,69138,2002,02,300.8,N
IDCJAC0001,69138,2002,03,68.8,N
IDCJAC0001,69138,2002,04,43.2,N
IDCJAC0001,69138,2002,05,182.6,N
IDCJAC0001,69138,2002,06,37.8,N
IDCJAC0001,69138,2002,07,7.6,N
IDCJAC0001,69138,2002,08,6.4,N
IDCJAC0001,69138,2002,09,23.6,N
IDCJAC0001,69138,2002,10,19.0,N
IDCJAC0001,69138,2002,11,13.6,N
IDCJAC0001,69138,2002,12,77.2,N
IDCJAC0001,69138,2003,01,49.0,N
IDCJAC0001,69138,2003,02,103.4,N
IDCJAC0001,69138,2003,03,179.0,N
IDCJAC0001,69138,2003,04,149.0,N
IDCJAC0001,69138,2003,05,368.2,N
IDCJAC0001,69138,2003,06,0.0,N
IDCJAC0001,69138,2003,07,0.0,N
IDCJAC0001,69138,2003,08,22.0,N
IDCJAC0001,69138,2003,09,25.0,N
IDCJAC0001,69138,2003,10,76.8,N
IDCJAC0001,69138,2003,11,191.6,N
IDCJAC0001,69138,2003,12,33.6,N
IDCJAC0001,69138,2004,01,105.6,N
IDCJAC0001,69138,2004,02,49.6,N
IDCJAC0001,69138,2004,03,91.0,N
IDCJAC0001,69138,2004,04,127.6,N
IDCJAC0001,69138,2004,05,141.6,N
IDCJAC0001,69138,2004,06,2.6,N
IDCJAC0001,69138,2004,07,67.4,N
IDCJAC0001,69138,2004,08,33.8,N
IDCJAC0001,69138,2004,09,198.8,N
IDCJAC0001,69138,2004,10,190.8,N
IDCJAC0001,69138,2004,11,65.2,N
IDCJAC0001,69138,2004,12,77.2,N
IDCJAC0001,69138,2005,01,105.6,N
IDCJAC0001,69138,2005,02,80.2,N
IDCJAC0001,69138,2005,03,120.8,N
IDCJAC0001,69138,2005,04,42.2,N
IDCJAC0001,69138,2005,05,145.2,N
IDCJAC0001,69138,2005,06,124.6,N
IDCJAC0001,69138,2005,07,122.8,N
IDCJAC0001,69138,2005,08,6.6,N
IDCJAC0001,69138,2005,09,89.0,N
IDCJAC0001,69138,2005,10,136.2,N
IDCJAC0001,69138,2005,11,111.0,N
IDCJAC0001,69138,2005,12,32.4,N
IDCJAC0001,69138,2006,01,71.0,N
IDCJAC0001,69138,2006,02,36.0,N
IDCJAC0001,69138,2006,03,35.2,N
IDCJAC0001,69138,2006,04,15.0,N
IDCJAC0001,69138,2006,05,87.0,N
IDCJAC0001,69138,2006,06,289.0,N
IDCJAC0001,69138,2006,07,148.8,N
IDCJAC0001,69138,2006,08,40.8,N
IDCJAC0001,69138,2006,09,55.4,N
IDCJAC0001,69138,2006,10,4.6,N
IDCJAC0001,69138,2006,11,44.8,N
IDCJAC0001,69138,2006,12,50.2,N
IDCJAC0001,69138,2007,01,13.2,N
IDCJAC0001,69138,2007,02,233.2,N
IDCJAC0001,69138,2007,03,95.8,N
IDCJAC0001,69138,2007,04,182.2,N
IDCJAC0001,69138,2007,05,10.8,N
IDCJAC0001,69138,2007,06,384.6,N
IDCJAC0001,69138,2007,07,104.8,N
IDCJAC0001,69138,2007,08,90.0,N
IDCJAC0001,69138,2007,09,49.4,N
IDCJAC0001,69138,2007,10,19.4,N
IDCJAC0001,69138,2007,11,170.8,N
IDCJAC0001,69138,2007,12,75.8,N
IDCJAC0001,69138,2008,01,88.4,N
IDCJAC0001,69138,2008,02,184.0,N
IDCJAC0001,69138,2008,03,40.4,N
IDCJAC0001,69138,2008,04,71.0,N
IDCJAC0001,69138,2008,05,9.2,N
