Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,87168,1991,12,33.5,09,Y
IDCJAC0005,87168,1992,01,36.9,20,Y
IDCJAC0005,87168,1992,02,35.8,17,Y
IDCJAC0005,87168,1992,03,33.8,10,Y
IDCJAC0005,87168,1992,04,30.3,03,Y
IDCJAC0005,87168,1992,05,24.1,07,Y
IDCJAC0005,87168,1992,06,16.6,01,Y
IDCJAC0005,87168,1992,07,15.9,17,Y
IDCJAC0005,87168,1992,08,16.1,16,Y
IDCJAC0005,87168,1992,09,15.9,28,Y
IDCJAC0005,87168,1992,10,27.9,29,Y
IDCJAC0005,87168,1992,11,26.7,17,Y
IDCJAC0005,87168,1992,12,30.4,31,Y
IDCJAC0005,87168,1993,01,37.4,15,Y
IDCJAC0005,87168,1993,02,36.3,03,Y
IDCJAC0005,87168,1993,03,28.7,19,Y
IDCJAC0005,87168,1993,04,27.8,12,Y
IDCJAC0005,87168,1993,05,24.1,01,Y
IDCJAC0005,87168,1993,06,15.1,30,Y
IDCJAC0005,87168,1993,07,17.0,29,Y
IDCJAC0005,87168,1993,08,20.3,26,Y
IDCJAC0005,87168,1993,09,24.4,28,Y
IDCJAC0005,87168,1993,10,22.0,24,Y
IDCJAC0005,87168,1993,11,29.3,26,Y
IDCJAC0005,87168,1993,12,31.4,01,Y
IDCJAC0005,87168,1994,01,39.5,26,Y
IDCJAC0005,87168,1994,02,32.0,05,Y
IDCJAC0005,87168,1994,03,28.8,21,Y
IDCJAC0005,87168,1994,04,27.9,26,Y
IDCJAC0005,87168,1994,05,21.9,05,Y
IDCJAC0005,87168,1994,06,15.6,11,Y
IDCJAC0005,87168,1994,07,19.3,07,Y
IDCJAC0005,87168,1994,08,19.4,27,Y
IDCJAC0005,87168,1994,09,21.7,02,Y
IDCJAC0005,87168,1994,10,29.9,16,Y
IDCJAC0005,87168,1994,11,32.5,19,Y
IDCJAC0005,87168,1994,12,36.5,06,Y
IDCJAC0005,87168,1995,01,37.0,13,Y
