Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,56238,1994,null,null,null,null,null,2.8,83.2,20.0,56.2,94.0,111.0,189.0,null
IDCJAC0001,56238,1995,null,112.4,53.4,17.2,40.2,126.8,0.0,0.0,52.4,151.6,179.2,99.6,null
IDCJAC0001,56238,1996,233.0,57.8,3.6,18.2,86.4,41.6,55.6,47.6,197.0,48.4,84.8,100.2,974.2
IDCJAC0001,56238,1997,70.6,null,5.0,1.8,73.4,12.6,14.6,28.8,151.0,153.8,100.0,141.8,null
IDCJAC0001,56238,1998,102.4,267.4,0.0,57.0,130.2,70.0,109.2,21.4,21.6,46.8,40.8,20.6,887.4
IDCJAC0001,56238,1999,68.0,67.8,43.0,79.0,null,null,null,null,null,91.2,88.4,119.8,null
IDCJAC0001,56238,2000,51.2,51.6,192.0,28.4,21.4,3.4,43.8,119.0,20.4,74.6,121.4,86.2,813.4
IDCJAC0001,56238,2001,50.4,44.8,132.2,23.0,63.0,4.8,52.8,34.0,17.2,35.2,123.6,35.8,616.8
IDCJAC0001,56238,2002,66.4,91.0,93.8,2.4,4.8,37.8,6.6,45.4,40.4,41.8,102.0,46.0,578.4
IDCJAC0001,56238,2003,15.8,135.0,52.4,113.8,20.6,40.2,14.0,38.2,5.6,93.0,76.4,93.2,698.2
IDCJAC0001,56238,2004,233.6,78.8,37.2,26.2,11.4,29.0,46.0,58.4,46.2,99.8,67.0,119.6,853.2
IDCJAC0001,56238,2005,67.2,69.2,26.8,3.6,10.2,88.4,37.0,26.4,110.0,60.4,180.2,103.0,782.4
IDCJAC0001,56238,2006,78.6,56.2,94.8,25.0,2.4,39.2,60.2,21.6,39.6,33.2,118.0,52.0,620.8
IDCJAC0001,56238,2007,86.4,151.2,93.6,42.8,19.6,55.8,11.6,90.8,6.0,90.8,141.6,117.6,907.8
IDCJAC0001,56238,2008,60.2,149.8,8.4,41.2,15.6,62.6,29.6,27.0,51.2,70.4,123.8,85.0,724.8
IDCJAC0001,56238,2009,49.4,123.4,42.6,53.0,80.0,60.0,32.4,24.4,38.4,90.2,60.6,141.0,795.4
IDCJAC0001,56238,2010,94.2,59.8,50.2,32.0,63.6,27.6,97.2,68.8,75.0,65.8,105.6,126.0,865.8
IDCJAC0001,56238,2011,109.0,115.2,64.6,61.2,74.4,76.6,6.0,62.2,73.0,86.8,219.6,111.8,1060.4
IDCJAC0001,56238,2012,55.8,100.8,27.8,56.8,14.0,35.8,106.0,19.8,42.8,21.2,47.6,80.2,608.6
IDCJAC0001,56238,2013,160.6,92.0,52.4,3.2,18.2,89.6,30.6,12.6,25.0,41.4,117.0,39.2,681.8
IDCJAC0001,56238,2014,2.4,48.8,115.8,7.4,23.6,36.4,20.6,73.2,16.8,21.2,21.8,161.8,549.8
IDCJAC0001,56238,2015,114.6,64.8,10.8,86.2,51.2,41.2,31.4,55.0,17.0,24.2,68.6,88.6,653.6
IDCJAC0001,56238,2016,144.6,25.4,29.6,38.6,47.6,128.0,40.4,139.6,79.4,91.2,27.2,107.6,899.2
IDCJAC0001,56238,2017,85.0,96.8,210.0,24.8,41.8,87.2,17.4,15.8,9.6,104.6,49.0,75.8,817.8
IDCJAC0001,56238,2018,92.6,104.4,21.6,21.6,13.4,11.6,47.8,24.2,62.6,88.8,73.6,76.2,638.4
IDCJAC0001,56238,2019,82.8,7.6,74.6,3.8,null,null,null,null,null,null,null,null,null
