Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,69138,1991,12,31.6,15,Y
IDCJAC0005,69138,1992,01,31.2,13,Y
IDCJAC0005,69138,1992,02,33.5,22,Y
IDCJAC0005,69138,1992,03,28.0,14,Y
IDCJAC0005,69138,1992,04,23.7,04,Y
IDCJAC0005,69138,1992,05,22.3,05,Y
IDCJAC0005,69138,1992,06,22.2,01,Y
IDCJAC0005,69138,1992,07,23.0,04,Y
IDCJAC0005,69138,1992,08,24.7,17,Y
IDCJAC0005,69138,1992,09,22.1,11,Y
IDCJAC0005,69138,1992,10,28.9,31,Y
IDCJAC0005,69138,1992,11,26.0,22,Y
IDCJAC0005,69138,1992,12,28.9,25,Y
IDCJAC0005,69138,1993,01,33.5,17,Y
IDCJAC0005,69138,1993,02,30.8,27,Y
IDCJAC0005,69138,1993,03,25.0,27,Y
IDCJAC0005,69138,1993,04,29.1,04,Y
IDCJAC0005,69138,1993,05,23.6,03,Y
IDCJAC0005,69138,1993,06,19.6,19,Y
IDCJAC0005,69138,1993,07,18.6,15,Y
IDCJAC0005,69138,1993,08,21.8,13,Y
IDCJAC0005,69138,1993,09,25.8,29,Y
IDCJAC0005,69138,1993,10,30.4,09,Y
IDCJAC0005,69138,1993,11,35.8,27,Y
IDCJAC0005,69138,1993,12,36.9,01,Y
IDCJAC0005,69138,1994,01,34.5,05,Y
IDCJAC0005,69138,1994,02,38.9,01,Y
IDCJAC0005,69138,1994,03,27.4,10,Y
IDCJAC0005,69138,1994,04,28.3,28,Y
IDCJAC0005,69138,1994,05,27.2,25,Y
IDCJAC0005,69138,1994,06,18.6,05,Y
IDCJAC0005,69138,1994,07,21.1,06,Y
IDCJAC0005,69138,1994,08,25.6,28,Y
IDCJAC0005,69138,1994,09,26.6,12,Y
IDCJAC0005,69138,1994,10,35.1,17,Y
IDCJAC0005,69138,1994,11,34.7,27,Y
IDCJAC0005,69138,1994,12,28.0,21,Y
IDCJAC0005,69138,1995,01,30.5,06,Y
IDCJAC0005,69138,1995,02,35.5,03,Y
IDCJAC0005,69138,1995,03,30.7,12,Y
IDCJAC0005,69138,1995,04,24.0,02,Y
IDCJAC0005,69138,1995,05,23.5,12,Y
IDCJAC0005,69138,1995,06,23.5,09,Y
IDCJAC0005,69138,1995,07,18.5,16,Y
IDCJAC0005,69138,1995,08,27.9,31,Y
IDCJAC0005,69138,1995,09,25.7,19,Y
IDCJAC0005,69138,1995,10,29.0,11,Y
IDCJAC0005,69138,1995,11,35.2,28,Y
IDCJAC0005,69138,1995,12,30.4,18,Y
IDCJAC0005,69138,1996,01,27.9,31,Y
IDCJAC0005,69138,1996,02,27.7,02,Y
IDCJAC0005,69138,1996,03,27.7,16,Y
IDCJAC0005,69138,1996,04,26.8,25,Y
IDCJAC0005,69138,1996,05,26.2,11,Y
IDCJAC0005,69138,1996,06,22.9,01,Y
IDCJAC0005,69138,1996,07,20.3,19,Y
IDCJAC0005,69138,1996,08,22.9,28,Y
IDCJAC0005,69138,1996,09,29.4,17,Y
IDCJAC0005,69138,1996,10,32.3,11,Y
IDCJAC0005,69138,1996,11,33.7,13,Y
IDCJAC0005,69138,1996,12,27.9,09,Y
IDCJAC0005,69138,1997,01,25.1,21,Y
IDCJAC0005,69138,1997,02,31.3,09,Y
IDCJAC0005,69138,1997,03,28.7,19,Y
IDCJAC0005,69138,1997,04,26.7,14,Y
IDCJAC0005,69138,1997,05,23.0,02,Y
IDCJAC0005,69138,1997,06,21.2,06,Y
IDCJAC0005,69138,1997,07,19.8,27,Y
IDCJAC0005,69138,1997,08,19.6,29,Y
IDCJAC0005,69138,1997,09,23.2,15,Y
IDCJAC0005,69138,1997,10,31.1,11,Y
IDCJAC0005,69138,1997,11,35.6,26,Y
IDCJAC0005,69138,1997,12,35.7,02,Y
IDCJAC0005,69138,1998,01,35.5,28,Y
IDCJAC0005,69138,1998,02,33.4,19,Y
IDCJAC0005,69138,1998,03,32.4,04,Y
IDCJAC0005,69138,1998,04,34.5,08,Y
IDCJAC0005,69138,1998,05,24.2,06,Y
IDCJAC0005,69138,1998,06,22.9,01,Y
IDCJAC0005,69138,1998,07,20.2,06,Y
IDCJAC0005,69138,1998,08,20.7,11,Y
IDCJAC0005,69138,1998,09,30.0,29,Y
IDCJAC0005,69138,1998,10,32.9,01,Y
IDCJAC0005,69138,1998,11,25.3,05,Y
IDCJAC0005,69138,1998,12,31.6,03,Y
IDCJAC0005,69138,1999,01,28.9,11,Y
IDCJAC0005,69138,1999,02,27.0,17,Y
IDCJAC0005,69138,1999,03,28.9,14,Y
IDCJAC0005,69138,1999,04,26.0,20,Y
IDCJAC0005,69138,1999,05,23.2,30,Y
IDCJAC0005,69138,1999,06,20.9,21,Y
IDCJAC0005,69138,1999,07,20.5,18,Y
IDCJAC0005,69138,1999,08,23.6,20,Y
IDCJAC0005,69138,1999,09,22.5,16,Y
IDCJAC0005,69138,1999,10,32.3,10,Y
IDCJAC0005,69138,1999,11,29.1,14,Y
IDCJAC0005,69138,1999,12,29.0,03,Y
IDCJAC0005,69138,2000,01,35.8,20,Y
IDCJAC0005,69138,2000,02,39.9,05,Y
IDCJAC0005,69138,2000,03,26.2,14,Y
IDCJAC0005,69138,2000,04,26.3,03,Y
IDCJAC0005,69138,2000,05,23.7,13,Y
IDCJAC0005,69138,2000,06,20.6,21,Y
IDCJAC0005,69138,2000,07,21.3,24,Y
IDCJAC0005,69138,2000,08,20.4,27,Y
IDCJAC0005,69138,2000,09,31.2,29,Y
IDCJAC0005,69138,2000,10,33.5,07,Y
IDCJAC0005,69138,2000,11,25.8,30,Y
IDCJAC0005,69138,2000,12,38.7,22,Y
IDCJAC0005,69138,2001,01,38.5,15,Y
IDCJAC0005,69138,2001,02,29.0,28,Y
IDCJAC0005,69138,2001,03,27.0,02,Y
IDCJAC0005,69138,2001,04,31.3,19,Y
IDCJAC0005,69138,2001,05,20.6,17,Y
IDCJAC0005,69138,2001,06,22.0,24,Y
IDCJAC0005,69138,2001,07,20.3,31,Y
IDCJAC0005,69138,2001,08,24.7,16,Y
IDCJAC0005,69138,2001,09,27.4,24,Y
IDCJAC0005,69138,2001,10,28.5,24,Y
IDCJAC0005,69138,2001,11,31.0,25,Y
IDCJAC0005,69138,2001,12,34.2,03,Y
IDCJAC0005,69138,2002,01,31.8,01,Y
IDCJAC0005,69138,2002,02,27.4,16,Y
IDCJAC0005,69138,2002,03,32.2,20,Y
IDCJAC0005,69138,2002,04,27.2,21,Y
IDCJAC0005,69138,2002,05,26.0,08,Y
IDCJAC0005,69138,2002,06,23.5,07,Y
IDCJAC0005,69138,2002,07,20.2,12,Y
IDCJAC0005,69138,2002,08,25.4,11,Y
IDCJAC0005,69138,2002,09,27.2,16,Y
IDCJAC0005,69138,2002,10,31.2,03,Y
IDCJAC0005,69138,2002,11,40.0,25,Y
IDCJAC0005,69138,2002,12,32.5,04,Y
IDCJAC0005,69138,2003,01,29.5,26,Y
IDCJAC0005,69138,2003,02,27.3,10,Y
