Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,82138,1987,,,,,,,,,-2.6,28,-1.8,16,-3.6,13,0.1,20,-1.5,05,1.2,13,2.7,28,2.6,04,
IDCJAC0008,82138,1988,5.8,25,8.2,24,5.8,15,3.7,24,0.6,12,0.2,13,-0.7,02,-1.4,09,0.7,13,1.2,15,3.6,06,6.1,01,-1.4
IDCJAC0008,82138,1989,7.0,12,8.1,11,7.7,28,5.3,19,3.5,21,-2.3,26,-2.4,23,-1.0,13,1.1,07,0.2,03,4.8,02,5.2,15,-2.4
IDCJAC0008,82138,1990,5.8,17,9.0,06,5.7,13,3.8,30,-1.6,21,-2.3,20,-0.7,31,0.3,27,2.5,27,2.6,07,3.3,12,5.5,12,-2.3
IDCJAC0008,82138,1991,10.8,30,7.8,17,3.5,24,0.3,23,-1.6,16,0.7,01,-1.7,26,-0.4,18,0.3,13,1.6,17,2.7,11,5.3,05,-1.7
IDCJAC0008,82138,1992,7.8,25,7.3,25,6.5,21,1.0,22,0.0,15,-2.6,16,-1.5,26,-1.3,25,0.7,14,4.2,01,4.0,02,5.4,01,-2.6
IDCJAC0008,82138,1993,8.6,07,6.7,22,5.5,31,2.7,26,-2.4,16,-2.6,27,-2.6,21,-2.0,06,1.5,04,1.5,11,3.6,08,4.8,05,-2.6
IDCJAC0008,82138,1994,6.5,10,10.0,28,5.2,18,1.0,30,-1.8,13,-5.0,12,-4.2,23,-4.7,08,-2.7,26,0.3,12,3.0,01,6.7,01,-5.0
IDCJAC0008,82138,1995,9.4,22,8.1,07,3.8,26,0.3,03,0.5,23,-3.0,23,-1.5,08,-2.1,09,0.0,02,0.0,09,4.1,12,2.7,12,-3.0
IDCJAC0008,82138,1996,5.9,22,3.8,13,3.2,22,-2.3,28,-2.4,15,-3.5,13,-3.7,09,-1.6,21,-0.5,28,1.6,21,0.1,23,2.9,08,-3.7
IDCJAC0008,82138,1997,6.3,08,8.7,25,2.5,29,-0.4,08,-2.6,31,-3.5,02,-4.9,11,-6.3,03,-0.3,06,-1.9,04,4.3,16,5.8,04,-6.3
IDCJAC0008,82138,1998,6.4,04,3.0,17,3.7,17,1.3,03,-3.0,10,-5.6,19,-4.9,12,-1.9,28,-1.2,08,-1.2,28,0.8,02,6.3,22,-5.6
IDCJAC0008,82138,1999,11.8,14,4.5,19,2.9,30,-2.7,24,-5.0,17,-2.2,28,-4.0,26,-4.2,02,,,1.4,21,1.9,17,2.9,20,
IDCJAC0008,82138,2000,3.7,24,6.8,01,4.4,24,-0.9,23,-2.9,23,-3.8,15,-1.9,02,-2.0,17,0.2,06,1.0,11,6.6,07,3.3,28,-3.8
IDCJAC0008,82138,2001,8.3,16,8.3,16,4.1,14,-1.6,13,-2.7,20,-3.2,19,-3.3,03,-2.5,24,0.1,06,0.2,20,2.8,21,0.9,27,-3.3
IDCJAC0008,82138,2002,3.7,04,5.5,28,3.9,22,0.8,27,-4.0,30,-4.3,05,-4.0,25,-4.8,25,-2.1,11,-1.1,09,0.3,01,4.3,07,-4.8
IDCJAC0008,82138,2003,8.5,09,7.5,01,4.0,22,1.7,05,-1.3,31,-1.6,23,-4.2,19,-3.8,10,-1.9,28,0.1,11,1.3,04,7.7,06,-4.2
IDCJAC0008,82138,2004,3.5,09,7.3,01,4.2,25,-0.4,21,-3.7,11,-1.2,06,-4.0,20,-1.2,16,-0.6,05,0.0,16,0.8,04,6.3,28,-4.0
IDCJAC0008,82138,2005,5.6,03,6.5,13,1.1,26,-0.9,30,-3.4,30,-5.0,03,-2.7,19,-1.6,17,-0.8,01,0.7,12,5.6,16,6.4,14,-5.0
IDCJAC0008,82138,2006,7.9,04,5.5,11,5.3,15,-1.5,22,-4.1,29,-7.2,14,-3.7,14,-4.2,08,-3.3,26,-3.1,09,1.9,17,5.5,26,-7.2
IDCJAC0008,82138,2007,9.1,10,9.7,01,5.9,09,2.5,26,0.8,27,-4.8,24,-4.1,15,-1.6,21,-2.9,05,-3.3,08,4.8,06,7.5,11,-4.8
IDCJAC0008,82138,2008,10.7,14,5.5,29,2.4,01,-1.0,29,0.0,24,-1.0,07,-3.1,23,-2.0,26,-2.1,09,-2.0,09,3.6,05,4.7,20,-3.1
IDCJAC0008,82138,2009,4.0,03,5.8,25,4.4,07,-0.4,16,-0.6,31,-1.5,12,-2.5,07,-2.2,08,-0.8,15,0.3,09,5.3,06,5.1,09,-2.5
IDCJAC0008,82138,2010,7.1,20,10.6,24,6.7,23,2.4,26,-2.8,22,-3.8,14,-2.4,27,-1.7,17,-0.9,30,1.4,02,6.3,17,5.6,28,-3.8
IDCJAC0008,82138,2011,10.4,04,7.5,07,6.2,02,1.7,24,-2.7,10,-3.6,11,-2.8,15,-1.0,30,-2.5,12,1.4,12,5.6,21,3.5,05,-3.6
IDCJAC0008,82138,2012,7.6,12,7.4,07,4.1,25,0.0,11,-2.1,21,-4.6,20,-4.3,07,-2.5,02,-1.7,02,0.5,01,4.2,18,5.9,03,-4.6
IDCJAC0008,82138,2013,6.7,10,9.0,02,4.0,18,1.1,20,-2.0,05,-2.5,22,-2.5,09,0.5,11,-0.1,13,-1.7,18,0.6,05,4.7,07,-2.5
IDCJAC0008,82138,2014,4.7,05,8.1,22,6.2,20,1.6,21,-0.1,08,0.1,11,-3.1,20,-3.6,05,-1.0,19,1.5,03,0.2,03,6.2,27,-3.6
IDCJAC0008,82138,2015,7.5,01,9.5,03,2.0,28,2.6,29,-2.6,24,-3.0,03,-1.1,08,-2.9,19,-1.5,01,-0.1,01,1.8,27,5.7,13,-3.0
IDCJAC0008,82138,2016,6.3,15,9.2,29,6.1,31,3.0,09,0.4,31,-2.0,26,-0.9,16,-0.5,26,3.6,11,2.9,20,5.2,03,4.3,10,-2.0
