Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,82138,1987,05,-2.6,28,Y
IDCJAC0008,82138,1987,06,-1.8,16,Y
IDCJAC0008,82138,1987,07,-3.6,13,Y
IDCJAC0008,82138,1987,08,0.1,20,Y
IDCJAC0008,82138,1987,09,-1.5,05,Y
IDCJAC0008,82138,1987,10,1.2,13,Y
IDCJAC0008,82138,1987,11,2.7,28,Y
IDCJAC0008,82138,1987,12,2.6,04,Y
IDCJAC0008,82138,1988,01,5.8,25,Y
IDCJAC0008,82138,1988,02,8.2,24,Y
IDCJAC0008,82138,1988,03,5.8,15,Y
IDCJAC0008,82138,1988,04,3.7,24,Y
IDCJAC0008,82138,1988,05,0.6,12,Y
IDCJAC0008,82138,1988,06,0.2,13,Y
IDCJAC0008,82138,1988,07,-0.7,02,Y
IDCJAC0008,82138,1988,08,-1.4,09,Y
IDCJAC0008,82138,1988,09,0.7,13,Y
IDCJAC0008,82138,1988,10,1.2,15,Y
IDCJAC0008,82138,1988,11,3.6,06,Y
IDCJAC0008,82138,1988,12,6.1,01,Y
IDCJAC0008,82138,1989,01,7.0,12,Y
IDCJAC0008,82138,1989,02,8.1,11,Y
IDCJAC0008,82138,1989,03,7.7,28,Y
IDCJAC0008,82138,1989,04,5.3,19,Y
IDCJAC0008,82138,1989,05,3.5,21,Y
IDCJAC0008,82138,1989,06,-2.3,26,Y
IDCJAC0008,82138,1989,07,-2.4,23,Y
IDCJAC0008,82138,1989,08,-1.0,13,Y
IDCJAC0008,82138,1989,09,1.1,07,Y
IDCJAC0008,82138,1989,10,0.2,03,Y
IDCJAC0008,82138,1989,11,4.8,02,Y
IDCJAC0008,82138,1989,12,5.2,15,Y
IDCJAC0008,82138,1990,01,5.8,17,Y
IDCJAC0008,82138,1990,02,9.0,06,Y
IDCJAC0008,82138,1990,03,5.7,13,Y
IDCJAC0008,82138,1990,04,3.8,30,Y
IDCJAC0008,82138,1990,05,-1.6,21,Y
IDCJAC0008,82138,1990,06,-2.3,20,Y
IDCJAC0008,82138,1990,07,-0.7,31,Y
IDCJAC0008,82138,1990,08,0.3,27,Y
IDCJAC0008,82138,1990,09,2.5,27,Y
IDCJAC0008,82138,1990,10,2.6,07,Y
IDCJAC0008,82138,1990,11,3.3,12,Y
IDCJAC0008,82138,1990,12,5.5,12,Y
IDCJAC0008,82138,1991,01,10.8,30,Y
IDCJAC0008,82138,1991,02,7.8,17,Y
IDCJAC0008,82138,1991,03,3.5,24,Y
IDCJAC0008,82138,1991,04,0.3,23,Y
IDCJAC0008,82138,1991,05,-1.6,16,Y
IDCJAC0008,82138,1991,06,0.7,01,Y
IDCJAC0008,82138,1991,07,-1.7,26,Y
