Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,69139,1994,null,null,null,null,null,18.0,1.4,10.8,19.2,47.8,44.2,51.8,null
IDCJAC0001,69139,1995,44.4,29.8,23.4,5.8,75.0,49.6,15.6,2.0,6.2,0.0,73.4,129.8,455.0
IDCJAC0001,69139,1996,38.4,29.2,36.8,25.0,76.6,12.2,47.0,27.2,41.6,16.8,43.2,24.8,418.8
IDCJAC0001,69139,1997,38.8,25.6,216.0,4.2,17.8,159.0,18.2,1.0,29.7,52.8,31.0,34.8,628.9
IDCJAC0001,69139,1998,23.0,3.6,5.0,10.8,93.6,108.6,32.4,146.0,11.2,7.6,92.8,19.0,553.6
IDCJAC0001,69139,1999,193.7,37.0,35.6,38.0,7.8,19.1,107.4,18.4,30.2,125.4,9.2,68.0,689.8
IDCJAC0001,69139,2000,27.8,45.2,125.8,20.2,21.2,24.5,9.2,35.2,64.8,23.8,118.3,7.2,523.2
IDCJAC0001,69139,2001,36.8,125.4,57.8,33.2,9.8,8.2,183.8,43.8,39.8,30.6,35.8,31.4,636.4
IDCJAC0001,69139,2002,56.6,175.3,34.4,49.8,16.0,9.0,3.0,8.6,14.0,14.4,22.8,3.0,406.9
IDCJAC0001,69139,2003,11.0,88.6,108.8,67.0,100.8,6.6,24.8,24.4,27.2,32.2,56.4,81.8,629.6
IDCJAC0001,69139,2004,86.2,19.8,0.2,36.2,11.6,0.4,15.0,10.4,65.6,105.8,61.4,193.2,605.8
IDCJAC0001,69139,2005,72.0,52.8,42.0,17.6,20.2,25.2,161.8,10.0,55.8,103.0,90.2,27.4,678.0
IDCJAC0001,69139,2006,51.8,7.2,8.4,12.4,105.6,59.0,76.4,23.2,24.6,5.4,0.0,27.8,401.8
IDCJAC0001,69139,2007,14.8,333.6,53.6,23.0,11.2,236.2,23.0,24.6,9.8,19.0,79.6,53.6,882.0
IDCJAC0001,69139,2008,84.8,156.0,17.8,13.8,6.6,39.0,11.8,42.2,11.2,14.0,57.8,19.2,474.2
IDCJAC0001,69139,2009,13.8,0.2,15.8,76.8,19.4,48.0,2.8,3.4,25.8,76.4,44.0,20.2,346.6
IDCJAC0001,69139,2010,28.8,383.0,24.8,2.6,172.6,10.0,7.8,9.2,26.6,58.6,98.2,198.4,1020.6
IDCJAC0001,69139,2011,47.4,57.4,216.4,0.0,29.2,21.2,68.8,83.6,9.0,61.6,91.0,35.2,720.8
IDCJAC0001,69139,2012,25.0,89.0,324.0,104.6,26.4,76.8,5.2,18.4,21.2,97.6,39.4,16.6,844.2
IDCJAC0001,69139,2013,50.0,90.8,17.2,36.2,30.4,111.2,7.0,8.4,107.4,27.0,191.2,51.2,728.0
IDCJAC0001,69139,2014,17.0,23.8,108.8,93.0,12.6,113.2,3.2,115.0,38.4,56.8,18.8,237.4,838.0
IDCJAC0001,69139,2015,64.8,49.8,9.0,38.6,null,81.0,52.8,92.4,11.0,26.0,137.6,36.4,null
IDCJAC0001,69139,2016,null,7.2,62.2,17.8,24.4,329.2,19.6,5.0,99.8,16.8,26.0,42.8,null
IDCJAC0001,69139,2017,10.6,45.4,null,28.2,null,null,null,null,null,null,62.0,126.0,null
IDCJAC0001,69139,2018,89.0,52.4,24.0,1.2,28.6,92.4,1.4,2.2,24.6,79.2,90.4,89.4,574.8
IDCJAC0001,69139,2019,105.6,99.0,null,32.2,null,null,null,null,null,null,null,null,null
