Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,61078,1942,,,,,,,,,,,,,,,,,3.9,26,6.5,08,10.0,09,8.9,15,
IDCJAC0008,61078,1950,,,,,,,,,,,,,,,3.3,08,4.9,27,9.6,17,9.1,19,10.4,25,
IDCJAC0008,61078,1951,13.3,04,13.9,10,13.6,16,4.8,13,4.5,31,5.0,01,2.1,13,1.2,18,4.0,10,5.7,10,7.6,12,10.6,02,1.2
IDCJAC0008,61078,1952,11.2,10,11.7,03,12.8,24,8.8,28,2.9,22,0.0,12,2.3,03,4.1,26,3.9,01,6.1,19,7.9,12,8.8,11,0.0
IDCJAC0008,61078,1953,11.3,13,11.6,11,10.6,28,7.6,06,4.4,29,1.3,30,1.9,26,0.2,19,2.3,14,5.7,11,7.6,04,11.4,11,0.2
IDCJAC0008,61078,1954,11.5,05,13.4,03,9.1,24,10.2,13,4.9,22,1.8,14,1.4,27,1.2,10,4.9,01,7.3,02,9.8,23,12.8,21,1.2
IDCJAC0008,61078,1955,12.9,16,13.4,18,15.0,25,9.1,27,4.4,21,2.0,28,2.2,09,0.7,06,2.3,08,7.8,14,8.2,10,9.1,06,0.7
IDCJAC0008,61078,1956,11.7,02,17.3,01,13.4,29,6.7,24,4.7,31,3.1,21,0.5,16,1.1,17,2.8,07,6.0,19,7.0,04,9.7,01,0.5
IDCJAC0008,61078,1957,11.8,30,13.8,24,10.6,27,9.0,26,2.2,25,1.7,10,-0.1,19,3.8,07,3.1,05,5.1,04,9.1,21,11.2,04,-0.1
IDCJAC0008,61078,1958,13.3,02,12.8,15,10.0,30,9.2,30,5.7,31,3.8,15,0.7,15,3.4,31,1.7,01,6.6,03,10.3,18,11.1,12,0.7
IDCJAC0008,61078,1959,14.9,13,14.8,02,14.3,22,7.2,28,4.6,23,1.9,16,4.4,30,3.6,21,7.2,06,6.0,01,13.3,10,12.7,09,1.9
IDCJAC0008,61078,1960,13.9,06,15.0,16,12.3,25,7.1,30,1.7,11,2.9,15,2.2,25,2.7,26,4.0,07,7.6,04,8.9,06,10.5,11,1.7
IDCJAC0008,61078,1961,12.8,22,12.8,13,10.1,04,8.6,17,5.4,10,1.7,30,0.3,11,2.6,08,3.3,05,8.9,27,10.0,13,12.9,21,0.3
IDCJAC0008,61078,1962,15.1,26,13.4,15,13.9,17,9.6,29,6.0,25,1.7,24,2.6,18,1.2,24,4.7,02,5.3,17,9.2,05,11.7,13,1.2
IDCJAC0008,61078,1963,14.2,09,13.1,21,11.9,31,9.4,16,5.2,25,3.4,19,4.4,19,2.9,04,4.2,22,7.9,17,8.1,06,11.3,02,2.9
IDCJAC0008,61078,1964,12.2,17,11.3,25,13.2,10,8.3,29,2.2,29,2.8,28,0.7,27,3.3,12,4.6,15,6.8,06,7.0,03,9.7,10,0.7
IDCJAC0008,61078,1965,9.4,08,11.1,05,8.9,26,5.6,21,3.3,18,1.8,11,-0.1,13,1.2,07,6.1,19,8.3,07,8.7,13,12.8,17,-0.1
IDCJAC0008,61078,1966,12.2,03,12.3,02,10.1,28,7.6,10,4.9,07,2.2,23,1.7,17,1.7,09,5.1,07,6.2,08,7.9,05,12.2,10,1.7
IDCJAC0008,61078,1967,12.8,07,12.8,11,8.8,24,8.3,29,5.0,27,6.9,01,2.4,12,2.7,04,2.2,01,11.0,16,8.2,28,9.4,07,2.2
IDCJAC0008,61078,1968,13.9,28,13.3,05,12.1,11,8.8,24,4.4,26,3.8,21,0.7,28,1.1,06,3.8,01,5.6,03,10.1,15,11.1,12,0.7
IDCJAC0008,61078,1969,13.2,31,15.6,28,12.7,24,7.2,24,6.0,26,2.7,28,1.1,09,-0.8,10,2.9,13,6.7,04,7.8,25,9.0,18,-0.8
IDCJAC0008,61078,1970,12.2,24,14.2,04,10.3,14,7.1,29,2.7,20,1.8,15,-3.9,18,-1.9,31,3.2,17,4.4,28,6.7,05,11.7,17,-3.9
IDCJAC0008,61078,1971,12.2,08,15.6,28,9.6,26,4.7,28,-0.6,30,0.9,24,-1.7,04,0.5,14,1.1,12,3.9,06,5.1,22,9.0,03,-1.7
IDCJAC0008,61078,1972,10.2,02,11.3,24,8.7,10,5.9,26,6.8,23,2.8,28,-0.4,15,2.2,09,1.8,15,6.4,19,11.3,23,8.3,06,-0.4
IDCJAC0008,61078,1973,13.8,17,16.2,20,11.0,15,7.3,02,3.7,22,1.6,07,4.5,30,0.5,03,2.4,04,7.5,15,10.6,16,13.3,23,0.5
IDCJAC0008,61078,1974,15.2,31,11.0,22,11.6,21,9.6,17,6.5,31,2.0,24,1.5,30,-0.8,07,4.3,26,3.0,18,7.3,16,10.5,05,-0.8
