Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,68257,2006,null,null,null,null,null,null,null,null,null,null,3.2,55.6,null
IDCJAC0001,68257,2007,39.8,218.4,73.8,47.6,25.8,212.2,19.8,35.4,24.8,20.2,135.0,94.4,947.2
IDCJAC0001,68257,2008,70.2,282.0,51.2,60.2,42.8,69.8,24.4,33.6,47.8,60.4,null,18.6,null
IDCJAC0001,68257,2009,36.6,5.6,28.0,98.8,80.4,44.0,28.0,4.4,34.6,67.8,29.8,55.6,513.6
IDCJAC0001,68257,2010,47.2,77.0,54.4,11.0,68.6,75.6,53.4,30.2,55.2,74.2,null,null,null
IDCJAC0001,68257,2011,41.2,17.4,93.8,34.8,54.8,52.8,62.2,54.8,40.6,37.0,142.8,70.6,702.8
IDCJAC0001,68257,2012,103.6,94.2,173.4,144.8,11.6,75.8,20.4,5.0,23.6,43.4,47.4,33.4,776.6
IDCJAC0001,68257,2013,203.0,132.8,42.8,55.0,70.8,128.6,5.8,7.8,33.6,10.4,143.0,35.2,868.8
IDCJAC0001,68257,2014,24.8,53.2,117.6,47.6,8.0,23.0,6.2,150.4,14.2,46.4,13.4,103.2,608.0
IDCJAC0001,68257,2015,95.8,65.6,45.0,226.0,35.6,49.0,28.4,59.8,25.2,36.0,71.6,50.4,788.4
IDCJAC0001,68257,2016,230.0,11.6,29.2,11.4,14.8,322.8,43.4,58.0,52.4,14.8,26.8,53.8,869.0
IDCJAC0001,68257,2017,47.6,86.8,225.6,22.0,15.6,75.8,1.4,22.6,0.0,46.8,30.2,32.2,606.6
IDCJAC0001,68257,2018,28.6,51.2,26.8,9.8,4.8,62.8,2.2,4.0,26.0,86.4,88.6,138.2,529.4
IDCJAC0001,68257,2019,75.0,16.8,121.4,3.4,null,null,null,null,null,null,null,null,null
