Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,61260,1968,10,36.1,22,Y
IDCJAC0005,61260,1968,12,35.6,09,Y
IDCJAC0005,61260,1969,01,39.9,14,Y
IDCJAC0005,61260,1969,02,40.6,07,Y
IDCJAC0005,61260,1969,03,35.0,15,Y
IDCJAC0005,61260,1969,04,32.3,12,Y
IDCJAC0005,61260,1969,05,25.0,14,Y
IDCJAC0005,61260,1969,06,22.8,10,Y
IDCJAC0005,61260,1969,07,20.6,31,Y
IDCJAC0005,61260,1969,08,26.1,29,Y
IDCJAC0005,61260,1969,09,25.6,01,Y
IDCJAC0005,61260,1969,10,34.4,15,Y
IDCJAC0005,61260,1969,11,31.7,25,Y
IDCJAC0005,61260,1969,12,37.2,19,Y
IDCJAC0005,61260,1970,09,25.6,08,Y
IDCJAC0005,61260,1970,10,35.0,07,Y
IDCJAC0005,61260,1970,11,31.7,30,Y
IDCJAC0005,61260,1970,12,37.2,11,Y
IDCJAC0005,61260,1971,01,35.0,12,Y
IDCJAC0005,61260,1971,02,32.8,02,Y
IDCJAC0005,61260,1971,03,32.2,15,Y
IDCJAC0005,61260,1971,04,29.3,11,Y
IDCJAC0005,61260,1971,05,23.9,20,Y
IDCJAC0005,61260,1971,06,21.7,08,Y
IDCJAC0005,61260,1971,07,19.4,05,Y
IDCJAC0005,61260,1971,08,23.3,24,Y
IDCJAC0005,61260,1971,09,29.4,24,Y
IDCJAC0005,61260,1971,10,35.6,26,Y
IDCJAC0005,61260,1971,11,32.8,06,Y
IDCJAC0005,61260,1971,12,37.8,06,Y
IDCJAC0005,61260,1972,01,33.4,27,Y
IDCJAC0005,61260,1972,02,32.2,06,Y
IDCJAC0005,61260,1972,03,31.7,26,Y
IDCJAC0005,61260,1972,04,27.6,09,Y
IDCJAC0005,61260,1972,05,24.4,04,Y
IDCJAC0005,61260,1972,06,21.7,12,Y
IDCJAC0005,61260,1972,07,22.3,25,Y
IDCJAC0005,61260,1972,08,25.0,25,Y
IDCJAC0005,61260,1972,09,31.1,24,Y
IDCJAC0005,61260,1972,10,30.0,04,Y
IDCJAC0005,61260,1972,11,31.1,09,Y
IDCJAC0005,61260,1973,02,41.0,06,Y
IDCJAC0005,61260,1994,07,22.1,30,Y
IDCJAC0005,61260,1994,08,26.0,28,Y
IDCJAC0005,61260,1994,09,28.9,04,Y
IDCJAC0005,61260,1994,10,35.2,17,Y
IDCJAC0005,61260,1994,11,36.9,27,Y
IDCJAC0005,61260,1994,12,36.8,19,Y
IDCJAC0005,61260,1995,01,31.7,30,Y
IDCJAC0005,61260,1995,02,36.8,05,Y
IDCJAC0005,61260,1995,03,34.4,18,Y
IDCJAC0005,61260,1995,04,28.7,05,Y
IDCJAC0005,61260,1995,05,28.9,13,Y
IDCJAC0005,61260,1995,06,25.3,09,Y
IDCJAC0005,61260,1995,07,20.7,22,Y
IDCJAC0005,61260,1995,08,30.0,21,Y
IDCJAC0005,61260,1995,09,28.2,20,Y
IDCJAC0005,61260,1995,10,32.4,20,Y
IDCJAC0005,61260,1995,11,39.4,27,Y
IDCJAC0005,61260,1995,12,35.0,18,Y
IDCJAC0005,61260,1996,01,38.3,31,Y
IDCJAC0005,61260,1996,02,35.3,05,Y
IDCJAC0005,61260,1996,03,33.2,16,Y
IDCJAC0005,61260,1996,04,32.9,07,Y
IDCJAC0005,61260,1996,05,26.1,11,Y
IDCJAC0005,61260,1996,06,24.0,04,Y
IDCJAC0005,61260,1996,07,22.1,19,Y
IDCJAC0005,61260,1996,08,25.6,14,Y
IDCJAC0005,61260,1996,09,32.0,17,Y
IDCJAC0005,61260,1996,10,31.3,11,Y
IDCJAC0005,61260,1996,11,36.5,14,Y
IDCJAC0005,61260,1996,12,37.1,10,Y
IDCJAC0005,61260,1997,01,37.3,22,Y
IDCJAC0005,61260,1997,02,35.0,09,Y
IDCJAC0005,61260,1997,03,34.1,20,Y
IDCJAC0005,61260,1997,04,30.2,03,Y
IDCJAC0005,61260,1997,05,26.3,04,Y
IDCJAC0005,61260,1997,06,25.3,06,Y
IDCJAC0005,61260,1997,07,21.3,09,Y
IDCJAC0005,61260,1997,08,26.3,17,Y
IDCJAC0005,61260,1997,09,26.5,15,Y
IDCJAC0005,61260,1997,10,35.7,31,Y
IDCJAC0005,61260,1997,11,41.8,26,Y
IDCJAC0005,61260,1997,12,40.8,18,Y
IDCJAC0005,61260,1998,01,41.2,18,Y
IDCJAC0005,61260,1998,02,38.5,27,Y
IDCJAC0005,61260,1998,03,38.4,13,Y
IDCJAC0005,61260,1998,04,33.6,08,Y
IDCJAC0005,61260,1998,05,24.5,06,Y
IDCJAC0005,61260,1998,06,22.0,01,Y
IDCJAC0005,61260,1998,07,20.3,06,Y
IDCJAC0005,61260,1998,08,21.2,31,Y
IDCJAC0005,61260,1998,09,30.3,30,Y
IDCJAC0005,61260,1998,10,31.3,01,Y
IDCJAC0005,61260,1998,11,30.1,22,Y
IDCJAC0005,61260,1998,12,37.7,13,Y
IDCJAC0005,61260,1999,01,37.8,11,Y
IDCJAC0005,61260,1999,02,35.9,07,Y
IDCJAC0005,61260,1999,03,36.0,06,Y
IDCJAC0005,61260,1999,04,26.2,14,Y
IDCJAC0005,61260,1999,05,25.3,30,Y
IDCJAC0005,61260,1999,06,20.7,02,Y
IDCJAC0005,61260,1999,07,20.2,19,Y
IDCJAC0005,61260,1999,08,26.5,20,Y
IDCJAC0005,61260,1999,09,28.5,24,Y
IDCJAC0005,61260,1999,10,30.7,18,Y
IDCJAC0005,61260,1999,11,32.4,15,Y
IDCJAC0005,61260,1999,12,33.5,08,Y
IDCJAC0005,61260,2000,01,39.9,20,Y
IDCJAC0005,61260,2000,02,37.4,05,Y
IDCJAC0005,61260,2000,03,33.8,03,Y
IDCJAC0005,61260,2000,04,28.5,01,Y
IDCJAC0005,61260,2000,05,24.9,01,Y
IDCJAC0005,61260,2000,06,20.6,21,Y
IDCJAC0005,61260,2000,07,23.6,25,Y
IDCJAC0005,61260,2000,08,21.9,27,Y
IDCJAC0005,61260,2000,09,32.8,29,Y
IDCJAC0005,61260,2000,10,33.7,07,Y
IDCJAC0005,61260,2000,11,34.2,30,Y
IDCJAC0005,61260,2000,12,36.8,12,Y
IDCJAC0005,61260,2001,01,43.4,15,Y
IDCJAC0005,61260,2001,02,35.7,26,Y
IDCJAC0005,61260,2001,03,28.7,20,Y
IDCJAC0005,61260,2001,04,28.9,09,Y
IDCJAC0005,61260,2001,05,24.0,16,Y
IDCJAC0005,61260,2001,06,20.9,12,Y
IDCJAC0005,61260,2001,07,21.4,13,Y
IDCJAC0005,61260,2001,08,24.1,16,Y
IDCJAC0005,61260,2001,09,28.7,24,Y
IDCJAC0005,61260,2001,10,33.0,29,Y
IDCJAC0005,61260,2001,11,34.1,30,Y
IDCJAC0005,61260,2001,12,38.1,03,Y
IDCJAC0005,61260,2002,01,38.7,21,Y
IDCJAC0005,61260,2002,02,33.4,16,Y
IDCJAC0005,61260,2002,03,34.6,17,Y
IDCJAC0005,61260,2002,04,29.5,26,Y
IDCJAC0005,61260,2002,05,24.6,07,Y
IDCJAC0005,61260,2002,06,23.1,07,Y
IDCJAC0005,61260,2002,07,20.8,20,Y
IDCJAC0005,61260,2002,08,25.9,31,Y
IDCJAC0005,61260,2002,09,31.5,24,Y
IDCJAC0005,61260,2002,10,38.6,19,Y
IDCJAC0005,61260,2002,11,40.2,09,Y
IDCJAC0005,61260,2002,12,39.8,04,Y
IDCJAC0005,61260,2003,01,42.2,30,Y
IDCJAC0005,61260,2003,02,35.6,15,Y
IDCJAC0005,61260,2003,03,30.8,20,Y
IDCJAC0005,61260,2003,04,26.9,08,Y
IDCJAC0005,61260,2003,05,26.4,19,Y
IDCJAC0005,61260,2003,06,23.1,04,Y
IDCJAC0005,61260,2003,07,22.9,23,Y
IDCJAC0005,61260,2003,08,23.7,13,Y
IDCJAC0005,61260,2003,09,34.9,22,Y
IDCJAC0005,61260,2003,10,29.6,19,Y
IDCJAC0005,61260,2003,11,37.9,20,Y
IDCJAC0005,61260,2003,12,40.0,25,Y
IDCJAC0005,61260,2004,01,42.3,05,Y
IDCJAC0005,61260,2004,02,44.0,21,Y
IDCJAC0005,61260,2004,03,37.1,09,Y
IDCJAC0005,61260,2004,04,31.3,17,Y
IDCJAC0005,61260,2004,05,24.9,04,Y
IDCJAC0005,61260,2004,06,22.2,03,Y
IDCJAC0005,61260,2004,07,24.2,04,Y
IDCJAC0005,61260,2004,08,27.0,27,Y
IDCJAC0005,61260,2004,09,34.4,29,Y
IDCJAC0005,61260,2004,10,36.8,14,Y
IDCJAC0005,61260,2004,11,42.5,30,Y
IDCJAC0005,61260,2004,12,42.5,01,Y
IDCJAC0005,61260,2005,01,42.2,14,Y
IDCJAC0005,61260,2005,02,38.4,08,Y
IDCJAC0005,61260,2005,03,33.9,04,Y
IDCJAC0005,61260,2005,04,31.5,18,Y
IDCJAC0005,61260,2005,05,24.9,10,Y
IDCJAC0005,61260,2005,06,23.7,09,Y
IDCJAC0005,61260,2005,07,22.0,25,Y
IDCJAC0005,61260,2005,08,26.1,31,Y
IDCJAC0005,61260,2005,09,30.6,24,Y
IDCJAC0005,61260,2005,10,33.5,06,Y
IDCJAC0005,61260,2005,11,33.9,19,Y
IDCJAC0005,61260,2005,12,42.3,24,Y
IDCJAC0005,61260,2006,01,43.4,01,Y
IDCJAC0005,61260,2006,02,44.0,02,Y
IDCJAC0005,61260,2006,03,35.0,07,Y
IDCJAC0005,61260,2006,04,32.2,12,Y
IDCJAC0005,61260,2006,05,25.7,07,Y
IDCJAC0005,61260,2006,06,20.0,20,Y
IDCJAC0005,61260,2006,07,22.6,11,Y
IDCJAC0005,61260,2006,08,25.9,22,Y
IDCJAC0005,61260,2006,09,33.9,24,Y
IDCJAC0005,61260,2006,10,35.1,14,Y
IDCJAC0005,61260,2006,11,38.4,28,Y
IDCJAC0005,61260,2006,12,38.8,01,Y
IDCJAC0005,61260,2007,01,42.0,12,Y
IDCJAC0005,61260,2007,02,34.1,24,Y
IDCJAC0005,61260,2007,03,37.0,04,Y
IDCJAC0005,61260,2007,04,30.1,16,Y
IDCJAC0005,61260,2007,05,29.2,04,Y
IDCJAC0005,61260,2007,06,19.6,02,Y
IDCJAC0005,61260,2007,07,21.5,03,Y
IDCJAC0005,61260,2007,08,25.4,02,Y
IDCJAC0005,61260,2007,09,28.4,14,Y
IDCJAC0005,61260,2007,10,34.8,03,Y
IDCJAC0005,61260,2007,11,31.1,18,Y
IDCJAC0005,61260,2007,12,32.4,21,Y
IDCJAC0005,61260,2008,01,36.5,13,Y
IDCJAC0005,61260,2008,02,32.6,22,Y
IDCJAC0005,61260,2008,03,30.7,13,Y
IDCJAC0005,61260,2008,04,28.5,02,Y
IDCJAC0005,61260,2008,05,23.8,15,Y
IDCJAC0005,61260,2008,06,21.2,30,Y
IDCJAC0005,61260,2008,07,20.5,15,Y
IDCJAC0005,61260,2008,08,22.9,26,Y
IDCJAC0005,61260,2008,09,31.4,20,Y
IDCJAC0005,61260,2008,10,36.0,31,Y
IDCJAC0005,61260,2008,11,35.4,14,Y
IDCJAC0005,61260,2008,12,33.9,05,Y
IDCJAC0005,61260,2009,01,40.6,15,Y
IDCJAC0005,61260,2009,02,40.6,07,Y
IDCJAC0005,61260,2009,03,33.6,25,Y
