Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,61089,1965,38.2,18,40.7,22,38.3,07,31.6,17,27.2,11,22.7,07,19.6,02,27.0,14,34.1,27,37.7,31,38.9,05,42.1,30,42.1
IDCJAC0005,61089,1966,39.5,15,38.3,15,36.6,09,31.1,15,24.8,04,21.6,26,21.8,01,22.2,03,26.5,20,31.1,18,35.6,23,36.9,26,39.5
IDCJAC0005,61089,1967,40.4,15,37.2,12,30.8,04,29.8,22,27.2,12,19.8,13,20.3,29,21.5,10,31.3,26,34.9,28,37.8,30,38.1,28,40.4
IDCJAC0005,61089,1968,38.3,03,38.1,02,36.6,01,32.3,20,24.6,01,21.1,02,20.4,30,23.6,08,24.9,29,34.7,21,43.4,19,34.6,09,43.4
IDCJAC0005,61089,1969,41.1,09,40.2,08,34.8,14,32.3,09,25.2,01,21.6,28,21.9,29,25.4,30,26.2,01,31.6,26,34.0,18,38.0,20,41.1
IDCJAC0005,61089,1970,37.5,10,37.3,19,35.9,09,28.3,12,24.9,14,22.2,15,22.3,01,24.4,23,26.3,08,34.3,07,32.2,30,36.2,04,37.5
IDCJAC0005,61089,1971,36.9,09,32.7,02,32.0,15,29.3,11,24.2,03,23.9,08,19.9,16,22.3,24,27.2,24,33.4,26,33.1,13,36.8,06,36.9
IDCJAC0005,61089,1972,34.0,11,32.4,03,34.3,30,28.9,09,23.9,04,20.9,10,21.7,24,26.2,25,30.5,23,32.0,09,35.3,24,41.0,23,41.0
IDCJAC0005,61089,1973,40.4,03,39.8,06,36.6,12,30.2,07,28.0,10,23.7,01,23.6,31,27.7,07,30.7,30,32.3,17,35.5,19,34.0,02,40.4
IDCJAC0005,61089,1974,36.0,05,34.7,02,32.5,05,31.8,03,26.7,14,20.8,06,23.5,18,21.4,18,24.2,12,29.5,22,37.4,12,39.0,18,39.0
IDCJAC0005,61089,1975,40.0,22,38.7,08,32.6,15,29.2,06,26.7,24,24.3,03,24.4,28,22.8,20,29.7,18,30.3,29,36.6,21,40.8,13,40.8
IDCJAC0005,61089,1976,35.0,05,32.6,18,33.6,19,29.1,05,25.4,04,22.5,01,22.4,25,25.0,22,25.4,30,26.5,24,33.0,14,38.3,15,38.3
IDCJAC0005,61089,1977,34.8,17,34.9,10,32.2,24,30.2,02,24.7,12,21.9,17,22.0,23,27.0,30,31.1,29,33.6,29,36.0,30,40.3,15,40.3
IDCJAC0005,61089,1978,37.3,14,37.4,21,33.0,07,30.6,10,25.0,01,18.9,02,23.4,22,22.1,07,25.4,12,29.2,13,34.5,28,34.6,12,37.4
IDCJAC0005,61089,1979,41.0,15,38.7,13,33.4,02,32.5,03,27.4,03,21.8,08,21.6,21,23.3,19,27.8,10,30.9,22,35.1,19,39.9,23,41.0
IDCJAC0005,61089,1980,38.4,25,39.1,21,37.4,04,32.8,03,25.5,11,22.9,09,21.8,13,26.2,23,33.7,30,35.9,02,39.9,28,38.2,23,39.9
IDCJAC0005,61089,1981,40.0,27,38.5,09,34.9,20,29.3,24,23.8,03,21.0,01,21.7,24,22.2,17,33.0,23,32.0,29,33.0,28,39.0,05,40.0
IDCJAC0005,61089,1982,41.6,25,38.3,17,35.0,08,27.3,25,25.6,05,19.8,11,18.4,28,26.5,30,29.8,02,34.7,30,41.3,25,38.5,17,41.6
IDCJAC0005,61089,1983,38.7,09,42.6,17,38.5,09,31.5,11,24.2,14,21.5,30,20.7,27,20.5,16,30.1,29,32.7,28,33.9,08,38.0,22,42.6
IDCJAC0005,61089,1984,34.3,25,33.5,05,35.2,13,28.0,03,26.3,03,22.5,08,18.6,08,21.6,31,26.0,04,32.8,15,35.0,21,36.8,19,36.8
IDCJAC0005,61089,1985,40.0,28,40.5,16,37.7,02,28.8,07,26.4,07,19.4,18,22.4,29,23.2,28,25.5,25,28.6,30,31.3,16,38.0,20,40.5
IDCJAC0005,61089,1986,37.4,15,39.0,02,36.6,02,36.0,04,24.5,09,23.0,07,21.0,23,22.7,29,28.7,25,32.0,31,33.5,26,36.8,27,39.0
IDCJAC0005,61089,1987,39.0,17,39.2,02,31.2,07,29.4,14,27.4,02,22.6,11,20.1,19,22.9,23,29.4,27,31.0,28,35.2,30,38.0,18,39.2
IDCJAC0005,61089,1988,38.1,23,33.3,28,35.4,11,25.8,08,24.6,07,21.0,05,19.8,15,24.4,17,27.4,29,39.0,21,36.5,03,37.8,25,39.0
IDCJAC0005,61089,1989,36.5,10,37.2,09,35.7,14,28.6,05,24.4,05,20.4,14,21.8,02,21.4,31,29.0,25,33.9,19,32.0,30,34.9,31,37.2
IDCJAC0005,61089,1990,40.3,03,31.6,17,35.0,11,27.6,13,25.5,06,19.3,16,24.5,24,21.6,30,27.3,25,33.6,30,36.4,29,42.4,23,42.4
IDCJAC0005,61089,1991,35.4,14,37.1,04,35.3,19,30.8,06,25.5,02,22.5,25,19.5,20,23.9,04,30.4,26,35.5,16,34.5,07,36.6,28,37.1
IDCJAC0005,61089,1992,39.2,21,35.0,23,29.5,20,28.0,07,25.0,09,21.4,01,22.0,30,24.3,17,29.4,23,29.0,16,32.8,25,33.3,24,39.2
IDCJAC0005,61089,1993,38.7,24,38.6,04,30.5,07,32.8,06,26.6,04,20.0,18,23.4,24,23.6,15,26.3,30,31.0,09,33.8,19,37.1,01,38.7
IDCJAC0005,61089,1994,38.8,03,37.5,10,30.0,06,29.6,01,26.4,25,23.4,06,22.2,07,25.9,29,27.1,23,33.0,17,37.2,12,39.6,22,39.6
IDCJAC0005,61089,1995,35.0,01,38.1,05,33.8,24,27.4,05,26.4,12,22.9,09,18.9,22,28.5,23,28.2,15,32.9,19,39.2,27,33.9,18,39.2
IDCJAC0005,61089,1996,37.4,31,35.4,08,33.1,14,31.7,07,25.9,07,23.5,04,21.4,19,25.1,15,30.0,17,29.6,11,38.2,14,36.8,29,38.2
IDCJAC0005,61089,1997,36.5,23,36.0,24,33.4,20,30.0,04,26.8,05,23.9,06,20.9,25,25.1,17,27.0,15,34.8,31,42.0,26,40.0,18,42.0
IDCJAC0005,61089,1998,41.2,18,39.5,03,41.0,14,32.6,08,23.9,31,22.5,01,21.3,05,21.8,21,30.5,30,32.7,18,30.2,07,36.8,13,41.2
IDCJAC0005,61089,1999,38.4,19,39.0,17,35.0,06,25.5,20,25.4,30,23.0,06,19.9,05,24.7,20,28.3,16,30.4,18,31.0,15,33.7,08,39.0
IDCJAC0005,61089,2000,39.0,20,36.7,10,36.0,04,31.5,01,24.6,03,20.5,21,22.6,25,21.3,27,33.0,29,33.5,08,35.0,24,36.5,12,39.0
IDCJAC0005,61089,2001,42.5,24,37.5,14,30.5,02,30.7,18,23.8,16,23.0,25,23.4,13,22.8,16,30.5,30,32.4,29,33.0,30,38.6,03,42.5
IDCJAC0005,61089,2002,38.7,21,35.5,16,39.4,19,31.0,26,25.9,13,22.9,06,21.1,29,27.0,03,31.6,25,38.0,19,39.6,10,38.4,03,39.6
IDCJAC0005,61089,2003,41.0,30,36.5,15,31.4,20,27.4,01,26.5,19,23.9,04,23.1,23,25.4,13,33.4,22,30.0,25,38.0,20,40.0,26,41.0
IDCJAC0005,61089,2004,42.0,07,43.0,21,37.6,09,30.8,12,24.0,06,22.8,09,23.8,04,26.4,29,32.0,29,35.0,14,41.4,30,41.7,01,43.0
IDCJAC0005,61089,2005,42.2,14,38.2,08,36.5,02,31.9,19,25.2,10,24.4,13,22.2,07,25.1,31,29.7,25,33.9,06,34.6,09,37.9,07,42.2
IDCJAC0005,61089,2006,39.3,23,43.5,02,35.8,12,31.5,05,24.7,07,19.6,29,22.9,12,24.7,22,33.2,24,34.8,19,40.4,29,37.6,11,43.5
IDCJAC0005,61089,2007,42.0,14,37.9,07,37.7,04,30.3,16,28.7,08,19.1,03,20.6,26,24.8,29,28.0,16,33.9,03,33.2,19,32.5,23,42.0
IDCJAC0005,61089,2008,36.3,29,34.5,24,34.3,13,28.8,02,24.4,15,23.0,11,21.4,20,22.4,26,30.5,21,32.3,28,35.1,16,34.2,10,36.3
IDCJAC0005,61089,2009,38.5,07,41.2,08,34.3,25,27.5,15,23.4,07,21.3,30,22.4,21,29.8,23,30.8,17,34.2,21,43.0,22,42.1,08,43.0
IDCJAC0005,61089,2010,39.0,13,37.0,23,34.9,21,28.0,11,26.4,02,20.0,27,20.4,13,22.3,18,26.5,27,29.8,31,31.6,15,32.2,08,39.0
IDCJAC0005,61089,2011,43.5,27,40.5,06,35.1,01,29.4,10,26.4,22,21.0,05,20.6,31,24.7,04,29.5,18,29.8,24,34.7,09,28.6,12,43.5
IDCJAC0005,61089,2012,35.9,08,33.6,29,32.4,04,31.0,09,27.7,10,21.8,17,20.0,11,28.5,23,28.2,27,35.0,21,37.4,26,40.4,02,40.4
IDCJAC0005,61089,2013,43.4,13,34.4,10,31.8,17,30.8,01,28.0,01,23.5,02,22.4,18,25.6,12,32.9,26,35.6,22,37.0,10,34.0,09,43.4
IDCJAC0005,61089,2014,38.8,16,38.3,09,31.7,16,30.8,03,27.3,27,21.0,15,22.6,31,21.5,10,29.9,30,39.1,26,43.8,23,37.6,03,43.8
IDCJAC0005,61089,2015,35.3,08,35.1,08,39.0,22,31.4,16,26.0,05,22.4,08,20.1,12,25.5,23,27.5,30,34.6,06,39.2,26,37.2,13,39.2
IDCJAC0005,61089,2016,38.8,14,39.1,25,36.0,10,34.2,06,29.4,01,20.5,19,24.3,19,24.0,30,24.2,11,30.7,27,34.8,20,39.9,05,39.9
IDCJAC0005,61089,2017,42.0,15,46.0,12,34.7,29,28.3,25,24.4,07,19.7,25,24.4,30,26.4,13,34.9,24,36.0,30,33.5,26,42.0,20,46.0
IDCJAC0005,61089,2018,43.0,07,39.8,11,39.1,19,34.0,09,27.5,03,21.1,12,24.9,08,23.9,16,32.2,16,34.2,31,38.7,06,37.5,02,43.0
