Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,70339,1996,,,,,,,,,17.5,23,18.7,02,14.7,30,18.1,13,23.6,19,26.3,11,29.7,13,34.3,24,
IDCJAC0005,70339,1997,34.7,22,36.7,23,32.1,01,27.0,14,23.6,04,18.5,05,16.4,25,18.2,30,20.4,27,31.2,27,38.7,26,36.6,21,38.7
IDCJAC0005,70339,1998,40.2,18,37.0,26,37.0,13,30.4,08,21.2,19,20.1,01,14.2,06,19.1,29,26.4,30,27.7,01,27.1,07,36.1,12,40.2
IDCJAC0005,70339,1999,38.1,06,35.7,15,31.9,06,23.2,14,21.9,04,16.7,05,16.8,10,20.9,31,24.5,24,25.7,09,29.1,30,31.9,07,38.1
IDCJAC0005,70339,2000,34.8,19,35.4,04,34.0,03,26.6,03,22.0,05,17.1,17,15.7,25,17.8,04,25.0,29,28.8,07,33.2,28,35.2,20,35.4
IDCJAC0005,70339,2001,39.6,24,34.7,27,29.3,02,28.1,19,21.3,14,19.0,06,17.8,29,20.2,16,25.2,30,25.8,23,28.2,30,34.1,20,39.6
IDCJAC0005,70339,2002,34.8,11,30.4,02,33.4,19,27.1,12,22.9,07,19.0,07,17.0,23,20.6,11,23.6,24,29.5,30,34.6,19,37.1,22,37.1
IDCJAC0005,70339,2003,39.7,30,34.3,15,28.2,13,24.4,12,22.8,06,17.0,04,16.6,23,15.8,05,25.9,22,24.5,18,33.3,19,35.0,31,39.7
IDCJAC0005,70339,2004,38.1,04,39.8,14,33.3,05,30.6,15,19.9,08,17.3,09,15.6,04,21.4,27,23.5,29,30.4,13,36.7,30,33.7,19,39.8
IDCJAC0005,70339,2005,38.8,14,34.6,08,34.0,15,29.7,10,24.5,05,19.4,08,18.1,31,21.0,28,23.4,23,26.4,05,28.7,22,38.3,31,38.8
IDCJAC0005,70339,2006,39.2,01,38.4,02,33.8,12,25.3,12,19.1,17,15.4,08,15.6,04,19.9,31,24.8,19,31.8,13,35.2,21,36.1,10,39.2
IDCJAC0005,70339,2007,39.3,12,34.1,05,33.7,04,27.4,15,22.2,12,14.6,10,16.7,26,22.5,27,22.5,25,31.1,21,33.4,20,35.0,30,39.3
IDCJAC0005,70339,2008,35.3,11,29.8,03,35.8,15,24.1,12,21.1,10,16.7,06,16.6,14,17.2,31,26.0,27,29.7,27,32.3,14,30.9,26,35.8
IDCJAC0005,70339,2009,38.2,31,39.9,08,31.7,24,28.1,03,19.7,09,16.3,30,17.0,22,19.1,23,24.9,13,28.9,21,37.9,20,38.2,17,39.9
IDCJAC0005,70339,2010,38.6,12,33.4,10,29.3,26,25.5,21,21.7,02,16.8,04,15.5,31,15.3,13,21.6,26,24.7,22,28.2,12,34.8,31,38.6
IDCJAC0005,70339,2011,37.6,31,36.8,01,29.0,13,24.5,09,20.8,01,17.0,02,15.9,03,21.2,26,26.0,19,28.9,23,32.1,19,29.2,24,37.6
IDCJAC0005,70339,2012,33.9,03,30.7,25,27.3,14,26.7,04,22.8,10,16.2,15,16.2,13,18.4,22,23.7,27,29.7,31,34.5,29,34.2,23,34.5
IDCJAC0005,70339,2013,40.1,18,35.5,08,31.0,10,27.6,14,23.3,10,16.4,04,16.5,18,20.2,28,25.4,24,31.4,21,31.7,28,37.1,22,40.1
IDCJAC0005,70339,2014,40.0,16,38.4,03,28.7,10,25.9,02,22.0,26,16.0,20,16.9,31,17.8,24,25.4,29,31.7,25,37.8,23,32.6,22,40.0
IDCJAC0005,70339,2015,34.1,02,33.9,08,31.5,19,26.4,16,22.8,03,17.1,12,14.9,31,20.8,22,22.1,14,32.7,05,34.5,20,36.6,20,36.6
IDCJAC0005,70339,2016,38.7,13,36.9,25,34.8,05,29.9,06,22.9,07,15.3,02,18.7,19,18.7,30,19.9,06,25.2,26,31.6,19,33.2,13,38.7
IDCJAC0005,70339,2017,38.4,30,41.1,10,31.6,12,24.2,18,19.5,01,16.9,08,16.5,23,18.9,14,29.4,23,27.2,17,30.0,25,33.7,19,41.1
IDCJAC0005,70339,2018,39.4,07,35.9,09,33.3,18,31.6,11,24.1,03,16.1,07,18.7,05,18.5,03,23.9,28,30.8,31,33.0,01,36.9,29,39.4
IDCJAC0005,70339,2019,40.8,17,35.6,18,34.6,04,26.5,22,,,,,,,,,,,,,,,,,
