Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,87031,1943,10,1.6,17,Y
IDCJAC0008,87031,1943,11,7.9,14,Y
IDCJAC0008,87031,1943,12,7.4,22,Y
IDCJAC0008,87031,1944,01,12.2,06,Y
IDCJAC0008,87031,1944,02,7.9,23,Y
IDCJAC0008,87031,1944,03,5.4,26,Y
IDCJAC0008,87031,1944,04,1.2,05,Y
IDCJAC0008,87031,1944,05,3.2,19,Y
IDCJAC0008,87031,1944,06,-2.3,30,Y
IDCJAC0008,87031,1944,07,-2.7,16,Y
IDCJAC0008,87031,1944,08,-3.7,08,Y
IDCJAC0008,87031,1944,09,0.3,18,Y
IDCJAC0008,87031,1944,10,2.8,30,Y
IDCJAC0008,87031,1944,11,6.5,11,Y
IDCJAC0008,87031,1944,12,8.3,15,Y
IDCJAC0008,87031,1945,01,7.2,04,Y
IDCJAC0008,87031,1945,02,7.3,13,Y
IDCJAC0008,87031,1945,03,6.6,25,Y
IDCJAC0008,87031,1945,04,2.2,30,Y
IDCJAC0008,87031,1945,05,0.7,30,Y
IDCJAC0008,87031,1945,06,-0.6,09,Y
IDCJAC0008,87031,1945,07,-0.8,23,Y
IDCJAC0008,87031,1945,08,2.0,31,Y
IDCJAC0008,87031,1945,09,-0.1,24,Y
IDCJAC0008,87031,1945,10,2.2,14,Y
IDCJAC0008,87031,1945,11,5.7,04,Y
IDCJAC0008,87031,1945,12,7.4,02,Y
IDCJAC0008,87031,1946,01,7.4,07,Y
IDCJAC0008,87031,1946,02,8.2,12,Y
IDCJAC0008,87031,1946,03,6.4,11,Y
IDCJAC0008,87031,1946,04,3.6,16,Y
IDCJAC0008,87031,1946,05,-0.9,16,Y
IDCJAC0008,87031,1946,06,-0.4,28,Y
IDCJAC0008,87031,1946,07,0.8,10,Y
IDCJAC0008,87031,1946,08,-0.1,07,Y
IDCJAC0008,87031,1946,09,1.2,04,Y
IDCJAC0008,87031,1946,10,2.7,01,Y
IDCJAC0008,87031,1946,11,5.7,12,Y
IDCJAC0008,87031,1946,12,5.5,04,Y
IDCJAC0008,87031,1947,01,6.7,18,Y
IDCJAC0008,87031,1947,02,7.7,20,Y
IDCJAC0008,87031,1947,03,7.0,23,Y
IDCJAC0008,87031,1947,04,3.2,27,Y
IDCJAC0008,87031,1947,05,1.7,31,Y
IDCJAC0008,87031,1947,06,-0.7,26,Y
IDCJAC0008,87031,1947,07,1.9,30,Y
IDCJAC0008,87031,1947,08,-2.8,22,Y
IDCJAC0008,87031,1947,09,0.6,01,Y
IDCJAC0008,87031,1947,10,4.4,24,Y
IDCJAC0008,87031,1947,11,4.4,07,Y
IDCJAC0008,87031,1947,12,8.3,30,Y
IDCJAC0008,87031,1948,01,8.0,02,Y
IDCJAC0008,87031,1948,02,10.2,24,Y
IDCJAC0008,87031,1948,03,3.9,30,Y
IDCJAC0008,87031,1948,04,2.8,07,Y
IDCJAC0008,87031,1948,05,3.6,13,Y
IDCJAC0008,87031,1948,06,-2.3,22,Y
IDCJAC0008,87031,1948,07,-2.0,20,Y
IDCJAC0008,87031,1948,08,0.2,10,Y
IDCJAC0008,87031,1948,09,1.7,24,Y
IDCJAC0008,87031,1948,10,3.2,06,Y
IDCJAC0008,87031,1948,11,4.2,10,Y
IDCJAC0008,87031,1948,12,5.1,14,Y
IDCJAC0008,87031,1949,01,8.0,23,Y
IDCJAC0008,87031,1949,02,5.0,24,Y
IDCJAC0008,87031,1949,03,7.6,18,Y
IDCJAC0008,87031,1949,04,3.4,29,Y
IDCJAC0008,87031,1949,05,-0.1,30,Y
IDCJAC0008,87031,1949,06,-1.2,24,Y
IDCJAC0008,87031,1949,07,0.7,19,Y
IDCJAC0008,87031,1949,08,-0.1,29,Y
IDCJAC0008,87031,1949,09,-1.7,17,Y
IDCJAC0008,87031,1949,10,0.4,08,Y
IDCJAC0008,87031,1949,11,6.7,20,Y
IDCJAC0008,87031,1949,12,6.6,23,Y
IDCJAC0008,87031,1950,01,5.7,11,Y
IDCJAC0008,87031,1950,02,9.9,28,Y
IDCJAC0008,87031,1950,03,7.4,07,Y
IDCJAC0008,87031,1950,04,2.9,20,Y
IDCJAC0008,87031,1950,05,0.5,28,Y
IDCJAC0008,87031,1950,06,-1.7,12,Y
IDCJAC0008,87031,1950,07,-1.3,16,Y
IDCJAC0008,87031,1950,08,-0.8,24,Y
IDCJAC0008,87031,1950,09,2.4,04,Y
IDCJAC0008,87031,1950,10,4.9,03,Y
IDCJAC0008,87031,1950,11,0.8,02,Y
IDCJAC0008,87031,1950,12,7.2,15,Y
IDCJAC0008,87031,1951,01,10.2,08,Y
IDCJAC0008,87031,1951,02,9.4,07,Y
IDCJAC0008,87031,1951,03,7.2,24,Y
IDCJAC0008,87031,1951,04,6.3,05,Y
IDCJAC0008,87031,1951,05,4.4,20,Y
IDCJAC0008,87031,1951,06,1.7,03,Y
IDCJAC0008,87031,1951,07,-0.3,02,Y
IDCJAC0008,87031,1951,08,0.7,09,Y
IDCJAC0008,87031,1951,09,2.0,21,Y
IDCJAC0008,87031,1951,10,4.1,09,Y
IDCJAC0008,87031,1951,11,5.2,01,Y
IDCJAC0008,87031,1951,12,7.2,10,Y
IDCJAC0008,87031,1952,01,7.7,12,Y
IDCJAC0008,87031,1952,02,8.2,02,Y
IDCJAC0008,87031,1952,03,8.3,25,Y
IDCJAC0008,87031,1952,04,3.9,21,Y
IDCJAC0008,87031,1952,05,2.8,10,Y
IDCJAC0008,87031,1952,06,2.8,11,Y
IDCJAC0008,87031,1952,07,-0.4,23,Y
IDCJAC0008,87031,1952,08,0.3,31,Y
IDCJAC0008,87031,1952,09,3.2,23,Y
IDCJAC0008,87031,1952,10,3.6,07,Y
IDCJAC0008,87031,1952,11,5.9,17,Y
IDCJAC0008,87031,1952,12,8.1,27,Y
IDCJAC0008,87031,1953,01,9.0,15,Y
IDCJAC0008,87031,1953,02,9.4,19,Y
IDCJAC0008,87031,1953,03,3.4,27,Y
IDCJAC0008,87031,1953,04,1.7,30,Y
IDCJAC0008,87031,1953,05,2.9,25,Y
IDCJAC0008,87031,1953,06,1.1,29,Y
IDCJAC0008,87031,1953,07,-0.8,04,Y
IDCJAC0008,87031,1953,08,1.6,16,Y
IDCJAC0008,87031,1953,09,1.5,14,Y
IDCJAC0008,87031,1953,10,2.8,14,Y
IDCJAC0008,87031,1953,11,4.7,25,Y
IDCJAC0008,87031,1953,12,6.6,08,Y
IDCJAC0008,87031,1954,01,11.1,04,Y
IDCJAC0008,87031,1954,02,7.6,02,Y
IDCJAC0008,87031,1954,03,5.6,14,Y
IDCJAC0008,87031,1954,04,6.6,05,Y
IDCJAC0008,87031,1954,05,1.3,25,Y
IDCJAC0008,87031,1954,06,0.1,26,Y
IDCJAC0008,87031,1954,07,-2.0,13,Y
IDCJAC0008,87031,1954,08,0.1,05,Y
IDCJAC0008,87031,1954,09,-0.8,10,Y
IDCJAC0008,87031,1954,10,3.3,20,Y
IDCJAC0008,87031,1954,11,5.4,17,Y
IDCJAC0008,87031,1954,12,7.9,09,Y
IDCJAC0008,87031,1955,01,9.1,09,Y
