Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,68192,1971,12,34.2,25,Y
IDCJAC0005,68192,1972,01,32.8,27,Y
IDCJAC0005,68192,1972,02,32.6,18,Y
IDCJAC0005,68192,1972,03,32.2,30,Y
IDCJAC0005,68192,1972,04,28.1,05,Y
IDCJAC0005,68192,1972,05,27.4,04,Y
IDCJAC0005,68192,1972,06,21.7,10,Y
IDCJAC0005,68192,1972,07,22.5,25,Y
IDCJAC0005,68192,1972,08,28.7,25,Y
IDCJAC0005,68192,1972,09,30.5,17,Y
IDCJAC0005,68192,1972,10,30.4,04,Y
IDCJAC0005,68192,1972,11,33.1,10,Y
IDCJAC0005,68192,1972,12,42.0,22,Y
IDCJAC0005,68192,1973,01,39.8,25,Y
IDCJAC0005,68192,1973,02,40.1,06,Y
IDCJAC0005,68192,1973,03,34.5,18,Y
IDCJAC0005,68192,1973,04,29.8,03,Y
IDCJAC0005,68192,1973,05,27.2,07,Y
IDCJAC0005,68192,1973,06,24.0,24,Y
IDCJAC0005,68192,1973,07,21.2,31,Y
IDCJAC0005,68192,1973,08,24.7,07,Y
IDCJAC0005,68192,1973,09,33.3,30,Y
IDCJAC0005,68192,1973,10,31.8,16,Y
IDCJAC0005,68192,1973,11,37.4,20,Y
IDCJAC0005,68192,1973,12,37.1,28,Y
IDCJAC0005,68192,1974,01,34.7,21,Y
IDCJAC0005,68192,1974,02,34.0,18,Y
IDCJAC0005,68192,1974,03,32.5,05,Y
IDCJAC0005,68192,1974,04,27.7,03,Y
IDCJAC0005,68192,1974,05,27.0,14,Y
IDCJAC0005,68192,1974,06,22.2,06,Y
IDCJAC0005,68192,1974,07,21.4,24,Y
IDCJAC0005,68192,1974,08,20.7,30,Y
IDCJAC0005,68192,1974,09,25.7,12,Y
IDCJAC0005,68192,1974,10,28.5,16,Y
IDCJAC0005,68192,1974,11,37.4,12,Y
IDCJAC0005,68192,1974,12,36.0,17,Y
IDCJAC0005,68192,1975,01,40.8,21,Y
IDCJAC0005,68192,1975,02,39.2,08,Y
IDCJAC0005,68192,1975,03,32.2,15,Y
IDCJAC0005,68192,1975,04,30.1,05,Y
IDCJAC0005,68192,1975,05,25.6,21,Y
IDCJAC0005,68192,1975,06,24.0,03,Y
IDCJAC0005,68192,1975,07,25.3,31,Y
IDCJAC0005,68192,1975,08,23.0,19,Y
IDCJAC0005,68192,1975,09,28.7,17,Y
IDCJAC0005,68192,1975,10,30.1,29,Y
IDCJAC0005,68192,1975,11,36.5,20,Y
IDCJAC0005,68192,1975,12,39.7,12,Y
IDCJAC0005,68192,1976,01,33.6,04,Y
IDCJAC0005,68192,1976,02,34.5,18,Y
IDCJAC0005,68192,1976,03,32.9,18,Y
IDCJAC0005,68192,1976,04,29.0,02,Y
IDCJAC0005,68192,1976,05,25.7,04,Y
IDCJAC0005,68192,1976,06,24.9,01,Y
IDCJAC0005,68192,1976,07,22.1,24,Y
IDCJAC0005,68192,1976,08,25.0,22,Y
IDCJAC0005,68192,1976,09,25.4,20,Y
IDCJAC0005,68192,1976,10,26.2,24,Y
IDCJAC0005,68192,1976,11,31.5,13,Y
IDCJAC0005,68192,1976,12,39.8,15,Y
IDCJAC0005,68192,1977,01,41.5,30,Y
IDCJAC0005,68192,1977,02,42.6,01,Y
IDCJAC0005,68192,1977,03,34.0,24,Y
IDCJAC0005,68192,1977,04,32.0,06,Y
IDCJAC0005,68192,1977,05,23.6,10,Y
IDCJAC0005,68192,1977,06,21.8,16,Y
IDCJAC0005,68192,1977,07,23.0,23,Y
