Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,73138,1994,null,null,null,null,null,2.6,25.6,6.6,18.0,34.8,48.6,22.2,null
IDCJAC0001,73138,1995,178.6,1.6,null,7.8,173.0,42.6,98.4,9.8,81.4,44.6,149.2,3.0,null
IDCJAC0001,73138,1996,89.2,29.0,3.4,10.2,47.0,96.8,126.2,62.2,81.4,66.2,53.6,46.8,712.0
IDCJAC0001,73138,1997,25.6,3.4,33.6,0.0,45.8,63.8,30.6,48.4,84.8,20.6,23.8,11.8,392.2
IDCJAC0001,73138,1998,67.2,32.6,4.0,73.6,24.2,142.6,110.2,99.4,86.2,67.2,76.8,20.4,804.4
IDCJAC0001,73138,1999,36.8,4.8,115.2,43.4,21.2,46.4,44.0,69.6,48.8,98.0,22.4,192.8,743.4
IDCJAC0001,73138,2000,9.2,20.2,32.8,40.8,65.6,42.2,50.8,109.4,40.2,83.0,110.0,17.4,621.6
IDCJAC0001,73138,2001,26.0,55.8,27.6,53.4,16.0,82.3,42.0,48.6,52.0,56.0,61.4,3.8,524.9
IDCJAC0001,73138,2002,1.0,159.8,27.4,14.0,27.6,28.8,17.0,22.4,67.0,0.4,8.2,13.8,387.4
IDCJAC0001,73138,2003,11.4,102.4,16.4,22.0,14.0,34.2,55.8,88.6,29.2,55.6,19.0,99.0,547.6
IDCJAC0001,73138,2004,39.0,30.8,3.0,2.6,13.0,72.0,45.0,56.4,42.8,32.4,50.6,40.2,427.8
IDCJAC0001,73138,2005,17.4,47.8,14.6,4.6,0.6,116.6,85.6,74.8,91.0,81.6,72.0,27.6,634.2
IDCJAC0001,73138,2006,64.6,8.0,5.6,8.6,4.0,48.2,66.4,8.4,21.2,0.0,18.2,9.2,262.4
IDCJAC0001,73138,2007,36.0,17.6,21.4,49.2,54.0,64.6,36.4,26.6,8.4,19.6,72.0,110.4,516.2
IDCJAC0001,73138,2008,51.0,51.0,58.4,30.8,16.2,38.8,56.2,33.0,34.2,63.2,73.0,75.0,580.8
IDCJAC0001,73138,2009,22.4,18.2,33.6,86.0,7.6,79.0,62.4,16.6,40.6,47.4,27.4,128.4,569.6
IDCJAC0001,73138,2010,7.0,114.6,82.4,42.4,49.0,38.8,57.6,90.4,73.6,90.8,221.6,231.0,1099.2
IDCJAC0001,73138,2011,19.4,134.2,101.6,22.2,47.2,21.6,28.0,68.6,33.8,41.4,98.0,70.6,686.6
IDCJAC0001,73138,2012,30.2,168.6,162.6,15.2,37.0,56.6,62.4,45.2,35.8,14.0,41.6,43.0,712.2
IDCJAC0001,73138,2013,7.0,42.6,60.6,12.2,28.0,108.8,58.2,36.8,27.8,20.0,26.8,16.0,444.8
IDCJAC0001,73138,2014,16.0,35.0,132.8,59.4,37.6,67.4,41.4,26.0,26.2,22.6,16.2,55.0,535.6
IDCJAC0001,73138,2015,55.6,30.6,5.2,72.8,39.6,37.0,84.2,67.8,11.0,7.6,145.2,35.2,591.8
IDCJAC0001,73138,2016,92.2,21.6,27.8,21.6,111.2,143.0,116.6,57.0,216.2,88.4,35.6,59.4,990.6
IDCJAC0001,73138,2017,33.2,33.2,56.2,35.2,52.8,2.6,32.8,54.2,6.4,40.0,74.0,119.0,539.6
IDCJAC0001,73138,2018,39.2,56.2,2.8,10.6,45.4,58.4,13.4,28.2,18.2,20.6,55.8,21.8,370.6
IDCJAC0001,73138,2019,90.6,90.2,95.8,0.8,null,null,null,null,null,null,null,null,null
