Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,30022,2001,,,18.0,23,18.0,07,12.0,23,3.0,28,5.0,24,-1.0,07,1.0,28,4.0,03,7.0,06,14.0,21,21.0,18,
IDCJAC0008,30022,2002,20.0,25,17.0,11,12.0,30,13.0,27,3.0,31,1.0,30,-2.0,01,3.0,25,5.0,19,9.0,06,18.0,11,13.0,12,-2.0
IDCJAC0008,30022,2003,19.0,03,20.0,09,13.0,23,13.5,05,5.3,22,4.9,21,1.1,25,0.2,02,6.2,04,10.4,05,12.6,03,17.1,07,0.2
IDCJAC0008,30022,2004,19.8,02,19.4,04,17.6,06,8.1,30,7.7,13,0.2,18,-1.4,20,1.9,05,5.4,02,11.0,21,16.7,10,19.7,10,-1.4
IDCJAC0008,30022,2005,19.8,13,15.0,05,14.0,26,14.2,16,5.3,28,3.2,24,3.5,16,3.9,14,5.8,18,15.2,11,14.9,30,16.8,05,3.2
IDCJAC0008,30022,2006,20.1,10,21.3,03,20.6,19,15.1,23,4.4,29,2.2,06,3.4,05,2.6,10,12.0,17,14.1,30,15.4,10,19.7,07,2.2
IDCJAC0008,30022,2007,19.5,01,15.7,13,19.1,19,13.6,19,9.8,22,3.0,28,2.6,21,3.4,07,7.2,13,10.6,14,15.5,24,17.0,31,2.6
IDCJAC0008,30022,2008,20.3,06,20.5,21,16.8,01,9.3,29,4.5,19,6.5,21,-0.1,11,2.7,10,10.0,05,12.0,25,17.6,24,16.4,15,-0.1
IDCJAC0008,30022,2009,17.0,13,14.1,15,13.3,31,9.2,29,6.2,22,2.6,09,0.5,17,2.8,01,5.3,09,9.2,08,17.6,30,15.8,01,0.5
IDCJAC0008,30022,2010,18.2,19,19.5,03,16.5,08,16.1,15,3.3,31,3.7,01,5.7,17,2.2,04,13.0,30,8.1,17,14.2,06,17.3,01,2.2
IDCJAC0008,30022,2011,17.2,24,19.9,13,17.3,27,12.2,30,1.9,31,1.9,22,1.5,23,2.7,12,5.3,11,7.5,02,18.2,05,16.1,08,1.5
IDCJAC0008,30022,2012,17.1,23,14.7,12,15.1,31,11.1,29,3.2,27,2.0,13,-1.9,04,-0.5,12,8.2,15,6.1,12,16.4,19,18.3,06,-1.9
IDCJAC0008,30022,2013,16.3,30,12.8,03,17.4,16,11.4,21,5.0,26,2.2,19,4.4,03,2.4,10,10.0,11,15.3,31,14.7,01,18.4,06,2.2
IDCJAC0008,30022,2014,18.7,01,20.6,01,19.2,15,15.6,28,5.1,05,2.7,30,-0.8,11,4.2,20,4.5,04,6.4,16,20.6,06,18.8,14,-0.8
IDCJAC0008,30022,2015,17.2,28,15.8,04,19.3,16,6.0,27,6.1,12,6.3,26,0.2,17,2.0,06,6.9,04,14.9,24,15.8,17,22.2,29,0.2
IDCJAC0008,30022,2016,19.2,06,15.9,19,16.9,22,15.4,23,9.8,12,4.9,05,3.4,07,2.8,04,11.1,23,7.2,01,16.3,16,21.3,11,2.8
IDCJAC0008,30022,2017,22.3,16,20.9,22,18.1,15,6.9,28,11.0,25,2.2,08,4.1,20,4.7,08,6.6,07,14.3,23,14.6,01,15.6,06,2.2
IDCJAC0008,30022,2018,22.2,31,18.6,11,17.9,14,12.0,25,4.5,13,0.8,20,2.7,21,0.4,08,7.4,17,13.3,06,13.8,24,19.0,17,0.4
IDCJAC0008,30022,2019,22.4,28,15.4,22,18.5,31,15.2,10,,,,,,,,,,,,,,,,,
