Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,61363,1991,12,37.3,28,Y
IDCJAC0005,61363,1992,01,39.6,22,Y
IDCJAC0005,61363,1992,02,36.3,23,Y
IDCJAC0005,61363,1992,03,30.8,20,Y
IDCJAC0005,61363,1992,04,30.3,07,Y
IDCJAC0005,61363,1992,05,24.4,06,Y
IDCJAC0005,61363,1992,06,22.2,01,Y
IDCJAC0005,61363,1992,07,24.7,04,Y
IDCJAC0005,61363,1992,08,25.1,17,Y
IDCJAC0005,61363,1992,09,29.1,23,Y
IDCJAC0005,61363,1992,10,29.8,16,Y
IDCJAC0005,61363,1992,11,33.2,09,Y
IDCJAC0005,61363,1992,12,32.6,24,Y
IDCJAC0005,61363,1993,01,37.6,21,Y
IDCJAC0005,61363,1993,02,38.9,04,Y
IDCJAC0005,61363,1993,03,30.7,07,Y
IDCJAC0005,61363,1993,04,33.2,06,Y
IDCJAC0005,61363,1993,05,27.0,04,Y
IDCJAC0005,61363,1993,06,20.3,18,Y
IDCJAC0005,61363,1993,07,22.8,24,Y
IDCJAC0005,61363,1993,08,23.2,15,Y
IDCJAC0005,61363,1993,09,26.2,30,Y
IDCJAC0005,61363,1993,10,26.6,25,Y
IDCJAC0005,61363,1993,11,33.8,19,Y
IDCJAC0005,61363,1993,12,38.6,02,Y
IDCJAC0005,61363,1994,01,40.4,03,Y
IDCJAC0005,61363,1994,02,38.3,10,Y
IDCJAC0005,61363,1994,03,31.3,05,Y
IDCJAC0005,61363,1994,04,30.7,01,Y
IDCJAC0005,61363,1994,05,27.3,25,Y
IDCJAC0005,61363,1994,06,23.4,06,Y
IDCJAC0005,61363,1994,07,22.9,07,Y
IDCJAC0005,61363,1994,08,26.2,29,Y
IDCJAC0005,61363,1994,09,27.6,04,Y
IDCJAC0005,61363,1994,10,34.0,17,Y
IDCJAC0005,61363,1994,11,38.3,12,Y
IDCJAC0005,61363,1994,12,38.2,21,Y
IDCJAC0005,61363,1995,01,33.8,17,Y
IDCJAC0005,61363,1995,02,38.1,05,Y
IDCJAC0005,61363,1995,03,34.0,18,Y
IDCJAC0005,61363,1995,04,28.0,05,Y
IDCJAC0005,61363,1995,05,26.1,12,Y
IDCJAC0005,61363,1995,06,22.7,09,Y
IDCJAC0005,61363,1995,07,19.1,27,Y
IDCJAC0005,61363,1995,08,28.8,22,Y
IDCJAC0005,61363,1995,09,28.6,15,Y
IDCJAC0005,61363,1995,10,32.9,19,Y
IDCJAC0005,61363,1995,11,38.6,28,Y
IDCJAC0005,61363,1995,12,33.6,04,Y
IDCJAC0005,61363,1996,01,36.7,31,Y
IDCJAC0005,61363,1996,02,34.8,08,Y
IDCJAC0005,61363,1996,03,33.4,14,Y
IDCJAC0005,61363,1996,04,30.0,04,Y
IDCJAC0005,61363,1996,05,26.4,07,Y
IDCJAC0005,61363,1996,06,23.6,04,Y
IDCJAC0005,61363,1996,07,20.6,19,Y
IDCJAC0005,61363,1996,08,24.5,15,Y
IDCJAC0005,61363,1996,09,29.5,17,Y
IDCJAC0005,61363,1996,10,29.0,11,Y
IDCJAC0005,61363,1996,11,38.2,14,Y
IDCJAC0005,61363,1996,12,36.4,25,Y
IDCJAC0005,61363,1997,01,36.7,23,Y
IDCJAC0005,61363,1997,02,35.3,24,Y
IDCJAC0005,61363,1997,03,34.0,20,Y
IDCJAC0005,61363,1997,04,30.5,04,Y
IDCJAC0005,61363,1997,05,26.5,05,Y
IDCJAC0005,61363,1997,06,23.5,06,Y
IDCJAC0005,61363,1997,07,21.6,25,Y
IDCJAC0005,61363,1997,08,25.1,17,Y
IDCJAC0005,61363,1997,09,27.0,15,Y
IDCJAC0005,61363,1997,10,34.8,27,Y
IDCJAC0005,61363,1997,11,40.4,28,Y
IDCJAC0005,61363,1997,12,40.5,18,Y
IDCJAC0005,61363,1998,01,40.9,18,Y
IDCJAC0005,61363,1998,02,39.1,03,Y
IDCJAC0005,61363,1998,03,41.2,14,Y
IDCJAC0005,61363,1998,04,32.6,08,Y
IDCJAC0005,61363,1998,05,23.4,28,Y
IDCJAC0005,61363,1998,06,21.1,06,Y
IDCJAC0005,61363,1998,07,20.3,05,Y
IDCJAC0005,61363,1998,08,21.3,21,Y
IDCJAC0005,61363,1998,09,29.6,30,Y
IDCJAC0005,61363,1998,10,31.5,18,Y
IDCJAC0005,61363,1998,11,29.5,07,Y
IDCJAC0005,61363,1998,12,36.3,13,Y
IDCJAC0005,61363,1999,01,38.2,08,Y
IDCJAC0005,61363,1999,02,38.5,17,Y
IDCJAC0005,61363,1999,03,35.1,06,Y
