Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,61363,1991,,,,,,,,,,,,,,,,,,,,,,,37.3,28,
IDCJAC0005,61363,1992,39.6,22,36.3,23,30.8,20,30.3,07,24.4,06,22.2,01,24.7,04,25.1,17,29.1,23,29.8,16,33.2,09,32.6,24,39.6
IDCJAC0005,61363,1993,37.6,21,38.9,04,30.7,07,33.2,06,27.0,04,20.3,18,22.8,24,23.2,15,26.2,30,26.6,25,33.8,19,38.6,02,38.9
IDCJAC0005,61363,1994,40.4,03,38.3,10,31.3,05,30.7,01,27.3,25,23.4,06,22.9,07,26.2,29,27.6,04,34.0,17,38.3,12,38.2,21,40.4
IDCJAC0005,61363,1995,33.8,17,38.1,05,34.0,18,28.0,05,26.1,12,22.7,09,19.1,27,28.8,22,28.6,15,32.9,19,38.6,28,33.6,04,38.6
IDCJAC0005,61363,1996,36.7,31,34.8,08,33.4,14,30.0,04,26.4,07,23.6,04,20.6,19,24.5,15,29.5,17,29.0,11,38.2,14,36.4,25,38.2
IDCJAC0005,61363,1997,36.7,23,35.3,24,34.0,20,30.5,04,26.5,05,23.5,06,21.6,25,25.1,17,27.0,15,34.8,27,40.4,28,40.5,18,40.5
IDCJAC0005,61363,1998,40.9,18,39.1,03,41.2,14,32.6,08,23.4,28,21.1,06,20.3,05,21.3,21,29.6,30,31.5,18,29.5,07,36.3,13,41.2
IDCJAC0005,61363,1999,38.2,08,38.5,17,35.1,06,25.6,20,24.6,30,22.3,06,19.6,05,24.3,20,27.1,16,29.7,18,31.7,15,33.6,08,38.5
IDCJAC0005,61363,2000,39.3,20,36.2,10,36.1,04,30.8,01,23.7,02,19.5,21,22.3,25,20.6,27,32.4,29,32.8,08,34.1,29,36.1,12,39.3
IDCJAC0005,61363,2001,42.3,15,37.3,14,30.0,02,29.9,18,23.7,16,22.8,07,22.4,13,22.7,16,30.5,30,32.4,29,32.8,30,37.7,03,42.3
IDCJAC0005,61363,2002,37.9,01,34.4,16,39.1,19,30.7,25,25.7,13,23.5,07,21.3,28,26.2,03,31.3,25,38.1,19,40.1,10,38.0,03,40.1
IDCJAC0005,61363,2003,40.9,30,35.7,12,30.9,20,27.2,01,25.7,19,22.7,04,22.5,23,24.3,13,32.9,22,30.3,25,37.5,20,39.6,26,40.9
IDCJAC0005,61363,2004,42.4,07,43.2,21,36.6,09,30.4,12,23.4,16,22.2,09,22.7,04,26.4,28,31.0,27,35.3,14,41.2,30,42.0,01,43.2
IDCJAC0005,61363,2005,41.4,14,37.8,19,37.0,02,32.1,19,25.2,25,24.6,10,21.5,07,24.8,31,29.4,24,33.2,06,33.6,15,42.3,24,42.3
IDCJAC0005,61363,2006,40.8,01,42.6,02,35.6,10,30.9,12,24.3,07,20.0,23,22.3,12,24.7,22,33.6,24,33.9,19,39.8,29,37.5,19,42.6
IDCJAC0005,61363,2007,41.9,12,37.7,07,37.6,04,30.3,16,28.6,04,18.7,02,20.7,26,24.8,30,27.2,25,33.3,03,33.2,19,32.2,21,41.9
IDCJAC0005,61363,2008,36.5,13,34.8,22,34.9,13,28.8,02,24.9,06,21.9,11,20.7,20,21.9,26,29.8,20,34.5,31,34.4,14,34.3,10,36.5
IDCJAC0005,61363,2009,38.0,06,40.7,08,33.8,25,26.9,16,23.5,07,20.7,30,21.6,21,29.2,23,30.7,17,35.1,23,43.2,20,42.6,08,43.2
IDCJAC0005,61363,2010,37.9,13,36.7,23,35.4,21,29.6,23,26.8,02,20.4,25,20.1,30,22.0,18,26.1,02,29.3,30,30.7,27,34.7,31,37.9
IDCJAC0005,61363,2011,42.5,26,39.4,02,35.4,01,28.6,10,24.9,22,20.8,04,20.5,31,24.2,04,29.4,18,30.0,25,35.6,14,30.2,25,42.5
IDCJAC0005,61363,2012,36.6,04,32.9,06,32.6,01,30.7,08,27.0,11,21.1,15,20.0,11,28.2,23,30.5,28,35.7,20,40.1,30,41.7,01,41.7
IDCJAC0005,61363,2013,44.2,12,34.2,10,32.4,27,30.4,15,28.8,01,21.0,11,22.5,18,27.6,30,33.0,26,36.3,22,37.0,08,38.7,22,44.2
IDCJAC0005,61363,2014,39.3,16,38.3,09,32.0,16,31.2,03,27.4,26,20.8,02,22.2,31,21.2,09,30.7,30,39.3,26,43.5,23,37.6,03,43.5
IDCJAC0005,61363,2015,36.6,01,35.5,08,39.0,20,31.6,16,25.7,05,21.7,09,19.5,10,25.0,22,27.6,30,34.8,05,39.9,26,37.4,11,39.9
IDCJAC0005,61363,2016,39.4,14,39.3,14,36.6,09,34.8,06,28.0,06,21.0,16,25.1,19,23.4,30,24.0,09,30.2,27,35.1,22,41.7,31,41.7
IDCJAC0005,61363,2017,42.2,13,46.5,12,34.4,29,27.7,25,25.9,02,20.0,23,23.9,30,26.0,11,35.2,23,37.5,30,33.9,26,43.3,20,46.5
IDCJAC0005,61363,2018,42.6,07,40.4,09,39.2,19,34.3,09,28.0,04,22.0,12,25.1,05,24.8,16,32.5,15,34.7,31,39.2,06,39.0,31,42.6
IDCJAC0005,61363,2019,43.4,16,40.6,19,37.0,24,33.2,08,,,,,,,,,,,,,,,,,
