Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,5084,1994,null,null,null,null,null,null,9.2,0.6,null,null,null,3.2,null
IDCJAC0001,5084,1995,null,456.0,2.0,5.8,0.4,56.6,53.0,0.0,3.2,0.0,0.0,104.0,null
IDCJAC0001,5084,1996,0.0,61.2,0.0,65.0,0.0,85.6,44.4,0.2,0.0,0.0,null,null,null
IDCJAC0001,5084,2000,20.4,10.4,142.4,2.0,0.0,0.4,12.6,7.6,0.4,0.0,0.0,0.0,196.2
IDCJAC0001,5084,2001,50.4,42.6,2.4,7.6,6.2,7.0,4.0,1.4,0.0,3.2,0.0,0.2,125.0
IDCJAC0001,5084,2002,0.0,0.0,2.2,0.2,143.2,45.6,1.2,0.2,1.0,0.0,0.0,0.0,193.6
IDCJAC0001,5084,2003,0.0,9.8,3.2,5.0,12.2,21.8,0.2,12.0,1.8,0.0,0.2,0.0,66.2
IDCJAC0001,5084,2004,10.4,0.2,55.6,0.0,2.2,0.4,6.8,0.0,1.0,0.0,0.0,0.0,76.6
IDCJAC0001,5084,2005,0.0,0.0,31.2,80.6,139.0,43.0,68.8,2.8,1.2,0.0,0.2,0.0,366.8
IDCJAC0001,5084,2006,23.8,52.0,26.6,135.8,135.6,6.8,1.0,3.4,0.6,0.0,0.0,0.2,385.8
IDCJAC0001,5084,2007,0.2,0.0,13.4,12.0,0.4,0.0,36.2,0.8,0.8,0.4,0.0,0.6,64.8
IDCJAC0001,5084,2008,0.0,66.6,105.0,6.2,0.2,7.2,4.2,4.0,0.6,16.2,10.8,3.2,224.2
IDCJAC0001,5084,2009,266.4,199.8,0.4,2.8,1.0,59.0,7.2,1.6,0.4,0.6,0.0,0.2,539.4
IDCJAC0001,5084,2010,13.6,0.0,0.2,1.4,8.4,52.8,4.4,3.6,9.6,0.4,14.4,16.8,125.6
IDCJAC0001,5084,2011,67.8,302.6,0.0,24.6,14.0,63.8,40.0,2.2,0.6,0.8,0.0,0.0,516.4
IDCJAC0001,5084,2012,80.0,9.6,7.0,0.2,1.0,52.4,1.2,2.0,0.6,0.0,0.0,10.6,164.6
IDCJAC0001,5084,2013,45.2,56.0,0.0,1.4,90.0,117.0,0.2,0.6,0.2,1.6,0.2,0.2,312.6
IDCJAC0001,5084,2014,5.6,1.4,0.0,16.2,113.2,9.0,0.0,1.0,0.6,0.6,0.4,0.0,148.0
IDCJAC0001,5084,2015,1.0,0.4,263.6,18.0,119.0,3.2,11.2,0.4,1.8,0.2,0.0,0.0,418.8
IDCJAC0001,5084,2016,2.6,1.2,0.4,0.2,12.8,82.8,93.6,16.4,0.8,0.0,0.2,5.6,216.6
IDCJAC0001,5084,2017,21.8,171.4,33.8,0.0,0.4,8.8,0.6,2.8,0.2,0.0,0.4,7.4,247.6
IDCJAC0001,5084,2018,5.6,0.0,12.2,0.0,4.8,61.8,1.0,1.2,0.4,0.0,1.0,0.0,88.0
IDCJAC0001,5084,2019,12.0,0.0,58.8,2.4,null,null,null,null,null,null,null,null,null
