Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,24580,1996,,,,,,,,,,,,,19.9,18,19.7,13,27.9,18,33.3,24,32.8,02,36.6,21,
IDCJAC0005,24580,1997,39.2,19,41.9,18,29.0,11,29.1,28,27.2,01,23.2,04,18.2,07,20.7,10,23.2,30,35.1,25,40.7,25,33.9,20,41.9
IDCJAC0005,24580,1998,39.7,01,40.6,26,39.4,11,31.8,07,24.4,13,25.7,05,16.5,19,20.0,30,27.9,28,35.4,17,35.0,26,41.7,11,41.7
IDCJAC0005,24580,1999,42.7,10,38.5,04,35.6,09,28.6,11,27.0,05,19.8,19,20.1,29,23.5,25,30.4,28,31.9,08,33.2,30,37.3,02,42.7
IDCJAC0005,24580,2000,39.4,17,42.8,04,39.0,17,28.3,10,23.6,12,19.0,25,19.8,17,20.1,02,26.0,24,31.0,05,39.2,27,37.1,16,42.8
IDCJAC0005,24580,2001,43.5,13,41.2,02,37.4,06,34.2,07,26.5,14,22.7,04,20.3,31,22.6,15,29.2,23,25.9,21,32.2,22,33.6,19,43.5
IDCJAC0005,24580,2002,39.8,10,39.2,14,35.8,17,31.9,01,29.0,08,20.3,06,22.5,27,23.3,10,27.5,14,32.9,29,37.7,23,38.1,28,39.8
IDCJAC0005,24580,2003,43.3,25,41.3,04,36.8,18,28.5,06,25.7,09,19.5,01,19.3,11,20.1,12,25.5,22,32.1,18,37.8,15,40.8,16,43.3
IDCJAC0005,24580,2004,34.8,19,44.2,14,39.3,03,34.0,13,22.1,12,23.3,08,18.8,03,25.3,25,30.2,21,31.2,31,38.2,26,39.4,18,44.2
IDCJAC0005,24580,2005,42.2,11,37.9,23,36.9,12,37.5,09,29.5,04,26.7,08,20.3,23,24.7,29,27.5,08,28.3,28,34.8,25,41.5,30,42.2
IDCJAC0005,24580,2006,43.5,21,36.4,16,39.2,11,25.1,26,19.5,17,19.3,29,19.4,10,25.0,16,29.5,18,37.4,12,37.9,30,41.4,09,43.5
IDCJAC0005,24580,2007,40.9,10,41.4,17,39.1,02,33.5,10,26.9,01,16.7,29,20.9,25,29.1,30,29.0,25,35.7,21,36.2,16,43.2,31,43.2
IDCJAC0005,24580,2008,41.7,10,38.6,19,40.3,09,30.0,09,25.4,14,21.0,01,18.5,31,18.7,30,31.3,27,33.9,18,37.1,12,34.9,21,41.7
IDCJAC0005,24580,2009,46.3,28,44.3,06,32.7,13,34.9,02,23.3,23,20.9,29,20.0,20,26.0,15,29.0,12,32.8,29,42.4,19,41.8,31,46.3
IDCJAC0005,24580,2010,43.1,11,40.6,09,35.3,18,31.5,05,26.5,03,18.1,20,18.2,30,20.1,31,18.9,24,29.6,11,36.1,23,37.3,31,43.1
IDCJAC0005,24580,2011,42.2,30,35.9,10,34.8,07,31.0,08,25.1,21,20.2,02,20.7,31,24.9,03,31.0,27,33.5,19,37.3,18,37.9,31,42.2
IDCJAC0005,24580,2012,40.7,01,40.0,25,35.8,14,33.6,05,27.8,08,18.4,20,18.0,24,20.9,28,27.7,26,32.8,30,38.5,29,40.9,23,40.9
IDCJAC0005,24580,2013,43.6,04,39.5,18,38.1,12,31.9,12,30.5,08,19.1,10,20.2,28,25.1,31,27.4,03,32.5,20,36.5,27,42.1,19,43.6
IDCJAC0005,24580,2014,44.9,16,44.1,02,35.7,09,37.1,01,26.1,21,18.0,22,18.6,08,24.8,29,29.8,27,37.3,21,39.2,13,36.2,21,44.9
IDCJAC0005,24580,2015,43.5,02,39.4,22,32.1,16,30.7,01,26.4,04,20.7,13,17.9,09,23.0,20,28.1,13,36.0,15,38.2,18,42.3,19,43.5
IDCJAC0005,24580,2016,37.2,13,37.0,23,34.9,17,31.4,20,24.3,22,19.8,14,22.6,21,24.2,18,23.8,07,29.2,09,35.3,20,39.2,25,39.2
IDCJAC0005,24580,2017,40.3,07,40.8,08,37.7,01,30.8,08,23.0,22,19.5,21,23.9,29,22.8,13,28.8,22,33.8,27,39.2,29,39.4,13,40.8
IDCJAC0005,24580,2018,42.9,28,38.3,23,36.6,10,36.8,11,27.1,02,21.3,11,20.9,27,23.7,29,27.0,14,31.4,31,36.3,19,42.2,27,42.9
IDCJAC0005,24580,2019,46.7,24,40.4,03,41.6,01,34.3,16,,,,,,,,,,,,,,,,,
