,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-05,14.0,32.4,0.0,,,E,39.0,11:13,22.2,49.0,,ENE,17,,31.4,26.0,,E,19.0,
1,,2018-03-06,21.4,35.4,0.0,,,NNW,37.0,11:15,25.6,44.0,,N,22,,33.1,30.0,,N,13.0,
2,,2018-03-07,15.8,32.6,0.0,,,NNW,31.0,10:27,25.0,63.0,,NNW,11,,32.0,30.0,,W,11.0,
3,,2018-03-08,14.1,35.8,0.0,,,NW,35.0,13:23,20.8,72.0,,SSE,11,,35.4,22.0,,N,19.0,
4,,2018-03-09,15.1,29.5,0.0,,,SSE,43.0,21:38,21.3,70.0,,S,19,,28.6,31.0,,SSE,19.0,
5,,2018-03-10,14.7,25.9,0.0,,,SE,56.0,12:35,18.5,64.0,,ESE,26,,25.2,41.0,,SE,31.0,
6,,2018-03-11,14.6,30.3,0.0,,,ESE,43.0,08:31,19.0,56.0,,ESE,20,,29.7,30.0,,SE,17.0,
7,,2018-03-12,15.2,31.6,0.0,,,SE,33.0,05:10,19.8,63.0,,E,17,,30.4,32.0,,ESE,15.0,
8,,2018-03-13,17.6,34.5,0.0,,,NNE,28.0,13:43,23.7,52.0,,ENE,11,,32.8,29.0,,ENE,9.0,
9,,2018-03-14,19.3,29.2,2.2,,,SSE,31.0,05:58,19.4,88.0,, ,Calm,,28.7,61.0,,W,9.0,
10,,2018-03-15,19.4,27.2,0.4,,,WSW,37.0,14:11,20.9,85.0,,WSW,11,,26.4,41.0,,WNW,15.0,
11,,2018-03-16,15.8,25.7,0.0,,,WSW,30.0,18:13,17.3,69.0,,SSE,11,,25.0,38.0,,WNW,13.0,
12,,2018-03-17,9.8,23.0,0.0,,,W,35.0,10:48,18.2,60.0,,SW,20,,21.3,45.0,,SW,15.0,
13,,2018-03-18,4.2,25.7,0.0,,,ESE,28.0,14:17,14.8,55.0,,SE,17,,24.5,29.0,,SSE,17.0,
14,,2018-03-19,8.2,29.1,0.0,,,SE,31.0,12:20,17.9,66.0,,ESE,15,,28.5,29.0,,SSE,19.0,
15,,2018-03-20,15.0,30.6,0.0,,,ENE,43.0,12:33,21.1,58.0,,ENE,13,,29.8,27.0,,E,19.0,
16,,2018-03-21,15.6,35.3,0.0,,,N,39.0,13:05,25.5,38.0,,NNE,15,,34.2,23.0,,N,11.0,
17,,2018-03-22,16.9,33.1,0.0,,,WSW,30.0,13:03,26.2,44.0,,NW,11,,32.0,34.0,,WSW,17.0,
18,,2018-03-23,15.1,27.3,0.0,,,SSE,41.0,07:26,18.5,72.0,,SSE,24,,27.0,34.0,,SSE,15.0,
19,,2018-03-24,15.0,21.2,0.0,,,SSE,37.0,15:49,16.8,63.0,,SE,19,,20.3,49.0,,SSE,24.0,
20,,2018-03-25,14.4,21.6,0.2,,,SE,31.0,08:52,15.8,69.0,,ESE,19,,19.7,61.0,,E,11.0,
21,,2018-03-26,15.4,26.0,4.0,,,WNW,41.0,13:21,21.5,80.0,,NNW,17,,25.0,73.0,,NW,22.0,
22,,2018-03-27,15.1,22.3,0.4,,,WSW,22.0,13:04,16.0,71.0,,SSW,13,,21.5,49.0,,SW,11.0,
23,,2018-03-28,5.8,25.1,0.0,,,W,46.0,14:19,16.2,64.0,,SE,9,,24.2,38.0,,W,9.0,
24,,2018-03-29,6.3,27.9,0.0,,,SE,26.0,09:08,17.8,67.0,,SSE,17,,26.7,33.0,,SE,11.0,
25,,2018-03-30,10.7,32.8,0.0,,,S,35.0,22:58,19.0,68.0,,E,13,,31.0,31.0,,ENE,13.0,
26,,2018-03-31,17.2,24.5,0.0,,,SE,35.0,11:45,19.9,69.0,,SSE,22,,23.8,40.0,,SE,22.0,
27,,2018-04-05,15.8,26.0,0.0,,,SE,30.0,00:35,16.5,77.0,,SE,13,,24.2,49.0,,ESE,7.0,
28,,2018-04-06,10.0,28.4,0.0,,,SSE,20.0,11:43,17.3,79.0,,ESE,9,,27.1,36.0,,ENE,9.0,
29,,2018-04-07,11.9,26.2,0.0,,,WSW,31.0,13:47,20.0,76.0,,W,9,,24.5,44.0,,W,15.0,
30,,2018-04-08,11.0,24.7,0.0,,,WNW,26.0,14:22,15.4,86.0,,ESE,6,,23.9,36.0,,W,11.0,
31,,2018-04-09,11.4,23.5,0.0,,,WSW,33.0,13:32,18.1,64.0,,NW,11,,19.3,70.0,,SW,15.0,
32,,2018-04-10,6.5,19.4,0.2,,,SW,30.0,15:45,14.2,71.0,, ,Calm,,18.2,46.0,,WNW,11.0,
33,,2018-04-11,5.3,22.3,0.0,,,WSW,28.0,14:02,16.0,65.0,,SE,6,,21.4,42.0,,W,11.0,
34,,2018-04-12,6.0,23.0,0.0,,,W,39.0,13:47,18.3,67.0,,WNW,13,,21.7,49.0,,WSW,20.0,
35,,2018-04-13,8.5,23.0,0.4,,,SSE,30.0,10:21,16.0,71.0,,S,19,,22.1,40.0,,WSW,11.0,
36,,2018-04-14,3.9,22.2,0.0,,,SE,24.0,16:06,13.4,78.0,,SE,13,,21.1,46.0,,SSE,9.0,
37,,2018-04-15,6.0,24.3,0.0,,,ESE,24.0,08:46,14.0,80.0,,E,15,,23.6,37.0,,ENE,13.0,
38,,2018-04-16,9.8,27.6,0.0,,,E,26.0,13:03,15.8,73.0,,ESE,7,,26.8,30.0,,NNE,9.0,
