,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-05,7.0,18.5,0.0,,5.5,WSW,28.0,13:42,10.6,83.0,8.0,N,2,,17.2,47.0,,WSW,15,
1,,2018-03-06,4.8,23.6,0.0,2.6,9.4,E,30.0,16:50,11.6,79.0,1.0,NE,7,,22.1,36.0,,SSW,9,
2,,2018-03-07,5.2,24.5,0.2,5.4,10.2,E,30.0,15:14,10.5,97.0,8.0, ,Calm,,24.0,39.0,,WNW,7,
3,,2018-03-08,10.4,23.7,0.0,3.6,7.5,E,33.0,14:56,15.3,82.0,8.0,N,6,,22.1,57.0,,E,22,
4,,2018-03-09,8.2,25.9,0.0,3.2,7.0,ENE,35.0,14:27,12.5,97.0,8.0, ,Calm,,23.7,55.0,,E,19,
5,,2018-03-10,9.2,30.0,0.0,4.0,10.7,NW,33.0,13:14,14.6,88.0,1.0,NNE,2,,28.7,27.0,,NNW,15,
6,,2018-03-11,11.2,20.5,0.0,5.0,10.3,SSW,44.0,10:41,18.1,60.0,1.0,S,13,,19.6,35.0,,SW,24,
7,,2018-03-12,11.2,19.0,0.0,8.0,6.9,WSW,54.0,14:05,15.5,55.0,8.0,SW,22,,15.7,62.0,,SW,20,
8,,2018-03-13,10.8,20.2,0.0,2.4,3.5,SW,39.0,10:18,16.3,57.0,7.0,SW,13,,18.5,59.0,,SSW,11,
9,,2018-03-14,7.7,21.6,0.0,2.2,5.5,SSW,35.0,16:31,10.4,94.0,6.0, ,Calm,,20.4,45.0,,SW,13,
10,,2018-03-15,10.4,18.3,0.0,4.0,3.2,SW,39.0,14:04,14.5,62.0,8.0,SW,9,,17.5,47.0,,SW,15,
11,,2018-03-16,8.2,19.9,0.2,2.0,3.0,E,28.0,15:09,10.8,87.0,6.0,SW,6,,19.0,47.0,,E,7,
12,,2018-03-17,10.5,28.8,0.0,2.4,8.8,N,44.0,22:14,19.0,55.0,2.0,NW,20,,27.8,31.0,,NW,20,
13,,2018-03-18,16.9,18.6,9.0,8.6,7.9,N,65.0,00:00,17.6,76.0,8.0,NNE,13,,13.8,55.0,,WSW,26,
14,,2018-03-19,12.7,17.1,3.2,4.4,0.7,SW,57.0,10:42,16.1,70.0,8.0,WSW,17,,15.8,44.0,,W,20,
15,,2018-03-20,5.7,14.6,3.0,2.4,6.6,S,39.0,12:03,10.0,67.0,7.0,SW,9,,12.2,46.0,,S,15,
16,,2018-03-21,-0.1,15.7,1.0,3.0,3.5,ESE,30.0,15:34,2.7,100.0,8.0,WNW,4,,15.0,48.0,,E,20,
17,,2018-03-22,2.7,16.8,0.0,0.0,0.0,ENE,33.0,09:34,10.3,82.0,8.0,WNW,4,,15.8,65.0,,ENE,13,
18,,2018-03-23,8.9,23.0,0.0,2.0,8.2,,,,12.8,78.0,1.0,SSW,9,,22.3,43.0,,NW,13,
19,,2018-03-24,12.8,21.5,0.2,3.6,3.5,NNW,37.0,03:52,14.9,82.0,8.0, ,Calm,,17.2,79.0,,SW,6,
20,,2018-03-25,8.9,20.2,4.8,2.6,5.0,WNW,50.0,15:13,10.2,99.0,, ,Calm,,19.5,48.0,,W,9,
21,,2018-03-26,8.4,15.3,10.8,18.4,3.3,WSW,54.0,12:24,9.1,89.0,8.0,SW,4,,13.2,69.0,,SW,28,
22,,2018-03-27,8.5,18.2,0.8,2.8,2.4,S,22.0,03:24,10.4,72.0,7.0,SSW,6,,15.9,51.0,,S,7,
23,,2018-03-28,10.3,22.9,0.8,0.8,5.6,WNW,41.0,11:14,12.9,84.0,1.0,SSW,9,,20.5,56.0,,NW,7,
24,,2018-03-29,7.9,21.0,0.0,2.8,8.0,WNW,41.0,10:20,12.7,78.0,6.0,NE,9,,20.4,47.0,,W,19,
25,,2018-03-30,12.3,17.4,1.4,4.2,8.6,SW,70.0,11:09,14.2,72.0,8.0,SW,20,,17.0,34.0,,W,19,
26,,2018-03-31,7.7,19.7,0.0,2.8,7.4,NNW,30.0,13:04,10.2,82.0,6.0,SE,2,,19.1,43.0,,NE,11,
27,,2018-04-05,5.1,21.6,0.0,4.0,4.7,SW,41.0,15:25,13.6,76.0,6.0,SSW,6,,19.9,47.0,,WSW,13,
28,,2018-04-06,7.4,15.6,4.4,2.8,3.3,SSW,26.0,13:18,10.4,87.0,8.0, ,Calm,,14.4,56.0,,SSE,9,
29,,2018-04-07,4.5,18.2,0.0,1.2,3.7,WSW,35.0,14:20,7.9,96.0,6.0,SW,2,,16.5,49.0,,SW,11,
30,,2018-04-08,7.8,20.8,0.2,2.0,2.2,WSW,35.0,23:10,12.1,91.0,8.0, ,Calm,,19.4,58.0,,NNW,9,
31,,2018-04-09,11.3,16.2,1.8,1.8,2.1,S,39.0,03:36,12.3,80.0,8.0,SSE,11,,13.7,64.0,,E,17,
32,,2018-04-10,9.6,22.8,0.0,3.0,8.9,NW,39.0,09:39,16.0,51.0,8.0,E,9,,21.8,43.0,,NW,7,
