,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-05,,19.9,0.0,,,SW,57.0,14:31,17.8,69.0,7.0,WSW,28,1017.0,19.3,54.0,7.0,SW,43.0,1018.1
1,,2018-03-06,,22.9,0.0,,,W,35.0,02:46,19.7,53.0,6.0,SSE,24,1025.7,21.4,62.0,6.0,SSE,15.0,1026.6
2,,2018-03-07,,22.4,0.0,,,NE,41.0,19:51,20.6,59.0,1.0,ENE,19,1028.5,21.4,57.0,1.0,NE,31.0,1027.1
3,,2018-03-08,15.4,22.5,0.0,,,NE,43.0,12:15,19.9,64.0,1.0,NNE,19,1026.7,21.7,57.0,1.0,NE,33.0,1025.6
4,,2018-03-09,18.4,23.5,0.0,,,NE,43.0,10:34,21.0,62.0,1.0,NE,22,1028.1,22.3,63.0,1.0,NE,31.0,1025.6
5,,2018-03-10,,22.9,0.0,,,NE,63.0,16:19,20.0,76.0,1.0,NNE,26,1026.8,22.4,68.0,1.0,NE,44.0,1024.2
6,,2018-03-11,,27.0,0.0,,,SW,50.0,18:52,18.6,73.0,0.0,NE,7,1020.5,24.2,59.0,1.0,SSW,15.0,1018.8
7,,2018-03-12,,20.8,0.2,,,SW,69.0,14:40,17.1,65.0,3.0,WSW,41,1019.6,19.8,56.0,5.0,SW,52.0,1017.7
8,,2018-03-13,,20.3,0.0,,,SSW,57.0,13:33,17.4,72.0,7.0,WSW,37,1020.5,18.9,66.0,3.0,SSW,46.0,1019.9
9,,2018-03-14,,22.7,0.0,,,NNE,50.0,10:51,18.2,75.0,7.0,NE,6,1019.7,21.4,75.0,5.0,NE,28.0,1015.9
10,,2018-03-15,,19.6,0.0,,,SW,54.0,15:08,18.1,85.0,8.0,WSW,28,1013.4,18.7,72.0,8.0,SW,44.0,1013.1
11,,2018-03-16,,22.5,0.0,,,NE,63.0,18:37,19.1,76.0,6.0,WSW,6,1018.0,20.2,80.0,7.0,NE,39.0,1015.7
12,,2018-03-17,,24.8,0.8,,,NNE,48.0,00:37,20.0,87.0,2.0,W,9,1013.7,23.9,66.0,3.0,NE,9.0,1012.2
13,,2018-03-18,19.7,33.6,0.0,,,SW,89.0,13:56,21.7,67.0,7.0,NNE,54,1003.0,19.5,77.0,8.0,SW,72.0,1006.0
14,,2018-03-19,,23.2,0.0,,,NNE,28.0,03:35,19.8,62.0,0.0,SSE,6,1013.5,22.0,72.0,0.0,ESE,13.0,1012.2
15,,2018-03-20,15.2,18.3,0.0,,,S,52.0,18:47,17.0,90.0,8.0,SW,30,1023.9,17.5,75.0,8.0,SSW,33.0,1026.8
16,,2018-03-21,15.5,19.3,0.0,,,ENE,67.0,22:32,17.3,52.0,8.0,ESE,30,1033.6,18.4,55.0,7.0,E,24.0,1033.1
17,,2018-03-22,14.5,20.1,2.0,,,ENE,63.0,08:56,18.3,65.0,5.0,E,43,1031.4,19.2,63.0,7.0,ENE,39.0,1029.3
18,,2018-03-23,,20.8,2.8,,,NE,57.0,15:17,16.8,90.0,8.0,NE,11,1026.5,20.3,72.0,6.0,NNE,33.0,1022.3
19,,2018-03-24,,22.8,2.6,,,SW,69.0,17:14,18.7,87.0,7.0,NE,20,1016.5,20.2,80.0,8.0,NNE,20.0,1011.7
20,,2018-03-25,17.7,21.2,5.0,,,NNE,57.0,07:49,19.4,90.0,8.0,NNE,43,1001.5,18.9,88.0,8.0,NE,9.0,1001.4
21,,2018-03-26,10.6,21.0,4.4,,,SW,76.0,03:42,12.0,80.0,1.0,WNW,30,1003.4,20.9,32.0,3.0,W,50.0,1003.9
22,,2018-03-27,,19.9,0.0,,,NNE,54.0,20:43,16.0,64.0,1.0,W,24,1017.4,18.5,,7.0,ENE,24.0,1016.9
23,,2018-03-28,15.7,23.3,0.0,,,NNE,57.0,01:36,19.6,73.0,7.0, ,Calm,1015.2,22.4,64.0,1.0,NE,22.0,1013.1
24,,2018-03-29,,22.7,0.0,,,NE,44.0,15:23,18.8,78.0,1.0,N,6,1016.7,22.0,82.0,0.0,NE,31.0,1012.8
25,,2018-03-30,,20.8,0.0,,,SSW,57.0,13:20,18.4,77.0,1.0,W,15,1014.0,19.5,65.0,1.0,SSW,48.0,1013.7
26,,2018-03-31,,21.3,0.0,,,NE,59.0,16:31,17.6,75.0,8.0,WNW,11,1020.4,20.6,69.0,6.0,NE,28.0,1017.2
27,,2018-04-05,,20.7,0.0,,,SW,44.0,19:30,18.3,85.0,0.0,SW,20,1015.4,19.9,80.0,6.0,SSW,24.0,1013.4
28,,2018-04-06,,19.5,0.0,,,SW,41.0,06:56,17.3,75.0,8.0,W,19,1019.9,18.8,73.0,5.0,SSW,26.0,1018.3
29,,2018-04-07,,21.9,0.0,,,SSW,37.0,14:30,18.3,79.0,7.0,WSW,6,1020.5,18.7,76.0,6.0,SSW,30.0,1018.5
30,,2018-04-08,,22.5,0.0,,,NE,43.0,11:34,19.1,71.0,4.0,NE,11,1019.5,21.5,74.0,2.0,NE,30.0,1014.9
31,,2018-04-09,,,0.0,,,SW,63.0,12:33,20.4,68.0,1.0,WSW,31,1017.9,18.8,69.0,5.0,SW,46.0,1018.8
32,,2018-04-10,,22.6,0.0,,,NNE,70.0,15:59,18.4,66.0,7.0,NE,44,1021.7,20.1,69.0,3.0,NNE,54.0,1018.2
33,,2018-04-11,,23.3,0.0,,,NNE,63.0,01:16,20.3,77.0,5.0,SSW,13,1016.6,21.7,79.0,6.0,NNE,15.0,1014.6
34,,2018-04-12,,36.5,0.0,,,SW,59.0,18:51,19.7,95.0,7.0,ENE,11,1010.8,35.3,14.0,3.0,NW,24.0,1005.8
35,,2018-04-13,,25.3,0.0,,,NNE,61.0,17:34,18.1,75.0,7.0,NNE,11,1011.3,19.5,80.0,6.0,NE,39.0,1005.6
36,,2018-04-14,17.8,25.6,0.0,,,SW,94.0,18:18,20.7,60.0,1.0,WNW,17,998.9,23.8,21.0,,WNW,28.0,992.9
37,,2018-04-15,11.1,22.4,0.0,,,SW,81.0,18:44,19.1,37.0,2.0,W,30,997.9,20.7,38.0,7.0,W,56.0,998.8
38,,2018-04-16,15.4,25.5,0.0,,,SW,87.0,15:02,18.7,73.0,4.0,NNW,11,1007.0,20.2,68.0,6.0,SW,63.0,1007.2
39,,2018-04-17,14.0,17.6,0.0,,,WSW,67.0,00:29,15.9,53.0,6.0,WSW,43,1021.8,16.3,62.0,4.0,SW,50.0,1022.4
40,,2018-04-18,11.3,19.5,0.0,,,NNE,54.0,12:55,15.9,67.0,0.0,NE,11,1025.5,,,2.0,,,
