,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-05,9.6,23.7,0.0,,,,,,13.0,66.0,0.0,SE,4,1020.5,,,,,,
1,,2018-03-06,10.0,26.1,0.0,,,,,,12.3,73.0,0.0,SSE,24,1022.9,,,,,,
2,,2018-03-07,12.3,32.0,0.0,,,,,,19.0,55.0,0.0,SSE,17,1021.1,,,,,,
3,,2018-03-08,15.0,32.5,0.0,,,,,,16.9,54.0,0.0, ,Calm,1022.1,,,,,,
4,,2018-03-09,16.8,33.0,0.0,,,,,,23.0,33.0,1.0, ,Calm,1023.4,,,,,,
5,,2018-03-10,17.3,35.4,0.0,,,,,,24.3,34.0,0.0, ,Calm,1023.4,,,,,,
6,,2018-03-11,17.2,32.2,0.0,,,,,,21.5,51.0,0.0, ,Calm,1024.0,,,,,,
7,,2018-03-12,9.7,25.3,0.0,,,,,,12.0,76.0,6.0,SE,6,1025.3,,,,,,
8,,2018-03-13,9.8,24.8,0.0,,,,,,13.0,77.0,1.0,SE,9,1024.6,,,,,,
9,,2018-03-14,11.5,26.4,0.0,,,,,,14.0,77.0,0.0,SSE,9,1021.0,,,,,,
10,,2018-03-15,9.6,25.8,0.0,,,,,,12.7,88.0,2.0,SSE,4,1016.7,,,,,,
11,,2018-03-16,11.4,26.6,0.0,,,,,,15.7,72.0,7.0,NNE,4,1014.4,,,,,,
12,,2018-03-17,15.5,34.0,2.4,,,,,,20.5,53.0,2.0,N,4,1010.1,,,,,,
13,,2018-03-18,13.4,20.6,1.2,,,,,,14.5,75.0,0.0,W,44,1014.0,,,,,,
14,,2018-03-19,9.5,22.6,0.0,,,,,,15.0,71.0,6.0,W,9,1019.6,,,,,,
15,,2018-03-20,12.8,22.0,0.0,,,,,,14.5,84.0,8.0,ESE,24,1025.9,,,,,,
16,,2018-03-21,7.1,23.0,0.0,,,,,,10.0,73.0,0.0,SE,9,1024.5,,,,,,
17,,2018-03-22,10.0,30.0,0.0,,,,,,17.7,65.0,0.0,SE,4,1018.4,,,,,,
18,,2018-03-23,15.9,30.0,0.0,,,,,,19.0,69.0,1.0,NE,9,1017.4,,,,,,
19,,2018-03-24,19.3,33.2,16.8,,,,,,24.0,47.0,7.0,NW,9,1012.9,,,,,,
20,,2018-03-25,14.5,20.2,0.2,,,,,,15.5,91.0,8.0,WSW,24,1008.9,,,,,,
21,,2018-03-26,7.8,18.9,0.8,,,,,,10.2,75.0,7.0,S,9,1015.6,,,,,,
22,,2018-03-27,7.6,28.4,0.0,,,,,,11.2,68.0,7.0,NNE,9,1015.0,,,,,,
23,,2018-03-28,11.3,25.0,0.0,,,,,,17.5,71.0,2.0,W,24,1014.5,,,,,,
24,,2018-03-29,10.7,24.8,0.0,,,,,,14.4,76.0,7.0, ,Calm,1019.2,,,,,,
25,,2018-03-30,10.9,23.4,0.0,,,,,,15.5,86.0,6.0,SW,9,1019.3,,,,,,
26,,2018-03-31,9.5,28.0,0.0,,,,,,11.9,93.0,1.0,E,4,1019.1,,,,,,
27,,2018-04-05,8.6,27.0,0.0,,,,,,16.1,65.0,0.0,E,4,1018.3,,,,,,
28,,2018-04-06,10.0,23.8,0.0,,,,,,13.0,81.0,7.0,E,9,1022.2,,,,,,
29,,2018-04-07,9.2,29.0,0.0,,,,,,17.7,63.0,0.0,NNE,4,1020.5,,,,,,
30,,2018-04-08,16.2,34.0,0.0,,,,,,28.6,18.0,0.0,NW,24,1016.8,,,,,,
31,,2018-04-09,15.5,35.3,0.0,,,,,,24.5,60.0,2.0,NE,4,1018.7,,,,,,
32,,2018-04-10,23.8,36.0,0.0,,,,,,29.6,49.0,1.0,NNW,24,1017.9,,,,,,
33,,2018-04-11,16.6,34.8,0.0,,,,,,30.4,49.0,0.0,NE,9,1015.8,,,,,,
34,,2018-04-12,14.4,23.6,0.0,,,,,,18.4,78.0,1.0,WSW,17,1014.6,,,,,,
35,,2018-04-13,9.4,23.6,0.0,,,,,,17.6,75.0,1.0,NNW,33,1011.2,,,,,,
36,,2018-04-14,9.6,16.5,2.0,,,,,,14.9,88.0,7.0,W,56,1005.5,,,,,,
37,,2018-04-15,11.3,18.2,8.4,,,,,,15.0,96.0,7.0,W,33,1012.5,,,,,,
38,,2018-04-16,14.0,18.1,3.2,,,,,,15.0,98.0,8.0,SW,24,1018.6,,,,,,
39,,2018-04-17,11.1,19.8,1.0,,,,,,11.5,82.0,7.0,NE,17,1025.2,,,,,,
40,,2018-04-18,7.3,24.2,0.0,,,,,,13.7,58.0,6.0,NNE,4,1020.8,,,,,,
41,,2018-04-19,12.9,29.2,0.0,,,,,,23.9,38.0,0.0,WNW,17,1018.1,,,,,,
42,,2018-04-20,14.2,29.6,0.0,,,,,,23.2,39.0,5.0,N,4,1020.2,,,,,,
43,,2018-04-21,15.7,29.0,0.4,,,,,,19.8,59.0,7.0, ,Calm,1022.5,,,,,,
44,,2018-04-22,12.6,31.0,0.0,,,,,,20.5,58.0,0.0, ,Calm,1021.5,,,,,,
45,,2018-04-23,13.4,30.6,0.0,,,,,,26.0,20.0,6.0,NW,33,1018.0,,,,,,
46,,2018-04-24,19.4,25.0,0.0,,,,,,21.3,49.0,3.0,W,33,1018.0,,,,,,
47,,2018-04-25,12.2,22.0,0.2,,,,,,14.1,88.0,6.0,NNE,4,1018.7,,,,,,
48,,2018-04-26,8.6,22.1,0.0,,,,,,14.6,82.0,1.0,S,9,1023.1,,,,,,
49,,2018-04-27,7.5,21.9,0.0,,,,,,13.0,71.0,0.0,E,4,1026.4,,,,,,
50,,2018-04-28,7.7,22.2,0.0,,,,,,16.1,51.0,3.0,N,4,1026.4,,,,,,
