,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-05,20.5,33.8,0.0,,,E,44.0,01:27,23.9,52,,E,30,1015.2,31.7,37.0,,SSE,15.0,1011.9
1,,2018-03-06,23.7,31.1,0.0,,,NNE,41.0,10:09,27.3,53,,NE,24,1013.2,26.7,69.0,,W,26.0,1012.0
2,,2018-03-07,20.6,24.2,0.0,,,SSW,41.0,16:00,21.8,83,,S,20,1015.7,22.5,72.0,,S,31.0,1013.7
3,,2018-03-08,19.0,23.8,0.0,,,SSW,50.0,22:49,21.0,82,,SSE,22,1014.8,22.7,73.0,,SSW,33.0,1012.8
4,,2018-03-09,19.5,23.6,0.0,,,S,74.0,19:21,21.2,77,,SSE,30,1017.1,22.7,67.0,,SSW,46.0,1015.6
5,,2018-03-10,17.5,29.2,0.0,,,SSE,61.0,00:21,20.0,62,,SE,31,1022.7,28.8,39.0,,ESE,20.0,1020.0
6,,2018-03-11,17.7,30.6,0.0,,,E,52.0,09:11,20.9,56,,E,37,1024.7,28.2,45.0,,SE,20.0,1021.4
7,,2018-03-12,20.0,30.6,0.0,,,E,46.0,04:54,22.8,61,,E,30,1023.4,27.8,57.0,,S,19.0,1018.9
8,,2018-03-13,22.5,34.6,0.0,,,E,39.0,04:03,26.4,50,,ENE,22,1017.8,27.3,59.0,,S,22.0,1014.2
9,,2018-03-14,21.4,26.5,0.8,,,S,67.0,03:49,21.7,87,,SE,13,1014.4,25.0,76.0,,WNW,17.0,1012.6
10,,2018-03-15,20.2,24.1,1.4,,,S,37.0,23:53,21.6,85,,SSW,24,1013.8,23.3,68.0,,SW,28.0,1013.1
11,,2018-03-16,18.8,23.1,0.0,,,S,43.0,01:40,20.2,74,,SE,17,1016.2,21.9,58.0,,SSW,31.0,1014.1
12,,2018-03-17,18.3,22.5,0.0,,,S,59.0,15:40,19.7,68,,SSW,35,1017.1,20.6,66.0,,S,41.0,1018.1
13,,2018-03-18,14.0,21.8,0.0,,,SSE,52.0,01:06,16.5,55,,SE,22,1024.5,20.5,56.0,,SSW,28.0,1021.1
14,,2018-03-19,16.2,25.3,0.0,,,SSW,39.0,14:28,21.1,55,,ESE,17,1022.2,23.3,70.0,,SSW,30.0,1019.0
15,,2018-03-20,20.8,31.9,0.0,,,ENE,48.0,06:56,23.4,55,,ENE,30,1019.0,27.6,55.0,,S,17.0,1014.1
16,,2018-03-21,23.1,35.3,0.0,,,NE,35.0,10:37,27.7,39,,ENE,19,1010.0,28.0,53.0,,S,19.0,1006.4
17,,2018-03-22,21.0,23.8,0.0,,,S,48.0,22:15,21.8,86,,SW,19,1009.5,22.8,75.0,,SSW,28.0,1009.9
18,,2018-03-23,18.8,24.6,,,,,,,20.2,70,,SE,24,1016.1,21.9,71.0,,SSW,31.0,1013.5
19,,2018-03-24,18.6,23.6,0.0,,,SSE,50.0,14:47,18.9,63,,SE,22,1017.1,21.6,67.0,,SSE,41.0,1014.2
20,,2018-03-25,18.8,24.7,0.2,,,ENE,56.0,18:57,20.4,57,,E,24,1014.9,23.8,51.0,,E,24.0,1011.2
21,,2018-03-26,20.3,25.0,0.0,,,NNW,52.0,07:07,22.5,91,,NNW,37,1007.7,22.0,94.0,,WNW,33.0,1007.0
