,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-04,20.9,26.6,13.4,,,N,41,23:16,23.1,88,8.0,ENE,17,1011.9,25.5,79,5.0,NNE,15,1011.9
1,,2018-03-05,21.9,29.1,0.2,,,S,35,20:09,24.3,82,3.0,ENE,7,1012.1,28.0,63,8.0,WSW,13,1010.6
2,,2018-03-06,20.4,22.5,5.6,,,E,37,13:46,20.4,91,8.0,ESE,13,1014.1,21.0,88,8.0,E,26,1015.1
3,,2018-03-07,17.3,27.6,26.6,,,ESE,41,10:20,22.5,68,7.0,SE,17,1019.1,26.4,50,8.0,ESE,11,1017.7
4,,2018-03-08,16.3,29.5,0.0,,,ENE,35,11:29,20.7,62,7.0,SE,24,1020.6,27.5,38,,ESE,13,1017.6
5,,2018-03-09,16.5,29.7,0.0,,,E,39,21:23,21.5,56,,SE,20,1022.4,28.0,36,,ESE,11,1018.7
6,,2018-03-10,16.2,30.0,0.0,,,ESE,35,12:39,21.0,54,,SE,17,1023.0,28.2,36,4.0, ,Calm,1020.3
7,,2018-03-11,15.7,30.4,0.0,,,SE,31,13:34,21.2,57,,SE,11,1021.3,28.7,27,,WSW,9,1016.8
8,,2018-03-12,16.6,31.5,0.0,,,ENE,26,23:01,21.0,65,,NNE,17,1017.5,29.2,31,,ENE,9,1013.5
9,,2018-03-13,17.0,32.3,0.0,,,E,41,23:26,22.2,64,,ENE,17,1017.3,30.2,31,,ESE,11,1013.9
10,,2018-03-14,17.3,31.9,0.0,,,ENE,33,03:25,23.0,57,,E,20,1017.6,30.6,29,,E,9,1013.4
11,,2018-03-15,16.8,33.1,0.0,,,SSW,28,14:15,22.7,59,,E,19,1014.8,32.0,24,,SSE,9,1011.2
12,,2018-03-16,17.6,35.0,0.0,,,E,30,23:29,24.4,51,,NE,13,1015.9,33.9,23,,NNE,13,1012.9
13,,2018-03-17,19.7,35.7,0.0,,,N,33,11:46,25.0,55,,NE,17,1017.8,33.9,23,,NNE,11,1014.2
14,,2018-03-18,21.1,36.9,0.0,,,W,33,16:23,25.9,51,,NNE,19,1016.9,35.4,26,1.0,WNW,22,1013.1
15,,2018-03-19,21.6,37.9,0.0,,,E,33,22:51,25.9,63,,NE,22,1016.8,36.7,23,,NNW,11,1013.2
16,,2018-03-20,22.1,37.1,0.0,,,E,44,19:33,25.6,65,,NNE,19,1017.8,35.2,26,,NNW,11,1013.9
17,,2018-03-21,20.1,34.1,0.0,,,SSE,65,16:17,25.3,49,,E,11,1019.0,32.6,30,,ENE,17,1014.8
18,,2018-03-22,17.8,31.6,7.8,,,ESE,57,16:25,22.4,66,,SSE,20,1018.7,30.4,32,1.0,E,15,1015.3
19,,2018-03-23,16.5,31.1,0.2,,,ENE,35,11:58,21.6,64,,ESE,17,1018.4,28.9,37,7.0,NE,13,1015.3
20,,2018-03-24,16.8,32.8,0.0,,,NE,31,09:59,22.3,64,,E,22,1018.9,31.6,29,,NE,20,1014.1
21,,2018-03-25,18.3,32.9,0.0,,,NNE,37,09:06,22.6,66,,NE,20,1016.0,31.6,30,,NNE,19,1009.4
22,,2018-03-26,21.7,28.7,0.0,,,NNE,43,02:22,23.3,71,8.0,NNE,13,1010.8,27.0,51,2.0,W,15,1008.3
23,,2018-03-27,11.8,34.5,0.4,,,WNW,39,13:50,20.1,55,,SSE,6,1012.6,33.8,26,,NW,13,1010.1
24,,2018-03-28,17.4,33.4,0.0,,,SSW,33,15:35,23.7,57,,ENE,15,1016.0,33.3,31,1.0,SW,9,1012.7
25,,2018-03-29,18.0,34.5,0.0,,,ENE,33,21:57,23.9,56,,ENE,17,1015.2,33.3,22,,SSE,17,1011.5
26,,2018-03-30,18.2,34.8,0.0,,,E,33,22:35,24.3,60,,ENE,13,1014.3,32.9,30,,SSE,13,1011.2
27,,2018-03-31,17.7,35.4,0.0,,,ESE,43,12:06,24.5,59,,E,13,1015.9,33.7,15,,ENE,17,1012.4
28,,2018-04-04,16.5,33.5,0.0,,,E,39,10:52,25.8,44,,ESE,20,1017.6,32.2,24,8.0,ESE,15,1012.8
29,,2018-04-05,16.5,32.4,0.0,,,NE,35,20:02,24.7,48,,E,20,1017.1,30.8,23,1.0,ESE,19,1012.4
30,,2018-04-06,16.0,33.0,0.0,,,SE,33,12:33,24.5,48,,E,15,1017.8,32.6,21,1.0,SSE,20,1013.3
31,,2018-04-07,15.6,32.3,0.0,,,E,33,07:37,24.3,49,,E,19,1020.7,31.7,21,,SE,17,1016.0
32,,2018-04-08,15.3,31.9,0.0,,,ENE,31,22:31,24.3,45,,E,13,1021.5,31.2,21,,SE,13,1016.2
33,,2018-04-09,15.8,33.0,0.0,,,SSE,28,14:16,23.9,53,,NNE,19,1021.0,32.3,22,,SE,11,1015.5
34,,2018-04-10,15.4,35.8,0.0,,,SSE,44,15:41,25.6,34,,NE,13,1019.2,35.1,14,,SSW,17,1014.8
35,,2018-04-11,16.8,32.2,0.0,,,NE,31,23:48,25.2,46,,ENE,15,1022.6,31.8,25,,NE,20,1017.7
36,,2018-04-12,16.0,29.3,0.0,,,NNE,41,14:50,23.1,46,,NE,30,1022.3,28.7,26,,NNE,20,1016.6
37,,2018-04-13,17.5,31.1,0.0,,,SW,46,23:48,22.3,56,7.0,N,30,1018.6,30.4,28,2.0,N,19,1012.7
38,,2018-04-14,18.5,31.8,2.4,,,W,70,19:18,22.2,71,3.0,ENE,15,1012.9,31.1,33,,NNW,30,1007.7
39,,2018-04-15,14.7,27.4,3.6,,,WNW,48,13:49,21.9,48,,W,15,1013.4,27.1,30,,WSW,24,1011.5
40,,2018-04-16,11.2,28.9,0.0,,,WNW,33,14:57,22.4,46,, ,Calm,1017.2,28.2,25,,WNW,24,1014.1
41,,2018-04-17,12.9,30.5,0.0,,,SSW,31,14:04,22.8,43,,ESE,4,1019.3,29.9,26,,SW,13,1015.6
42,,2018-04-18,15.7,31.4,0.0,,,NE,43,18:17,23.3,53,1.0,ENE,19,1021.4,30.6,28,2.0,N,24,1016.5
43,,2018-04-19,15.2,30.1,0.0,,,WSW,43,21:01,22.0,53,,NE,22,1021.6,29.5,32,,NW,19,1016.9
44,,2018-04-20,19.1,25.6,0.0,,,SSW,39,11:03,22.8,60,8.0,NE,15,1020.3,23.4,73,8.0,NNE,15,1016.5
45,,2018-04-21,14.9,28.8,12.8,,,S,37,14:19,22.6,57,,E,17,1020.5,27.3,32,1.0,SSW,11,1016.2
46,,2018-04-22,13.6,28.2,0.2,,,SSW,31,13:29,22.0,52,,SE,11,1020.8,26.9,31,,SW,19,1016.6
47,,2018-04-23,12.2,28.5,0.0,,,SW,35,14:15,21.4,53,,ESE,9,1019.2,28.1,24,1.0,SSW,15,1014.5
48,,2018-04-24,12.1,27.9,0.0,,,SSW,48,15:06,22.2,48,,SE,13,1018.1,26.8,23,,SSW,35,1013.4
49,,2018-04-25,11.3,29.1,0.0,,,SSW,35,15:25,20.8,50,,SW,13,1015.0,28.6,30,2.0,SW,20,1010.3
50,,2018-04-26,11.3,29.5,0.0,,,SSW,48,12:34,19.6,65,,SSW,6,1015.1,27.9,26,,SSW,30,1012.4
51,,2018-04-27,10.6,28.4,0.0,,,SSW,35,16:43,22.6,46,,SE,22,1018.7,27.8,25,4.0,S,24,1016.0
52,,2018-04-28,10.6,26.9,0.0,,,SSW,35,14:43,20.0,46,,SE,17,1021.6,25.8,28,2.0,S,17,1017.6
53,,2018-04-29,9.0,25.3,0.0,,,SW,30,14:12,18.4,48,,ESE,15,1023.2,24.0,27,,SSE,17,1020.0
54,,2018-04-30,10.8,25.7,0.0,,,S,33,14:09,19.6,46,,ESE,17,1023.1,24.8,20,,ESE,20,1020.3
55,,2018-05-04,17.9,28.1,0.0,,,W,41,13:50,21.8,61,1.0,N,24,1019.2,26.2,32,1.0,WSW,30,1017.3
56,,2018-05-05,7.6,24.9,0.0,,,SW,43,14:06,15.9,36,,SSW,13,1027.0,24.6,14,,SSW,22,1024.2
57,,2018-05-06,7.9,27.0,0.0,,,NE,31,21:02,18.5,46,,E,17,1029.3,25.8,19,,E,15,1025.1
58,,2018-05-07,11.0,25.5,0.0,,,NE,37,15:37,19.9,47,,E,26,1026.4,24.8,28,1.0,NNE,20,1020.8
59,,2018-05-08,12.3,27.4,0.0,,,E,30,06:24,19.0,57,,E,15,1022.6,26.7,27,3.0,SSE,11,1019.0
