,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-04,12.9,28.0,0.0,,,SW,39,14:41,17.9,59,,S,20,1015.1,26.8,30,,WSW,28,1013.2
1,,2018-03-05,11.3,27.3,0.0,,,SSE,44,17:39,14.5,57,,SSW,17,1018.1,25.6,22,,S,22,1016.4
2,,2018-03-06,11.9,30.0,0.0,,,SSE,37,23:47,16.0,57,,SE,20,1020.9,28.0,29,,ESE,17,1019.3
3,,2018-03-07,15.9,31.2,0.0,,,E,46,13:55,20.5,46,,ENE,17,1024.2,30.0,21,,ENE,19,1021.4
4,,2018-03-08,13.8,32.4,0.0,,,ENE,33,12:29,20.9,43,,E,11,1023.8,31.2,19,,ESE,17,1021.1
5,,2018-03-09,13.7,34.6,0.0,,,ENE,30,13:16,20.8,41,,ESE,13,1024.8,33.3,17,,E,11,1021.5
6,,2018-03-10,15.0,35.5,0.0,,,NNW,28,13:43,23.2,34,,ENE,11,1024.1,33.7,16,,NNW,13,1022.0
7,,2018-03-11,13.8,37.1,0.0,,,NW,41,10:31,23.3,32,,NW,9,1022.0,35.9,11,,WSW,17,1018.7
8,,2018-03-12,10.7,28.5,0.0,,,SSE,43,01:46,13.8,62,,SSW,15,1022.2,26.1,23,,SSW,24,1019.1
9,,2018-03-13,11.9,27.5,0.0,,,S,43,09:12,16.2,55,,S,20,1022.1,26.0,25,,S,19,1018.8
10,,2018-03-14,12.4,29.3,0.0,,,WSW,30,12:48,16.3,60,,S,13,1018.9,27.2,26,,WSW,11,1014.6
11,,2018-03-15,12.0,28.5,0.0,,,WSW,33,15:17,16.6,57,,SSE,11,1015.0,27.0,23,2.0,WSW,13,1012.7
12,,2018-03-16,10.5,28.7,0.0,,,WSW,31,17:13,15.0,67,4.0,SSE,7,1015.6,27.4,20,2.0,NNW,11,1012.7
13,,2018-03-17,14.6,36.4,0.2,,,N,44,12:00,21.3,41,,NNE,15,1013.3,35.1,12,5.0,NNW,30,1009.5
14,,2018-03-18,21.2,25.8,0.0,,,WSW,74,10:57,21.6,48,6.0,W,43,1009.2,24.9,20,,WSW,43,1013.7
15,,2018-03-19,7.2,26.3,0.0,,,W,46,11:55,15.1,47,,W,17,1018.8,24.5,36,,WNW,24,1017.1
16,,2018-03-20,14.2,25.4,0.0,,,S,44,10:03,16.3,67,7.0,S,13,1024.2,24.2,23,,SSW,20,1022.5
17,,2018-03-21,10.2,30.1,0.0,,,ENE,48,09:33,15.3,57,,ESE,17,1024.5,28.8,28,,ENE,20,1020.5
18,,2018-03-22,15.1,28.6,0.0,,,ENE,50,23:16,18.0,50,2.0,ENE,28,1023.3,27.2,34,6.0,NNE,22,1020.2
19,,2018-03-23,17.5,28.1,0.0,,,NE,37,03:34,17.5,67,8.0,ENE,19,1021.1,26.0,44,,ENE,19,1017.0
20,,2018-03-24,15.8,33.1,1.0,,,W,61,13:09,20.6,61,3.0,N,17,1013.1,22.2,75,8.0,SSE,19,1010.2
21,,2018-03-25,17.8,26.4,3.6,,,SW,69,21:26,18.6,69,8.0,WNW,28,1007.6,24.3,39,5.0,W,39,1004.0
22,,2018-03-26,6.2,21.9,1.2,,,SW,61,23:55,10.0,77,,WNW,20,1013.9,20.8,31,4.0,SW,24,1012.9
23,,2018-03-27,6.0,26.1,0.0,,,N,28,11:16,11.2,68,3.0,SSE,2,1017.3,24.8,22,1.0,N,13,1013.7
24,,2018-03-28,11.2,33.3,0.0,,,WNW,41,13:23,18.3,31,1.0,N,15,1014.2,32.8,10,,WNW,26,1012.7
25,,2018-03-29,12.6,28.3,0.0,,,WSW,33,15:58,14.5,82,,SW,15,1016.9,26.6,28,,WSW,20,1014.4
26,,2018-03-30,9.2,26.7,0.0,,,SW,37,15:08,14.5,69,,SW,17,1017.9,25.0,35,,SW,20,1016.1
27,,2018-03-31,10.1,28.1,0.0,,,W,39,15:42,14.1,72,,SE,9,1018.4,26.8,27,,W,19,1015.1
28,,2018-04-04,8.2,28.9,0.0,,,SSE,20,01:19,15.4,62,,SSE,7,1020.4,28.3,18,,NE,9,1015.7
29,,2018-04-05,7.4,29.1,0.0,,,SW,35,16:12,18.6,37,,SSW,6,1015.9,28.4,15,,SW,20,1013.8
30,,2018-04-06,7.7,26.3,0.0,,,S,35,13:41,15.4,62,,SSE,13,1020.6,24.8,28,,S,15,1017.7
31,,2018-04-07,7.7,27.2,0.0,,,ENE,22,09:47,16.6,60,,E,13,1021.5,26.7,25,,SE,9,1018.1
32,,2018-04-08,8.9,34.5,0.0,,,NW,41,13:46,20.9,33,,NNE,19,1017.8,33.9,11,,WNW,20,1013.5
33,,2018-04-09,15.9,34.5,0.0,,,SSE,28,15:42,23.9,28,1.0,S,7,1018.8,32.8,17,,SE,6,1015.1
34,,2018-04-10,15.8,37.8,0.0,,,WNW,31,14:59,23.9,22,,SSW,9,1017.3,37.3,9,,WNW,22,1014.1
35,,2018-04-11,17.4,39.0,0.0,,,WNW,54,13:40,26.3,23,,N,11,1015.1,38.0,8,,NNW,33,1011.2
36,,2018-04-12,22.9,28.8,0.0,,,N,48,03:03,23.7,46,,W,20,1011.8,28.4,26,,WNW,20,1010.0
37,,2018-04-13,9.2,27.3,0.0,,,WSW,65,20:54,18.9,52,,WNW,9,1011.7,25.6,27,1.0,NNW,28,1005.0
38,,2018-04-14,11.1,19.8,0.0,,,NW,87,12:52,15.4,54,,NNW,33,1004.3,15.7,75,1.0,W,48,1001.6
39,,2018-04-15,9.7,23.1,2.0,,,WNW,61,11:54,15.3,70,8.0,NW,31,1009.2,21.7,54,4.0,WNW,39,1008.7
40,,2018-04-16,14.6,24.4,0.0,,,WSW,52,14:40,17.9,72,7.0,W,30,1015.4,22.6,48,7.0,SW,30,1015.1
41,,2018-04-17,7.6,21.4,0.0,,,SE,33,10:08,13.5,52,,SSE,17,1024.7,20.6,30,,SSE,17,1021.8
42,,2018-04-18,2.7,23.0,0.0,,,NW,20,14:05,10.3,70,,SE,11,1022.7,21.6,27,,N,7,1018.4
43,,2018-04-19,7.0,27.4,0.0,,,SW,24,12:22,16.9,41,, ,Calm,1018.9,26.4,22,,SW,11,1017.1
44,,2018-04-20,8.8,28.8,0.0,,,SSE,41,15:37,16.2,46,,SE,13,1021.4,28.3,22,,SSE,17,1018.3
45,,2018-04-21,6.9,29.3,0.0,,,SW,28,08:14,16.4,48,,S,11,1022.3,28.0,22,,ESE,6,1018.5
46,,2018-04-22,10.3,30.2,0.0,,,NNW,24,14:25,17.0,52,,SSE,9,1021.9,29.7,20,,NNW,7,1018.2
47,,2018-04-23,10.2,32.4,0.0,,,NW,39,13:36,19.4,39,,N,11,1018.9,31.8,14,,NW,20,1015.3
48,,2018-04-24,13.4,32.1,0.0,,,WSW,50,15:39,16.3,44,,N,6,1017.1,30.4,20,,WSW,28,1014.6
49,,2018-04-25,13.9,25.5,0.0,,,WSW,33,12:03,16.4,73,,SW,13,1017.5,23.7,32,,W,17,1014.8
50,,2018-04-26,8.0,22.4,0.0,,,SW,39,11:51,14.0,74,,SW,17,1021.1,21.6,37,,SW,24,1019.6
51,,2018-04-27,5.6,21.6,0.0,,,S,30,14:47,13.0,64,,SSE,17,1026.2,20.9,32,,SSE,15,1023.3
52,,2018-04-28,6.1,24.7,0.0,,,ESE,20,08:47,11.9,71,,SE,13,1026.1,23.6,29,,NE,9,1023.7
53,,2018-04-29,6.6,22.2,0.0,,,S,30,14:17,12.6,67,,SSE,15,1028.6,21.7,32,,S,11,1026.1
54,,2018-04-30,4.9,22.9,0.0,,,ESE,24,09:32,12.1,74,,ESE,11,1028.6,21.9,28,,SE,9,1026.1
55,,2018-05-04,10.5,17.9,9.8,,,W,52,10:20,11.5,75,,WNW,37,1016.6,16.7,53,,W,30,1019.3
56,,2018-05-05,6.7,21.0,0.2,,,W,31,11:52,12.3,81,,W,20,1029.6,20.4,45,,W,13,1029.1
57,,2018-05-06,6.6,21.3,0.0,,,WNW,17,15:08,12.9,86,,W,4,1033.1,21.0,44,,WSW,9,1028.2
58,,2018-05-07,7.4,22.6,0.0,,,NNW,48,12:40,14.3,61,,NNE,19,1021.9,21.7,29,,NW,30,1017.1
59,,2018-05-08,6.2,22.0,0.0,,,SW,28,15:23,12.0,74,,S,11,1022.4,22.0,36,,WNW,17,1020.4
60,,2018-05-09,4.4,21.0,0.0,,,W,37,13:37,11.6,82,,WSW,6,1021.8,20.4,40,,W,22,1017.2
61,,2018-05-10,7.2,12.8,0.6,,,WSW,65,00:07,9.4,76,,W,26,1015.7,11.0,61,,W,30,1011.2
62,,2018-05-11,6.2,15.1,1.6,,,SW,69,12:06,9.2,76,,WSW,39,1015.9,13.8,62,,SW,41,1016.4
63,,2018-05-12,8.1,19.0,0.0,,,S,50,10:41,11.5,66,,SSW,24,1023.8,18.6,45,,S,26,1023.1
64,,2018-05-13,8.1,19.0,0.0,,,S,37,12:19,12.0,71,,SSW,22,1028.9,18.5,41,,SSW,20,1026.6
65,,2018-05-14,2.4,19.6,0.0,,,NW,24,15:03,8.7,87,,SSE,9,1029.0,19.4,37,,W,7,1025.1
66,,2018-05-15,5.0,17.8,0.0,,,S,39,17:18,10.0,87,,SSW,11,1027.3,17.0,50,,SSW,20,1025.5
67,,2018-05-16,4.3,16.5,0.0,,,SSE,39,11:33,9.0,73,,S,13,1031.2,15.5,41,,S,19,1029.0
68,,2018-05-17,2.8,14.8,0.0,,,SW,39,14:00,9.1,68,,SSW,9,1030.2,14.1,48,,SSW,20,1027.4
69,,2018-05-18,9.1,19.1,0.0,,,SW,48,14:19,12.0,90,8.0,W,20,1025.7,17.1,57,,SSW,28,1023.9
