,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-05,22.3,31.4,0.0,,,,,,26.9,71.0,,E,7,,27.6,70.0,,E,33.0,
1,,2018-03-06,23.0,30.5,,,,ENE,37.0,10:26,25.4,75.0,,E,17,,28.5,64.0,,E,22.0,
2,,2018-03-07,22.9,29.7,,,,,,,22.9,89.0,,E,22,,28.3,59.0,,ENE,24.0,
3,,2018-03-08,,,,,,,,,,,,,,,23.4,92.0,,E,17.0,
4,,2018-03-09,,,,,,,,,,,,,,,,,,,,
5,,2018-03-10,,,,,,,,,,,,,,,,,,,,
6,,2018-03-11,,,,,,,,,,,,,,,,,,,,
7,,2018-03-12,,,,,,,,,,,,,,,,,,,,
8,,2018-03-13,,,,,,,,,,,,,,,,,,,,
9,,2018-03-14,,,,,,,,,,,,,,,,,,,,
10,,2018-03-15,,,,,,,,,,,,,,,,,,,,
11,,2018-03-16,,,,,,,,,,,,,,,,,,,,
12,,2018-03-17,,,,,,,,,,,,,,,,,,,,
13,,2018-03-18,,,,,,,,,,,,,,,,,,,,
14,,2018-03-19,,,,,,,,,,,,,,,,,,,,
15,,2018-03-20,,32.5,,,,,,,,,,,,,31.3,53.0,,ESE,13.0,
16,,2018-03-21,22.4,31.2,,,,ENE,46.0,13:59,27.6,70.0,,E,13,,25.9,82.0,,E,17.0,
17,,2018-03-22,19.4,30.1,0.6,,,ENE,24.0,13:44,23.4,78.0,,ESE,2,,29.4,56.0,,ENE,15.0,
18,,2018-03-23,21.1,27.2,0.0,,,E,26.0,13:03,24.2,78.0,, ,Calm,,24.8,75.0,,ENE,7.0,
19,,2018-03-24,21.7,27.0,1.6,,,E,43.0,10:34,23.7,86.0,,E,17,,22.7,96.0,,E,11.0,
20,,2018-03-25,21.1,27.9,10.6,,,ENE,41.0,13:54,24.6,83.0,,E,19,,26.7,73.0,,NE,13.0,
21,,2018-03-26,22.1,,13.2,,,,,,23.4,97.0,,ESE,2,,22.5,95.0,,E,11.0,
22,,2018-03-27,,,,,,,,,,,,,,,,,,,,
23,,2018-03-28,,,,,,,,,,,,,,,28.6,74.0,,ENE,19.0,
24,,2018-03-29,19.9,,,,,,,,25.6,72.0,,ENE,4,,31.7,39.0,,S,9.0,
25,,2018-03-30,,,,,,,,,,,,,,,,,,,,
26,,2018-04-05,,,,,,,,,,,,,,,,,,,,
27,,2018-04-06,,,,,,,,,,,,,,,,,,,,
28,,2018-04-07,,,,,,,,,,,,,,,,,,,,
29,,2018-04-08,,,,,,,,,,,,,,,,,,,,
30,,2018-04-09,,,,,,,,,,,,,,,29.0,56.0,,E,11.0,
31,,2018-04-10,18.0,30.0,,,,ESE,37.0,11:18,24.1,69.0,,E,2,,28.3,45.0,,ESE,19.0,
32,,2018-04-11,15.8,28.2,0.0,,,ENE,44.0,12:00,24.7,65.0,,E,11,,26.7,60.0,,ENE,17.0,
33,,2018-04-12,17.0,28.2,0.0,,,ENE,41.0,13:03,24.1,73.0,,E,13,,27.3,56.0,,ENE,20.0,
34,,2018-04-13,18.9,28.4,0.0,,,ENE,35.0,16:30,23.8,80.0,,E,11,,27.1,61.0,,ENE,19.0,
35,,2018-04-14,18.8,29.9,,,,,,,22.0,90.0,,SSW,6,,28.7,61.0,,E,11.0,
36,,2018-04-15,18.6,30.7,0.0,,,ENE,33.0,16:26,23.4,78.0,,SSE,4,,29.5,51.0,,ESE,20.0,
37,,2018-04-16,19.4,30.2,0.0,,,ENE,35.0,10:25,25.3,76.0,,E,19,,28.7,60.0,,E,17.0,
38,,2018-04-17,19.9,30.5,0.0,,,NE,33.0,09:53,26.3,74.0,,ENE,11,,28.0,63.0,,ENE,17.0,
39,,2018-04-18,20.1,29.7,0.0,,,E,33.0,10:16,24.6,72.0,,ENE,13,,27.4,57.0,,ENE,19.0,
40,,2018-04-19,16.3,29.9,0.0,,,ENE,33.0,16:28,24.5,70.0,,ENE,7,,29.6,45.0,,ESE,13.0,
41,,2018-04-20,17.4,30.0,0.0,,,ENE,35.0,16:02,23.6,73.0,,E,4,,29.1,47.0,,ENE,20.0,
42,,2018-04-21,17.6,30.6,0.0,,,E,28.0,13:33,23.1,73.0,,W,2,,28.8,45.0,,ESE,13.0,
43,,2018-04-22,18.5,29.9,0.0,,,E,31.0,11:47,25.4,68.0,,ENE,6,,28.7,43.0,,E,15.0,
