,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-05,22.7,34.1,20.2,,,SSE,50.0,18:25,25.8,75,,ESE,17,1011.0,32.2,42,,SSE,20,1008.2
1,,2018-03-06,21.3,35.5,0.2,,,ESE,57.0,18:07,26.5,17,,SE,35,1011.7,34.4,28,,SE,30,1008.1
2,,2018-03-07,24.1,28.5,0.0,,,E,56.0,08:37,26.2,59,,E,44,1013.2,28.1,53,,E,33,1011.2
3,,2018-03-08,25.1,30.6,0.0,,,E,50.0,08:37,26.1,54,,E,37,1014.9,29.1,42,,E,33,1012.7
4,,2018-03-09,21.1,28.3,0.0,,,NE,43.0,00:02,23.0,69,,ESE,24,1017.4,26.7,50,,ESE,24,1016.0
5,,2018-03-10,21.6,34.7,0.6,,,ENE,48.0,10:15,27.6,38,,ENE,35,1018.9,33.5,22,,E,26,1016.0
6,,2018-03-11,20.1,35.4,0.0,,,ESE,50.0,15:50,27.7,34,,ENE,20,1020.0,33.7,18,,ESE,26,1015.8
7,,2018-03-12,21.1,37.9,0.0,,,ESE,48.0,14:30,28.8,23,,ESE,11,1016.4,36.6,12,,ESE,22,1012.4
8,,2018-03-13,22.7,36.1,0.0,,,SE,44.0,09:37,28.0,12,,SE,33,1015.9,34.8,11,,S,19,1012.1
9,,2018-03-14,19.8,36.0,0.0,,,SSE,46.0,12:28,25.5,18,,SE,30,1014.8,35.4,10,,SE,11,1010.0
10,,2018-03-15,21.2,37.8,0.0,,,WSW,35.0,15:49,28.1,16,,ESE,9,1012.5,36.3,10,,NE,9,1009.1
11,,2018-03-16,22.8,39.0,0.0,,,SSE,30.0,02:35,29.2,17,,ENE,11,1013.0,37.5,9,,SW,13,1009.6
12,,2018-03-17,24.0,40.5,0.0,,,N,35.0,12:35,32.8,19,,N,15,1013.4,39.1,11,,N,9,1009.3
13,,2018-03-18,27.2,41.3,0.0,,,SW,41.0,16:54,35.6,20,,NW,24,1013.2,39.8,10,,WSW,13,1009.7
14,,2018-03-19,25.6,40.2,0.0,,,SSE,43.0,22:07,30.5,23,,ESE,30,1014.7,38.9,12,,SSW,13,1011.8
15,,2018-03-20,24.9,38.5,0.0,,,SSE,50.0,18:39,28.5,12,,SE,39,1016.5,37.5,9,,SE,26,1012.4
16,,2018-03-21,23.0,34.6,0.0,,,ESE,59.0,20:20,26.0,26,,ESE,22,1014.9,33.9,17,,S,35,1011.8
17,,2018-03-22,21.7,35.4,1.4,,,SE,70.0,15:05,24.7,60,,ESE,22,1014.0,33.1,28,,SE,31,1009.2
18,,2018-03-23,20.8,31.3,0.4,,,NE,44.0,12:42,26.1,53,,ESE,13,1013.8,27.8,53,,SSW,9,1010.2
19,,2018-03-24,20.2,33.4,1.2,,,SE,28.0,16:07,25.0,62,,NNE,13,1014.6,30.7,41,,WSW,9,1010.9
20,,2018-03-25,24.1,36.1,0.0,,,NW,31.0,15:06,30.1,43,,N,13,1011.6,35.0,30,,NNW,13,1006.8
21,,2018-03-26,21.9,31.8,0.0,,,SSE,67.0,07:56,23.9,31,,SSE,46,1012.5,30.6,20,,SE,20,1008.6
22,,2018-03-27,16.6,34.4,0.0,,,SSE,43.0,02:04,21.3,25,,SE,31,1013.0,33.1,23,,S,13,1009.1
23,,2018-03-28,20.5,37.6,0.0,,,SSE,30.0,17:16,28.4,14,,ENE,20,1014.4,36.7,13,,SSE,7,1010.7
24,,2018-03-29,20.6,38.3,0.0,,,S,39.0,16:40,28.0,9,,ESE,19,1013.9,37.4,4,,SE,19,1010.1
25,,2018-03-30,21.6,38.1,0.0,,,SE,44.0,16:08,27.7,19,,SE,30,1013.4,37.0,10,,SSE,24,1010.4
26,,2018-03-31,21.6,37.5,0.0,,,SSE,33.0,08:47,26.5,22,,SE,28,1013.6,36.7,16,,NE,9,1009.4
27,,2018-04-05,22.2,35.8,0.0,,,SE,43.0,16:42,28.4,26,,NE,17,1013.2,34.5,15,,SE,20,1010.0
28,,2018-04-06,21.7,36.4,0.0,,,ESE,50.0,13:17,28.8,26,,ENE,9,1014.8,34.6,16,,ESE,22,1011.7
29,,2018-04-07,21.1,35.9,0.0,,,E,54.0,11:41,27.9,24,,ESE,17,1016.6,34.9,12,,ESE,24,1012.7
30,,2018-04-08,21.4,35.8,,,,,,,28.7,27,,NE,20,1017.3,34.6,13,,S,15,1013.6
31,,2018-04-09,21.8,36.3,0.0,,,E,33.0,13:26,28.4,24,,ENE,15,1018.1,35.3,14,,E,19,1014.1
32,,2018-04-10,21.0,37.5,0.0,,,E,57.0,13:40,28.6,17,,E,13,1018.1,36.3,9,,E,35,1014.0
33,,2018-04-11,22.3,37.7,0.0,,,N,41.0,12:15,29.6,18,,NNE,22,1016.8,37.4,10,,NNE,22,1013.0
34,,2018-04-12,21.9,35.6,0.0,,,N,43.0,09:49,28.5,28,,N,26,1015.4,34.6,21,,NNW,9,1011.9
35,,2018-04-13,24.3,35.4,0.0,,,NNW,39.0,08:16,28.5,42,,N,30,1014.4,34.0,23,,WNW,19,1010.1
36,,2018-04-14,21.6,33.2,0.0,,,WSW,48.0,14:06,27.5,27,,SW,19,1013.0,31.3,13,,WSW,30,1010.3
37,,2018-04-15,16.0,29.7,0.0,,,SW,33.0,15:52,22.5,39,,SW,17,1016.2,28.3,26,,SW,13,1013.1
38,,2018-04-16,17.5,31.2,0.0,,,SW,31.0,15:46,23.8,37,,ESE,19,1018.3,30.3,23,,SW,15,1015.5
39,,2018-04-17,18.8,31.2,0.0,,,ESE,39.0,12:47,24.1,38,,E,24,1019.5,30.6,24,,ESE,17,1015.7
40,,2018-04-18,19.0,33.3,0.0,,,E,30.0,09:57,22.9,36,,ESE,20,1017.6,32.9,17,,SSE,7,1013.0
41,,2018-04-19,19.6,35.0,0.0,,,S,28.0,20:35,24.5,32,,ESE,19,1015.4,34.1,14,,SW,13,1012.2
42,,2018-04-20,18.8,35.0,,,,,,,24.2,49,,E,15,1016.9,34.1,19,,SSE,9,1012.9
43,,2018-04-21,20.2,33.6,0.0,,,ESE,43.0,16:55,25.8,39,,ENE,19,1018.0,33.2,19,,ESE,20,1014.7
44,,2018-04-22,19.6,33.3,0.0,,,SE,37.0,14:50,26.2,31,,ESE,15,1019.0,32.5,19,,SE,24,1015.5
45,,2018-04-23,,32.9,,,,,,,25.7,29,,ENE,17,1018.1,31.7,14,,SSE,13,1015.2
46,,2018-04-24,17.8,32.3,0.0,,,NE,28.0,11:23,24.3,25,,ENE,13,1018.3,31.2,12,,S,11,1014.3
47,,2018-04-25,19.8,32.6,0.0,,,E,35.0,11:20,24.7,20,,NE,11,1016.0,31.7,10,,ESE,19,1012.6
48,,2018-04-26,18.4,32.7,0.0,,,SE,43.0,15:56,24.8,25,,E,17,1018.0,32.0,13,,ESE,20,1015.3
49,,2018-04-27,18.3,29.2,0.0,,,ESE,41.0,09:23,21.1,40,,SE,31,1021.6,27.4,21,,SE,30,1019.0
50,,2018-04-28,14.1,28.4,0.0,,,S,35.0,15:44,18.5,34,,SE,24,1022.0,27.2,17,,SSE,20,1017.8
51,,2018-04-29,15.1,29.2,0.0,,,SE,43.0,12:42,20.2,33,,ESE,20,1022.4,28.2,18,,SE,30,1019.3
52,,2018-04-30,14.0,27.9,0.0,,,ESE,46.0,11:30,18.8,33,,SE,20,1023.9,26.9,16,,ESE,26,1019.5
53,,2018-05-05,9.7,23.3,0.0,,,ESE,44.0,11:08,14.9,36,,ESE,24,1029.2,23.1,18,,ESE,22,1026.0
54,,2018-05-06,10.5,25.5,0.0,,,ESE,50.0,14:40,15.3,37,,ESE,26,1028.8,24.6,14,,ESE,31,1023.7
55,,2018-05-07,10.8,30.3,0.0,,,NW,35.0,13:44,18.2,25,,ESE,11,1021.2,29.0,17,,WNW,19,1016.9
56,,2018-05-08,14.2,29.1,0.0,,,S,28.0,00:01,19.7,18,,SSW,11,1020.1,28.2,12,,SW,11,1017.6
57,,2018-05-09,8.6,28.3,0.0,,,SW,24.0,13:11,16.0,20,,SW,4,1021.4,27.7,8,,W,11,1017.9
58,,2018-05-10,9.9,23.7,0.0,,,SSW,44.0,16:20,16.9,39,,SSW,24,1021.2,22.6,27,,SSW,26,1017.9
59,,2018-05-11,9.6,19.4,0.0,,,S,52.0,13:57,12.4,50,,SSE,28,1025.1,18.6,23,,SSW,30,1022.2
60,,2018-05-12,6.8,19.8,0.0,,,S,44.0,11:45,12.1,49,,S,28,1026.0,19.0,32,,SSW,30,1022.6
61,,2018-05-13,9.2,22.0,0.0,,,SE,43.0,13:22,13.2,50,,SSE,26,1026.0,21.2,33,,SSE,24,1022.7
62,,2018-05-14,8.8,23.1,0.0,,,SE,33.0,12:20,13.0,55,,SE,20,1026.0,22.2,24,,SE,11,1022.6
63,,2018-05-15,9.5,23.1,0.0,,,SSE,35.0,14:38,13.7,48,,SE,17,1025.2,22.2,25,,SSW,22,1021.8
64,,2018-05-16,9.7,22.5,0.0,,,SSE,44.0,20:29,13.2,54,,SE,26,1025.6,21.8,23,,ESE,26,1022.6
65,,2018-05-17,7.8,22.3,0.0,,,SSE,37.0,15:51,11.8,45,,SE,24,1026.2,21.6,23,,SE,20,1023.5
66,,2018-05-18,7.4,20.9,0.0,,,SE,35.0,15:07,11.1,47,,SE,20,1026.3,19.8,23,,S,24,1023.3
67,,2018-05-19,7.2,22.6,0.0,,,ESE,31.0,11:29,12.1,58,,ESE,17,1025.6,21.4,20,,SE,19,1022.0
68,,2018-05-20,9.8,22.8,0.0,,,SSE,48.0,14:27,14.4,48,,ESE,17,1026.5,21.6,23,,SSE,28,1023.4
69,,2018-05-21,8.2,23.0,0.0,,,SE,41.0,14:34,11.9,52,,SE,20,1027.8,22.5,24,,SSE,28,1025.4
70,,2018-05-22,8.9,22.6,0.0,,,SE,44.0,12:47,14.1,57,,SE,24,1029.0,22.0,27,,SSE,28,1025.0
71,,2018-05-23,8.7,,0.0,,,,,,12.5,59,,SE,24,1026.7,22.5,34,,SSE,20,1022.2
72,,2018-05-24,12.6,23.6,,,,ESE,41.0,14:03,15.2,58,,ESE,19,1023.1,23.1,34,,ESE,20,1020.0
73,,2018-05-25,10.1,25.3,0.0,,,E,28.0,11:52,14.2,58,,ESE,19,1023.3,24.2,28,,ESE,11,1019.3
74,,2018-05-26,13.2,28.5,0.0,,,NE,46.0,16:16,18.4,42,,ENE,20,1022.2,27.4,28,,NNE,24,1019.4
75,,2018-05-27,14.1,27.4,0.0,,,NNE,46.0,10:07,19.9,43,,NE,24,1021.9,26.4,29,,NNE,19,1018.6
76,,2018-05-28,14.7,28.5,0.0,,,NNE,33.0,11:14,20.2,35,,NNE,19,1020.0,27.5,23,,NW,13,1017.1
77,,2018-05-29,15.3,29.2,0.0,,,SSW,43.0,19:08,21.4,36,,N,11,1019.5,28.5,24,,W,20,1017.4
78,,2018-05-30,10.3,19.3,0.0,,,SE,50.0,11:51,12.7,46,,SSE,31,1027.1,18.6,23,,SE,26,1024.8
79,,2018-05-31,5.5,19.6,0.0,,,ESE,39.0,10:21,10.2,52,,ESE,24,1029.2,19.0,22,,SE,24,1025.9
80,,2018-06-05,7.1,19.7,0.0,,,SSE,33.0,14:09,11.5,56,,SE,15,1025.4,19.0,29,,SE,19,1022.6
81,,2018-06-06,6.0,22.5,0.0,,,ENE,30.0,12:25,10.6,47,,SE,15,1023.7,21.3,19,,E,13,1021.4
