,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-05,12.9,26.7,0.0,,,SE,50.0,16:58,16.8,61,,SSE,17,1021.4,25.0,28,,SE,26,1019.8
1,,2018-03-06,8.7,27.9,0.0,,,SE,48.0,16:32,15.3,72,,ENE,7,1023.1,26.3,25,,SE,26,1019.9
2,,2018-03-07,9.6,35.4,0.0,,,SSE,43.0,18:55,17.5,83,,SSE,13,1019.7,33.4,17,,ENE,11,1015.5
3,,2018-03-08,17.1,36.3,0.0,,,SE,39.0,17:33,25.5,34,,E,11,1018.7,34.1,15,,SE,20,1015.8
4,,2018-03-09,19.4,37.2,0.0,,,NE,48.0,14:50,26.1,38,,E,13,1020.2,35.8,15,,E,17,1016.7
5,,2018-03-10,19.7,37.0,0.0,,,S,48.0,17:42,26.9,34,,NNW,9,1021.4,35.4,17,,SSW,19,1019.5
6,,2018-03-11,16.5,34.0,0.0,,,ESE,44.0,17:20,19.9,70,,SSE,13,1024.3,33.3,27,,SE,22,1022.2
7,,2018-03-12,14.0,27.9,0.0,,,SE,44.0,09:13,16.9,67,,SSE,22,1026.0,27.2,29,,SE,24,1023.2
8,,2018-03-13,9.6,27.3,0.0,,,SSE,39.0,13:51,15.3,71,,SSE,13,1025.5,25.6,28,,SSE,26,1022.0
9,,2018-03-14,8.0,29.0,0.0,,,SSW,44.0,17:11,14.5,73,,SSE,9,1022.1,26.8,28,,S,7,1017.3
10,,2018-03-15,8.7,29.4,0.0,,,SSW,35.0,18:55,14.7,76,,ENE,7,1017.0,27.7,24,,E,6,1014.4
11,,2018-03-16,14.7,28.1,0.0,,,NNE,39.0,22:42,22.3,42,,N,15,1012.5,25.1,39,,ESE,13,1011.8
12,,2018-03-17,19.7,35.2,0.2,,,NW,56.0,11:41,25.8,17,,NNW,13,1007.8,29.6,40,,WSW,31,1006.3
13,,2018-03-18,13.3,24.2,0.2,,,SSW,52.0,12:08,16.7,60,,SW,19,1018.4,23.1,29,,W,28,1017.9
14,,2018-03-19,10.6,25.2,0.2,,,SSW,44.0,15:10,16.8,65,,WNW,11,1021.6,24.0,47,,SW,20,1021.1
15,,2018-03-20,13.5,25.5,0.0,,,SSE,48.0,16:22,17.3,81,,SE,13,1026.5,23.7,39,,SE,24,1024.0
16,,2018-03-21,10.4,26.2,0.0,,,ESE,35.0,08:49,14.4,69,,ESE,13,1024.2,24.6,28,,SSE,19,1019.2
17,,2018-03-22,8.5,32.0,0.0,,,SSW,43.0,17:00,11.2,73,, ,Calm,1018.2,30.0,18,,S,9,1014.5
18,,2018-03-23,9.6,35.9,0.0,,,WSW,41.0,17:03,23.3,39,,N,15,1014.4,33.9,12,,N,11,1011.6
19,,2018-03-24,16.9,35.3,0.0,,,WNW,65.0,12:50,26.1,30,,WNW,24,1011.8,34.0,18,,WNW,50,1009.7
20,,2018-03-25,15.9,23.7,1.8,,,SSW,56.0,15:16,16.4,87,,SW,19,1014.6,21.3,42,,WSW,35,1013.9
21,,2018-03-26,13.5,23.9,0.2,,,SW,33.0,18:38,15.3,57,,SSE,9,1018.5,22.6,28,,SSE,17,1015.4
22,,2018-03-27,13.5,33.9,0.0,,,NNW,48.0,11:12,17.6,47,,NNE,24,1013.1,31.4,13,,NNW,31,1008.3
23,,2018-03-28,16.1,27.7,0.0,,,SW,39.0,15:43,18.6,70,,S,13,1017.0,25.7,36,,SSW,17,1016.0
24,,2018-03-29,6.6,26.9,0.0,,,SW,44.0,16:38,13.6,72,, ,Calm,1020.6,25.7,30,,SW,19,1018.0
25,,2018-03-30,8.3,26.8,0.0,,,SSW,37.0,14:21,15.8,81,, ,Calm,1021.0,25.7,36,,S,17,1018.8
26,,2018-03-31,7.9,31.3,0.0,,,SW,35.0,17:22,16.3,81,,ENE,6,1017.9,29.8,25,,WNW,9,1014.4
27,,2018-04-05,7.4,27.8,0.0,,,S,35.0,17:56,14.2,95,,SSE,11,1018.6,26.2,28,,S,15,1016.1
28,,2018-04-06,5.4,28.5,0.0,,,SE,31.0,10:33,16.9,68,,ESE,15,1020.8,27.3,27,,ESE,13,1016.8
29,,2018-04-07,7.1,34.1,0.0,,,WNW,39.0,12:24,23.9,34,,N,22,1017.2,33.3,12,,W,20,1013.8
30,,2018-04-08,17.0,38.2,0.0,,,N,52.0,10:15,29.4,14,,N,30,1014.5,34.7,13,,SW,26,1012.7
31,,2018-04-09,19.8,40.0,0.0,,,NW,59.0,10:25,32.3,12,,NNW,31,1014.8,39.1,8,,NW,31,1012.1
32,,2018-04-10,22.4,39.5,0.0,,,NW,46.0,14:26,29.0,16,,NNW,9,1016.6,38.8,9,,NW,26,1012.7
33,,2018-04-11,15.3,38.1,0.0,,,NW,80.0,15:06,32.7,13,,N,33,1011.0,36.1,11,,NNW,44,1006.1
34,,2018-04-12,13.2,25.0,0.0,,,SW,37.0,11:15,18.8,65,,SW,17,1016.2,24.0,33,,W,19,1013.2
35,,2018-04-13,10.8,27.2,0.0,,,WNW,83.0,13:09,18.3,60,,NNW,24,1011.3,22.2,42,,W,56,1008.8
36,,2018-04-14,11.6,22.3,1.2,,,WSW,70.0,12:13,19.4,66,,W,43,1011.8,19.2,68,,SW,39,1012.0
37,,2018-04-15,13.9,23.6,1.6,,,WSW,50.0,14:34,17.8,88,,W,26,1016.7,22.0,53,,WSW,31,1016.2
38,,2018-04-16,15.4,23.2,0.6,,,S,35.0,12:41,17.3,92,,WSW,15,1021.1,22.3,59,,SSE,15,1019.7
39,,2018-04-17,9.0,25.1,0.2,,,E,35.0,11:54,15.7,85,,E,13,1023.9,24.4,40,,E,9,1020.1
40,,2018-04-18,11.6,30.3,0.0,,,NW,35.0,11:59,23.0,46,,N,20,1018.5,28.7,27,,NW,9,1014.0
41,,2018-04-19,17.6,35.1,0.0,,,NNE,50.0,16:29,25.7,28,,N,28,1015.0,34.0,15,,N,22,1012.2
42,,2018-04-20,20.8,35.3,0.0,,,NNE,54.0,11:50,27.4,22,,N,37,1016.2,33.4,15,,N,22,1014.2
43,,2018-04-21,15.7,33.2,0.0,,,WSW,46.0,01:23,22.2,49,,SE,7,1020.2,32.6,19,,SW,11,1017.1
44,,2018-04-22,10.8,33.7,0.0,,,WSW,43.0,15:36,20.9,51,,ESE,9,1018.5,33.4,16,,W,20,1015.4
45,,2018-04-23,11.5,31.4,0.0,,,WNW,67.0,11:18,25.6,30,,N,30,1015.3,27.7,30,,NW,13,1015.2
46,,2018-04-24,14.3,27.4,0.0,,,NNW,39.0,01:07,19.6,79,,WSW,11,1019.3,26.8,33,,WNW,17,1016.9
47,,2018-04-25,10.8,25.2,0.0,,,SW,37.0,16:22,17.2,72,,S,9,1019.3,23.5,39,,SSW,26,1016.5
48,,2018-04-26,5.6,24.0,0.0,,,SSE,35.0,11:41,16.1,70,,ESE,9,1024.1,23.7,30,,SE,15,1020.8
49,,2018-04-27,6.1,26.3,0.0,,,SW,31.0,14:11,16.6,69,,ENE,15,1025.4,25.3,25,,S,17,1022.4
50,,2018-04-28,7.7,26.1,0.0,,,SSW,31.0,14:25,15.2,71,,E,7,1025.9,25.3,33,,S,15,1024.1
51,,2018-04-29,5.2,25.6,0.0,,,ESE,35.0,10:47,12.7,85,,SSE,9,1030.1,24.9,25,,ESE,17,1026.1
52,,2018-04-30,4.9,27.3,0.0,,,ENE,28.0,10:33,19.3,45,,NE,15,1027.1,27.0,17,,ENE,9,1023.2
53,,2018-05-05,7.7,21.6,0.0,,,NNW,26.0,07:00,14.7,69,,NNW,17,1031.6,20.2,41,,S,9,1030.6
54,,2018-05-06,5.5,23.2,0.0,,,NNE,35.0,11:52,16.0,57,,NNE,17,1031.3,22.1,29,,NNW,22,1025.0
55,,2018-05-07,14.0,25.5,0.0,,,NNW,61.0,11:19,17.8,30,,N,39,1017.0,23.2,44,,W,28,1015.9
56,,2018-05-08,5.3,20.8,0.0,,,SW,22.0,18:33,13.7,68,,NE,2,1024.2,19.5,42,,SSE,9,1021.5
57,,2018-05-09,7.6,20.3,0.0,,,WSW,43.0,14:31,13.3,77,,NNE,2,1023.5,19.1,46,,WSW,26,1021.7
58,,2018-05-10,8.9,17.2,1.2,,,SSW,52.0,15:00,13.5,67,,SSW,15,1027.2,16.2,44,,SSW,26,1025.8
59,,2018-05-11,8.4,18.4,0.0,,,S,43.0,10:30,13.7,56,,S,20,1030.5,16.9,46,,SSW,20,1028.9
60,,2018-05-12,9.0,19.4,0.0,,,SE,35.0,10:18,13.9,56,,SSE,15,1032.4,18.7,38,,SSE,20,1030.1
61,,2018-05-13,3.0,21.5,0.0,,,SE,28.0,10:28,12.1,85,,E,6,1033.0,20.9,42,,SSE,15,1029.4
62,,2018-05-14,2.6,20.3,0.0,,,SSW,30.0,15:44,7.9,95,, ,Calm,1031.6,19.3,50,,SSW,13,1028.6
63,,2018-05-15,7.8,18.6,0.0,,,SSE,41.0,13:42,13.5,83,,SW,7,1030.9,15.5,91,,SSW,20,1029.2
64,,2018-05-16,4.1,17.5,4.8,,,SSE,37.0,11:16,10.4,90,,S,7,1034.2,16.7,33,,SSE,20,1031.8
65,,2018-05-17,2.1,17.7,0.0,,,SSW,30.0,15:48,9.1,82,,NNE,2,1034.0,17.6,42,,S,15,1031.1
66,,2018-05-18,3.9,18.6,0.0,,,SW,31.0,12:01,13.6,66,,NW,7,1031.7,18.0,54,,SW,13,1028.9
67,,2018-05-19,8.7,18.3,0.4,,,SSE,20.0,14:05,12.7,94,, ,Calm,1029.6,16.8,61,,ENE,9,1026.9
68,,2018-05-20,3.5,19.0,0.2,,,ENE,46.0,07:30,10.4,94,,ENE,6,1030.9,18.8,45,,S,11,1028.9
69,,2018-05-21,2.6,19.4,0.0,,,SSW,31.0,15:03,12.6,76,,NNW,11,1033.0,19.1,47,,SSW,19,1030.9
70,,2018-05-22,7.4,19.9,0.0,,,SSW,33.0,13:20,15.1,60,, ,Calm,1033.3,17.9,47,,S,17,1030.4
71,,2018-05-23,13.6,18.5,0.0,,,ESE,30.0,17:05,15.2,60,,SE,11,1031.5,17.9,45,,SE,17,1028.3
72,,2018-05-24,3.2,19.9,0.0,,,E,30.0,13:28,12.7,64,,E,13,1028.4,18.9,36,,E,13,1024.0
73,,2018-05-25,6.2,22.4,0.0,,,NE,35.0,23:42,13.9,60,,NNE,20,1025.1,21.5,35,,N,17,1021.1
