,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-05,19.4,35.2,0.0,,,S,35.0,17:07,25.3,58,,WNW,9,1012.2,33.8,28,,SSW,11,1010.1
1,,2018-03-06,19.4,29.9,0.0,,,E,54.0,10:18,22.9,55,,ESE,19,1017.3,28.9,35,,E,22,1016.9
2,,2018-03-07,16.6,30.0,0.0,,,E,43.0,21:53,21.8,55,,E,20,1022.1,28.2,33,,SE,13,1020.1
3,,2018-03-08,16.1,29.3,0.0,,,E,44.0,08:32,19.7,63,,E,20,1023.2,27.8,30,,E,20,1020.1
4,,2018-03-09,16.9,31.3,0.0,,,E,39.0,00:27,21.0,53,,E,17,1024.9,29.6,28,,E,17,1021.0
5,,2018-03-10,16.5,31.2,0.0,,,ENE,41.0,13:50,20.7,60,,E,20,1025.4,29.6,24,,NE,15,1022.1
6,,2018-03-11,16.4,33.4,0.0,,,SSE,35.0,13:00,20.3,62,,E,15,1023.1,31.5,23,,SSE,11,1018.5
7,,2018-03-12,15.1,35.9,0.0,,,SSE,33.0,15:02,23.8,43,,E,9,1017.4,34.8,15,,S,13,1013.5
8,,2018-03-13,17.5,34.7,0.0,,,S,30.0,23:27,21.6,48,,ESE,11,1016.6,33.3,18,,WNW,17,1013.6
9,,2018-03-14,19.8,34.4,0.0,,,NNE,39.0,09:52,23.6,57,,ENE,19,1017.1,33.6,27,,NW,19,1013.2
10,,2018-03-15,18.8,36.1,0.0,,,NNW,44.0,11:27,24.4,45,,N,20,1013.6,33.0,22,,W,17,1010.7
11,,2018-03-16,17.3,37.5,0.0,,,W,54.0,15:47,24.5,46,,E,13,1014.3,35.9,13,,WNW,19,1011.8
12,,2018-03-17,17.7,38.9,0.0,,,WNW,54.0,12:39,24.6,55,,SE,15,1016.1,37.8,14,,WNW,24,1012.6
13,,2018-03-18,23.6,40.0,0.0,,,NNW,56.0,09:31,29.4,29,,NNW,20,1014.2,39.2,13,,WNW,31,1010.5
14,,2018-03-19,18.0,33.8,0.0,,,SW,33.0,15:47,22.2,33,,S,15,1017.1,33.1,16,,SW,15,1014.9
15,,2018-03-20,14.8,33.7,0.0,,,SW,44.0,14:24,21.5,25,,S,9,1019.8,32.9,12,,S,19,1016.6
16,,2018-03-21,21.2,31.8,0.0,,,E,54.0,21:10,24.2,55,,E,22,1021.2,30.6,32,,E,24,1018.5
