,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-04,21.5,31.9,0.0,,,WSW,35.0,18:39,26.9,75.0,,SSW,11.0,1010.1,29.9,61.0,,SW,24.0,1008.4
1,,2018-03-05,24.9,33.2,0.0,,,WSW,43.0,15:30,28.3,76.0,0.0,SSW,11.0,1010.3,29.9,63.0,2.0,WSW,31.0,1007.6
2,,2018-03-06,26.1,,0.0,,,,,,33.2,42.0,1.0,SE,13.0,1010.6,,,,,,
3,,2018-03-07,,35.1,0.0,,,S,44.0,17:42,,,,,,,32.0,56.0,,SSW,30.0,1007.1
4,,2018-03-08,24.3,41.1,0.0,11.7,,E,46.0,11:27,34.5,17.0,,NE,24.0,1009.6,31.9,51.0,1.0,SSW,30.0,1006.4
5,,2018-03-09,22.8,41.2,0.0,12.6,,SSW,50.0,17:53,33.5,17.0,0.0,ESE,24.0,1010.5,34.1,39.0,1.0,SSW,31.0,1006.9
6,,2018-03-10,24.5,41.0,0.0,,,S,43.0,14:07,32.2,27.0,,ESE,26.0,1011.0,34.0,45.0,,SSW,30.0,1007.7
7,,2018-03-11,27.6,41.6,0.0,,,E,56.0,08:14,36.2,29.0,,ENE,41.0,1012.5,40.0,23.0,2.0,ESE,26.0,1009.0
8,,2018-03-12,30.3,40.7,0.0,,,E,52.0,00:08,33.9,41.0,2.0,ENE,31.0,1013.5,34.8,49.0,7.0,SSW,26.0,1009.2
9,,2018-03-13,26.1,35.5,0.0,9.8,,SW,37.0,16:53,30.7,61.0,6.0,SE,7.0,1014.0,33.6,50.0,2.0,SW,24.0,1010.3
10,,2018-03-14,25.8,35.2,0.0,11.6,,SSW,43.0,21:06,30.5,64.0,1.0,SSW,17.0,1012.6,33.3,49.0,1.0,WSW,17.0,1010.1
11,,2018-03-15,25.7,31.9,0.0,8.8,,S,56.0,21:49,28.1,73.0,0.0,S,35.0,1012.9,30.8,62.0,2.0,SSW,37.0,1010.8
12,,2018-03-16,23.1,30.9,0.0,,,S,48.0,00:08,25.9,56.0,2.0,SSE,33.0,1013.8,29.5,43.0,0.0,SSW,33.0,1011.0
13,,2018-03-17,22.1,31.0,0.0,,,SSE,57.0,09:23,24.7,62.0,1.0,SE,44.0,1015.5,29.7,33.0,,SSE,35.0,1013.2
14,,2018-03-18,20.7,33.7,0.0,,,SSE,52.0,00:39,26.4,33.0,,SE,31.0,1015.5,29.5,53.0,,SSW,35.0,1012.0
15,,2018-03-19,21.4,41.1,0.0,31.2,,SSW,39.0,14:58,32.1,20.0,0.0,E,20.0,1012.8,32.0,52.0,1.0,SSW,30.0,1009.9
16,,2018-03-20,22.6,39.7,0.0,,,SW,37.0,15:17,34.4,25.0,1.0,ESE,13.0,1011.1,33.3,42.0,2.0,WSW,24.0,1007.8
17,,2018-03-21,24.9,30.5,0.0,,,SW,35.0,15:10,27.1,77.0,0.0,WSW,17.0,1009.7,29.4,73.0,2.0,SW,26.0,1007.4
18,,2018-03-22,22.9,32.3,0.0,7.6,,SSW,37.0,13:34,26.3,87.0,8.0,S,17.0,1009.0,30.9,55.0,7.0,SSW,30.0,1007.2
19,,2018-03-23,25.1,40.9,0.0,,,NE,35.0,11:30,32.1,32.0,6.0,SE,24.0,1008.5,30.2,58.0,8.0,WSW,22.0,1006.6
20,,2018-03-24,23.5,34.3,0.0,,,NW,44.0,12:40,28.9,73.0,,N,19.0,1009.6,30.1,66.0,,NW,33.0,1008.5
21,,2018-03-25,21.6,31.2,0.0,,,WSW,39.0,14:49,28.4,74.0,,NW,13.0,1012.4,28.9,75.0,,WSW,30.0,1009.8
22,,2018-03-26,24.5,30.0,0.0,,,SSW,39.0,21:59,27.0,74.0,4.0,SSW,17.0,1012.6,29.2,65.0,2.0,SSW,26.0,1009.8
23,,2018-03-27,23.7,31.3,0.0,,,SSW,43.0,12:45,26.4,71.0,7.0,SSE,24.0,1013.8,29.3,60.0,1.0,SSW,33.0,1011.4
24,,2018-03-28,23.0,30.9,0.0,,,S,48.0,21:09,26.0,57.0,0.0,SSE,28.0,1015.2,29.0,57.0,0.0,SSW,33.0,1012.7
25,,2018-03-29,23.1,32.5,0.0,11.6,,S,46.0,01:16,27.0,54.0,4.0,SSE,31.0,1013.6,29.6,63.0,3.0,SSW,35.0,1010.4
26,,2018-03-30,24.4,30.4,0.0,,,SSW,50.0,19:57,27.8,66.0,5.0,S,15.0,1010.9,29.4,64.0,4.0,SSW,30.0,1008.7
