,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-04,18.2,25.0,0.0,,,S,44.0,09:25,22.6,82,7.0,SSW,19,1012.6,22.5,77,7.0,S,19,1012.9
1,,2018-03-05,19.5,21.5,0.0,,,SSE,37.0,21:06,19.6,99,8.0,WSW,9,1015.6,20.8,86,8.0,SSE,15,1015.8
2,,2018-03-06,16.9,24.2,3.6,,,S,46.0,13:02,18.8,74,7.0,SSW,19,1023.5,23.7,54,3.0,SSE,24,1024.1
3,,2018-03-07,16.6,24.6,0.8,,,E,31.0,01:32,21.6,57,6.0,E,19,1027.1,24.1,51,3.0,SE,17,1026.4
4,,2018-03-08,13.5,25.0,0.2,,,E,28.0,10:12,21.5,64,1.0,SW,9,1026.5,23.8,53,,SE,17,1025.3
5,,2018-03-09,14.3,25.2,0.0,,,E,31.0,13:39,21.3,68,2.0,S,19,1027.9,23.8,63,7.0,E,20,1025.9
6,,2018-03-10,13.1,25.5,0.0,,,NE,28.0,11:49,19.9,84,8.0,WSW,9,1028.0,24.6,56,,NE,20,1026.1
7,,2018-03-11,13.3,27.5,0.0,,,NE,30.0,14:43,21.1,65,,WNW,2,1023.6,26.4,54,,NE,19,1019.3
8,,2018-03-12,13.0,25.3,0.0,,,S,33.0,10:42,20.4,88,3.0,NW,6,1018.9,23.2,71,8.0,SE,19,1016.5
9,,2018-03-13,17.7,20.9,0.8,,,S,24.0,12:18,19.0,82,8.0,S,6,1020.8,20.6,66,8.0,SSE,13,1020.6
10,,2018-03-14,17.7,25.3,0.6,,,ENE,26.0,14:34,18.7,98,8.0,SW,7,1020.6,24.3,73,,NE,17,1016.1
11,,2018-03-15,15.8,30.1,0.0,,,SSE,46.0,14:18,21.3,88,,NNW,2,1012.2,28.4,66,3.0,ENE,17,1009.7
12,,2018-03-16,20.0,24.0,0.0,,,S,24.0,02:01,21.4,70,7.0,S,11,1018.3,22.8,69,8.0,ESE,11,1016.6
13,,2018-03-17,17.2,29.5,0.0,,,ENE,28.0,15:34,22.0,86,7.0,NNE,2,1015.3,28.5,51,,NE,17,1012.8
14,,2018-03-18,15.5,39.6,0.0,,,NNW,61.0,13:36,29.2,47,,NNW,19,1011.5,38.9,20,4.0,WNW,22,1006.0
15,,2018-03-19,15.0,28.1,0.0,,,S,30.0,23:19,21.2,75,,WNW,7,1016.5,27.2,60,,NE,19,1012.9
