,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-04,9.8,20.1,0.0,,,SW,39.0,13:16,12.8,92.0,,SSW,9,1017.0,19.2,42.0,7.0,S,20.0,1016.7
1,,2018-03-05,7.1,20.4,0.0,,,SSE,46.0,14:45,14.2,73.0,8.0,S,17,1020.2,19.5,39.0,7.0,S,30.0,1021.3
2,,2018-03-06,8.6,25.4,0.0,,,SSE,48.0,16:01,13.2,77.0,,SE,20,1025.3,24.3,33.0,,SE,30.0,1023.6
3,,2018-03-07,10.8,30.8,0.0,,,S,46.0,17:21,14.0,88.0,,ESE,17,1025.1,28.9,26.0,,NW,9.0,1022.8
4,,2018-03-08,12.2,32.7,0.0,,,SSE,39.0,16:52,20.3,54.0,,NNE,6,1024.5,31.5,18.0,,SW,13.0,1022.2
5,,2018-03-09,13.5,33.8,0.0,,,SSE,44.0,17:21,20.7,46.0,,N,6,1025.3,32.4,17.0,,ENE,9.0,1023.0
6,,2018-03-10,15.1,35.3,0.0,,,WNW,44.0,14:02,22.3,35.0,,NNW,13,1024.0,34.1,14.0,,N,17.0,1021.8
7,,2018-03-11,14.0,22.8,0.0,,,S,44.0,12:38,17.4,81.0,7.0,S,19,1024.5,21.0,54.0,4.0,S,20.0,1024.4
8,,2018-03-12,11.3,21.3,0.0,,,S,43.0,15:03,14.0,67.0,8.0,SSW,22,1025.1,19.8,47.0,1.0,SSW,24.0,1023.6
9,,2018-03-13,11.8,21.6,0.0,,,SSE,52.0,12:22,13.5,78.0,8.0,SSW,15,1024.5,20.4,46.0,3.0,SSW,22.0,1022.8
10,,2018-03-14,11.7,23.5,0.0,,,S,31.0,14:33,14.1,68.0,8.0,SSE,17,1021.1,22.6,36.0,,SSE,15.0,1017.4
11,,2018-03-15,8.2,21.4,0.0,,,SW,31.0,11:29,10.9,88.0,5.0, ,Calm,1015.8,19.8,49.0,8.0,SSW,17.0,1015.3
12,,2018-03-16,7.7,24.8,0.0,,,NNW,43.0,13:37,12.8,95.0,7.0,E,13,1015.4,23.5,33.0,8.0,NNW,22.0,1012.5
13,,2018-03-17,12.8,31.6,0.0,,,WNW,109.0,19:00,19.1,66.0,3.0,N,24,1010.4,30.4,22.0,4.0,NNW,44.0,1006.2
14,,2018-03-18,11.6,20.2,1.6,,,WNW,72.0,09:08,12.9,78.0,,WNW,37,1006.2,18.5,37.0,8.0,W,33.0,1011.7
15,,2018-03-19,11.2,21.0,0.2,,,WNW,52.0,11:27,13.4,91.0,7.0,NNW,28,1014.7,20.1,57.0,8.0,WNW,31.0,1014.9
16,,2018-03-20,10.5,16.9,0.8,,,S,52.0,15:20,12.8,73.0,8.0,SSE,13,1026.8,15.9,43.0,8.0,SSE,31.0,1028.1
17,,2018-03-21,8.8,25.4,0.0,,,E,56.0,18:41,11.2,68.0,,ESE,20,1027.7,21.8,43.0,6.0,E,30.0,1023.9
18,,2018-03-22,10.8,28.6,0.0,,,E,50.0,23:25,16.4,59.0,4.0,ENE,19,1023.2,27.2,32.0,,NNE,26.0,1020.4
19,,2018-03-23,15.2,29.3,0.0,,,N,52.0,13:51,21.5,50.0,7.0,N,30,1020.1,28.0,29.0,,N,33.0,1016.0
20,,2018-03-24,16.1,25.9,9.6,,,SW,59.0,04:08,16.6,93.0,8.0,NE,13,1013.0,25.2,41.0,8.0,NW,15.0,1009.5
21,,2018-03-25,14.9,21.5,0.2,,,WNW,80.0,14:01,16.0,80.0,5.0,NW,31,1002.8,20.5,37.0,8.0,WNW,46.0,1000.4
22,,2018-03-26,6.8,16.8,3.0,,,SW,48.0,10:09,9.7,84.0,,W,17,1010.5,15.3,51.0,,WSW,30.0,1012.5
23,,2018-03-27,6.4,20.4,0.0,,,NNW,46.0,12:27,8.8,89.0,,N,17,1015.1,18.8,42.0,,NNW,28.0,1012.5
24,,2018-03-28,8.8,24.0,0.0,,,N,52.0,04:00,17.5,47.0,,NW,20,1012.2,22.7,52.0,,SW,19.0,1014.2
25,,2018-03-29,10.9,22.1,0.0,,,W,39.0,14:24,13.2,80.0,,W,9,1017.6,21.0,43.0,,WNW,22.0,1015.4
26,,2018-03-30,13.0,22.7,0.0,,,W,43.0,10:05,14.5,87.0,,W,17,1016.7,20.5,46.0,,WSW,24.0,1017.0
27,,2018-03-31,6.2,21.2,0.0,,,NW,31.0,14:33,9.9,95.0,,SSW,2,1019.2,19.4,37.0,,SW,11.0,1016.6
28,,2018-04-04,6.5,23.7,0.2,,,ESE,33.0,06:03,12.8,73.0,,E,17,1021.6,23.2,33.0,,S,11.0,1017.8
29,,2018-04-05,9.7,20.8,0.0,,,SW,31.0,16:26,11.9,80.0,,ESE,7,1017.9,20.0,42.0,,WSW,13.0,1016.1
30,,2018-04-06,10.0,21.9,0.0,,,SSW,30.0,12:11,14.5,89.0,,WSW,19,1021.3,19.3,48.0,,S,17.0,1019.8
31,,2018-04-07,6.6,25.3,0.0,,,WSW,28.0,13:00,14.4,68.0,,N,7,1021.4,24.5,33.0,,WSW,13.0,1018.1
32,,2018-04-08,11.7,29.3,0.0,,,N,54.0,09:06,20.4,32.0,,N,39,1015.1,27.2,23.0,,W,33.0,1014.2
33,,2018-04-09,11.1,28.1,0.0,,,SE,24.0,11:14,12.9,96.0,,ESE,15,1020.0,26.6,31.0,,ESE,9.0,1016.2
