,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-04,21.9,33.9,0.0,,,SSE,26.0,13:43,28.1,63.0,8.0,NW,15,1011.9,31.6,55.0,8.0,SSE,19.0,1008.5
1,,2018-03-05,23.4,28.9,6.2,,,E,26.0,16:43,25.0,89.0,8.0,WNW,9,1012.4,28.6,65.0,7.0,NNE,9.0,1009.6
2,,2018-03-06,20.3,22.1,25.2,,,S,35.0,01:24,21.8,95.0,7.0,S,15,1013.9,20.2,92.0,8.0,ESE,11.0,1015.0
3,,2018-03-07,17.4,26.9,9.6,,,SSE,50.0,15:22,21.7,91.0,8.0,S,11,1018.4,25.6,55.0,8.0,SE,30.0,1016.1
4,,2018-03-08,16.4,27.1,1.8,,,SE,50.0,13:28,24.7,53.0,4.0,SE,26,1018.9,24.9,58.0,7.0,ESE,20.0,1016.9
5,,2018-03-09,17.2,27.0,0.0,,,SE,59.0,13:03,23.4,62.0,2.0,SSE,20,1020.0,26.8,48.0,,SE,26.0,1017.4
6,,2018-03-10,18.3,27.1,0.8,,,SSE,52.0,12:56,23.5,65.0,1.0,SSE,15,1020.7,22.4,78.0,8.0,E,28.0,1019.2
7,,2018-03-11,17.3,25.7,5.0,,,S,39.0,13:08,23.0,67.0,8.0,SSE,20,1019.7,23.8,69.0,8.0,SSW,17.0,1017.0
8,,2018-03-12,14.7,28.4,0.2,,,,,,22.0,71.0,8.0,SSW,9,1017.0,27.6,47.0,1.0,ENE,11.0,1013.3
9,,2018-03-13,16.8,27.8,0.0,,,E,33.0,14:16,24.7,68.0,,S,13,1016.6,26.3,57.0,8.0,E,22.0,1014.5
10,,2018-03-14,18.9,28.8,1.4,,,ESE,44.0,12:02,25.5,62.0,1.0,SE,24,1016.4,28.2,41.0,,ESE,26.0,1012.8
11,,2018-03-15,16.1,30.2,0.0,,,S,30.0,13:11,25.1,61.0,,SSE,13,1013.7,29.4,48.0,3.0,ESE,11.0,1010.4
12,,2018-03-16,14.1,31.1,0.0,,,ESE,30.0,13:52,23.0,77.0,,NNW,6,1015.6,30.4,36.0,,E,20.0,1012.9
13,,2018-03-17,16.5,31.5,0.0,,,NE,30.0,16:27,23.5,75.0,,SSW,6,1018.1,31.3,40.0,,NE,11.0,1014.2
14,,2018-03-18,18.0,31.7,0.0,,,NE,30.0,18:47,24.4,76.0,8.0,SSW,11,1017.4,31.4,45.0,,NNE,6.0,1013.5
15,,2018-03-19,20.1,32.0,0.0,,,E,31.0,18:21,25.7,75.0,2.0,ESE,2,1017.2,31.5,47.0,1.0,ESE,13.0,1013.6
16,,2018-03-20,19.7,30.0,0.0,,,ENE,39.0,13:36,25.6,69.0,8.0,SE,15,1017.8,29.4,48.0,3.0,E,20.0,1015.1
17,,2018-03-21,17.3,28.2,0.6,,,ESE,50.0,13:39,25.4,60.0,2.0,SE,24,1017.8,27.2,58.0,8.0,ESE,24.0,1015.3
18,,2018-03-22,18.7,27.7,1.0,,,ESE,52.0,12:20,22.0,82.0,8.0,SE,20,1017.6,27.1,56.0,2.0,ESE,20.0,1014.5
