,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-02,11.8,26.6,0.0,,,S,30,14:05,18.3,57,,SE,13,1016.3,26.2,35.0,,SSE,11,1014.3
1,,2018-03-03,13.9,26.7,0.0,,,ENE,35,08:30,18.1,51,,ESE,13,1019.7,25.8,26.0,,SE,9,1016.1
2,,2018-03-04,9.4,29.2,0.0,,,ENE,30,14:45,19.0,57,,ESE,13,1019.2,28.3,26.0,,E,11,1016.0
3,,2018-03-05,11.1,33.0,0.0,,,E,33,12:49,21.4,52,,ENE,15,1017.2,32.3,26.0,,ENE,9,1013.1
4,,2018-03-06,17.0,34.8,0.0,,,NE,35,12:41,26.7,45,,NNE,15,1013.5,32.6,36.0,,WNW,9,1012.6
5,,2018-03-07,18.4,28.5,0.0,,,NW,24,13:11,20.2,84,,W,7,1016.2,28.1,51.0,,WNW,9,1014.5
6,,2018-03-08,15.0,32.6,0.0,,,NW,26,15:33,21.9,65,,ESE,7,1016.0,31.8,26.0,,W,9,1013.1
7,,2018-03-09,13.9,29.0,0.0,,,SSE,30,23:30,20.7,69,,SSE,7,1019.1,28.2,33.0,,SE,11,1017.2
8,,2018-03-10,13.5,26.8,0.0,,,SE,50,14:02,18.4,62,,ESE,13,1025.8,26.0,30.0,,ESE,17,1022.8
9,,2018-03-11,15.3,30.3,0.0,,,E,46,08:16,19.8,51,,E,19,1027.5,29.1,30.0,,ESE,13,1023.5
10,,2018-03-12,16.2,31.0,0.0,,,ENE,31,07:54,20.7,55,,ESE,13,1025.5,30.7,34.0,,ESE,11,1021.1
11,,2018-03-13,15.6,32.0,0.0,,,E,22,11:21,23.2,56,,ENE,13,1019.5,29.6,46.0,,NE,9,1015.5
12,,2018-03-14,18.5,30.3,2.4,,,WSW,20,11:25,20.7,82,,N,7,1014.3,28.4,56.0,,WSW,7,1012.4
13,,2018-03-15,19.5,26.5,0.0,,,NW,35,15:25,20.0,82,,WSW,11,1013.7,25.7,49.0,,WNW,15,1012.3
14,,2018-03-16,14.3,24.5,0.0,,,W,24,16:31,18.3,61,,SE,7,1016.7,23.4,45.0,,SW,11,1014.4
15,,2018-03-17,12.2,22.1,0.0,,,W,33,10:20,16.6,70,,WSW,13,1017.7,21.1,38.0,,S,11,1018.6
16,,2018-03-18,3.7,26.1,0.0,,,S,26,09:23,16.7,53,,SSE,7,1025.7,25.1,32.0,,SSE,9,1021.8
17,,2018-03-19,9.4,27.7,0.0,,,ENE,26,12:10,16.4,71,,ESE,11,1024.6,26.6,36.0,,ESE,11,1020.8
18,,2018-03-20,13.5,30.4,0.0,,,E,39,13:41,20.6,62,,ENE,15,1021.0,29.0,31.0,,ENE,13,1015.9
19,,2018-03-21,13.7,35.5,0.0,,,ENE,26,09:24,25.0,45,,E,11,1011.7,34.4,21.0,,SE,6,1007.3
20,,2018-03-22,13.9,31.3,0.0,,,NW,65,10:56,22.4,58,, ,Calm,1008.3,30.6,41.0,,WSW,11,1009.1
21,,2018-03-23,14.0,25.6,0.2,,,ENE,28,15:58,17.9,67,,SE,13,1017.3,24.8,39.0,,SE,13,1015.3
22,,2018-03-24,14.3,18.9,0.0,,,SSE,24,00:08,15.8,63,,E,11,1019.5,17.9,63.0,,SE,7,1018.5
23,,2018-03-25,14.4,21.4,0.6,,,NE,31,09:16,15.7,71,,E,13,1015.8,21.0,57.0,,ESE,11,1013.0
24,,2018-03-26,15.7,23.1,0.8,,,NNW,46,10:35,20.9,89,,N,13,1006.3,21.0,91.0,,WNW,13,1006.3
25,,2018-03-27,12.4,23.3,1.6,,,SSW,56,15:09,15.7,77,,SSW,2,1016.6,22.2,46.0,,W,11,1015.8
26,,2018-03-28,5.4,23.9,0.0,,,NW,24,13:20,14.3,80,, ,Calm,1020.8,23.1,46.0,,WNW,9,1019.9
27,,2018-03-29,5.5,27.4,0.0,,,SE,19,10:10,14.8,78,,NW,2,1023.2,26.6,38.0,,SSE,6,1019.2
28,,2018-03-30,11.5,31.2,0.0,,,SSE,28,21:07,19.3,67,,E,9,1016.4,30.2,29.0,,W,7,1011.2
29,,2018-03-31,16.8,26.0,0.0,,,E,30,22:19,18.7,66,,SSE,11,1016.0,24.6,35.0,,SE,11,1015.1
30,,2018-04-02,7.6,28.5,0.0,,,NNE,33,13:09,16.6,63,,ENE,17,1021.2,27.7,34.0,,ENE,17,1015.7
31,,2018-04-03,11.4,32.5,0.0,,,SSE,20,21:00,21.8,61,,ENE,7,1016.0,31.4,40.0,,WNW,6,1013.9
32,,2018-04-04,15.7,24.1,0.0,,,S,28,08:23,18.9,77,,SE,11,1017.8,22.8,58.0,,ESE,11,1015.6
33,,2018-04-05,12.6,26.9,0.0,,,ENE,26,09:05,16.3,70,,E,13,1018.8,26.0,44.0,,SSE,6,1015.5
34,,2018-04-06,9.8,28.6,0.0,,,ENE,20,12:04,16.7,79,,ENE,7,1016.9,28.1,35.0,,NW,7,1013.2
35,,2018-04-07,11.2,24.8,0.0,,,WSW,26,14:43,19.8,76,,WNW,6,1014.2,24.3,48.0,,WNW,11,1013.4
36,,2018-04-08,8.3,22.8,0.0,,,NW,28,15:46,13.2,95,,N,2,1016.3,22.5,43.0,,WNW,11,1014.0
37,,2018-04-09,13.0,20.3,0.0,,,WNW,39,09:22,19.3,57,,WNW,13,1014.7,19.1,61.0,,WSW,9,1015.9
38,,2018-04-10,5.1,20.1,0.2,,,WSW,39,16:44,14.6,65,,W,2,1020.0,17.7,49.0,,W,11,1019.0
39,,2018-04-11,7.2,22.0,1.0,,,WSW,24,16:50,14.5,84,,WNW,4,1022.6,20.2,49.0,,WSW,11,1020.3
40,,2018-04-12,8.5,22.3,0.8,,,W,33,15:08,16.6,90,,WSW,6,1018.2,21.8,47.0,,W,13,1017.5
41,,2018-04-13,7.3,22.5,0.0,,,S,22,09:45,15.3,76,,W,2,1023.8,21.9,42.0,,S,9,1021.9
42,,2018-04-14,6.8,22.9,0.0,,,WSW,20,13:17,15.5,76,,SE,7,1025.3,21.9,47.0,,WNW,6,1022.0
43,,2018-04-15,5.2,23.6,0.0,,,ENE,24,09:42,13.7,79,,SSE,2,1023.3,21.5,45.0,,ESE,9,1018.7
44,,2018-04-16,9.2,27.4,0.0,,,ENE,24,11:49,16.9,67,,E,11,1018.1,26.0,36.0,,E,9,1013.8
45,,2018-04-17,8.5,23.3,0.0,,,W,28,10:50,18.5,76,,WNW,7,1017.3,22.0,57.0,,WNW,13,1017.2
46,,2018-04-18,13.0,21.9,0.2,,,SW,26,13:08,16.5,75,, ,Calm,1018.9,19.8,45.0,,WSW,11,1016.6
47,,2018-04-19,11.8,18.3,0.0,,,WSW,26,15:43,14.0,76,,NW,7,1015.5,17.5,56.0,,WNW,9,1013.2
48,,2018-04-20,3.9,22.1,0.6,,,NW,37,15:56,14.3,85,,N,6,1014.9,21.2,50.0,,WNW,13,1013.6
49,,2018-04-21,5.9,22.3,0.2,,,NNW,35,11:44,16.7,88,,N,11,1014.9,19.9,80.0,,NNE,7,1012.1
50,,2018-04-22,15.2,21.8,6.2,,,WSW,50,13:22,19.4,84,,N,15,1009.5,17.5,90.0,,NW,17,1008.2
51,,2018-04-23,12.1,22.3,19.8,,,SW,26,14:12,15.9,88,,NW,7,1016.4,20.3,57.0,,W,7,1017.1
52,,2018-04-24,8.6,20.3,0.0,,,NW,22,15:22,15.4,78,,NNW,2,1021.9,18.8,55.0,,WSW,7,1020.3
53,,2018-04-25,5.6,22.8,0.0,,,NNE,17,10:44,10.0,94,, ,Calm,1023.3,21.9,40.0,,ENE,6,1018.8
54,,2018-04-26,4.1,22.0,0.0,,,W,22,15:10,10.2,93,, ,Calm,1016.5,21.6,48.0,,W,11,1014.6
55,,2018-04-27,9.7,22.1,0.0,,,ENE,22,00:00,13.5,94,, ,Calm,1021.0,21.3,59.0,,SE,7,1020.4
56,,2018-04-28,10.8,24.6,0.0,,,E,31,00:04,16.2,71,,E,13,1026.0,23.6,51.0,,ENE,11,1023.4
57,,2018-04-29,7.5,29.2,0.0,,,NNE,37,09:17,20.8,56,,NNE,9,1022.4,28.5,25.0,,NNE,19,1018.5
58,,2018-04-30,6.2,25.2,0.0,,,NW,35,11:51,16.4,69,, ,Calm,1014.4,21.5,64.0,,WNW,13,1013.5
59,,2018-05-02,5.3,18.1,0.0,,,WSW,41,11:10,13.4,71,,SW,13,1018.4,16.2,41.0,,SW,13,1018.1
60,,2018-05-03,2.4,19.8,0.0,,,SW,24,12:16,13.6,71,, ,Calm,1025.1,19.1,38.0,,W,9,1024.5
61,,2018-05-04,1.2,19.8,0.0,,,NW,22,14:01,6.5,92,, ,Calm,1027.5,18.2,46.0,,NW,9,1024.5
62,,2018-05-05,0.8,24.7,0.0,,,N,30,11:40,8.7,88,,SE,2,1023.1,24.1,21.0,,N,15,1018.1
63,,2018-05-06,8.7,19.0,0.6,,,NNW,56,06:55,16.5,85,,WNW,22,1015.1,18.3,70.0,,WSW,11,1018.4
64,,2018-05-07,5.6,20.8,0.2,,,ENE,19,11:07,13.1,83,,NNW,2,1025.1,20.1,45.0,,SW,9,1022.4
65,,2018-05-08,3.2,21.1,0.0,,,WSW,20,14:58,7.2,94,, ,Calm,1022.5,20.6,49.0,,WSW,11,1021.6
66,,2018-05-09,2.2,22.4,0.0,,,E,28,11:05,8.2,93,, ,Calm,1028.3,22.0,42.0,,ESE,13,1025.5
67,,2018-05-10,8.2,22.4,0.0,,,ENE,31,13:21,15.6,68,,E,13,1028.6,21.7,40.0,,ENE,13,1024.1
68,,2018-05-11,6.7,26.4,0.0,,,NE,24,11:09,16.8,63,,ENE,9,1024.6,26.3,34.0,,ENE,11,1021.0
69,,2018-05-12,5.6,28.4,0.0,,,NNE,22,10:37,15.0,72,, ,Calm,1022.1,27.6,36.0,,NNW,11,1020.3
70,,2018-05-13,9.8,24.3,0.0,,,W,19,10:23,13.8,92,, ,Calm,1026.3,23.9,38.0,,SW,7,1025.4
71,,2018-05-14,9.1,20.1,0.0,,,ENE,33,13:51,15.7,87,,SE,7,1031.8,19.3,60.0,,E,19,1028.6
72,,2018-05-15,4.9,24.9,0.0,,,ENE,20,10:07,13.7,80,,E,9,1031.8,24.3,39.0,,ENE,6,1028.3
73,,2018-05-16,2.4,24.5,0.0,,,NE,20,11:11,10.0,88,, ,Calm,1031.6,22.9,34.0,,NNE,9,1028.9
74,,2018-05-17,1.0,24.2,0.0,,,ENE,19,15:35,9.2,82,, ,Calm,1032.1,23.3,33.0,,E,9,1029.3
75,,2018-05-18,2.9,22.6,0.0,,,ENE,22,11:48,12.7,70,,SE,7,1032.1,22.2,33.0,,E,13,1028.0
76,,2018-05-19,0.1,22.9,0.0,,,N,17,12:15,9.3,80,, ,Calm,1029.5,22.2,32.0,,NNW,6,1026.5
77,,2018-05-20,-0.9,23.5,0.0,,,ENE,15,14:24,7.8,79,, ,Calm,1029.8,23.0,28.0,,E,6,1026.9
78,,2018-05-21,-0.2,23.8,0.0,,,N,30,11:26,7.8,74,, ,Calm,1028.8,22.9,33.0,,N,7,1024.7
79,,2018-05-22,-0.4,25.3,0.0,,,NNW,22,12:36,7.6,80,, ,Calm,1024.7,24.9,24.0,,NW,7,1020.7
80,,2018-05-23,-0.1,25.5,0.0,,,NNW,26,13:58,8.2,79,, ,Calm,1019.9,25.3,16.0,,NNW,11,1016.0
81,,2018-05-24,1.2,24.7,0.0,,,NNE,52,22:36,11.1,64,, ,Calm,1009.4,23.6,36.0,,NNW,19,1001.7
82,,2018-05-25,10.4,15.7,35.8,,,NW,63,18:34,10.8,89,,NW,9,997.1,12.4,85.0,,NW,20,995.6
83,,2018-05-26,10.8,17.3,36.2,,,WSW,43,05:38,14.6,81,,W,13,1005.3,14.5,79.0,,WSW,9,1008.7
84,,2018-05-27,9.8,18.8,3.8,,,W,43,10:16,16.1,89,,WNW,11,1013.4,14.3,88.0,,SW,9,1014.0
85,,2018-05-28,3.0,17.5,5.0,,,WSW,22,13:06,8.8,94,, ,Calm,1023.8,17.1,50.0,,WSW,7,1023.4
86,,2018-05-29,1.9,18.6,0.2,,,NNW,26,13:21,6.2,94,, ,Calm,1025.8,17.3,65.0,,NW,13,1024.0
87,,2018-05-30,3.1,20.3,0.0,,,NNW,24,15:15,8.9,94,, ,Calm,1022.2,19.6,33.0,,NNW,13,1016.1
88,,2018-05-31,3.4,17.6,0.0,,,NNW,39,09:45,13.6,85,,N,9,1009.6,16.6,60.0,,W,9,1012.2
89,,2018-06-02,-1.3,18.1,0.0,,,NNW,11,12:01,3.4,93,, ,Calm,1024.9,17.2,48.0,,SSE,4,1022.6
90,,2018-06-03,-1.1,17.0,0.0,,,SSE,9,11:34,4.1,93,, ,Calm,1021.7,16.8,62.0,, ,Calm,1017.6
91,,2018-06-04,3.5,17.2,0.0,,,N,31,23:19,5.9,94,, ,Calm,1013.8,17.0,74.0,, ,Calm,1008.4
92,,2018-06-05,5.8,16.5,8.4,,,N,54,06:11,16.4,71,,NNW,19,997.0,14.8,83.0,,W,13,1000.3
93,,2018-06-06,5.3,14.7,14.6,,,NW,20,11:50,9.7,94,,N,6,1009.0,12.5,81.0,,WSW,7,1008.5
94,,2018-06-07,4.3,13.0,3.8,,,NNE,11,14:54,6.3,95,, ,Calm,1012.5,12.8,69.0,,NNE,7,1012.5
95,,2018-06-08,0.9,13.6,0.2,,,N,20,21:56,5.2,95,, ,Calm,1018.1,12.5,81.0,,N,6,1015.7
96,,2018-06-09,5.2,18.1,4.0,,,NW,52,13:33,12.0,89,,N,11,1012.0,16.3,73.0,,NNW,20,1008.8
97,,2018-06-10,11.9,15.2,31.4,,,WSW,57,12:26,15.0,82,,NW,20,1009.1,13.2,69.0,,W,11,1015.5
98,,2018-06-11,1.4,13.3,12.2,,,NW,20,12:52,6.8,95,,NE,6,1024.1,12.8,79.0,,N,7,1021.8
99,,2018-06-12,6.9,16.7,1.4,,,WSW,26,11:45,11.7,95,, ,Calm,1021.0,14.7,74.0,,SW,7,1020.3
