,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-03,13.9,30.9,0.0,,,WNW,37.0,15:34,18.4,76,1.0,N,6,1011.0,29.0,38,,NW,11,1007.8
1,,2018-03-04,13.2,30.4,0.0,,,E,46.0,18:51,20.5,55,1.0,SSE,13,1012.3,27.9,45,1.0,NNE,19,1010.2
2,,2018-03-05,16.5,24.6,0.0,,,ENE,46.0,16:25,18.4,76,8.0,ENE,11,1014.7,23.0,56,2.0,NNE,20,1013.4
3,,2018-03-06,9.9,21.5,0.0,,,ESE,46.0,15:30,15.1,63,1.0,SSE,19,1023.6,18.9,57,7.0,ESE,31,1024.0
4,,2018-03-07,8.9,23.3,0.2,,,E,39.0,19:13,14.7,89,8.0,SE,9,1026.8,22.9,41,4.0,E,17,1024.9
5,,2018-03-08,7.6,25.5,0.0,,,ENE,37.0,17:47,12.6,73,,SE,9,1026.6,24.0,38,,E,13,1023.3
6,,2018-03-09,8.9,26.3,0.0,,,NE,31.0,16:16,14.1,76,,SE,9,1028.1,25.0,39,,NNE,13,1023.9
7,,2018-03-10,9.2,27.2,0.0,,,N,28.0,16:04,16.3,70,,SE,2,1028.0,25.3,40,,NW,9,1024.0
8,,2018-03-11,9.9,31.5,0.0,,,ENE,31.0,16:57,15.4,81,,ESE,7,1024.2,30.3,23,,NE,7,1019.2
9,,2018-03-12,10.7,29.8,0.0,,,E,44.0,16:46,17.8,63,,WSW,6,1018.4,28.6,29,,NW,11,1013.7
10,,2018-03-13,14.7,21.6,0.0,,,ENE,31.0,17:41,14.7,75,8.0,SSE,15,1019.8,20.0,61,1.0,NE,7,1018.7
11,,2018-03-14,14.4,26.9,0.0,,,NW,35.0,15:12,16.4,76,8.0,SSE,2,1020.3,24.8,47,,N,15,1015.0
12,,2018-03-15,11.2,29.2,0.0,,,WNW,48.0,12:08,14.5,99,8.0,NE,6,1013.0,28.4,17,,WNW,22,1010.7
13,,2018-03-16,14.0,27.1,0.0,,,NE,35.0,09:50,17.2,73,8.0,E,11,1017.7,25.1,41,,N,13,1014.5
14,,2018-03-17,13.5,30.2,0.8,,,WNW,46.0,13:36,18.8,63,,WNW,9,1016.3,29.7,32,,W,26,1013.7
15,,2018-03-18,11.5,33.7,0.0,,,NW,81.0,11:38,19.5,56,,S,4,1011.3,31.4,21,1.0,WNW,48,1007.4
16,,2018-03-19,5.8,27.3,0.0,,,NNW,50.0,14:49,13.9,55,,S,7,1016.1,26.1,15,,NNW,35,1014.2
