,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-05,18.3,24.8,0.0,,,SE,30.0,18:30,19.8,93.0,, ,Calm,,22.5,79.0,,SSE,11.0,
1,,2018-03-06,15.7,22.1,25.2,,,SSE,41.0,12:02,16.4,100.0,,SSW,6,,17.6,91.0,,SSE,15.0,
2,,2018-03-07,14.8,23.2,3.2,,,SSE,30.0,12:20,18.3,81.0,,SE,9,,21.9,61.0,,SE,9.0,
3,,2018-03-08,12.6,23.1,0.4,,,SSE,20.0,10:51,17.9,85.0,,SSE,6,,21.2,65.0,,SE,7.0,
4,,2018-03-09,13.9,22.9,0.4,,,ESE,28.0,12:38,17.1,97.0,,ESE,6,,22.3,66.0,,SE,9.0,
5,,2018-03-10,13.9,25.0,0.6,,,E,24.0,12:11,18.8,92.0,, ,Calm,,22.9,59.0,,SE,11.0,
6,,2018-03-11,12.3,26.9,0.0,,,E,20.0,15:20,18.1,86.0,,W,4,,26.3,46.0,,ENE,4.0,
7,,2018-03-12,12.4,26.2,0.0,,,E,20.0,15:02,18.9,85.0,, ,Calm,,25.6,50.0,,E,7.0,
8,,2018-03-13,15.6,22.1,0.0,,,SSE,24.0,13:43,18.5,91.0,,SE,9,,20.8,78.0,,SE,9.0,
9,,2018-03-14,16.3,26.3,8.6,,,NE,28.0,17:05,18.3,100.0,, ,Calm,,23.7,73.0,,E,11.0,
10,,2018-03-15,16.9,33.3,0.2,,,SSE,31.0,19:50,21.3,88.0,,NW,7,,32.2,36.0,,NW,13.0,
11,,2018-03-16,19.2,25.4,0.0,,,SSE,28.0,23:08,20.6,85.0,,SSE,9,,23.4,69.0,,SE,9.0,
12,,2018-03-17,18.0,33.7,0.0,,,E,24.0,19:18,20.6,92.0,,WNW,9,,32.8,33.0,,NW,4.0,
13,,2018-03-18,17.0,36.4,0.0,,,NW,44.0,12:59,23.2,67.0,,NW,7,,35.5,23.0,,NNW,20.0,
14,,2018-03-19,18.4,33.4,0.0,,,SE,26.0,23:47,21.3,81.0,,WSW,4,,30.6,51.0,,ENE,11.0,
15,,2018-03-20,16.0,27.4,0.0,,,SSE,37.0,17:13,21.6,62.0,,SSW,11,,26.1,54.0,,SSE,15.0,
16,,2018-03-21,16.3,19.4,20.2,,,SSE,43.0,00:03,19.0,89.0,,SSE,13,,17.0,100.0,,SSE,20.0,
17,,2018-03-22,15.2,20.3,29.2,,,SSE,33.0,13:20,15.7,100.0,,SE,13,,18.2,91.0,,SSE,9.0,
18,,2018-03-23,15.5,21.5,15.0,,,ENE,22.0,10:45,16.9,97.0,,SSE,6,,20.3,72.0,,E,9.0,
19,,2018-03-24,14.0,27.3,0.2,,,NW,20.0,13:30,17.4,100.0,,NE,6,,26.3,61.0,,NNW,7.0,
20,,2018-03-25,17.4,30.9,0.2,,,NW,39.0,12:14,22.6,70.0,,NW,11,,29.9,42.0,,NW,17.0,
21,,2018-03-26,18.0,24.7,17.4,,,WSW,39.0,11:02,18.9,99.0,,WNW,7,,23.9,35.0,,W,11.0,
22,,2018-03-27,7.8,21.6,0.2,,,E,22.0,16:36,14.5,56.0,,SW,4,,20.9,60.0,,E,6.0,
23,,2018-03-28,13.6,27.4,0.0,,,E,20.0,16:35,19.0,83.0,,NW,4,,26.5,49.0,,SE,6.0,
24,,2018-03-29,15.2,27.4,0.0,,,E,20.0,16:00,21.5,94.0,,NE,4,,27.0,56.0,,ENE,6.0,
25,,2018-03-30,16.9,32.8,0.0,,,SSE,26.0,20:47,20.6,98.0,,NW,7,,31.7,24.0,,E,4.0,
26,,2018-03-31,18.6,24.2,0.0,,,S,20.0,00:32,19.4,89.0,,SSE,11,,22.8,73.0,,SSE,6.0,
27,,2018-04-05,16.1,26.9,0.2,,,ENE,19.0,13:16,20.1,98.0,,NW,4,,26.0,50.0,,NE,6.0,
28,,2018-04-06,14.9,26.6,0.0,,,E,17.0,16:23,18.9,94.0,,SSE,9,,25.7,67.0,,E,9.0,
29,,2018-04-07,16.6,28.6,0.2,,,ENE,17.0,16:22,21.1,96.0,,SSW,4,,27.4,52.0,,NE,7.0,
30,,2018-04-08,14.9,29.6,0.0,,,NNE,19.0,18:51,20.6,90.0,,NW,4,,29.1,44.0,,NNE,9.0,
31,,2018-04-09,15.4,32.8,0.0,,,SSE,37.0,17:17,23.7,50.0,,NW,9,,32.4,23.0,,W,6.0,
32,,2018-04-10,15.0,24.0,0.0,,,E,20.0,16:23,20.1,75.0,,WSW,2,,22.5,68.0,,E,11.0,
33,,2018-04-11,15.4,29.9,0.0,,,NNW,17.0,12:36,21.1,77.0,,NW,6,,29.1,43.0,,NNW,6.0,
34,,2018-04-12,16.9,31.2,0.0,,,NW,30.0,10:03,24.1,54.0,,NW,13,,30.9,33.0,,NW,9.0,
35,,2018-04-13,20.2,31.3,0.0,,,NW,33.0,10:52,24.2,43.0,,NW,15,,29.1,34.0,,NNW,9.0,
36,,2018-04-14,20.3,28.5,0.0,,,WNW,57.0,13:52,20.9,64.0,,NW,15,,27.8,36.0,,NW,24.0,
37,,2018-04-15,16.5,23.6,0.0,,,WNW,46.0,12:24,18.9,45.0,,WNW,17,,22.6,36.0,,W,22.0,
38,,2018-04-16,14.2,28.8,0.0,,,WNW,31.0,00:10,20.0,55.0,,NW,13,,28.3,33.0,,W,9.0,
39,,2018-04-17,11.3,22.3,0.0,,,SE,30.0,16:00,19.1,69.0,,S,9,,18.2,78.0,,SE,13.0,
40,,2018-04-18,9.6,20.4,0.0,,,ENE,24.0,11:23,16.9,72.0,,E,4,,19.5,58.0,,ESE,7.0,
41,,2018-04-19,10.9,26.3,0.0,,,W,20.0,17:01,16.0,83.0,,NW,6,,23.0,64.0,,ENE,7.0,
42,,2018-04-20,12.4,23.9,7.4,,,ESE,17.0,15:20,16.3,95.0,,WNW,6,,21.9,76.0,,SE,9.0,
43,,2018-04-21,15.9,22.3,0.0,,,SSE,22.0,13:01,17.8,92.0,,S,7,,20.9,69.0,,ESE,9.0,
