,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-05,7.3,13.2,0.0,,,SW,24.0,13:24,7.5,100.0,,S,9,1016.2,11.2,75.0,,S,17.0,1017.9
1,,2018-03-06,0.6,18.0,0.0,,,ESE,30.0,14:37,9.0,75.0,,E,7,1024.3,16.8,49.0,,E,15.0,1024.9
2,,2018-03-07,1.4,21.8,0.0,,,SSW,31.0,10:09,12.7,52.0,,NNW,4,1026.7,20.8,31.0,,ESE,17.0,1025.9
3,,2018-03-08,6.2,23.3,0.0,,,ESE,31.0,15:51,15.9,55.0,,WSW,7,1026.7,22.6,37.0,,ESE,9.0,1025.4
4,,2018-03-09,7.1,25.2,0.0,,,SW,26.0,11:43,17.5,53.0,,WNW,6,1028.0,24.4,27.0,,SSW,11.0,1026.2
5,,2018-03-10,7.6,26.2,0.0,,,SW,26.0,10:48,17.4,44.0,,NNW,6,1028.0,25.1,24.0,,SSE,7.0,1026.6
6,,2018-03-11,9.5,26.2,0.0,,,WSW,41.0,13:22,19.6,40.0,,WNW,13,1025.5,25.6,26.0,,W,15.0,1022.9
7,,2018-03-12,8.0,19.7,0.0,,,SSE,30.0,14:30,12.6,92.0,,WNW,2,1020.1,18.6,32.0,,SSE,15.0,1018.9
8,,2018-03-13,5.5,18.4,0.0,,,E,28.0,14:21,6.5,82.0,,S,9,1021.2,18.0,38.0,,ESE,7.0,1019.7
9,,2018-03-14,3.8,21.9,0.0,,,WNW,31.0,09:39,14.2,71.0,,NNW,11,1019.1,20.2,40.0,,W,11.0,1016.8
10,,2018-03-15,6.3,21.3,0.0,,,WSW,35.0,11:12,15.4,63.0,,W,7,1014.0,19.6,42.0,,WNW,15.0,1013.4
11,,2018-03-16,4.1,21.0,0.0,,,NW,37.0,12:16,12.7,72.0,,N,4,1015.8,18.6,36.0,,NNW,17.0,1015.1
12,,2018-03-17,11.7,23.7,0.0,,,NW,52.0,23:40,15.8,56.0,,WNW,19,1016.3,22.8,39.0,,NW,17.0,1015.8
13,,2018-03-18,11.8,20.5,0.6,,,NW,76.0,07:20,20.0,35.0,,NW,39,1006.4,14.8,50.0,,NW,43.0,1009.4
14,,2018-03-19,6.2,19.4,0.8,,,NW,57.0,09:08,10.1,32.0,,NW,31,1015.1,18.5,35.0,,NW,33.0,1015.4
15,,2018-03-20,5.3,13.3,0.0,,,SE,28.0,21:02,9.1,99.0,,SE,7,1023.3,9.5,90.0,,ESE,17.0,1025.0
16,,2018-03-21,4.7,8.7,0.4,,,ESE,30.0,23:10,5.8,99.0,,ESE,13,1030.2,7.4,100.0,,SE,15.0,1029.0
17,,2018-03-22,1.1,18.1,0.0,,,NE,22.0,13:27,7.5,78.0,,ENE,7,1027.1,15.7,49.0,,N,7.0,1025.3
18,,2018-03-23,4.0,20.1,0.0,,,NNE,28.0,10:37,14.0,61.0,,NNW,6,1024.0,17.8,44.0,,NNW,7.0,1021.2
19,,2018-03-24,8.9,17.0,0.0,,,NW,43.0,04:08,14.2,79.0,,NW,13,1017.4,14.1,85.0,,NW,22.0,1014.6
20,,2018-03-25,10.3,13.4,20.0,,,NW,85.0,07:07,13.0,93.0,,NW,43,1002.2,10.1,91.0,,NW,31.0,1001.7
21,,2018-03-26,0.3,8.9,23.2,,,WNW,76.0,23:06,2.5,77.0,,W,26,1003.6,5.8,75.0,,W,22.0,1007.0
22,,2018-03-27,-1.0,16.8,0.0,,,NW,28.0,11:44,5.7,75.0,,N,6,1015.3,15.5,41.0,,NW,13.0,1014.7
23,,2018-03-28,5.7,20.3,0.0,,,WNW,41.0,06:19,13.2,37.0,,NNW,15,1016.8,19.5,29.0,,NW,17.0,1016.8
24,,2018-03-29,5.9,22.6,0.0,,,NW,48.0,13:36,16.6,32.0,,NNW,15,1018.1,21.4,30.0,,NNW,17.0,1016.2
25,,2018-03-30,7.3,21.6,0.0,,,WSW,33.0,12:18,15.3,29.0,,WNW,4,1014.9,21.1,30.0,,W,13.0,1014.8
26,,2018-03-31,1.1,20.4,0.0,,,NW,28.0,13:16,5.2,99.0,,NE,2,1018.6,19.5,31.0,,WNW,15.0,1016.0
27,,2018-04-05,7.2,21.9,0.0,,,WNW,48.0,12:29,18.0,53.0,,NW,24,1019.2,20.4,47.0,,NW,22.0,1017.5
28,,2018-04-06,3.3,21.2,0.0,,,W,35.0,13:39,16.0,32.0,,NNW,9,1020.6,19.5,23.0,,NW,17.0,1019.6
29,,2018-04-07,1.7,20.8,0.0,,,WNW,22.0,12:26,13.2,47.0,,ESE,6,1022.2,19.4,28.0,,SSW,9.0,1020.8
30,,2018-04-08,3.5,20.0,0.0,,,NW,46.0,11:51,16.7,25.0,,NNW,7,1021.7,19.2,31.0,,W,20.0,1020.1
31,,2018-04-09,8.3,21.6,0.0,,,W,35.0,09:27,18.1,39.0,,W,15,1021.7,20.4,28.0,,W,15.0,1020.8
32,,2018-04-10,6.1,23.2,0.0,,,WNW,61.0,08:31,17.2,46.0,,WNW,30,1022.3,20.6,42.0,,W,13.0,1021.7
33,,2018-04-11,12.4,25.4,0.0,,,NW,44.0,11:37,19.7,39.0,,NW,22,1024.0,24.2,25.0,,NW,19.0,1021.4
34,,2018-04-12,15.2,22.8,0.0,,,NW,74.0,13:50,19.0,53.0,,NNW,30,1017.3,21.4,40.0,,NW,26.0,1013.3
35,,2018-04-13,10.7,19.7,0.2,,,NW,70.0,22:07,14.8,54.0,,NW,22,1013.7,17.2,50.0,,NNW,22.0,1009.5
36,,2018-04-14,5.7,8.4,5.0,,,NW,91.0,09:43,7.1,64.0,,NW,52,999.6,3.9,96.0,,NNW,24.0,995.8
37,,2018-04-15,1.9,11.7,14.2,,,WNW,67.0,01:09,6.3,87.0,,NW,26,1001.7,9.6,81.0,,NW,26.0,1003.9
38,,2018-04-16,5.8,14.2,0.0,,,WNW,57.0,09:56,11.4,80.0,,WNW,20,1011.9,12.0,71.0,,WNW,26.0,1013.6
39,,2018-04-17,-0.6,14.7,0.0,,,SSW,19.0,12:34,5.2,81.0,,SE,6,1023.5,13.1,33.0,,S,6.0,1023.1
40,,2018-04-18,-1.4,18.7,0.0,,,NW,20.0,06:51,13.5,36.0,,NNW,7,1024.8,17.6,31.0,,NW,13.0,1022.3
41,,2018-04-19,3.8,17.4,0.0,,,WNW,33.0,11:49,13.5,63.0,,NNW,9,1022.7,15.3,54.0,,NW,9.0,1021.0
42,,2018-04-20,2.9,19.5,0.0,,,ESE,24.0,15:16,14.5,62.0,, ,Calm,1024.1,19.3,28.0,,SSW,4.0,1022.6
43,,2018-04-21,4.2,20.0,0.0,,,NNW,19.0,14:00,14.7,56.0,,NNW,4,1024.9,17.0,50.0,,SE,11.0,1022.9
44,,2018-04-22,5.5,18.6,0.0,,,SW,22.0,10:35,13.8,69.0,,NNW,6,1024.9,17.5,41.0,,W,11.0,1022.4
45,,2018-04-23,3.0,18.6,5.2,,,WSW,28.0,11:45,13.0,61.0,,SSW,6,1023.7,17.4,45.0,,SW,7.0,1022.2
46,,2018-04-24,6.6,19.8,0.0,,,NW,41.0,11:35,16.8,41.0,,WNW,22,1021.9,17.1,41.0,,NW,20.0,1020.2
47,,2018-04-25,7.9,18.3,0.0,,,NW,46.0,14:15,14.4,57.0,,NNW,4,1020.0,13.1,66.0,,NW,20.0,1017.3
48,,2018-04-26,1.1,15.4,0.0,,,SE,28.0,12:42,10.5,53.0,,NNW,4,1018.7,14.5,40.0,,SSE,9.0,1018.4
49,,2018-04-27,-0.9,12.7,0.0,,,ESE,22.0,14:59,5.6,79.0,,SSW,9,1025.9,10.8,62.0,,E,13.0,1025.7
50,,2018-04-28,-0.9,16.4,0.0,,,E,19.0,15:16,10.3,54.0,,SE,4,1028.0,15.4,32.0,,SSE,6.0,1025.8
51,,2018-04-29,-0.2,10.8,0.0,,,S,26.0,13:25,5.8,99.0,,S,7,1027.9,10.1,56.0,,SSW,11.0,1027.1
52,,2018-04-30,-0.8,16.2,0.0,,,S,20.0,12:33,10.4,29.0,,WNW,6,1029.0,15.5,24.0,,SSW,9.0,1027.6
53,,2018-05-05,2.5,11.0,3.6,,,WNW,52.0,00:22,7.4,69.0,, ,,1028.3,8.4,67.0,,W,19.0,1030.0
54,,2018-05-06,0.9,13.9,0.0,,,WSW,30.0,11:25,8.9,58.0,,WNW,7,1033.9,13.3,43.0,,WNW,9.0,1030.8
55,,2018-05-07,-1.2,12.3,0.0,,,NW,63.0,13:55,8.4,50.0,,NNW,22,1024.3,10.5,45.0,,NW,43.0,1019.5
56,,2018-05-08,1.0,14.4,0.0,,,NNW,28.0,00:15,9.2,53.0,,NNW,7,1024.3,12.7,47.0,,NW,13.0,1023.5
57,,2018-05-09,1.6,12.4,0.0,,,NW,61.0,23:33,8.9,63.0,,NW,22,1021.9,11.4,52.0,,NNW,22.0,1018.5
58,,2018-05-10,0.8,6.3,3.4,,,NW,83.0,02:50,2.9,90.0,,WSW,7,1009.2,3.7,61.0,,NW,15.0,1006.5
59,,2018-05-11,-4.9,4.9,10.0,,,S,74.0,22:22,0.6,81.0,,NW,9,1006.9,0.6,99.0,,WSW,19.0,1005.5
60,,2018-05-12,-0.1,4.5,55.0,,,SSW,69.0,01:31,2.4,99.0,,S,33,1018.3,3.7,90.0,,S,20.0,1020.1
61,,2018-05-13,2.3,8.5,2.2,,,SSE,46.0,04:39,4.4,99.0,,S,15,1027.3,7.4,83.0,,S,17.0,1028.3
62,,2018-05-14,-0.9,13.8,0.2,,,S,20.0,00:22,4.3,85.0,,SSE,2,1030.4,13.0,34.0,,ENE,6.0,1027.0
63,,2018-05-15,-3.4,8.9,0.0,,,S,30.0,13:36,1.8,99.0,,SSW,13,1025.7,7.6,73.0,,SSW,17.0,1025.2
64,,2018-05-16,-2.7,6.9,0.8,,,SSW,19.0,01:12,0.8,99.0,,SSW,9,1029.7,6.3,69.0,,S,9.0,1028.0
65,,2018-05-17,-4.7,12.0,0.0,,,W,26.0,12:34,5.1,60.0,, ,Calm,1026.7,10.5,28.0,,W,15.0,1024.2
66,,2018-05-18,0.6,10.7,0.0,,,W,33.0,11:28,7.0,73.0,,W,9,1023.7,9.0,60.0,,WNW,15.0,1022.6
67,,2018-05-19,-1.3,9.6,0.0,,,WSW,24.0,16:59,5.4,72.0,,N,6,1024.2,8.9,59.0,,SSW,9.0,1022.2
68,,2018-05-20,-2.3,11.1,0.0,,,SSW,44.0,14:14,6.0,69.0,,W,19,1021.5,9.5,59.0,,SW,24.0,1021.4
69,,2018-05-21,4.3,9.9,0.2,,,W,46.0,01:29,6.1,72.0,,W,13,1021.9,8.2,61.0,,W,22.0,1020.7
70,,2018-05-22,2.9,12.3,0.0,,,WSW,48.0,11:28,9.2,74.0,,WSW,20,1023.3,10.3,73.0,,WSW,15.0,1023.7
71,,2018-05-23,0.5,16.6,0.0,,,W,24.0,10:14,11.3,57.0,,WSW,6,1027.8,15.1,34.0,,SSW,9.0,1025.8
72,,2018-05-24,2.1,9.0,0.0,,,SSW,19.0,10:16,2.8,99.0,,SE,6,1028.1,9.0,62.0,,SE,7.0,1025.7
73,,2018-05-25,-4.8,14.2,0.0,,,NNW,15.0,21:48,7.5,38.0,,NNW,9,1029.1,11.6,47.0,,ESE,9.0,1028.4
74,,2018-05-26,-0.7,14.8,0.0,,,NW,28.0,10:53,9.9,31.0,,NNW,4,1030.8,12.6,33.0,,WNW,15.0,1029.4
75,,2018-05-27,0.8,13.2,0.0,,,NNW,28.0,11:54,8.7,74.0,,NW,15,1030.6,10.3,65.0,,NW,9.0,1028.0
76,,2018-05-28,1.5,13.0,0.0,,,NNW,24.0,14:09,7.5,67.0,,NW,7,1026.6,12.2,44.0,,NNW,11.0,1023.5
77,,2018-05-29,1.0,9.3,1.6,,,NW,56.0,07:32,6.7,92.0,,NNW,19,1017.8,8.3,65.0,,NW,20.0,1016.6
78,,2018-05-30,-1.5,8.0,1.4,,,WNW,41.0,20:34,1.6,88.0,,S,13,1022.3,6.6,51.0,,WNW,13.0,1021.0
79,,2018-05-31,0.4,4.0,0.6,,,S,50.0,07:23,0.7,99.0,,S,15,1024.0,2.5,73.0,,S,24.0,1026.1
80,,2018-06-05,-2.9,7.0,0.2,,,E,24.0,11:28,2.6,99.0,,ESE,9,,5.8,70.0,,ESE,11.0,1031.2
81,,2018-06-06,-2.6,11.2,0.0,,,NE,31.0,23:17,5.4,99.0,,N,4,1034.7,9.9,61.0,,NE,9.0,1032.7
82,,2018-06-07,2.5,8.5,0.0,,,NNW,61.0,22:35,6.5,77.0,,NNW,20,1032.0,6.7,78.0,,NNW,20.0,1028.0
83,,2018-06-08,3.9,5.3,0.0,,,NW,94.0,06:04,5.0,81.0,,NNW,37,1023.4,5.0,80.0,,NW,24.0,1021.4
84,,2018-06-09,1.6,9.5,0.0,,,NW,24.0,02:48,4.3,99.0,,NNW,4,1025.1,8.1,69.0,,SSW,7.0,1024.8
85,,2018-06-10,-1.2,8.0,0.0,,,ESE,17.0,10:33,3.6,99.0,,NW,6,1030.9,7.3,61.0,,SE,9.0,1029.3
86,,2018-06-11,-4.0,9.8,0.0,,,NNE,30.0,23:45,4.1,94.0,,NNW,9,1027.0,8.1,54.0,,NNW,13.0,1022.5
87,,2018-06-12,-0.2,6.9,2.4,,,NNW,57.0,00:43,4.0,99.0,,NNW,17,1011.1,4.7,89.0,,NW,9.0,1008.7
88,,2018-06-13,1.7,4.1,2.4,,,NW,46.0,12:18,1.7,85.0,,NNW,24,1011.1,2.5,80.0,,NNW,19.0,1010.5
89,,2018-06-14,-0.4,4.6,4.2,,,NW,78.0,21:25,0.9,92.0,,NW,19,1013.5,2.8,85.0,,NNW,28.0,1012.6
90,,2018-06-15,0.4,3.0,6.4,,,NW,70.0,07:27,1.2,90.0,,NW,44,1009.7,1.6,88.0,,WNW,24.0,1010.0
91,,2018-06-16,-2.2,2.3,3.8,,,WNW,69.0,00:08,-0.6,82.0,,WNW,37,1012.3,1.8,80.0,,WNW,24.0,1010.9
92,,2018-06-17,-2.4,1.8,0.2,,,WNW,50.0,02:06,-0.6,93.0,,WNW,20,1010.6,1.3,96.0,,SW,17.0,1012.7
93,,2018-06-18,-0.9,1.8,28.2,,,SSE,46.0,00:00,0.7,99.0,,S,17,1024.3,1.5,99.0,,S,17.0,1025.0
94,,2018-06-19,-0.5,4.3,1.8,,,SSE,44.0,00:09,1.1,99.0,, ,Calm,1030.9,3.3,85.0,,ESE,13.0,1029.9
95,,2018-06-20,-4.7,8.4,0.0,,,NW,19.0,15:25,0.8,73.0,,NNW,6,1031.7,4.7,64.0,,NW,9.0,1030.2
96,,2018-06-21,-3.3,9.6,0.0,,,NW,19.0,13:15,3.1,60.0,,N,4,1031.0,7.6,48.0,,NW,7.0,1029.3
97,,2018-06-22,-5.8,7.9,0.0,,,NW,19.0,12:06,2.4,55.0,,NNW,6,1030.2,6.5,50.0,,W,11.0,1028.2
98,,2018-06-23,-3.1,6.6,0.0,,,WNW,30.0,09:30,1.3,74.0,,W,6,1027.8,5.7,69.0,,WSW,9.0,1027.2
99,,2018-06-24,-4.5,3.7,0.0,,,SSW,20.0,11:50,-1.2,99.0,,SSW,9,1031.1,3.4,69.0,,S,7.0,1029.7
100,,2018-06-25,-5.2,5.3,0.0,,,S,15.0,09:35,-1.1,99.0,,SW,7,1033.0,4.8,62.0,,SSE,6.0,1031.7
