,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-04,,,,,,,,,26.9,69.0,,SE,19.0,,33.6,39.0,,SSE,15.0,
1,,2018-03-05,,,,,,,,,28.6,51.0,,SE,22.0,,36.4,29.0,,SE,13.0,
2,,2018-03-06,,35.9,,,,ESE,33.0,23:58,26.8,50.0,,E,17.0,,35.0,32.0,,SE,11.0,
3,,2018-03-07,23.3,35.5,0.0,,,E,37.0,09:18,29.3,40.0,,E,19.0,,34.8,25.0,,SE,13.0,
4,,2018-03-08,20.9,36.0,0.0,,,ESE,31.0,13:23,27.2,30.0,,ESE,17.0,,35.1,13.0,,SE,13.0,
5,,2018-03-09,21.2,36.1,0.0,,,ESE,39.0,16:22,27.7,29.0,,SE,19.0,,35.3,20.0,,SE,15.0,
6,,2018-03-10,23.1,35.6,0.0,,,SSE,44.0,11:44,29.3,49.0,,ESE,22.0,,34.5,33.0,,SE,20.0,
7,,2018-03-11,24.2,32.1,1.8,,,ENE,63.0,19:57,25.6,71.0,,ESE,30.0,,31.8,47.0,,SE,24.0,
8,,2018-03-12,19.6,32.4,16.4,,,E,48.0,09:44,24.4,83.0,,E,30.0,,32.3,47.0,,E,26.0,
9,,2018-03-13,22.6,,0.0,,,,,,27.8,39.0,,ESE,28.0,,35.1,18.0,,E,24.0,
10,,2018-03-14,,,,,,,,,,,,,,,35.6,15.0,,ENE,9.0,
11,,2018-03-15,,,,,,,,,30.9,28.0,,SE,6.0,,36.9,15.0,,ENE,11.0,
12,,2018-03-16,,,,,,,,,32.4,27.0,,W,19.0,,38.3,16.0,,N,6.0,
13,,2018-03-17,,,,,,,,,32.2,29.0,,SW,9.0,,38.4,16.0,,W,4.0,
14,,2018-03-18,,38.9,,,,,,,31.1,30.0,,ESE,31.0,,37.0,21.0,,SE,17.0,
15,,2018-03-19,24.4,,0.0,,,,,,29.1,33.0,,SE,20.0,,38.0,17.0,,SE,19.0,
16,,2018-03-20,,,,,,,,,30.2,31.0,,ESE,28.0,,36.5,23.0,,ENE,19.0,
17,,2018-03-21,,37.8,,,,ENE,41.0,10:51,31.7,26.0,,ENE,20.0,,37.0,16.0,,ENE,24.0,
18,,2018-03-22,23.5,39.1,0.0,,,ENE,33.0,13:05,32.1,37.0,,SE,9.0,,38.7,15.0,,ESE,17.0,
19,,2018-03-23,24.1,39.6,0.0,,,E,37.0,14:39,33.9,26.0,,SSE,6.0,,38.4,16.0,,ENE,9.0,
20,,2018-03-24,22.0,,0.0,,,NE,37.0,12:14,33.0,22.0,,ESE,6.0,,39.2,13.0,,NE,15.0,
21,,2018-03-25,,,,,,,,,32.3,22.0,,SE,9.0,,39.5,12.0,,ESE,17.0,
22,,2018-03-26,,39.4,,,,E,30.0,09:25,34.1,20.0,,E,13.0,,38.7,16.0,,ESE,6.0,
23,,2018-03-27,26.6,40.6,0.0,,,WSW,30.0,11:08,34.2,22.0,,WSW,11.0,,39.8,15.0,,N,9.0,
24,,2018-03-28,28.0,40.5,0.0,,,SE,30.0,07:55,32.8,29.0,,SE,17.0,,39.7,18.0,,SSE,13.0,
25,,2018-03-29,28.1,,0.0,,,E,50.0,12:41,34.3,22.0,,ESE,24.0,,39.8,13.0,,E,24.0,
26,,2018-03-30,,,,,,,,,32.8,26.0,,ESE,24.0,,39.1,14.0,,ENE,28.0,
