,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-04,22.2,30.5,0.0,,,SSE,57.0,00:06,26.5,83.0,,SE,31.0,1010.4,28.7,79.0,,SSE,24,1008.6
1,,2018-03-05,17.8,31.1,0.0,,,S,24.0,15:59,27.2,88.0,,NNW,9.0,1011.4,30.2,82.0,,SSW,17,1009.4
2,,2018-03-06,20.3,28.7,0.0,,,SSW,43.0,16:55,25.6,100.0,,S,15.0,1013.2,27.1,95.0,,S,30,1012.0
3,,2018-03-07,22.0,27.4,0.0,,,SSE,56.0,21:25,25.1,100.0,,SSE,31.0,1013.8,25.7,94.0,,SSE,37,1012.1
4,,2018-03-08,21.9,27.9,0.0,,,SSE,48.0,23:14,24.6,99.0,,SSE,31.0,1013.2,26.7,92.0,,SSE,33,1010.4
5,,2018-03-09,21.5,27.2,0.0,,,SSE,69.0,18:54,24.5,96.0,,SE,35.0,1014.8,25.5,100.0,,S,50,1012.4
6,,2018-03-10,22.3,27.8,0.0,,,SSE,63.0,00:14,24.9,100.0,,SE,43.0,1016.0,26.8,100.0,,SSE,46,1013.2
7,,2018-03-11,24.2,31.3,0.0,,,SE,48.0,00:25,27.2,100.0,,SE,28.0,1017.4,28.9,100.0,,SSE,31,1014.6
8,,2018-03-12,24.6,33.7,0.0,,,E,39.0,08:23,27.8,99.0,,E,30.0,1017.4,29.4,99.0,,SSE,26,1013.9
9,,2018-03-13,24.8,35.2,0.0,,,NNE,33.0,11:45,29.9,89.0,,ENE,17.0,1014.1,31.9,88.0,,WNW,22,1011.5
10,,2018-03-14,22.3,29.3,0.0,,,S,43.0,21:08,26.7,100.0,,ESE,20.0,1013.5,28.0,100.0,,SSW,26,1011.7
11,,2018-03-15,22.7,27.8,0.0,,,S,41.0,02:55,24.9,100.0,,SSE,26.0,1015.4,26.4,96.0,,S,30,1014.2
12,,2018-03-16,21.6,27.5,0.0,,,SSE,44.0,23:03,24.6,94.0,,SSE,26.0,1015.7,26.2,94.0,,SSE,28,1013.8
13,,2018-03-17,20.8,26.1,0.0,,,SSE,65.0,21:13,23.3,82.0,,SSE,33.0,1017.9,24.5,78.0,,SSE,37,1017.7
14,,2018-03-18,19.9,26.3,0.0,,,SSE,59.0,20:14,22.8,85.0,,SE,35.0,1020.1,25.0,86.0,,SSE,37,1017.2
15,,2018-03-19,21.8,28.7,0.0,,,SSE,56.0,00:34,25.1,84.0,,SE,28.0,1017.5,26.9,,,SSE,35,1014.3
16,,2018-03-20,23.3,32.3,0.0,,,SE,31.0,01:51,27.5,,,ESE,20.0,1013.4,28.7,,,SSE,22,1009.4
17,,2018-03-21,21.2,28.9,0.0,,,WSW,31.0,15:31,25.9,,,S,9.0,1008.6,27.9,,,WSW,24,1007.5
