,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-02,23.6,34.6,0.0,12.0,,W,28.0,12:37,26.4,86.0,7.0,WSW,11,1008.2,,,,NNW,7.0,1004.2
1,,2018-03-03,25.1,35.3,0.0,6.4,,SSE,35.0,17:30,28.7,78.0,5.0,NW,13,1007.5,,,,NNE,9.0,1003.5
2,,2018-03-04,23.2,34.9,4.8,,,N,28.0,22:53,27.3,83.0,4.0,WSW,2,1008.7,,,,SSW,7.0,1004.9
3,,2018-03-05,24.1,,0.0,4.6,,SSW,37.0,14:51,27.8,77.0,2.0,WNW,13,1008.1,,,,WSW,24.0,1003.4
4,,2018-03-06,,36.4,,,,N,26.0,00:33,,,,WSW,11,1007.1,,,,W,13.0,1003.2
5,,2018-03-07,21.4,,3.2,12.8,,SE,43.0,06:23,27.8,65.0,4.0,SSE,7,1004.7,,,,SSE,15.0,1001.0
6,,2018-03-08,,36.7,0.0,,,W,31.0,12:00,,,,WNW,13,1004.2,,,,W,19.0,1000.1
7,,2018-03-09,24.3,37.1,0.0,11.4,,WNW,39.0,15:43,29.4,90.0,3.0,WNW,9,1005.4,,,,WNW,13.0,1002.1
8,,2018-03-10,23.4,36.5,0.0,7.6,,WSW,30.0,11:28,28.7,82.0,6.0,NW,15,1008.5,,,,W,9.0,1005.5
9,,2018-03-11,24.2,35.4,0.0,5.6,,S,28.0,13:42,30.4,64.0,4.0,SE,2,1011.0,,,,S,20.0,1006.3
10,,2018-03-12,24.3,34.1,2.8,4.8,,E,44.0,11:03,27.8,77.0,2.0,E,19,1009.5,,,,ESE,20.0,1005.7
11,,2018-03-13,24.1,34.5,0.0,8.0,,E,50.0,12:05,28.3,70.0,3.0,E,19,1009.7,,,,E,20.0,1006.2
12,,2018-03-14,21.8,,0.0,8.0,,E,48.0,12:18,28.9,68.0,1.0,E,19,1009.7,,,,SE,19.0,1006.0
13,,2018-03-15,,35.6,0.0,,,ESE,46.0,14:10,,,,SE,11,1009.9,,,,E,28.0,1006.0
14,,2018-03-16,18.5,35.3,0.0,16.0,,E,48.0,12:44,27.7,67.0,1.0,ESE,11,1009.2,,,,ESE,28.0,1005.0
15,,2018-03-17,23.7,34.8,1.2,8.6,,ENE,52.0,13:52,27.1,84.0,7.0,ESE,22,1008.2,,,,E,20.0,1005.2
16,,2018-03-18,23.1,35.6,0.4,5.6,,NE,26.0,16:07,27.9,77.0,2.0,ENE,13,1011.5,,,,ESE,17.0,1007.7
17,,2018-03-19,24.2,34.9,0.8,4.8,,ESE,26.0,12:49,27.8,83.0,5.0,SW,6,1011.4,,,,E,15.0,1007.8
18,,2018-03-20,23.7,36.5,0.0,5.4,,E,41.0,11:57,29.4,73.0,2.0,ESE,9,1008.5,,,,ESE,20.0,1005.0
19,,2018-03-21,23.0,,0.0,6.8,,ESE,37.0,11:29,29.1,71.0,3.0,SE,11,1007.0,,,,E,20.0,1003.1
20,,2018-03-22,,34.9,0.0,,,SE,37.0,14:52,,,,SSE,11,1006.5,,,,SE,22.0,1002.3
21,,2018-03-23,22.9,35.9,0.0,13.4,,SSE,44.0,13:54,28.3,71.0,6.0,SSE,13,1006.3,,,,SSE,30.0,1002.7
22,,2018-03-24,21.6,35.2,0.0,8.0,,SSE,20.0,13:03,26.7,71.0,8.0, ,Calm,1007.9,,,,SW,9.0,1004.4
23,,2018-03-25,21.0,37.0,0.0,5.2,,SSW,30.0,15:34,27.3,76.0,2.0,NW,9,1008.2,,,,SSW,22.0,1004.1
24,,2018-03-26,23.8,,0.0,5.6,,SW,30.0,12:08,29.4,73.0,2.0,WNW,13,1007.9,,,,SSE,19.0,1002.7
25,,2018-03-27,,39.1,0.0,,,SSE,30.0,10:21,,,,S,13,1007.7,,,,SSE,13.0,1002.8
26,,2018-03-28,20.9,37.6,0.0,12.0,,SSE,39.0,12:31,28.2,73.0,1.0,W,9,1007.8,,,,ESE,19.0,1003.4
