,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-05,11.0,29.1,0.0,6.6,,,,,16.2,68.0,4.0,NNW,4,,,,,,,
1,,2018-03-06,15.5,29.4,0.0,6.8,,,,,18.6,44.0,0.0,SE,4,,,,,,,
2,,2018-03-07,15.6,29.8,0.0,5.4,,,,,18.1,62.0,1.0,SSE,11,,,,,,,
3,,2018-03-08,12.7,31.2,0.0,5.2,,,,,16.4,82.0,0.0, ,Calm,,,,,,,
4,,2018-03-09,13.3,32.9,0.0,5.0,,,,,19.1,72.0,0.0,S,4,,,,,,,
5,,2018-03-10,14.6,32.4,0.0,6.0,,,,,18.4,66.0,0.0,SSE,6,,,,,,,
6,,2018-03-11,14.8,34.9,0.0,5.6,,,,,18.6,75.0,0.0,S,6,,,,,,,
7,,2018-03-12,15.6,32.0,0.0,5.8,,,,,17.6,75.0,1.0,NW,2,,,,,,,
8,,2018-03-13,15.4,28.9,0.0,6.6,,,,,18.1,49.0,2.0,SE,6,,,,,,,
9,,2018-03-14,13.8,29.4,0.0,5.4,,,,,18.2,70.0,3.0,SSE,11,,,,,,,
10,,2018-03-15,12.7,29.4,0.0,4.4,,,,,15.1,87.0,1.0, ,Calm,,,,,,,
11,,2018-03-16,11.0,31.0,0.0,5.6,,,,,13.8,80.0,1.0,NW,2,,,,,,,
12,,2018-03-17,13.5,,0.0,5.4,,,,,19.8,62.0,1.0,SE,2,,,,,,,
13,,2018-03-18,,29.7,0.0,,,,,,,,,,,,,,,,,
14,,2018-03-19,6.8,26.3,0.0,7.0,,,,,10.3,75.0,0.0,NW,2,,,,,,,
15,,2018-03-20,10.6,29.6,0.0,4.0,,,,,15.4,75.0,0.0,SSE,4,,,,,,,
16,,2018-03-21,15.2,27.4,0.0,5.4,,,,,18.1,53.0,1.0,SSE,13,,,,,,,
17,,2018-03-22,15.3,28.4,0.0,6.0,,,,,17.7,51.0,4.0,ENE,6,,,,,,,
18,,2018-03-23,17.0,25.6,0.0,4.8,,,,,18.5,63.0,7.0,WNW,6,,,,,,,
19,,2018-03-24,18.3,30.8,0.4,3.2,,,,,20.8,63.0,8.0,SSE,6,,,,,,,
20,,2018-03-25,18.0,21.2,10.0,3.2,,,,,19.2,85.0,8.0,NE,2,,,,,,,
21,,2018-03-26,9.4,17.7,10.6,2.2,,,,,10.6,73.0,4.0,NW,11,,,,,,,
22,,2018-03-27,6.8,22.0,0.0,2.2,,,,,10.2,92.0,2.0,NW,2,,,,,,,
23,,2018-03-28,9.9,28.2,0.0,3.0,,,,,16.6,67.0,6.0,SE,2,,,,,,,
24,,2018-03-29,15.7,31.7,0.0,4.6,,,,,16.2,76.0,0.0,SSE,13,,,,,,,
25,,2018-03-30,10.4,27.4,0.0,4.0,,,,,14.9,73.0,0.0,NW,2,,,,,,,
26,,2018-03-31,9.7,28.2,0.0,4.4,,,,,14.6,83.0,0.0,SSW,4,,,,,,,
27,,2018-04-05,15.9,31.3,0.0,4.0,,,,,18.0,72.0,3.0,E,7,,,,,,,
28,,2018-04-06,9.1,28.6,0.0,4.2,,,,,16.7,74.0,1.0,SSE,7,,,,,,,
29,,2018-04-07,7.5,26.9,0.0,5.0,,,,,14.7,72.0,3.0,SW,4,,,,,,,
30,,2018-04-08,11.2,29.3,0.0,3.0,,,,,16.0,70.0,1.0,SE,2,,,,,,,
31,,2018-04-09,14.9,31.1,0.0,4.0,,,,,18.2,67.0,1.0,SSE,9,,,,,,,
32,,2018-04-10,16.2,30.6,0.0,4.2,,,,,19.2,65.0,7.0,WNW,4,,,,,,,
33,,2018-04-11,17.8,,0.0,3.2,,,,,19.8,71.0,7.0,SSE,9,,,,,,,
34,,2018-04-12,19.2,33.7,0.0,3.8,,,,,28.2,31.0,7.0,NW,20,,,,,,,
35,,2018-04-13,13.2,30.9,0.0,6.8,,,,,19.2,56.0,3.0,S,6,,,,,,,
36,,2018-04-14,13.0,18.5,3.6,5.2,,,,,15.4,66.0,7.0,NNW,7,,,,,,,
37,,2018-04-15,10.8,19.1,5.2,3.4,,,,,13.1,72.0,8.0,W,22,,,,,,,
38,,2018-04-16,10.8,20.8,0.4,0.8,,,,,15.4,85.0,7.0,NW,9,,,,,,,
39,,2018-04-17,8.3,23.7,0.0,1.8,,,,,13.6,87.0,1.0,S,6,,,,,,,
40,,2018-04-18,8.2,23.5,0.0,2.8,,,,,13.8,76.0,1.0,SW,13,,,,,,,
41,,2018-04-19,13.4,24.7,0.0,2.6,,,,,15.3,77.0,7.0,S,15,,,,,,,
42,,2018-04-20,14.4,27.8,0.0,2.2,,,,,17.1,80.0,0.0,SSE,7,,,,,,,
43,,2018-04-21,13.7,26.5,0.0,3.0,,,,,16.8,77.0,2.0,S,9,,,,,,,
44,,2018-04-22,14.3,26.1,0.0,3.0,,,,,15.9,82.0,0.0,S,9,,,,,,,
45,,2018-04-23,9.0,27.3,0.0,2.6,,,,,15.0,87.0,2.0,SSE,6,,,,,,,
46,,2018-04-24,13.6,25.8,0.0,2.6,,,,,15.5,78.0,3.0,S,9,,,,,,,
47,,2018-04-25,14.7,23.5,0.0,2.6,,,,,16.0,75.0,8.0,S,7,,,,,,,
48,,2018-04-26,7.8,,0.8,2.2,,,,,12.3,96.0,0.0,SE,2,,,,,,,
49,,2018-04-27,8.0,22.7,0.0,2.6,,,,,15.4,49.0,0.0,ESE,2,,,,,,,
50,,2018-04-28,6.7,23.1,0.0,2.8,,,,,12.0,79.0,5.0,S,2,,,,,,,
51,,2018-04-29,6.7,20.6,0.0,2.4,,,,,9.5,93.0,0.0,NW,2,,,,,,,
52,,2018-04-30,5.2,22.8,0.0,2.2,,,,,10.7,79.0,2.0,W,4,,,,,,,
53,,2018-05-05,5.0,18.3,1.0,2.0,,,,,8.4,93.0,2.0,WNW,4,,,,,,,
54,,2018-05-06,6.6,21.0,0.0,1.4,,,,,10.4,95.0,7.0,SE,6,,,,,,,
55,,2018-05-07,7.6,21.5,0.0,1.6,,,,,9.4,93.0,6.0,SE,9,,,,,,,
56,,2018-05-08,7.3,22.8,0.0,2.0,,,,,10.6,80.0,0.0,S,7,,,,,,,
57,,2018-05-09,6.3,20.2,0.0,1.8,,,,,10.6,86.0,1.0,SE,11,,,,,,,
58,,2018-05-10,9.3,13.4,1.2,1.6,,,,,10.0,79.0,3.0,WNW,4,,,,,,,
59,,2018-05-11,5.2,8.6,3.8,2.6,,,,,5.7,88.0,8.0,SW,2,,,,,,,
60,,2018-05-12,3.7,17.9,3.4,0.4,,,,,8.2,97.0,2.0,N,2,,,,,,,
61,,2018-05-13,3.9,20.6,0.0,2.0,,,,,7.0,88.0,2.0, ,Calm,,,,,,,
62,,2018-05-14,4.9,19.9,0.0,1.4,,,,,11.4,74.0,0.0,SE,7,,,,,,,
63,,2018-05-15,2.4,17.5,0.0,1.8,,,,,6.5,94.0,7.0,SW,6,,,,,,,
64,,2018-05-16,5.2,17.2,0.0,1.2,,,,,10.3,71.0,1.0,SSW,11,,,,,,,
65,,2018-05-17,1.4,15.7,0.0,1.6,,,,,5.9,88.0,3.0,NW,2,,,,,,,
66,,2018-05-18,6.2,14.4,0.0,1.6,,,,,11.2,74.0,6.0,WNW,6,,,,,,,
67,,2018-05-19,6.9,15.1,0.2,0.8,,,,,9.4,95.0,8.0,N,2,,,,,,,
68,,2018-05-20,3.3,13.8,0.0,1.0,,,,,7.1,95.0,8.0,W,2,,,,,,,
69,,2018-05-21,6.9,16.2,0.2,0.4,,,,,12.8,79.0,6.0,WSW,9,,,,,,,
70,,2018-05-22,11.1,18.2,0.0,1.8,,,,,12.6,79.0,5.0,WNW,2,,,,,,,
71,,2018-05-23,8.4,16.5,0.0,1.2,,,,,10.2,99.0,8.0, ,Calm,,,,,,,
72,,2018-05-24,4.2,17.6,0.0,0.8,,,,,7.6,99.0,8.0, ,Calm,,,,,,,
73,,2018-05-25,3.8,17.7,0.0,1.0,,,,,9.1,89.0,0.0,W,4,,,,,,,
74,,2018-05-26,7.8,19.0,0.0,1.0,,,,,8.9,92.0,0.0,S,9,,,,,,,
