,none,Date,min_temp,max_temp,rainfall,evap,sunshine,direction_max_wind_gust,speed_max_wind_gust,time_max_wind_gust,9am_temp,9am_hum,9am_cloud,9am_wind_dir,9am_wind_speed,9am_msl_press,3pm_temp,3pm_hum,3pm_cloud,3pm_wind_dir,3pm_wind_speed,3pm_msl_press
0,,2018-03-04,,,15.6,,,W,65.0,23:54,,,,SW,28,1012.0,,,,W,19,1013.5
1,,2018-03-05,,,2.8,,,SSW,54.0,09:41,,,,SW,20,1016.4,,,,SSW,24,1019.2
2,,2018-03-06,,,0.6,,,N,28.0,07:03,,,,N,20,1027.0,,,,S,6,1028.2
3,,2018-03-07,,,0.0,,,SSW,26.0,15:38,,,,N,17,1029.1,,,,SSW,9,1028.3
4,,2018-03-08,,,0.2,,,ENE,22.0,14:08,,,,NNE,7,1028.0,,,,N,7,1028.0
5,,2018-03-09,,,0.0,,,N,35.0,06:22,,,,N,24,1028.7,,,,NNE,9,1028.6
6,,2018-03-10,,,0.0,,,N,48.0,14:09,,,,NNE,26,1026.6,,,,N,31,1024.1
7,,2018-03-11,,,0.4,,,NW,54.0,01:47,,,,SSW,24,1020.7,,,,SSW,33,1021.1
8,,2018-03-12,,,8.0,,,SW,67.0,11:55,,,,WSW,41,1017.2,,,,SW,43,1016.6
9,,2018-03-13,,,30.8,,,SW,54.0,23:39,,,,SW,30,1019.1,,,,WSW,13,1019.9
10,,2018-03-14,,,5.2,,,S,35.0,15:24,,,,SW,13,1018.2,,,,SSW,11,1015.9
11,,2018-03-15,,,4.6,,,SW,50.0,12:53,,,,W,24,1011.6,,,,SSW,24,1013.0
12,,2018-03-16,,,4.0,,,N,69.0,21:44,,,,NNE,44,1015.9,,,,NNE,33,1014.3
13,,2018-03-17,,,8.6,,,N,104.0,23:00,,,,N,31,1009.7,,,,NNW,33,1008.4
14,,2018-03-18,,,23.6,,,NNW,128.0,04:41,,,,NNW,50,994.5,,,,W,43,998.8
15,,2018-03-19,,,69.6,,,NW,109.0,07:29,,,,NW,59,1001.5,,,,WNW,35,1004.4
16,,2018-03-20,,,34.0,,,WSW,72.0,02:46,,,,SW,43,1020.7,,,,S,31,1026.4
17,,2018-03-21,,,1.6,,,ENE,65.0,22:48,,,,E,28,1035.6,,,,NNE,9,1034.8
18,,2018-03-22,,,0.0,,,NE,89.0,06:12,,,,NE,39,1031.1,,,,NE,41,1029.0
19,,2018-03-23,,,0.0,,,NNE,83.0,03:09,,,,NNE,41,1024.3,,,,NNE,39,1020.9
20,,2018-03-24,,,11.8,,,NE,70.0,04:47,,,,N,20,1013.1,,,,NNW,33,1008.1
21,,2018-03-25,,,27.2,,,NNW,91.0,18:39,,,,NNW,17,993.4,,,,NW,35,989.8
22,,2018-03-26,,,82.8,,,WSW,120.0,05:27,,,,SSW,46,990.6,,,,SW,54,999.1
23,,2018-03-27,,,53.6,,,N,70.0,21:33,,,,W,15,1012.1,,,,N,20,1011.5
24,,2018-03-28,,,15.8,,,NNE,80.0,07:04,,,,N,46,1007.2,,,,WNW,33,1010.2
25,,2018-03-29,,,10.0,,,NNW,67.0,16:45,,,,N,24,1012.9,,,,NW,20,1011.1
26,,2018-03-30,,,51.0,,,W,81.0,07:12,,,,W,46,1007.6,,,,W,31,1010.6
27,,2018-03-31,,,6.2,,,NW,57.0,18:07,,,,NW,11,1016.1,,,,NNW,28,1014.2
28,,2018-04-04,,,6.4,,,W,46.0,08:45,,,,W,35,1020.6,,,,NNW,6,1019.1
29,,2018-04-05,,,1.6,,,W,48.0,18:16,,,,WNW,30,1014.5,,,,WNW,15,1013.5
30,,2018-04-06,,,13.6,,,S,44.0,07:06,,,,SSW,22,1017.4,,,,SSW,22,1018.3
31,,2018-04-07,,,0.2,,,NW,41.0,12:08,,,,WNW,11,1018.9,,,,WNW,24,1017.0
32,,2018-04-08,,,4.8,,,WNW,74.0,19:32,,,,N,28,1016.2,,,,N,35,1011.2
33,,2018-04-09,,,14.8,,,,,,,,,SE,9,1017.9,,,,N,17,1019.2
34,,2018-04-10,4.8,11.3,,,,NNE,81.0,02:20,6.7,91.0,,NNE,41,1018.6,9.3,83.0,,N,39,1016.0
35,,2018-04-11,6.5,11.9,0.4,,,NNE,48.0,22:46,8.8,99.0,,W,15,1017.1,7.1,69.0,,S,30,1016.7
36,,2018-04-12,6.0,9.1,1.2,,,NNE,115.0,10:18,8.9,82.0,,N,56,1005.1,7.5,99.0,,NNW,52,999.5
37,,2018-04-13,3.6,7.6,28.4,,,N,106.0,23:18,4.7,99.0,,NNW,17,1006.7,6.7,99.0,,N,30,1001.1
38,,2018-04-14,2.9,4.9,15.6,,,N,107.0,10:29,3.5,99.0,,N,65,983.7,2.5,99.0,,NNW,46,980.1
39,,2018-04-15,-0.9,8.2,32.6,,,,,,0.0,98.0,,WSW,54,987.7,0.2,99.0,,W,57,992.9
40,,2018-04-16,-0.4,2.5,,,,,,,2.1,99.0,,SW,70,999.1,0.8,97.0,,WSW,54,1005.9
41,,2018-04-17,-0.3,4.7,18.8,,,SW,93.0,03:06,1.1,99.0,,SSW,43,1019.2,2.6,95.0,,SW,26,1022.0
42,,2018-04-18,0.8,7.3,2.2,,,,,,4.6,99.0,,SE,2,1022.4,6.9,87.0,,NNW,7,1020.0
43,,2018-04-19,2.0,11.1,,,,S,35.0,07:23,3.0,99.0,,SSW,24,1018.2,6.2,92.0,,S,20,1018.5
44,,2018-04-20,2.7,14.2,0.2,,,N,17.0,00:50,11.0,38.0,,SSE,9,1023.7,12.7,54.0,,E,7,1023.6
45,,2018-04-21,8.9,,,,,,,,13.2,38.0,,N,20,1024.7,12.8,67.0,,N,17,1023.2
46,,2018-04-22,5.9,10.9,,,,,,,7.1,99.0,,N,15,1023.7,9.7,89.0,,NNW,15,1022.0
47,,2018-04-23,5.3,13.2,,,,,,,9.4,58.0,,SW,4,1020.6,11.9,53.0,,NNW,13,1019.3
48,,2018-04-24,7.7,13.9,,,,NNE,67.0,03:06,11.2,74.0,,N,28,1014.4,10.9,95.0,,N,33,1012.1
49,,2018-04-25,6.2,8.5,11.8,,,NNW,69.0,23:11,7.4,99.0,,N,20,1014.9,7.7,99.0,,NNW,24,1012.3
50,,2018-04-26,2.0,5.1,17.4,,,W,78.0,13:46,3.0,99.0,,W,41,1013.0,3.1,99.0,,WSW,44,1014.4
51,,2018-04-27,2.4,7.2,11.0,,,WSW,59.0,02:24,5.0,99.0,,SW,20,1024.9,6.5,99.0,,WNW,4,1026.2
52,,2018-04-28,2.9,8.3,2.6,,,SSW,33.0,20:41,5.5,92.0,,NNW,13,1027.1,6.9,99.0,,SSW,6,1026.2
53,,2018-04-29,2.9,7.9,7.8,,,WSW,43.0,20:11,4.5,59.0,,SSW,15,1027.6,7.4,58.0,,WSW,11,1026.8
54,,2018-04-30,2.7,9.6,0.2,,,W,48.0,20:02,4.4,99.0,,W,13,1025.8,7.7,50.0,,W,20,1024.8
55,,2018-05-04,4.0,5.5,22.4,,,W,87.0,14:42,4.4,99.0,,N,31,1002.1,2.5,99.0,,W,56,1004.1
56,,2018-05-05,1.1,6.9,54.0,,,WNW,113.0,17:32,5.5,99.0,,NW,35,1017.8,6.6,99.0,,WNW,56,1017.3
