Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,66212,2011,09,5.0,13,Y
IDCJAC0008,66212,2011,10,6.9,01,Y
IDCJAC0008,66212,2011,11,12.6,02,Y
IDCJAC0008,66212,2011,12,10.2,07,Y
IDCJAC0008,66212,2012,01,12.5,13,Y
IDCJAC0008,66212,2012,02,14.5,12,Y
IDCJAC0008,66212,2012,03,11.7,25,Y
IDCJAC0008,66212,2012,04,9.4,30,Y
IDCJAC0008,66212,2012,05,5.1,23,Y
IDCJAC0008,66212,2012,06,3.1,25,Y
IDCJAC0008,66212,2012,07,3.5,20,Y
IDCJAC0008,66212,2012,08,1.7,08,Y
IDCJAC0008,66212,2012,09,2.3,01,Y
IDCJAC0008,66212,2012,10,7.0,13,Y
IDCJAC0008,66212,2012,11,10.0,12,Y
IDCJAC0008,66212,2012,12,11.4,06,Y
IDCJAC0008,66212,2013,01,14.0,15,Y
IDCJAC0008,66212,2013,02,13.5,02,Y
IDCJAC0008,66212,2013,03,11.9,19,Y
IDCJAC0008,66212,2013,04,9.4,23,Y
IDCJAC0008,66212,2013,05,5.6,15,Y
IDCJAC0008,66212,2013,06,5.6,22,Y
IDCJAC0008,66212,2013,07,3.1,23,Y
IDCJAC0008,66212,2013,08,2.9,16,Y
IDCJAC0008,66212,2013,09,6.3,27,Y
IDCJAC0008,66212,2013,10,6.6,25,Y
IDCJAC0008,66212,2013,11,8.9,06,Y
IDCJAC0008,66212,2013,12,10.8,07,Y
IDCJAC0008,66212,2014,01,13.5,27,Y
IDCJAC0008,66212,2014,02,12.6,07,Y
IDCJAC0008,66212,2014,03,11.6,17,Y
IDCJAC0008,66212,2014,04,9.2,22,Y
IDCJAC0008,66212,2014,05,6.3,05,Y
IDCJAC0008,66212,2014,06,5.2,30,Y
IDCJAC0008,66212,2014,07,1.6,09,Y
IDCJAC0008,66212,2014,08,2.2,03,Y
IDCJAC0008,66212,2014,09,5.9,19,Y
IDCJAC0008,66212,2014,10,6.5,16,Y
IDCJAC0008,66212,2014,11,10.3,03,Y
IDCJAC0008,66212,2014,12,13.7,14,Y
IDCJAC0008,66212,2015,01,12.6,30,Y
IDCJAC0008,66212,2015,02,14.7,04,Y
IDCJAC0008,66212,2015,03,11.4,28,Y
IDCJAC0008,66212,2015,04,8.5,28,Y
IDCJAC0008,66212,2015,05,4.8,14,Y
IDCJAC0008,66212,2015,06,2.2,02,Y
IDCJAC0008,66212,2015,07,1.5,06,Y
IDCJAC0008,66212,2015,08,2.5,05,Y
IDCJAC0008,66212,2015,09,5.1,02,Y
IDCJAC0008,66212,2015,10,10.8,24,Y
IDCJAC0008,66212,2015,11,11.7,17,Y
IDCJAC0008,66212,2015,12,12.1,04,Y
IDCJAC0008,66212,2016,01,13.4,15,Y
IDCJAC0008,66212,2016,02,15.2,02,Y
IDCJAC0008,66212,2016,03,13.2,31,Y
IDCJAC0008,66212,2016,04,10.8,25,Y
IDCJAC0008,66212,2016,05,4.3,30,Y
IDCJAC0008,66212,2016,06,1.9,30,Y
IDCJAC0008,66212,2016,07,2.2,15,Y
IDCJAC0008,66212,2016,08,3.7,12,Y
IDCJAC0008,66212,2016,09,6.1,20,Y
IDCJAC0008,66212,2016,10,6.4,14,Y
IDCJAC0008,66212,2016,11,9.5,02,Y
IDCJAC0008,66212,2016,12,14.4,10,Y
IDCJAC0008,66212,2017,01,17.1,08,Y
IDCJAC0008,66212,2017,02,14.1,20,Y
IDCJAC0008,66212,2017,03,14.5,31,Y
IDCJAC0008,66212,2017,04,8.0,29,Y
IDCJAC0008,66212,2017,05,2.9,30,Y
IDCJAC0008,66212,2017,06,4.2,25,Y
IDCJAC0008,66212,2017,07,1.3,23,Y
IDCJAC0008,66212,2017,08,3.8,02,Y
IDCJAC0008,66212,2017,09,4.7,18,Y
IDCJAC0008,66212,2017,10,8.0,01,Y
IDCJAC0008,66212,2017,11,9.7,09,Y
IDCJAC0008,66212,2017,12,15.0,10,Y
IDCJAC0008,66212,2018,01,12.6,18,Y
IDCJAC0008,66212,2018,02,13.8,28,Y
IDCJAC0008,66212,2018,03,10.8,27,Y
IDCJAC0008,66212,2018,04,10.5,30,Y
IDCJAC0008,66212,2018,05,5.5,31,Y
IDCJAC0008,66212,2018,06,3.3,30,Y
IDCJAC0008,66212,2018,07,-0.9,16,Y
IDCJAC0008,66212,2018,08,2.2,29,Y
IDCJAC0008,66212,2018,09,4.2,17,Y
IDCJAC0008,66212,2018,10,7.5,01,Y
IDCJAC0008,66212,2018,11,9.7,09,Y
IDCJAC0008,66212,2018,12,12.4,24,Y
IDCJAC0008,66212,2019,01,18.2,06,Y
IDCJAC0008,66212,2019,02,14.2,26,Y
IDCJAC0008,66212,2019,03,10.8,31,Y
IDCJAC0008,66212,2019,04,8.5,28,Y
