Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,47016,1965,10.0,13,10.9,11,6.4,26,1.4,29,1.7,21,-2.2,25,-1.4,19,0.0,09,3.9,14,2.8,03,5.0,12,9.3,16,-2.2
IDCJAC0008,47016,1966,9.7,31,11.4,19,7.5,31,3.1,30,2.2,01,-2.2,04,-1.4,11,-1.4,08,2.8,26,4.7,09,5.6,03,9.2,16,-2.2
IDCJAC0008,47016,1967,10.0,16,10.8,15,6.4,24,2.5,27,-0.8,26,0.6,28,-0.3,04,-1.4,16,3.6,08,3.6,04,5.0,06,8.6,04,-1.4
IDCJAC0008,47016,1968,11.9,01,11.7,09,8.9,31,6.1,22,3.1,19,1.9,23,-2.2,24,0.0,16,2.2,10,2.2,02,6.4,21,8.9,10,-2.2
IDCJAC0008,47016,1969,10.0,26,10.6,26,7.8,31,6.4,26,1.1,27,0.8,17,2.2,02,-0.8,18,2.2,08,5.8,16,7.5,20,8.1,24,-0.8
IDCJAC0008,47016,1970,9.2,01,11.1,21,5.0,31,6.7,01,1.1,28,1.1,23,0.6,19,0.0,08,2.2,16,4.4,15,8.3,15,8.9,30,0.0
IDCJAC0008,47016,1971,11.1,03,11.1,11,12.2,27,8.4,30,1.6,26,1.2,17,-0.4,06,0.9,27,1.7,05,4.6,27,6.0,22,9.7,15,-0.4
IDCJAC0008,47016,1972,10.1,13,9.2,21,7.8,24,6.9,11,4.4,14,7.6,30,0.0,27,2.7,23,3.8,18,6.7,14,8.5,13,9.6,25,0.0
IDCJAC0008,47016,1973,13.5,11,11.5,28,7.3,31,6.0,23,0.7,20,-0.5,18,2.5,24,1.5,11,4.0,20,7.6,03,10.3,14,12.2,23,-0.5
IDCJAC0008,47016,1974,12.6,05,12.0,06,11.7,15,7.8,14,5.5,29,2.2,16,2.0,07,4.5,05,5.0,26,6.3,13,7.8,03,10.3,25,2.0
IDCJAC0008,47016,1975,9.6,13,11.0,13,8.9,22,4.6,26,5.3,26,-0.4,17,0.7,03,1.3,28,1.3,05,5.7,02,9.6,07,12.0,19,-0.4
IDCJAC0008,47016,1976,11.2,26,14.0,21,9.5,30,2.5,30,2.0,28,0.0,22,0.0,16,1.3,08,1.5,15,5.5,19,7.4,16,8.6,05,0.0
IDCJAC0008,47016,1977,10.6,07,11.5,28,8.0,16,4.5,30,4.0,31,3.0,09,-0.5,02,1.5,14,2.5,05,5.8,16,6.9,12,9.0,19,-0.5
IDCJAC0008,47016,1978,10.5,16,10.2,22,9.5,31,2.5,27,4.0,16,2.5,16,1.0,07,1.0,27,4.0,15,3.5,14,7.5,11,8.5,05,1.0
IDCJAC0008,47016,1979,14.5,26,12.5,17,8.6,25,4.2,29,1.8,19,1.8,29,0.9,19,1.0,03,0.5,01,5.5,13,9.8,26,9.5,18,0.5
IDCJAC0008,47016,1980,10.8,30,9.5,09,7.8,10,5.5,28,2.8,21,2.9,22,1.6,23,0.5,17,3.8,20,5.5,03,6.0,02,9.2,18,0.5
IDCJAC0008,47016,1981,13.6,23,12.0,11,7.1,21,4.2,26,3.5,19,4.7,19,2.0,17,0.5,28,2.4,01,6.4,04,6.6,17,9.0,14,0.5
IDCJAC0008,47016,1982,12.8,27,10.5,27,9.7,24,6.3,18,2.1,15,-3.9,06,-3.5,21,1.7,07,2.5,10,3.8,01,8.3,01,10.6,02,-3.9
IDCJAC0008,47016,1983,8.6,12,12.8,13,10.2,28,4.2,18,0.9,18,1.6,14,0.5,09,2.2,04,4.4,10,5.3,04,5.4,17,11.0,04,0.5
IDCJAC0008,47016,1984,10.8,18,9.6,28,6.0,28,5.4,05,2.5,09,-1.2,13,1.5,01,4.1,29,2.2,12,5.2,17,8.2,23,8.0,04,-1.2
IDCJAC0008,47016,1985,10.5,03,11.2,17,8.4,05,5.0,22,0.4,22,1.5,21,-3.2,24,2.0,02,2.8,28,5.2,19,8.4,16,10.2,27,-3.2
IDCJAC0008,47016,1986,10.7,02,10.2,24,8.6,13,5.4,19,3.4,31,0.9,24,0.5,26,2.4,08,2.4,07,4.6,20,8.1,01,9.1,12,0.5
IDCJAC0008,47016,1987,10.9,29,9.7,25,7.6,09,3.3,21,1.7,29,1.1,13,0.0,24,3.0,20,1.5,01,4.6,12,7.3,04,7.8,02,0.0
IDCJAC0008,47016,1988,12.0,25,9.6,07,10.6,13,4.9,17,3.5,12,3.0,29,3.0,30,1.9,10,2.8,20,6.2,15,7.8,16,8.8,01,1.9
IDCJAC0008,47016,1989,10.5,06,11.6,21,8.8,25,5.7,14,5.5,23,0.4,22,1.8,12,2.3,27,3.6,14,6.0,02,7.5,09,10.5,15,0.4
IDCJAC0008,47016,1990,11.8,16,10.4,01,10.0,17,6.0,27,4.2,29,0.0,21,2.2,27,3.0,03,2.9,01,7.8,20,10.0,11,9.9,24,0.0
IDCJAC0008,47016,1991,11.5,06,10.7,16,7.5,23,0.5,22,3.3,15,5.0,14,2.4,26,1.0,17,3.0,01,6.4,09,7.8,09,7.0,18,0.5
IDCJAC0008,47016,1992,10.7,17,11.5,25,9.5,28,4.0,22,4.4,19,1.0,16,1.5,11,1.0,25,1.5,13,6.0,01,7.3,02,13.8,15,1.0
