Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,70278,1973,null,null,null,null,null,null,null,null,null,65.5,109.8,57.4,null
IDCJAC0001,70278,1974,82.4,92.0,96.3,139.3,113.4,14.2,23.4,67.2,22.4,101.8,77.1,13.4,842.9
IDCJAC0001,70278,1975,47.8,93.2,129.0,55.8,1.8,112.6,47.2,27.4,32.2,88.0,16.8,30.8,682.6
IDCJAC0001,70278,1976,77.2,76.6,33.8,19.6,1.4,18.0,5.6,22.0,40.8,183.6,77.8,17.4,573.8
IDCJAC0001,70278,1977,44.0,77.8,71.0,22.6,8.0,18.4,25.0,7.4,62.0,0.2,11.8,17.8,366.0
IDCJAC0001,70278,1978,89.6,2.0,90.4,47.2,84.0,117.8,47.0,4.8,84.0,21.4,72.4,80.2,740.8
IDCJAC0001,70278,1979,14.0,2.4,143.6,52.8,14.7,5.8,6.0,25.0,11.2,44.0,45.8,2.6,367.9
IDCJAC0001,70278,1980,83.8,7.4,21.6,10.2,36.0,16.3,5.3,13.0,21.2,46.6,38.8,96.8,397.0
IDCJAC0001,70278,1981,41.8,83.6,17.0,19.4,72.0,23.2,18.8,27.6,16.2,15.8,63.6,58.6,457.6
IDCJAC0001,70278,1982,24.2,41.8,89.2,11.0,3.4,20.2,9.2,18.2,27.8,14.0,0.8,32.0,291.8
IDCJAC0001,70278,1983,15.6,26.8,108.9,38.6,92.4,16.0,27.6,28.6,38.2,100.0,57.6,70.6,620.9
IDCJAC0001,70278,1984,141.8,71.2,47.2,56.1,10.6,28.6,76.0,23.2,89.8,37.8,78.8,21.8,682.9
IDCJAC0001,70278,1985,6.2,13.8,103.3,52.3,22.8,15.4,4.4,45.8,34.2,111.6,112.2,49.6,571.6
IDCJAC0001,70278,1986,20.2,2.2,16.8,30.0,25.8,3.4,21.4,34.0,32.6,48.4,76.2,49.6,360.6
IDCJAC0001,70278,1987,18.2,51.2,50.6,6.0,26.4,25.7,33.4,25.2,5.2,13.8,41.8,57.0,354.5
IDCJAC0001,70278,1988,39.6,28.2,64.6,119.2,55.8,42.3,32.6,26.2,66.6,6.4,150.2,91.7,723.4
IDCJAC0001,70278,1989,33.7,13.6,147.7,147.8,19.7,46.0,47.4,14.8,11.4,33.0,126.8,28.6,670.5
IDCJAC0001,70278,1990,66.2,93.0,13.6,100.0,65.7,9.0,31.3,34.3,43.3,21.9,26.1,33.8,538.2
