Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,72150,1941,02,25.4,Y
IDCJAC0001,72150,1941,08,10.2,Y
IDCJAC0001,72150,1941,09,49.5,Y
IDCJAC0001,72150,1941,10,29.8,Y
IDCJAC0001,72150,1941,11,34.9,Y
IDCJAC0001,72150,1941,12,15.9,Y
IDCJAC0001,72150,1942,01,8.1,Y
IDCJAC0001,72150,1942,02,61.0,Y
IDCJAC0001,72150,1942,03,8.9,Y
IDCJAC0001,72150,1942,04,11.8,Y
IDCJAC0001,72150,1942,05,190.3,Y
IDCJAC0001,72150,1942,06,85.8,Y
IDCJAC0001,72150,1942,07,36.3,Y
IDCJAC0001,72150,1942,08,89.7,Y
IDCJAC0001,72150,1942,09,35.2,Y
IDCJAC0001,72150,1942,10,39.0,Y
IDCJAC0001,72150,1942,11,50.4,Y
IDCJAC0001,72150,1942,12,3.8,Y
IDCJAC0001,72150,1943,01,44.8,Y
IDCJAC0001,72150,1943,02,12.7,Y
IDCJAC0001,72150,1943,03,12.2,Y
IDCJAC0001,72150,1943,04,72.2,Y
IDCJAC0001,72150,1943,05,22.9,Y
IDCJAC0001,72150,1943,06,44.5,Y
IDCJAC0001,72150,1943,07,83.5,Y
IDCJAC0001,72150,1943,08,83.5,Y
IDCJAC0001,72150,1943,09,49.6,Y
IDCJAC0001,72150,1943,10,29.7,Y
IDCJAC0001,72150,1943,11,62.7,Y
IDCJAC0001,72150,1943,12,2.5,Y
IDCJAC0001,72150,1944,01,3.3,Y
IDCJAC0001,72150,1944,02,3.6,Y
IDCJAC0001,72150,1944,03,13.3,Y
IDCJAC0001,72150,1944,04,16.5,Y
IDCJAC0001,72150,1944,05,63.9,Y
IDCJAC0001,72150,1944,06,8.4,Y
IDCJAC0001,72150,1944,07,22.0,Y
IDCJAC0001,72150,1944,08,7.7,Y
IDCJAC0001,72150,1944,09,11.5,Y
IDCJAC0001,72150,1944,10,58.2,Y
IDCJAC0001,72150,1944,11,13.0,Y
IDCJAC0001,72150,1944,12,29.8,Y
IDCJAC0001,72150,1945,01,43.4,Y
IDCJAC0001,72150,1945,02,6.9,Y
IDCJAC0001,72150,1945,03,2.8,Y
IDCJAC0001,72150,1945,04,17.6,Y
IDCJAC0001,72150,1945,05,28.2,Y
IDCJAC0001,72150,1945,06,120.3,Y
IDCJAC0001,72150,1945,07,32.8,Y
IDCJAC0001,72150,1945,08,69.3,Y
IDCJAC0001,72150,1945,09,16.2,Y
IDCJAC0001,72150,1945,10,61.0,Y
IDCJAC0001,72150,1945,11,27.4,Y
IDCJAC0001,72150,1945,12,23.1,Y
IDCJAC0001,72150,1946,01,39.9,Y
IDCJAC0001,72150,1946,02,107.0,Y
IDCJAC0001,72150,1946,03,38.5,Y
IDCJAC0001,72150,1946,04,16.6,Y
IDCJAC0001,72150,1946,05,19.6,Y
IDCJAC0001,72150,1946,06,29.0,Y
IDCJAC0001,72150,1946,07,54.8,Y
IDCJAC0001,72150,1946,08,26.0,Y
IDCJAC0001,72150,1946,09,4.1,Y
IDCJAC0001,72150,1946,10,16.4,Y
IDCJAC0001,72150,1946,11,0.0,Y
IDCJAC0001,72150,1946,12,32.2,Y
IDCJAC0001,72150,1947,01,3.8,Y
IDCJAC0001,72150,1947,02,25.4,Y
IDCJAC0001,72150,1947,03,70.1,Y
IDCJAC0001,72150,1947,04,26.1,Y
IDCJAC0001,72150,1947,05,11.7,Y
IDCJAC0001,72150,1947,06,38.2,Y
IDCJAC0001,72150,1947,07,88.1,Y
IDCJAC0001,72150,1947,08,51.7,Y
IDCJAC0001,72150,1947,09,45.8,Y
IDCJAC0001,72150,1947,10,36.5,Y
IDCJAC0001,72150,1947,11,40.0,Y
IDCJAC0001,72150,1947,12,128.6,Y
IDCJAC0001,72150,1948,01,46.0,Y
IDCJAC0001,72150,1948,02,70.0,Y
IDCJAC0001,72150,1948,03,1.3,Y
IDCJAC0001,72150,1948,04,52.8,Y
IDCJAC0001,72150,1948,05,35.6,Y
IDCJAC0001,72150,1948,06,49.3,Y
IDCJAC0001,72150,1948,07,16.3,Y
IDCJAC0001,72150,1948,08,22.8,Y
IDCJAC0001,72150,1948,09,37.3,Y
IDCJAC0001,72150,1948,10,44.0,Y
IDCJAC0001,72150,1948,11,60.0,Y
IDCJAC0001,72150,1948,12,46.0,Y
IDCJAC0001,72150,1949,01,22.7,Y
IDCJAC0001,72150,1949,02,27.6,Y
IDCJAC0001,72150,1949,03,90.4,Y
IDCJAC0001,72150,1949,04,30.2,Y
IDCJAC0001,72150,1949,05,39.2,Y
IDCJAC0001,72150,1949,06,27.0,Y
IDCJAC0001,72150,1949,07,52.4,Y
IDCJAC0001,72150,1949,08,7.4,Y
IDCJAC0001,72150,1949,09,38.9,Y
IDCJAC0001,72150,1949,10,145.5,Y
IDCJAC0001,72150,1949,11,71.7,Y
IDCJAC0001,72150,1949,12,13.2,Y
IDCJAC0001,72150,1950,01,55.9,Y
IDCJAC0001,72150,1950,02,100.4,Y
IDCJAC0001,72150,1950,03,147.5,Y
IDCJAC0001,72150,1950,04,28.2,Y
IDCJAC0001,72150,1950,05,25.4,Y
IDCJAC0001,72150,1950,06,48.9,Y
IDCJAC0001,72150,1950,07,57.4,Y
IDCJAC0001,72150,1950,08,42.9,Y
IDCJAC0001,72150,1950,09,46.0,Y
IDCJAC0001,72150,1950,10,127.8,Y
IDCJAC0001,72150,1950,11,76.3,Y
IDCJAC0001,72150,1950,12,62.8,Y
IDCJAC0001,72150,1951,01,6.9,Y
IDCJAC0001,72150,1951,02,29.2,Y
IDCJAC0001,72150,1951,03,0.8,Y
IDCJAC0001,72150,1951,04,41.6,Y
IDCJAC0001,72150,1951,05,47.7,Y
IDCJAC0001,72150,1951,06,86.5,Y
IDCJAC0001,72150,1951,07,61.5,Y
IDCJAC0001,72150,1951,08,56.3,Y
IDCJAC0001,72150,1951,09,82.3,Y
IDCJAC0001,72150,1951,10,48.6,Y
IDCJAC0001,72150,1951,11,25.1,Y
IDCJAC0001,72150,1951,12,3.0,Y
IDCJAC0001,72150,1952,01,4.9,Y
IDCJAC0001,72150,1952,02,4.1,Y
IDCJAC0001,72150,1952,03,47.4,Y
IDCJAC0001,72150,1952,04,84.0,Y
IDCJAC0001,72150,1952,05,116.1,Y
IDCJAC0001,72150,1952,06,89.0,Y
IDCJAC0001,72150,1952,07,46.2,Y
IDCJAC0001,72150,1952,08,45.3,Y
IDCJAC0001,72150,1952,09,50.3,Y
IDCJAC0001,72150,1952,10,104.5,Y
IDCJAC0001,72150,1952,11,50.8,Y
IDCJAC0001,72150,1952,12,65.1,Y
IDCJAC0001,72150,1953,01,53.9,Y
IDCJAC0001,72150,1953,02,26.9,Y
IDCJAC0001,72150,1953,03,4.6,Y
IDCJAC0001,72150,1953,04,76.0,Y
IDCJAC0001,72150,1953,05,61.1,Y
IDCJAC0001,72150,1953,06,44.3,Y
IDCJAC0001,72150,1953,07,28.5,Y
IDCJAC0001,72150,1953,08,58.1,Y
IDCJAC0001,72150,1953,09,66.7,Y
IDCJAC0001,72150,1953,10,82.0,Y
IDCJAC0001,72150,1953,11,57.5,Y
IDCJAC0001,72150,1953,12,16.2,Y
IDCJAC0001,72150,1954,01,102.7,Y
IDCJAC0001,72150,1954,02,25.8,Y
IDCJAC0001,72150,1954,03,0.5,Y
IDCJAC0001,72150,1954,04,35.7,Y
IDCJAC0001,72150,1954,05,9.5,Y
IDCJAC0001,72150,1954,06,50.9,Y
IDCJAC0001,72150,1954,07,25.5,Y
IDCJAC0001,72150,1954,08,37.9,Y
IDCJAC0001,72150,1954,09,24.7,Y
IDCJAC0001,72150,1954,10,49.2,Y
IDCJAC0001,72150,1954,11,112.6,Y
IDCJAC0001,72150,1954,12,79.1,Y
IDCJAC0001,72150,1955,01,16.8,Y
IDCJAC0001,72150,1955,02,157.5,Y
IDCJAC0001,72150,1955,03,33.7,Y
IDCJAC0001,72150,1955,04,10.9,Y
