Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,72150,1941,null,25.4,null,null,null,null,null,10.2,49.5,29.8,34.9,15.9,null
IDCJAC0001,72150,1942,8.1,61.0,8.9,11.8,190.3,85.8,36.3,89.7,35.2,39.0,50.4,3.8,620.3
IDCJAC0001,72150,1943,44.8,12.7,12.2,72.2,22.9,44.5,83.5,83.5,49.6,29.7,62.7,2.5,520.8
IDCJAC0001,72150,1944,3.3,3.6,13.3,16.5,63.9,8.4,22.0,7.7,11.5,58.2,13.0,29.8,251.2
IDCJAC0001,72150,1945,43.4,6.9,2.8,17.6,28.2,120.3,32.8,69.3,16.2,61.0,27.4,23.1,449.0
IDCJAC0001,72150,1946,39.9,107.0,38.5,16.6,19.6,29.0,54.8,26.0,4.1,16.4,0.0,32.2,384.1
IDCJAC0001,72150,1947,3.8,25.4,70.1,26.1,11.7,38.2,88.1,51.7,45.8,36.5,40.0,128.6,566.0
IDCJAC0001,72150,1948,46.0,70.0,1.3,52.8,35.6,49.3,16.3,22.8,37.3,44.0,60.0,46.0,481.4
IDCJAC0001,72150,1949,22.7,27.6,90.4,30.2,39.2,27.0,52.4,7.4,38.9,145.5,71.7,13.2,566.2
IDCJAC0001,72150,1950,55.9,100.4,147.5,28.2,25.4,48.9,57.4,42.9,46.0,127.8,76.3,62.8,819.5
IDCJAC0001,72150,1951,6.9,29.2,0.8,41.6,47.7,86.5,61.5,56.3,82.3,48.6,25.1,3.0,489.5
IDCJAC0001,72150,1952,4.9,4.1,47.4,84.0,116.1,89.0,46.2,45.3,50.3,104.5,50.8,65.1,707.7
IDCJAC0001,72150,1953,53.9,26.9,4.6,76.0,61.1,44.3,28.5,58.1,66.7,82.0,57.5,16.2,575.8
IDCJAC0001,72150,1954,102.7,25.8,0.5,35.7,9.5,50.9,25.5,37.9,24.7,49.2,112.6,79.1,554.1
IDCJAC0001,72150,1955,16.8,157.5,33.7,10.9,61.7,63.1,67.8,73.7,56.5,102.4,18.1,32.1,694.3
IDCJAC0001,72150,1956,77.6,10.9,249.2,88.7,100.0,96.9,109.0,32.1,67.0,108.7,22.6,26.7,989.4
IDCJAC0001,72150,1957,0.0,54.4,47.4,34.5,4.6,59.3,58.9,41.1,17.0,22.9,41.0,70.4,451.5
IDCJAC0001,72150,1958,30.1,45.5,50.0,18.8,46.6,24.9,80.4,62.5,72.1,73.0,33.4,37.9,575.2
IDCJAC0001,72150,1959,6.4,49.7,75.5,28.1,25.9,48.9,40.5,27.6,43.9,62.2,45.1,8.7,462.5
