Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,70263,1971,null,null,null,null,null,null,null,null,49.5,21.9,104.3,121.7,null
IDCJAC0001,70263,1972,135.9,41.2,20.3,53.6,18.9,15.0,6.0,60.2,15.1,75.0,31.7,34.2,507.1
IDCJAC0001,70263,1973,50.8,158.8,60.0,11.5,33.3,52.8,26.5,80.3,30.3,62.5,108.7,72.0,747.5
IDCJAC0001,70263,1974,null,118.4,52.2,208.2,119.2,49.8,41.3,215.0,62.4,107.5,73.9,1.4,null
IDCJAC0001,70263,1975,27.2,null,null,null,null,null,null,null,null,null,null,null,null
IDCJAC0001,70263,1978,null,null,null,null,null,117.2,46.4,11.4,94.4,36.7,101.7,39.0,null
IDCJAC0001,70263,1979,3.0,2.5,117.7,38.3,18.3,11.7,44.6,26.4,32.7,45.1,47.4,0.9,388.6
IDCJAC0001,70263,1980,58.9,49.6,38.8,4.1,96.1,20.2,25.2,15.9,35.2,50.0,49.0,32.2,475.2
IDCJAC0001,70263,1981,18.2,103.6,25.3,35.3,45.5,55.9,63.8,41.6,27.2,49.5,92.9,130.6,689.4
IDCJAC0001,70263,1982,64.8,13.0,108.8,25.8,4.6,14.7,4.0,16.2,62.8,7.0,19.2,21.1,362.0
IDCJAC0001,70263,1983,37.9,32.4,68.6,33.5,101.8,26.6,26.9,34.0,70.5,100.4,80.6,117.6,730.8
IDCJAC0001,70263,1984,181.1,99.4,28.6,123.4,36.8,54.7,97.2,47.2,58.6,46.6,66.8,70.2,910.6
IDCJAC0001,70263,1985,21.9,16.9,113.6,45.0,62.2,31.9,13.0,59.8,93.6,74.5,82.4,46.6,661.4
IDCJAC0001,70263,1986,89.6,3.6,4.8,60.6,39.4,9.4,69.7,87.8,41.4,71.4,104.0,41.2,622.9
IDCJAC0001,70263,1987,38.6,49.8,68.8,26.6,57.8,20.0,46.1,70.6,25.0,103.2,44.2,82.2,632.9
IDCJAC0001,70263,1988,40.8,55.6,47.0,164.0,73.0,39.8,67.4,75.8,75.2,25.4,116.6,108.4,889.0
IDCJAC0001,70263,1989,69.0,27.2,180.8,136.2,43.4,47.0,47.8,28.4,20.0,26.2,66.4,44.2,736.6
IDCJAC0001,70263,1990,41.8,114.6,15.2,135.6,124.6,28.9,52.0,189.2,50.0,32.2,19.0,16.4,819.5
IDCJAC0001,70263,1991,78.8,53.2,9.6,39.6,19.0,129.2,91.6,68.2,46.2,16.4,42.4,66.6,660.8
IDCJAC0001,70263,1992,138.8,127.6,56.6,22.4,30.6,45.9,19.8,51.4,46.4,71.0,66.2,66.6,743.3
IDCJAC0001,70263,1993,68.0,21.0,97.4,3.8,21.4,41.4,86.0,21.8,75.4,70.4,94.8,40.2,641.6
IDCJAC0001,70263,1994,9.6,72.6,55.0,72.4,14.8,46.2,21.2,5.6,4.4,36.8,79.6,33.8,452.0
IDCJAC0001,70263,1995,97.4,15.4,20.7,4.0,97.4,28.3,56.3,5.2,75.6,56.4,62.0,76.4,595.1
IDCJAC0001,70263,1996,64.2,29.2,34.2,40.8,74.7,30.0,50.8,49.4,56.4,79.4,75.2,52.0,636.3
IDCJAC0001,70263,1997,57.6,26.2,38.7,0.2,37.0,185.2,13.2,16.2,97.8,23.2,13.8,14.8,523.9
IDCJAC0001,70263,1998,89.0,23.4,2.4,62.4,68.8,90.4,66.6,133.2,53.2,63.7,78.8,23.3,755.2
IDCJAC0001,70263,1999,37.4,36.4,66.7,21.6,35.2,30.0,42.2,53.4,60.4,148.4,24.2,131.4,687.3
IDCJAC0001,70263,2000,13.6,20.4,98.0,18.9,45.8,38.3,32.8,45.8,44.4,73.8,116.0,27.2,575.0
IDCJAC0001,70263,2001,89.6,167.0,65.2,13.4,4.4,20.4,61.0,89.4,33.2,44.6,52.8,10.0,651.0
IDCJAC0001,70263,2002,11.4,114.8,25.0,16.2,13.4,27.2,29.4,33.2,33.8,5.0,4.6,59.9,373.9
IDCJAC0001,70263,2003,28.6,67.6,61.2,25.2,45.8,50.2,25.6,40.8,34.6,73.8,60.6,49.4,563.4
IDCJAC0001,70263,2004,62.8,53.6,32.0,6.2,2.6,12.0,29.8,25.2,55.2,97.0,62.4,101.8,540.6
IDCJAC0001,70263,2005,70.2,47.8,45.0,6.0,7.6,56.6,62.8,31.6,90.8,35.2,112.4,15.0,581.0
IDCJAC0001,70263,2006,214.0,2.6,18.2,7.6,12.6,69.4,39.2,26.4,15.6,0.0,20.0,40.4,466.0
IDCJAC0001,70263,2007,17.2,54.6,73.2,36.4,35.8,187.0,20.8,11.8,15.0,22.0,98.6,106.0,678.4
IDCJAC0001,70263,2008,57.6,89.0,29.4,24.6,12.6,36.2,26.8,39.8,45.6,79.0,48.4,98.6,587.6
IDCJAC0001,70263,2009,35.0,27.2,8.8,69.0,20.4,30.4,37.2,30.8,60.6,67.8,11.2,92.4,490.8
