Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,61366,1995,02,94.4,N
IDCJAC0001,61366,1995,03,156.8,N
IDCJAC0001,61366,1995,04,18.2,N
IDCJAC0001,61366,1995,05,176.4,N
IDCJAC0001,61366,1995,06,139.2,N
IDCJAC0001,61366,1995,07,9.0,N
IDCJAC0001,61366,1995,08,3.2,N
IDCJAC0001,61366,1995,09,169.2,N
IDCJAC0001,61366,1995,10,18.2,N
IDCJAC0001,61366,1995,11,143.4,N
IDCJAC0001,61366,1995,12,97.6,N
IDCJAC0001,61366,1996,01,174.8,N
IDCJAC0001,61366,1996,02,63.8,N
IDCJAC0001,61366,1996,03,75.0,N
IDCJAC0001,61366,1996,04,91.4,N
IDCJAC0001,61366,1996,05,141.2,N
IDCJAC0001,61366,1996,06,171.8,N
IDCJAC0001,61366,1996,07,56.8,N
IDCJAC0001,61366,1996,08,155.2,N
IDCJAC0001,61366,1996,09,15.6,N
IDCJAC0001,61366,1996,10,0.6,N
IDCJAC0001,61366,1996,11,0.2,N
IDCJAC0001,61366,1996,12,0.2,N
IDCJAC0001,61366,1997,01,0.2,N
IDCJAC0001,61366,1997,02,10.4,N
IDCJAC0001,61366,1997,03,54.0,N
IDCJAC0001,61366,1997,04,56.8,N
IDCJAC0001,61366,1997,05,186.4,N
IDCJAC0001,61366,1997,06,166.0,N
IDCJAC0001,61366,1997,07,383.6,N
IDCJAC0001,61366,1997,08,51.8,N
IDCJAC0001,61366,1997,09,90.8,N
IDCJAC0001,61366,1997,10,37.4,N
IDCJAC0001,61366,1997,11,18.6,N
IDCJAC0001,61366,1997,12,35.8,N
IDCJAC0001,61366,1998,01,89.4,N
IDCJAC0001,61366,1998,02,54.0,N
IDCJAC0001,61366,1998,03,13.2,N
IDCJAC0001,61366,1998,04,135.6,N
IDCJAC0001,61366,1998,05,305.8,N
IDCJAC0001,61366,1998,06,59.8,N
IDCJAC0001,61366,1998,07,0.8,N
IDCJAC0001,61366,1998,08,135.2,N
IDCJAC0001,61366,1998,09,64.4,N
IDCJAC0001,61366,1998,10,17.2,N
IDCJAC0001,61366,1998,11,129.6,N
IDCJAC0001,61366,1998,12,68.6,N
IDCJAC0001,61366,1999,01,61.6,N
IDCJAC0001,61366,1999,02,164.4,N
IDCJAC0001,61366,1999,03,81.4,N
IDCJAC0001,61366,1999,04,404.6,N
IDCJAC0001,61366,1999,05,44.0,N
IDCJAC0001,61366,1999,06,149.0,N
IDCJAC0001,61366,1999,07,108.8,N
IDCJAC0001,61366,1999,08,126.0,N
IDCJAC0001,61366,1999,09,40.6,N
IDCJAC0001,61366,1999,10,103.4,N
IDCJAC0001,61366,1999,11,65.6,N
IDCJAC0001,61366,1999,12,80.2,N
IDCJAC0001,61366,2000,01,91.2,N
IDCJAC0001,61366,2000,02,22.4,N
IDCJAC0001,61366,2000,03,185.2,N
IDCJAC0001,61366,2000,04,95.0,N
IDCJAC0001,61366,2000,05,35.6,N
IDCJAC0001,61366,2000,06,68.8,N
IDCJAC0001,61366,2000,07,69.8,N
IDCJAC0001,61366,2000,08,36.8,N
IDCJAC0001,61366,2000,09,45.2,N
IDCJAC0001,61366,2000,10,46.6,N
IDCJAC0001,61366,2000,11,87.4,N
IDCJAC0001,61366,2000,12,49.6,N
IDCJAC0001,61366,2001,01,37.8,N
IDCJAC0001,61366,2001,02,125.8,N
IDCJAC0001,61366,2001,03,146.4,N
IDCJAC0001,61366,2001,04,132.0,N
IDCJAC0001,61366,2001,05,522.2,N
IDCJAC0001,61366,2001,06,1.4,N
IDCJAC0001,61366,2001,07,137.0,N
IDCJAC0001,61366,2001,08,69.4,N
IDCJAC0001,61366,2001,09,41.2,N
IDCJAC0001,61366,2001,10,53.0,N
IDCJAC0001,61366,2001,11,149.0,N
IDCJAC0001,61366,2001,12,45.8,N
IDCJAC0001,61366,2002,01,41.4,N
IDCJAC0001,61366,2002,02,387.4,N
IDCJAC0001,61366,2002,03,104.0,N
IDCJAC0001,61366,2002,04,124.4,N
IDCJAC0001,61366,2002,05,112.2,N
IDCJAC0001,61366,2002,06,38.8,N
IDCJAC0001,61366,2002,07,52.0,N
IDCJAC0001,61366,2002,08,71.6,N
IDCJAC0001,61366,2002,09,59.0,N
IDCJAC0001,61366,2002,10,7.4,N
IDCJAC0001,61366,2002,11,33.8,N
IDCJAC0001,61366,2002,12,123.4,N
IDCJAC0001,61366,2003,01,8.2,N
IDCJAC0001,61366,2003,02,56.2,N
IDCJAC0001,61366,2003,03,221.2,N
