Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,51164,2017,05,-0.2,30,Y
IDCJAC0008,51164,2017,06,-0.5,05,Y
IDCJAC0008,51164,2017,07,-3.4,22,Y
IDCJAC0008,51164,2017,08,-0.4,29,Y
IDCJAC0008,51164,2017,09,-0.2,01,Y
IDCJAC0008,51164,2017,10,7.6,01,Y
IDCJAC0008,51164,2017,11,8.8,01,Y
IDCJAC0008,51164,2017,12,12.1,04,Y
IDCJAC0008,51164,2018,01,16.8,18,Y
IDCJAC0008,51164,2018,02,17.3,06,Y
IDCJAC0008,51164,2018,03,11.4,28,Y
IDCJAC0008,51164,2018,04,10.3,29,Y
IDCJAC0008,51164,2018,05,3.5,31,Y
IDCJAC0008,51164,2018,06,1.8,26,Y
IDCJAC0008,51164,2018,07,-2.6,16,Y
IDCJAC0008,51164,2018,08,-0.1,21,Y
IDCJAC0008,51164,2018,09,3.2,18,Y
IDCJAC0008,51164,2018,10,9.4,02,Y
IDCJAC0008,51164,2018,11,9.7,10,Y
IDCJAC0008,51164,2018,12,15.1,14,Y
IDCJAC0008,51164,2019,01,19.5,06,Y
IDCJAC0008,51164,2019,02,14.5,11,Y
IDCJAC0008,51164,2019,03,9.1,31,Y
IDCJAC0008,51164,2019,04,9.0,30,Y
