Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,9178,1996,05,34.8,07,Y
IDCJAC0005,9178,1996,06,26.2,09,Y
IDCJAC0005,9178,1996,07,24.6,07,Y
IDCJAC0005,9178,1996,08,25.9,29,Y
IDCJAC0005,9178,1996,09,26.7,05,Y
IDCJAC0005,9178,1996,10,39.3,20,Y
IDCJAC0005,9178,1996,11,35.2,21,Y
IDCJAC0005,9178,1996,12,40.6,31,Y
IDCJAC0005,9178,1997,01,44.5,03,Y
IDCJAC0005,9178,1997,02,46.3,26,Y
IDCJAC0005,9178,1997,03,35.9,02,Y
IDCJAC0005,9178,1997,04,35.9,25,Y
IDCJAC0005,9178,1997,05,28.6,17,Y
IDCJAC0005,9178,1997,06,23.9,26,Y
IDCJAC0005,9178,1997,07,23.2,30,Y
IDCJAC0005,9178,1997,08,22.1,26,Y
IDCJAC0005,9178,1997,09,25.9,28,Y
IDCJAC0005,9178,1997,10,33.2,22,Y
IDCJAC0005,9178,1997,11,33.4,02,Y
IDCJAC0005,9178,1997,12,43.7,26,Y
IDCJAC0005,9178,1998,01,43.2,07,Y
IDCJAC0005,9178,1998,02,42.0,09,Y
IDCJAC0005,9178,1998,03,41.4,01,Y
IDCJAC0005,9178,1998,04,36.3,04,Y
IDCJAC0005,9178,1998,05,31.5,04,Y
IDCJAC0005,9178,1998,06,25.3,07,Y
IDCJAC0005,9178,1998,07,20.5,25,Y
IDCJAC0005,9178,1998,08,27.4,26,Y
IDCJAC0005,9178,1998,09,25.3,09,Y
IDCJAC0005,9178,1998,10,34.1,31,Y
IDCJAC0005,9178,1998,11,38.7,11,Y
IDCJAC0005,9178,1998,12,39.9,14,Y
IDCJAC0005,9178,1999,01,42.1,20,Y
IDCJAC0005,9178,1999,02,40.0,07,Y
IDCJAC0005,9178,1999,03,37.4,11,Y
IDCJAC0005,9178,1999,04,34.6,06,Y
IDCJAC0005,9178,1999,05,28.1,01,Y
IDCJAC0005,9178,1999,06,21.8,22,Y
IDCJAC0005,9178,1999,07,23.5,24,Y
IDCJAC0005,9178,1999,08,24.0,23,Y
IDCJAC0005,9178,1999,09,25.3,24,Y
IDCJAC0005,9178,1999,10,30.2,20,Y
IDCJAC0005,9178,1999,11,37.8,24,Y
IDCJAC0005,9178,1999,12,40.8,22,Y
IDCJAC0005,9178,2000,01,38.2,05,Y
IDCJAC0005,9178,2000,02,43.0,08,Y
IDCJAC0005,9178,2000,03,39.6,08,Y
IDCJAC0005,9178,2000,04,32.4,10,Y
IDCJAC0005,9178,2000,05,28.4,09,Y
IDCJAC0005,9178,2000,06,28.4,12,Y
IDCJAC0005,9178,2000,07,20.4,16,Y
IDCJAC0005,9178,2000,08,22.0,23,Y
IDCJAC0005,9178,2000,09,28.3,26,Y
IDCJAC0005,9178,2000,10,34.4,28,Y
IDCJAC0005,9178,2000,11,37.0,15,Y
IDCJAC0005,9178,2000,12,41.2,27,Y
IDCJAC0005,9178,2001,01,38.0,05,Y
IDCJAC0005,9178,2001,02,35.1,10,Y
IDCJAC0005,9178,2001,03,39.6,03,Y
IDCJAC0005,9178,2001,04,36.1,04,Y
IDCJAC0005,9178,2001,05,28.4,05,Y
IDCJAC0005,9178,2001,06,24.6,15,Y
IDCJAC0005,9178,2001,07,23.8,26,Y
IDCJAC0005,9178,2001,08,23.6,21,Y
IDCJAC0005,9178,2001,09,27.6,26,Y
IDCJAC0005,9178,2001,10,28.5,30,Y
IDCJAC0005,9178,2001,11,37.3,27,Y
IDCJAC0005,9178,2001,12,34.3,16,Y
IDCJAC0005,9178,2002,01,38.1,16,Y
IDCJAC0005,9178,2002,02,39.2,24,Y
IDCJAC0005,9178,2002,03,39.4,14,Y
IDCJAC0005,9178,2002,04,31.7,14,Y
IDCJAC0005,9178,2002,05,31.2,05,Y
IDCJAC0005,9178,2002,06,24.0,28,Y
IDCJAC0005,9178,2002,07,24.0,17,Y
IDCJAC0005,9178,2002,08,25.7,24,Y
IDCJAC0005,9178,2002,09,27.4,18,Y
IDCJAC0005,9178,2002,10,32.5,22,Y
IDCJAC0005,9178,2002,11,39.3,14,Y
IDCJAC0005,9178,2002,12,43.6,20,Y
IDCJAC0005,9178,2003,01,40.1,03,Y
IDCJAC0005,9178,2003,02,41.7,08,Y
IDCJAC0005,9178,2003,03,43.0,10,Y
IDCJAC0005,9178,2003,04,34.1,22,Y
IDCJAC0005,9178,2003,05,32.4,01,Y
IDCJAC0005,9178,2003,06,23.0,24,Y
IDCJAC0005,9178,2003,07,21.7,13,Y
IDCJAC0005,9178,2003,08,21.7,27,Y
IDCJAC0005,9178,2003,09,27.9,03,Y
IDCJAC0005,9178,2003,10,31.5,10,Y
IDCJAC0005,9178,2003,11,42.8,11,Y
IDCJAC0005,9178,2003,12,40.1,27,Y
IDCJAC0005,9178,2004,01,41.8,11,Y
IDCJAC0005,9178,2004,02,42.6,03,Y
IDCJAC0005,9178,2004,03,41.0,22,Y
IDCJAC0005,9178,2004,04,33.9,07,Y
IDCJAC0005,9178,2004,05,31.0,06,Y
IDCJAC0005,9178,2004,06,24.0,16,Y
IDCJAC0005,9178,2004,07,21.3,29,Y
IDCJAC0005,9178,2004,08,20.4,10,Y
IDCJAC0005,9178,2004,09,25.5,24,Y
IDCJAC0005,9178,2004,10,31.7,18,Y
IDCJAC0005,9178,2004,11,37.2,15,Y
IDCJAC0005,9178,2004,12,42.8,14,Y
IDCJAC0005,9178,2005,01,41.1,23,Y
IDCJAC0005,9178,2005,02,44.8,15,Y
IDCJAC0005,9178,2005,03,42.6,23,Y
IDCJAC0005,9178,2005,04,37.0,06,Y
IDCJAC0005,9178,2005,05,29.8,09,Y
IDCJAC0005,9178,2005,06,23.6,01,Y
IDCJAC0005,9178,2005,07,23.3,26,Y
IDCJAC0005,9178,2005,08,25.3,01,Y
IDCJAC0005,9178,2005,09,26.1,19,Y
IDCJAC0005,9178,2005,10,28.9,23,Y
IDCJAC0005,9178,2005,11,36.0,15,Y
IDCJAC0005,9178,2005,12,37.2,18,Y
IDCJAC0005,9178,2006,01,38.5,24,Y
IDCJAC0005,9178,2006,02,41.2,21,Y
IDCJAC0005,9178,2006,03,38.9,05,Y
IDCJAC0005,9178,2006,04,31.6,08,Y
IDCJAC0005,9178,2006,05,28.9,13,Y
IDCJAC0005,9178,2006,06,23.8,05,Y
IDCJAC0005,9178,2006,07,25.8,08,Y
IDCJAC0005,9178,2006,08,28.0,29,Y
IDCJAC0005,9178,2006,09,33.0,29,Y
IDCJAC0005,9178,2006,10,32.5,28,Y
IDCJAC0005,9178,2006,11,38.1,26,Y
IDCJAC0005,9178,2006,12,42.5,16,Y
IDCJAC0005,9178,2007,01,43.4,14,Y
IDCJAC0005,9178,2007,02,43.7,03,Y
IDCJAC0005,9178,2007,03,42.8,07,Y
IDCJAC0005,9178,2007,04,36.7,04,Y
IDCJAC0005,9178,2007,05,28.9,10,Y
IDCJAC0005,9178,2007,06,25.8,12,Y
IDCJAC0005,9178,2007,07,25.3,18,Y
IDCJAC0005,9178,2007,08,24.3,18,Y
IDCJAC0005,9178,2007,09,28.5,03,Y
IDCJAC0005,9178,2007,10,31.9,13,Y
IDCJAC0005,9178,2007,11,40.0,12,Y
IDCJAC0005,9178,2007,12,45.3,26,Y
IDCJAC0005,9178,2008,01,44.5,03,Y
IDCJAC0005,9178,2008,02,42.8,28,Y
IDCJAC0005,9178,2008,03,37.8,11,Y
IDCJAC0005,9178,2008,04,33.6,14,Y
IDCJAC0005,9178,2008,05,28.0,09,Y
IDCJAC0005,9178,2008,06,23.4,03,Y
IDCJAC0005,9178,2008,07,21.1,08,Y
IDCJAC0005,9178,2008,08,23.2,16,Y
IDCJAC0005,9178,2008,09,26.8,24,Y
IDCJAC0005,9178,2008,10,34.6,20,Y
IDCJAC0005,9178,2008,11,31.8,19,Y
IDCJAC0005,9178,2008,12,41.4,30,Y
IDCJAC0005,9178,2009,01,44.3,16,Y
IDCJAC0005,9178,2009,02,40.8,12,Y
IDCJAC0005,9178,2009,03,40.4,15,Y
IDCJAC0005,9178,2009,04,35.8,10,Y
IDCJAC0005,9178,2009,05,28.0,05,Y
IDCJAC0005,9178,2009,06,24.6,01,Y
IDCJAC0005,9178,2009,07,22.3,31,Y
IDCJAC0005,9178,2009,08,23.3,08,Y
IDCJAC0005,9178,2009,09,26.6,27,Y
IDCJAC0005,9178,2009,10,37.6,17,Y
IDCJAC0005,9178,2009,11,38.0,24,Y
IDCJAC0005,9178,2009,12,43.7,29,Y
IDCJAC0005,9178,2010,01,44.3,18,Y
IDCJAC0005,9178,2010,02,42.3,25,Y
IDCJAC0005,9178,2010,03,40.7,12,Y
IDCJAC0005,9178,2010,04,33.8,18,Y
IDCJAC0005,9178,2010,05,30.7,07,Y
IDCJAC0005,9178,2010,06,24.8,13,Y
IDCJAC0005,9178,2010,07,23.1,25,Y
IDCJAC0005,9178,2010,08,24.6,04,Y
IDCJAC0005,9178,2010,09,30.9,29,Y
IDCJAC0005,9178,2010,10,35.7,26,Y
IDCJAC0005,9178,2010,11,40.2,19,Y
IDCJAC0005,9178,2010,12,41.5,27,Y
IDCJAC0005,9178,2011,01,41.2,29,Y
IDCJAC0005,9178,2011,02,40.2,27,Y
IDCJAC0005,9178,2011,03,36.0,25,Y
IDCJAC0005,9178,2011,04,35.7,16,Y
IDCJAC0005,9178,2011,05,30.4,08,Y
IDCJAC0005,9178,2011,06,24.6,27,Y
IDCJAC0005,9178,2011,07,21.7,14,Y
IDCJAC0005,9178,2011,08,26.1,21,Y
IDCJAC0005,9178,2011,09,27.2,12,Y
IDCJAC0005,9178,2011,10,37.1,16,Y
IDCJAC0005,9178,2011,11,37.6,24,Y
IDCJAC0005,9178,2011,12,40.0,28,Y
IDCJAC0005,9178,2012,01,41.3,28,Y
IDCJAC0005,9178,2012,02,40.3,10,Y
IDCJAC0005,9178,2012,03,41.2,12,Y
IDCJAC0005,9178,2012,04,36.0,10,Y
IDCJAC0005,9178,2012,05,28.6,02,Y
IDCJAC0005,9178,2012,06,24.3,05,Y
IDCJAC0005,9178,2012,07,24.2,21,Y
IDCJAC0005,9178,2012,08,24.4,11,Y
IDCJAC0005,9178,2012,09,29.7,09,Y
IDCJAC0005,9178,2012,10,35.1,28,Y
IDCJAC0005,9178,2012,11,36.4,17,Y
IDCJAC0005,9178,2012,12,41.5,31,Y
IDCJAC0005,9178,2013,01,40.8,08,Y
IDCJAC0005,9178,2013,02,41.9,21,Y
IDCJAC0005,9178,2013,03,35.2,09,Y
IDCJAC0005,9178,2013,04,37.8,08,Y
IDCJAC0005,9178,2013,05,26.9,01,Y
IDCJAC0005,9178,2013,06,22.7,22,Y
IDCJAC0005,9178,2013,07,22.8,23,Y
IDCJAC0005,9178,2013,08,26.7,24,Y
IDCJAC0005,9178,2013,09,22.6,21,Y
IDCJAC0005,9178,2013,10,38.6,30,Y
IDCJAC0005,9178,2013,11,38.2,16,Y
IDCJAC0005,9178,2013,12,42.0,14,Y
IDCJAC0005,9178,2014,01,44.5,11,Y
IDCJAC0005,9178,2014,02,39.0,04,Y
IDCJAC0005,9178,2014,03,39.4,02,Y
IDCJAC0005,9178,2014,04,35.1,13,Y
IDCJAC0005,9178,2014,05,23.8,11,Y
IDCJAC0005,9178,2014,06,24.6,05,Y
IDCJAC0005,9178,2014,07,23.8,01,Y
IDCJAC0005,9178,2014,08,27.5,17,Y
IDCJAC0005,9178,2014,09,34.8,20,Y
IDCJAC0005,9178,2014,10,36.0,15,Y
IDCJAC0005,9178,2014,11,39.1,09,Y
IDCJAC0005,9178,2014,12,41.8,30,Y
IDCJAC0005,9178,2015,01,44.4,05,Y
IDCJAC0005,9178,2015,02,41.7,08,Y
IDCJAC0005,9178,2015,03,39.6,12,Y
IDCJAC0005,9178,2015,04,31.3,04,Y
IDCJAC0005,9178,2015,05,26.7,15,Y
IDCJAC0005,9178,2015,06,24.7,11,Y
IDCJAC0005,9178,2015,07,22.1,17,Y
IDCJAC0005,9178,2015,08,26.6,15,Y
IDCJAC0005,9178,2015,09,31.9,09,Y
IDCJAC0005,9178,2015,10,35.9,09,Y
IDCJAC0005,9178,2015,11,40.6,14,Y
IDCJAC0005,9178,2015,12,42.9,28,Y
IDCJAC0005,9178,2016,01,42.8,07,Y
IDCJAC0005,9178,2016,02,44.4,10,Y
IDCJAC0005,9178,2016,03,41.2,14,Y
