Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,40082,1965,01,12.8,09,Y
IDCJAC0008,40082,1965,02,15.0,17,Y
IDCJAC0008,40082,1965,03,12.2,18,Y
IDCJAC0008,40082,1965,04,10.0,25,Y
IDCJAC0008,40082,1965,05,3.3,28,Y
IDCJAC0008,40082,1965,06,2.2,02,Y
IDCJAC0008,40082,1965,07,-2.5,13,Y
IDCJAC0008,40082,1965,08,1.1,25,Y
IDCJAC0008,40082,1965,09,6.1,01,Y
IDCJAC0008,40082,1965,10,10.0,04,Y
IDCJAC0008,40082,1965,11,8.9,13,Y
IDCJAC0008,40082,1965,12,13.9,21,Y
IDCJAC0008,40082,1966,01,15.0,05,Y
IDCJAC0008,40082,1966,02,16.7,21,Y
IDCJAC0008,40082,1966,03,11.1,30,Y
IDCJAC0008,40082,1966,04,10.0,29,Y
IDCJAC0008,40082,1966,05,2.8,27,Y
IDCJAC0008,40082,1966,06,5.3,18,Y
IDCJAC0008,40082,1966,07,0.0,27,Y
IDCJAC0008,40082,1966,08,4.4,14,Y
IDCJAC0008,40082,1966,09,6.1,18,Y
IDCJAC0008,40082,1966,10,5.0,07,Y
IDCJAC0008,40082,1966,11,8.3,15,Y
IDCJAC0008,40082,1966,12,13.9,11,Y
IDCJAC0008,40082,1967,01,14.4,23,Y
IDCJAC0008,40082,1967,02,13.9,05,Y
IDCJAC0008,40082,1967,03,14.4,30,Y
IDCJAC0008,40082,1967,04,9.4,30,Y
IDCJAC0008,40082,1967,05,4.4,29,Y
IDCJAC0008,40082,1967,06,5.6,01,Y
IDCJAC0008,40082,1967,07,2.2,16,Y
IDCJAC0008,40082,1967,08,0.6,04,Y
IDCJAC0008,40082,1967,09,3.3,01,Y
IDCJAC0008,40082,1967,10,12.2,26,Y
IDCJAC0008,40082,1967,11,9.4,17,Y
IDCJAC0008,40082,1967,12,12.8,07,Y
IDCJAC0008,40082,1968,01,16.7,22,Y
IDCJAC0008,40082,1968,02,8.3,25,Y
IDCJAC0008,40082,1968,03,13.1,10,Y
IDCJAC0008,40082,1968,04,7.8,23,Y
IDCJAC0008,40082,1968,05,2.2,17,Y
IDCJAC0008,40082,1968,06,2.2,05,Y
IDCJAC0008,40082,1968,07,-1.7,28,Y
IDCJAC0008,40082,1968,08,0.6,03,Y
IDCJAC0008,40082,1968,09,4.4,05,Y
IDCJAC0008,40082,1968,10,5.6,04,Y
IDCJAC0008,40082,1968,11,10.6,15,Y
IDCJAC0008,40082,1968,12,13.1,06,Y
IDCJAC0008,40082,1969,01,12.2,12,Y
IDCJAC0008,40082,1969,02,15.0,03,Y
IDCJAC0008,40082,1969,03,14.2,24,Y
IDCJAC0008,40082,1969,04,8.1,21,Y
IDCJAC0008,40082,1969,05,4.4,19,Y
IDCJAC0008,40082,1969,06,-0.6,11,Y
IDCJAC0008,40082,1969,07,1.9,24,Y
IDCJAC0008,40082,1969,08,3.3,17,Y
IDCJAC0008,40082,1969,09,0.0,23,Y
IDCJAC0008,40082,1969,10,6.9,03,Y
IDCJAC0008,40082,1969,11,8.9,29,Y
IDCJAC0008,40082,1969,12,12.2,01,Y
IDCJAC0008,40082,1970,01,12.2,01,Y
IDCJAC0008,40082,1970,02,8.3,28,Y
IDCJAC0008,40082,1970,03,7.2,01,Y
IDCJAC0008,40082,1970,04,6.7,28,Y
IDCJAC0008,40082,1970,05,2.2,23,Y
IDCJAC0008,40082,1970,06,-1.7,13,Y
IDCJAC0008,40082,1970,07,-2.8,21,Y
IDCJAC0008,40082,1970,08,0.6,21,Y
IDCJAC0008,40082,1970,09,1.1,01,Y
IDCJAC0008,40082,1970,10,5.6,25,Y
IDCJAC0008,40082,1970,11,7.2,04,Y
IDCJAC0008,40082,1970,12,15.0,11,Y
IDCJAC0008,40082,1971,01,13.3,05,Y
IDCJAC0008,40082,1971,02,16.7,28,Y
IDCJAC0008,40082,1971,03,13.9,26,Y
IDCJAC0008,40082,1971,04,6.1,30,Y
IDCJAC0008,40082,1971,05,3.3,04,Y
IDCJAC0008,40082,1971,06,0.8,28,Y
IDCJAC0008,40082,1971,07,-1.7,10,Y
IDCJAC0008,40082,1971,08,0.6,17,Y
IDCJAC0008,40082,1971,09,2.8,02,Y
IDCJAC0008,40082,1971,10,6.1,05,Y
IDCJAC0008,40082,1971,11,7.2,09,Y
IDCJAC0008,40082,1971,12,13.3,16,Y
IDCJAC0008,40082,1972,01,14.4,11,Y
IDCJAC0008,40082,1972,02,9.4,23,Y
IDCJAC0008,40082,1972,03,11.9,25,Y
IDCJAC0008,40082,1972,04,5.6,26,Y
IDCJAC0008,40082,1972,05,5.0,17,Y
IDCJAC0008,40082,1972,06,3.1,26,Y
IDCJAC0008,40082,1972,07,-5.6,11,Y
IDCJAC0008,40082,1972,08,3.3,22,Y
IDCJAC0008,40082,1972,09,3.5,14,Y
