Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,66062,1859,01,36.9,18,Y
IDCJAC0005,66062,1859,02,35.6,07,Y
IDCJAC0005,66062,1859,03,30.4,31,Y
IDCJAC0005,66062,1859,04,31.1,03,Y
IDCJAC0005,66062,1859,05,28.6,01,Y
IDCJAC0005,66062,1859,06,21.3,13,Y
IDCJAC0005,66062,1859,07,19.7,07,Y
IDCJAC0005,66062,1859,08,22.9,27,Y
IDCJAC0005,66062,1859,09,25.6,29,Y
IDCJAC0005,66062,1859,10,35.0,10,Y
IDCJAC0005,66062,1859,11,31.2,28,Y
IDCJAC0005,66062,1859,12,36.6,10,Y
IDCJAC0005,66062,1860,01,37.4,12,Y
IDCJAC0005,66062,1860,02,31.4,18,Y
IDCJAC0005,66062,1860,03,33.1,24,Y
IDCJAC0005,66062,1860,04,27.7,11,Y
IDCJAC0005,66062,1860,05,23.3,16,Y
IDCJAC0005,66062,1860,06,20.6,25,Y
IDCJAC0005,66062,1860,07,18.4,11,Y
IDCJAC0005,66062,1860,08,21.7,21,Y
IDCJAC0005,66062,1860,09,24.9,09,Y
IDCJAC0005,66062,1860,10,28.7,08,Y
IDCJAC0005,66062,1860,11,29.8,03,Y
IDCJAC0005,66062,1860,12,27.9,02,Y
IDCJAC0005,66062,1861,01,31.0,21,Y
IDCJAC0005,66062,1861,02,33.3,20,Y
IDCJAC0005,66062,1861,03,36.1,24,Y
IDCJAC0005,66062,1861,04,28.0,07,Y
IDCJAC0005,66062,1861,05,23.2,01,Y
IDCJAC0005,66062,1861,06,21.1,23,Y
IDCJAC0005,66062,1861,07,18.1,02,Y
IDCJAC0005,66062,1861,08,21.1,30,Y
IDCJAC0005,66062,1861,09,30.7,30,Y
IDCJAC0005,66062,1861,10,33.8,22,Y
IDCJAC0005,66062,1861,11,32.3,26,Y
IDCJAC0005,66062,1861,12,33.5,20,Y
IDCJAC0005,66062,1862,01,36.0,16,Y
IDCJAC0005,66062,1862,02,28.7,25,Y
IDCJAC0005,66062,1862,03,34.3,10,Y
IDCJAC0005,66062,1862,04,26.8,04,Y
IDCJAC0005,66062,1862,05,24.4,05,Y
IDCJAC0005,66062,1862,06,19.9,10,Y
IDCJAC0005,66062,1862,07,19.2,23,Y
IDCJAC0005,66062,1862,08,24.4,27,Y
IDCJAC0005,66062,1862,09,29.7,28,Y
IDCJAC0005,66062,1862,10,32.1,24,Y
IDCJAC0005,66062,1862,11,37.8,20,Y
IDCJAC0005,66062,1862,12,38.1,06,Y
IDCJAC0005,66062,1863,01,41.6,05,Y
IDCJAC0005,66062,1863,02,32.0,18,Y
IDCJAC0005,66062,1863,03,31.1,07,Y
IDCJAC0005,66062,1863,04,26.7,02,Y
IDCJAC0005,66062,1863,05,23.5,05,Y
IDCJAC0005,66062,1863,06,19.9,06,Y
IDCJAC0005,66062,1863,07,21.7,31,Y
IDCJAC0005,66062,1863,08,22.9,29,Y
IDCJAC0005,66062,1863,09,23.3,29,Y
IDCJAC0005,66062,1863,10,27.2,30,Y
IDCJAC0005,66062,1863,11,32.2,17,Y
IDCJAC0005,66062,1863,12,36.6,10,Y
IDCJAC0005,66062,1864,01,34.3,26,Y
IDCJAC0005,66062,1864,02,32.8,08,Y
IDCJAC0005,66062,1864,03,30.8,15,Y
IDCJAC0005,66062,1864,04,28.6,06,Y
