Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,200284,1901,12,198.6,Y
IDCJAC0001,200284,1902,01,296.4,Y
IDCJAC0001,200284,1902,02,196.9,Y
IDCJAC0001,200284,1902,03,137.4,Y
IDCJAC0001,200284,1902,04,314.5,Y
IDCJAC0001,200284,1902,05,50.5,Y
IDCJAC0001,200284,1902,06,35.1,Y
IDCJAC0001,200284,1902,07,215.6,Y
IDCJAC0001,200284,1902,08,57.4,Y
IDCJAC0001,200284,1902,09,18.0,Y
IDCJAC0001,200284,1902,10,7.9,Y
IDCJAC0001,200284,1902,11,39.4,Y
IDCJAC0001,200284,1902,12,28.7,Y
IDCJAC0001,200284,1903,01,130.3,Y
IDCJAC0001,200284,1903,02,88.4,Y
IDCJAC0001,200284,1903,03,156.5,Y
IDCJAC0001,200284,1903,04,217.7,Y
IDCJAC0001,200284,1903,05,109.0,Y
IDCJAC0001,200284,1903,06,458.2,Y
IDCJAC0001,200284,1903,07,213.4,Y
IDCJAC0001,200284,1903,08,48.3,Y
IDCJAC0001,200284,1903,09,87.4,Y
IDCJAC0001,200284,1903,10,35.1,Y
IDCJAC0001,200284,1903,11,479.0,Y
IDCJAC0001,200284,1903,12,19.6,Y
IDCJAC0001,200284,1904,01,382.0,Y
IDCJAC0001,200284,1904,02,75.2,Y
IDCJAC0001,200284,1904,03,10.9,Y
IDCJAC0001,200284,1904,04,533.1,Y
IDCJAC0001,200284,1904,05,324.4,Y
IDCJAC0001,200284,1904,06,38.4,Y
IDCJAC0001,200284,1904,07,321.8,Y
IDCJAC0001,200284,1904,08,177.3,Y
IDCJAC0001,200284,1904,09,21.1,Y
IDCJAC0001,200284,1904,10,3.8,Y
IDCJAC0001,200284,1904,11,54.4,Y
IDCJAC0001,200284,1904,12,60.2,Y
IDCJAC0001,200284,1905,01,11.7,Y
IDCJAC0001,200284,1905,02,176.0,Y
IDCJAC0001,200284,1905,03,548.1,Y
IDCJAC0001,200284,1905,04,297.9,Y
IDCJAC0001,200284,1905,05,383.3,Y
IDCJAC0001,200284,1905,06,266.7,Y
IDCJAC0001,200284,1905,07,212.9,Y
IDCJAC0001,200284,1905,08,45.7,Y
IDCJAC0001,200284,1905,09,19.3,Y
IDCJAC0001,200284,1905,10,56.6,Y
IDCJAC0001,200284,1905,11,4.6,Y
IDCJAC0001,200284,1905,12,4.8,Y
IDCJAC0001,200284,1906,01,106.4,Y
IDCJAC0001,200284,1906,02,67.6,Y
IDCJAC0001,200284,1906,03,168.7,Y
IDCJAC0001,200284,1906,04,38.6,Y
IDCJAC0001,200284,1906,05,204.7,Y
IDCJAC0001,200284,1906,06,429.5,Y
IDCJAC0001,200284,1906,07,257.0,Y
IDCJAC0001,200284,1906,08,199.1,Y
IDCJAC0001,200284,1906,09,150.6,Y
IDCJAC0001,200284,1906,10,250.4,Y
IDCJAC0001,200284,1906,11,23.6,Y
IDCJAC0001,200284,1906,12,65.3,Y
IDCJAC0001,200284,1907,01,53.6,Y
IDCJAC0001,200284,1907,02,251.8,Y
IDCJAC0001,200284,1907,03,284.0,Y
IDCJAC0001,200284,1907,04,136.0,Y
IDCJAC0001,200284,1907,05,117.8,Y
IDCJAC0001,200284,1907,06,247.4,Y
IDCJAC0001,200284,1907,07,158.5,Y
IDCJAC0001,200284,1907,08,98.8,Y
IDCJAC0001,200284,1907,09,48.4,Y
IDCJAC0001,200284,1907,10,5.2,Y
IDCJAC0001,200284,1907,11,13.5,Y
IDCJAC0001,200284,1907,12,442.6,Y
IDCJAC0001,200284,1908,01,52.8,Y
IDCJAC0001,200284,1908,02,393.7,Y
IDCJAC0001,200284,1908,03,316.0,Y
IDCJAC0001,200284,1908,04,57.9,Y
IDCJAC0001,200284,1908,05,89.4,Y
IDCJAC0001,200284,1908,06,136.4,Y
IDCJAC0001,200284,1908,07,886.0,Y
IDCJAC0001,200284,1908,08,95.5,Y
IDCJAC0001,200284,1908,09,35.9,Y
IDCJAC0001,200284,1908,10,93.1,Y
IDCJAC0001,200284,1908,11,161.5,Y
IDCJAC0001,200284,1908,12,90.1,Y
IDCJAC0001,200284,1909,01,27.6,Y
IDCJAC0001,200284,1909,02,171.9,Y
IDCJAC0001,200284,1909,03,94.9,Y
IDCJAC0001,200284,1909,04,364.6,Y
IDCJAC0001,200284,1909,05,323.9,Y
IDCJAC0001,200284,1909,06,261.3,Y
IDCJAC0001,200284,1909,07,365.1,Y
IDCJAC0001,200284,1909,08,41.0,Y
IDCJAC0001,200284,1909,09,541.6,Y
IDCJAC0001,200284,1909,10,102.3,Y
IDCJAC0001,200284,1909,11,60.4,Y
IDCJAC0001,200284,1909,12,48.3,Y
