Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,66137,1968,,,,,,,,,,,,,20.4,30,25.0,28,29.5,12,35.7,28,38.2,20,36.5,09,
IDCJAC0005,66137,1969,40.1,08,35.6,07,33.5,13,32.8,10,24.2,13,20.3,30,21.5,13,24.6,12,26.1,02,32.9,26,31.8,18,38.9,19,40.1
IDCJAC0005,66137,1970,36.8,17,35.1,06,33.8,11,29.3,11,23.8,02,21.8,15,23.3,25,25.7,01,25.9,08,33.9,08,31.1,10,36.0,18,36.8
IDCJAC0005,66137,1971,38.9,09,31.8,02,33.9,15,30.3,11,24.0,03,20.1,09,19.4,17,22.9,24,28.7,20,34.4,26,30.2,29,36.1,04,38.9
IDCJAC0005,66137,1972,32.2,12,32.3,03,32.1,30,26.4,09,25.6,04,20.6,10,21.6,25,27.7,25,31.0,17,30.2,08,31.6,10,41.8,23,41.8
IDCJAC0005,66137,1973,38.6,31,40.5,06,35.0,18,30.0,06,28.1,07,23.5,24,22.4,31,25.6,07,32.7,30,31.7,19,37.8,20,34.2,28,40.5
IDCJAC0005,66137,1974,34.2,21,34.2,18,31.8,05,28.3,07,26.3,14,22.4,06,20.8,31,21.2,30,25.6,12,29.3,16,38.7,12,35.4,28,38.7
IDCJAC0005,66137,1975,41.8,21,39.5,08,33.9,15,30.1,05,25.4,21,23.4,03,25.0,29,22.7,20,28.4,22,29.8,29,36.4,20,39.8,12,41.8
IDCJAC0005,66137,1976,31.8,30,33.8,18,32.6,18,28.8,05,26.3,04,24.5,01,21.7,25,25.7,22,25.0,30,26.4,24,30.7,14,38.8,15,38.8
IDCJAC0005,66137,1977,41.4,30,43.3,01,33.6,24,32.3,06,24.2,11,21.4,16,22.2,23,28.8,30,27.7,29,35.1,29,36.3,10,39.4,10,43.3
IDCJAC0005,66137,1978,40.5,15,37.6,11,35.0,07,29.5,10,25.4,07,20.0,02,25.3,22,23.2,07,29.2,12,31.5,13,33.9,27,32.7,22,40.5
IDCJAC0005,66137,1979,42.9,10,42.8,13,32.9,23,30.7,03,26.2,03,21.7,08,23.0,22,23.4,19,30.0,17,33.6,10,32.9,15,39.8,05,42.9
IDCJAC0005,66137,1980,39.3,18,41.5,21,37.8,19,34.6,03,26.2,11,22.4,09,18.8,18,26.3,23,35.6,30,33.4,27,41.4,18,39.3,11,41.5
IDCJAC0005,66137,1981,34.8,19,39.0,09,36.4,20,29.7,24,23.7,03,20.8,01,22.3,01,22.4,17,31.0,11,34.2,02,29.7,04,40.8,05,40.8
IDCJAC0005,66137,1982,42.2,25,39.5,09,36.2,08,28.9,02,26.0,05,19.1,12,18.4,28,29.3,30,30.5,02,35.4,30,43.1,25,38.3,24,43.1
IDCJAC0005,66137,1983,41.9,08,39.6,01,41.3,09,26.7,11,24.4,08,19.2,29,20.9,27,22.0,08,31.5,29,33.0,28,33.2,14,37.7,25,41.9
IDCJAC0005,66137,1984,37.5,25,36.2,13,31.7,13,29.2,03,25.3,03,22.4,08,19.5,31,21.7,03,24.7,04,33.2,13,34.1,21,38.8,25,38.8
IDCJAC0005,66137,1985,36.6,09,39.8,16,39.0,02,27.8,01,26.6,06,20.0,30,22.0,29,22.8,28,27.8,25,31.7,04,28.1,17,37.8,20,39.8
