Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,63254,1966,36.1,0.0,117.4,26.9,79.5,57.7,66.1,127.2,88.8,217.8,106.7,130.7,1054.9
IDCJAC0001,63254,1967,87.7,47.9,18.6,0.0,35.1,40.4,15.9,161.5,42.7,81.8,45.1,8.4,585.1
IDCJAC0001,63254,1968,142.6,4.6,74.9,34.5,249.1,73.6,50.7,81.2,46.7,98.9,57.4,189.3,1103.5
IDCJAC0001,63254,1969,69.1,148.9,137.4,91.7,82.7,73.7,100.3,72.9,50.8,116.3,118.1,33.5,1095.4
IDCJAC0001,63254,1970,139.0,79.6,52.1,52.1,113.1,47.7,11.2,107.5,123.1,115.9,100.8,138.1,1080.2
IDCJAC0001,63254,1971,130.0,148.7,6.1,38.6,48.1,23.8,105.1,128.5,108.2,7.4,154.3,168.7,1067.5
IDCJAC0001,63254,1972,161.5,134.6,16.8,41.0,16.5,0.8,29.7,97.2,19.8,65.9,66.0,27.0,676.8
IDCJAC0001,63254,1973,109.4,285.0,41.2,54.6,36.9,159.8,105.2,130.6,63.4,176.9,191.1,160.1,1514.2
IDCJAC0001,63254,1974,75.3,111.6,4.7,203.4,47.9,32.6,181.4,116.6,110.8,114.8,26.0,1.8,1026.9
IDCJAC0001,63254,1975,38.2,84.6,67.6,30.8,26.6,60.8,59.6,147.0,135.6,164.0,22.8,52.6,890.2
IDCJAC0001,63254,1976,237.1,80.6,72.4,43.8,36.2,12.4,88.6,48.4,110.6,180.0,42.8,33.0,985.9
IDCJAC0001,63254,1977,71.4,53.4,77.0,23.0,149.9,110.6,34.6,42.8,70.7,23.6,9.2,22.0,688.2
IDCJAC0001,63254,1978,300.7,13.0,121.6,12.6,132.4,84.8,136.4,52.8,196.8,58.5,110.4,64.2,1284.2
IDCJAC0001,63254,1979,15.6,5.2,58.0,95.6,95.1,12.8,26.5,66.0,118.9,59.0,44.4,0.4,597.5
IDCJAC0001,63254,1980,57.7,57.3,23.0,11.9,70.1,121.8,104.7,35.3,28.0,43.8,11.2,61.1,625.9
IDCJAC0001,63254,1981,53.8,135.4,0.4,14.3,77.1,153.8,204.7,92.8,29.6,63.7,83.4,84.6,993.6
IDCJAC0001,63254,1982,25.8,24.2,69.2,17.4,26.6,41.6,33.0,3.1,54.8,12.7,7.0,8.6,324.0
IDCJAC0001,63254,1983,49.8,28.3,78.2,97.4,134.0,43.2,62.1,64.6,122.1,81.1,118.1,117.4,996.3
IDCJAC0001,63254,1984,269.7,59.4,41.3,63.1,31.5,9.7,207.7,131.1,88.4,95.1,48.1,25.0,1070.1
IDCJAC0001,63254,1985,7.5,42.5,112.9,36.1,52.3,59.1,28.1,178.7,74.2,120.4,144.5,101.0,957.3
IDCJAC0001,63254,1986,91.2,12.5,6.0,19.6,69.3,28.5,153.1,118.9,96.5,108.2,96.0,11.0,810.8
IDCJAC0001,63254,1987,29.7,82.2,174.4,30.8,105.9,82.9,37.0,100.8,25.6,72.2,43.7,169.9,955.1
IDCJAC0001,63254,1988,75.8,24.7,71.7,82.5,67.3,73.9,125.4,85.3,98.8,24.4,72.6,117.2,919.6
IDCJAC0001,63254,1989,117.0,24.4,108.8,145.1,102.7,83.4,108.0,90.5,28.7,45.8,32.1,66.6,953.1
IDCJAC0001,63254,1990,85.4,100.8,16.0,329.0,89.2,65.6,151.1,270.8,66.9,65.2,21.6,13.8,1275.4
IDCJAC0001,63254,1991,39.0,7.0,50.8,23.6,55.4,101.2,108.8,167.0,101.8,30.0,58.8,117.6,861.0
IDCJAC0001,63254,1992,164.4,235.6,28.8,36.7,46.6,51.2,55.0,176.6,92.2,127.4,93.8,213.6,1321.9
IDCJAC0001,63254,1993,64.0,45.2,90.8,13.0,61.8,53.2,159.4,66.0,170.4,138.6,84.8,34.3,981.5
IDCJAC0001,63254,1994,11.2,138.4,32.8,31.4,30.0,82.0,50.4,31.4,24.8,47.0,115.6,104.0,699.0
IDCJAC0001,63254,1995,185.4,11.0,0.0,16.7,195.8,77.8,155.2,10.6,56.2,30.1,71.2,88.2,898.2
IDCJAC0001,63254,1996,null,56.6,39.6,3.0,46.4,152.8,156.1,157.2,85.0,105.0,63.0,63.0,null
IDCJAC0001,63254,1997,79.8,105.4,17.2,1.0,63.4,30.7,39.8,51.4,117.3,50.9,37.8,61.4,656.1
IDCJAC0001,63254,1998,119.4,49.8,3.8,106.2,86.2,178.6,170.4,179.2,123.1,113.8,110.4,40.2,1281.1
IDCJAC0001,63254,1999,36.8,20.0,107.0,52.6,40.6,76.2,66.5,107.0,58.4,223.1,63.2,157.0,1008.4
IDCJAC0001,63254,2000,21.8,22.2,146.9,76.9,null,81.4,68.9,147.3,70.3,178.7,152.1,26.6,null
IDCJAC0001,63254,2001,22.2,42.1,89.5,84.7,47.2,67.4,67.4,94.4,85.0,94.0,44.3,26.9,765.1
IDCJAC0001,63254,2002,64.9,179.6,43.2,39.3,68.0,35.9,43.4,23.0,65.0,0.2,27.2,35.2,624.9
IDCJAC0001,63254,2003,36.2,157.0,45.8,48.0,32.4,95.5,76.8,168.6,33.3,null,62.3,87.0,null
IDCJAC0001,63254,2004,50.4,66.2,35.4,8.0,65.3,130.3,71.9,102.1,65.7,70.6,96.9,119.1,881.9
IDCJAC0001,63254,2005,83.2,83.4,27.3,7.4,4.2,71.6,122.1,66.8,141.6,103.3,204.3,59.6,974.8
IDCJAC0001,63254,2006,146.4,50.3,12.4,6.6,9.2,37.6,91.0,11.7,24.2,4.0,26.8,69.2,489.4
IDCJAC0001,63254,2007,95.0,78.5,47.0,58.3,75.6,86.6,90.6,33.1,9.0,14.4,145.2,107.2,840.5
IDCJAC0001,63254,2008,54.2,105.0,62.1,26.5,20.0,58.7,69.6,83.1,128.2,72.1,120.3,110.3,910.1
IDCJAC0001,63254,2009,62.7,55.7,50.4,62.2,17.6,98.2,73.5,40.9,54.2,54.3,31.2,128.2,729.1
IDCJAC0001,63254,2010,72.2,151.4,129.3,93.9,77.8,51.6,154.6,214.5,102.6,119.4,124.8,299.9,1592.0
IDCJAC0001,63254,2011,39.0,71.3,140.6,42.0,74.6,27.4,null,89.1,77.8,59.6,166.9,128.8,null
IDCJAC0001,63254,2012,71.6,107.8,126.8,14.3,62.6,63.6,83.2,45.4,58.2,9.0,23.3,25.7,691.5
IDCJAC0001,63254,2013,70.0,115.4,119.6,21.4,35.1,149.8,51.5,59.4,51.9,25.6,30.9,46.0,776.6
IDCJAC0001,63254,2014,31.6,96.2,132.8,39.6,54.1,123.8,71.4,31.1,null,1.5,23.6,0.0,null
IDCJAC0001,63254,2015,184.4,62.3,19.8,144.6,59.4,53.0,111.2,71.2,13.0,17.8,58.8,75.0,870.5
IDCJAC0001,63254,2016,112.2,1.6,37.2,52.6,126.8,265.0,157.8,93.6,253.4,91.4,74.4,79.0,1345.0
IDCJAC0001,63254,2017,46.8,2.4,166.4,47.4,18.2,5.8,11.4,66.6,22.2,74.4,73.4,96.4,631.4
IDCJAC0001,63254,2018,97.6,48.0,33.4,4.8,45.8,52.8,17.2,49.0,38.8,40.6,98.8,63.0,589.8
IDCJAC0001,63254,2019,53.6,46.0,27.4,17.8,null,null,null,null,null,null,null,null,null
