Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,60139,1995,null,null,null,null,null,null,0.0,3.2,97.6,51.0,171.6,72.2,null
IDCJAC0001,60139,1996,291.8,60.4,156.2,12.6,328.0,123.8,118.6,61.0,70.2,70.0,267.0,86.8,1646.4
IDCJAC0001,60139,1997,184.4,196.8,149.4,41.2,86.6,166.6,45.8,7.6,52.8,61.8,118.8,110.0,1221.8
IDCJAC0001,60139,1998,62.0,154.2,59.8,196.2,201.4,143.2,95.4,211.0,233.6,30.6,132.6,155.4,1675.4
IDCJAC0001,60139,1999,179.0,152.8,228.0,288.4,133.6,227.2,104.4,40.4,63.2,79.4,108.6,95.8,1700.8
IDCJAC0001,60139,2000,164.2,60.2,268.8,88.6,59.8,44.8,84.4,27.0,4.6,58.8,142.4,118.4,1122.0
IDCJAC0001,60139,2001,138.0,138.6,294.8,109.6,162.4,1.2,33.4,42.4,21.0,14.6,83.8,50.8,1090.6
IDCJAC0001,60139,2002,35.6,290.2,182.8,123.8,58.2,84.8,1.2,40.8,19.6,51.0,46.0,53.2,987.2
IDCJAC0001,60139,2003,35.0,172.0,227.2,120.2,246.8,61.2,11.0,33.4,1.0,43.0,110.8,129.6,1191.2
IDCJAC0001,60139,2004,101.0,246.2,237.8,34.2,4.8,15.0,62.2,50.8,37.8,275.1,221.8,85.6,1372.3
IDCJAC0001,60139,2005,244.0,73.8,72.4,114.4,220.4,174.8,74.4,5.8,64.4,133.2,78.4,82.2,1338.2
IDCJAC0001,60139,2006,220.2,95.2,94.6,7.6,4.6,138.8,227.4,166.4,88.8,45.0,155.6,67.2,1311.4
IDCJAC0001,60139,2007,108.8,155.0,121.8,81.4,21.6,153.2,67.4,234.6,58.6,60.0,330.4,148.2,1541.0
IDCJAC0001,60139,2008,132.6,232.6,59.8,396.4,11.0,137.2,72.6,11.6,113.0,51.4,100.0,122.4,1440.6
IDCJAC0001,60139,2009,19.4,null,209.6,431.4,215.0,342.4,78.0,3.0,11.2,59.0,191.0,181.8,null
IDCJAC0001,60139,2010,102.8,125.6,177.2,27.8,39.2,201.8,64.8,35.8,41.6,126.4,191.8,95.6,1230.4
IDCJAC0001,60139,2011,114.0,65.8,207.6,284.8,69.6,288.4,109.4,113.6,154.2,143.0,327.6,131.4,2009.4
IDCJAC0001,60139,2012,166.0,354.2,124.0,200.0,45.2,288.0,73.0,29.8,10.4,16.2,67.8,99.2,1473.8
IDCJAC0001,60139,2013,385.2,360.8,111.2,165.8,244.0,69.6,25.2,18.6,17.2,67.2,258.2,20.4,1743.4
IDCJAC0001,60139,2014,55.8,102.0,null,60.2,25.2,14.6,30.0,185.4,34.6,32.6,70.2,167.8,null
IDCJAC0001,60139,2015,418.8,134.0,151.6,95.2,254.2,42.0,12.2,24.6,134.8,56.2,180.6,247.6,1751.8
IDCJAC0001,60139,2016,173.6,184.8,27.8,112.8,9.0,150.0,16.6,175.4,29.8,83.0,51.0,55.0,1068.8
IDCJAC0001,60139,2017,84.0,121.0,533.6,64.4,76.6,224.2,17.0,10.4,4.8,118.0,132.6,261.6,1648.2
IDCJAC0001,60139,2018,53.2,74.6,329.0,97.0,18.0,115.0,77.6,3.0,88.8,110.8,69.0,53.8,1089.8
IDCJAC0001,60139,2019,8.4,48.2,93.2,67.0,null,null,null,null,null,null,null,null,null
